bill_id,session,session_year,primary_sponsor,all_sponsors,summary,keywords,bill_url
HB1083,2023-RS,2023,Representative Perry (prime),"Representatives Perry (prime), Moore, and Reisch and Senators Novstrup and Wiik",modify the amounts required for proof of financial responsibility for the future for motor vehicles.,Liability; Motor Vehicles,http://sdlegislature.gov/Session/Bill/23758
HB1084,2023-RS,2023,Representative Lems (prime),"Representatives Lems (prime), Auch, Aylward, Gross, Hansen, Jensen (Kevin), Jensen (Phil), Krohmer, Mills, Mulally, Odenbach, Overweg, Perry, Peterson (Sue), Randolph, Sjaarda, and Soye and Senators Pischke (prime) and Frye-Mueller",grant a common carrier the right of eminent domain for public use.,Eminent Domain; Public Utilities and Carriers,http://sdlegislature.gov/Session/Bill/24135
HB1085,2023-RS,2023,Representative Bartels (prime),"Representatives Bartels (prime), Blare, Chase, Deutsch, Duba, Koth, Kull, Moore, Nelson, Perry, Peterson (Sue), Stevens, Tordsen, and Wittman and Senators Wheeler (prime), Hoffman, Hunhoff, Nesiba, Stalzer, and Wiik",require a case management service provider to disclose communications to an employee.,Health Care; Workers' Compensation,http://sdlegislature.gov/Session/Bill/23766
HB1086,2023-RS,2023,Representative Weisgram (prime),"Representatives Weisgram (prime), Chase, Healy, Moore, and Stevens and Senators Davis (prime) and Reed",create provisions for the Psychiatric Collaborative Care Model to be reimbursable for insurance.,Health Care; Health Maintenance Organizations; Insurance,http://sdlegislature.gov/Session/Bill/23907
HB1087,2023-RS,2023,Representative Deutsch (prime),"Representatives Deutsch (prime), Aylward, Hansen, Mulally, Perry, and Soye and Senators Tobin (prime), Castleberry, Frye-Mueller, and Stalzer",prohibit certain restrictive employment contracts.,Contracts; Health Care,http://sdlegislature.gov/Session/Bill/24015
HB1088,2023-RS,2023,Representative Arlint (prime),Representative Arlint (prime) and Senator Zikmund (prime),update requirements for an insurance company seeking to do business in this state.,Insurance,http://sdlegislature.gov/Session/Bill/23837
HB1089,2023-RS,2023,Representative Wangsness (prime),"Representatives Wangsness (prime), Blare, Jensen (Kevin), Mortenson, and Perry and Senators Breitling (prime) and Tobin",require notice and compensation prior to entry upon private land for the purpose of causing an examination and survey.,Eminent Domain; Judicial Remedies; Public Utilities and Carriers,http://sdlegislature.gov/Session/Bill/24073
HB1090,2023-RS,2023,Representative Wangsness (prime),"Representatives Wangsness (prime), Blare, Chase, Koth, Moore, Perry, Reisch, and Sjaarda and Senators Klumb (prime), Crabtree, Davis, Tobin, and Wiik",modify protections for agricultural operations from nuisance claims.,Code Commission; Judicial Remedies; Liability,http://sdlegislature.gov/Session/Bill/23959
HB1091,2023-RS,2023,Representative Blare (prime),"Representatives Blare (prime), Duba, and Perry and Senator Maher (prime)",amend provisions of the insurance statutes regarding producer recommendations and responsibilities.,Insurance,http://sdlegislature.gov/Session/Bill/24102
HB1092,2023-RS,2023,Representative Duba (prime),"Representatives Duba (prime), Emery, Healy, Nelson, Pourier, and Wittman and Senators Bordeaux, Larson, and Nesiba",revise the definition of marriage.,Domestic Relations; Marriage,http://sdlegislature.gov/Session/Bill/23779
HB1093,2023-RS,2023,Representative Derby (prime),Representative Derby (prime),make an appropriation to enhance the economic health of South Dakota and to declare an emergency.,Appropriation; Emergency Clause; Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/24145
HB1094,2023-RS,2023,Representative Derby (prime),Representative Derby (prime),"lower the state sales tax rate and the state use tax rate on food to zero percent, and to repeal a conditional reduction of certain gross receipts tax rates.",Appropriation; Emergency Clause; Hoghouse-Vehicle Bill,http://sdlegislature.gov/Session/Bill/24146
HB1095,2023-RS,2023,Representative Lesmeister (prime),"Representatives Lesmeister (prime), Aylward, Duba, Healy, Nelson, and Wittman and Senators Nesiba (prime), Bordeaux, Larson, and Otten (Herman)",lower the state sales tax rate and the state use tax rate on food to two and one-half percent.,Food Tax; Retail Sales and Service Tax; Taxation,http://sdlegislature.gov/Session/Bill/23720
HB1096,2023-RS,2023,Representative Lesmeister (prime),"Representatives Lesmeister (prime), Aylward, Duba, Healy, Nelson, Perry, Pourier, and Wittman and Senators Nesiba (prime), Bordeaux, Foster, Larson, and Otten (Herman)",lower the state sales tax rate and the state use tax rate on food to three and one-half percent.,Food Tax; Retail Sales and Service Tax; Taxation,http://sdlegislature.gov/Session/Bill/23563
HB1097,2023-RS,2023,Representative Deutsch (prime),"Representatives Deutsch (prime), Jensen (Kevin), Moore, Perry, and Randolph and Senators Wiik (prime), Frye-Mueller, Hoffman, Novstrup, and Stalzer",revise the definition of an abused or neglected child.,Child Abuse; Medical Cannabis; Minors,http://sdlegislature.gov/Session/Bill/24039
HB1098,2023-RS,2023,Representative Reisch (prime),"Representatives Reisch (prime), Blare, Duba, Emery, Fitzgerald, Healy, Koth, Kull, Mills, Moore, Mulally, Nelson, Olson, Perry, Pourier, Rehfeldt, Tordsen, Venhuizen, Wangsness, Weisgram, and Wittman and Senators Rohl (prime), Bolin, Crabtree, Larson, Nesiba, and Pischke",revise provisions related to juror compensation.,Courts and Judiciary,http://sdlegislature.gov/Session/Bill/24063
HB1099,2023-RS,2023,Representative Weisgram (prime),"Representatives Weisgram (prime), Aylward, Callies, Duba, Fitzgerald, Gross, Koth, Moore, Perry, Pourier, Reisch, and Venhuizen and Senators Mehlhaff (prime), Hoffman, Pischke, Reed, and Zikmund",permit the display of campaign signage in municipalities prior to the beginning of absentee voting.,Elections; Municipal Government; Speech and Expression,http://sdlegislature.gov/Session/Bill/23947
HB1100,2023-RS,2023,Representative Blare (prime),"Representatives Blare (prime), Cammack, Jensen (Phil), Moore, Perry, and Shorma",authorize landowner-on-own-land elk licenses.,"Game, Fish, Parks and Forestry; Hunting",http://sdlegislature.gov/Session/Bill/24147
HB1101,2023-RS,2023,Representative Tordsen (prime),"Representatives Tordsen (prime), Arlint, Bartels, Blare, Deutsch, Duba, Emery, Healy, Koth, Kull, Lesmeister, May, Moore, Mortenson, Nelson, Olson, Otten (Ernie), Peterson (Sue), Pourier, Rehfeldt, Reimer, Reisch, St. John, Teunissen, Venhuizen, Weisgram, and Wittman and Senators Rohl (prime), Bordeaux, Castleberry, Crabtree, Diedrich, Johnson, Larson, Otten (Herman), and Zikmund",ensure the proper labeling of American Indian arts and crafts.,Native Americans; Trade Regulation,http://sdlegislature.gov/Session/Bill/23849
HB1102,2023-RS,2023,Representative Deutsch (prime),"Representatives Deutsch (prime), Jensen (Kevin), Lems, Mills, Mulally, Perry, and Stevens and Senators Novstrup (prime), Castleberry, Frye-Mueller, Hoffman, Stalzer, and Wiik",clarify and modify requirements related to the medical cannabis program.,Boards and Commissions; Health Care; Licensure; Medical Cannabis; Professions and Occupations,http://sdlegislature.gov/Session/Bill/23770
HB1103,2023-RS,2023,Representative Wittman (prime),"Representatives Wittman (prime), Aylward, Deutsch, Duba, Emery, Healy, Lesmeister, Nelson, Pourier, Rehfeldt, Sjaarda, and Tordsen and Senators Bolin (prime), Larson, and Nesiba",waive the fee for nondriver identification cards for individuals at or below the federal poverty level.,Driver License; Motor Vehicles,http://sdlegislature.gov/Session/Bill/23848
HB1104,2023-RS,2023,Representative Mulally (prime),Representative Mulally (prime),require written consent for a third party to transmit a completed voter registration form.,Crimes; Elections; Voting,http://sdlegislature.gov/Session/Bill/24045
HB1105,2023-RS,2023,Representative Mulally (prime),Representative Mulally (prime),establish the legal standing of the Legislature to bring suit and be a necessary party in actions involving election law violations by public officials.,Election Verification; Elections; Legislative Oversight; Litigation,http://sdlegislature.gov/Session/Bill/24047
HB1106,2023-RS,2023,Representative Mulally (prime),Representative Mulally (prime),revise certain provisions pertaining to poll watchers.,Elections; Voting,http://sdlegislature.gov/Session/Bill/24049
HB1107,2023-RS,2023,Representative Kull (prime),"Representatives Kull (prime), Blare, Perry, and Sjaarda and Senator Kolbeck (Steve)",allow townships to assess up to four dollars per front foot for a township paved road in a paved development and assess properties within three hundred feet of the paved road.,"Highways, Roads, and Bridges; Townships",http://sdlegislature.gov/Session/Bill/24168
HB1108,2023-RS,2023,Representative Weisgram (prime),"Representatives Weisgram (prime), Bahmuller, Bartels, Chaffee, Chase, Duffy, Koth, Kull, Moore, Odenbach, Olson, Overweg, Perry, Reimer, Reisch, and Stevens and Senators Zikmund (prime) and Johnson",revise provisions related to abandoned mobile or manufactured homes.,Judicial Remedies; Manufactured Homes,http://sdlegislature.gov/Session/Bill/23649
HB1109,2023-RS,2023,Representative Drury (prime),"Representatives Drury (prime), Derby, Duffy, Fitzgerald, Koth, Krull, and Perry and Senators Reed (prime), Castleberry, Duhamel, and Johnson",modify the occupation tax for business improvement districts.,Municipal Government; Taxation,http://sdlegislature.gov/Session/Bill/23969
HB1110,2023-RS,2023,Representative Pinnow (prime),"Representatives Pinnow (prime), Blare, Chaffee, Chase, Koth, Moore, Perry, and Reisch and Senator Maher (prime)",revise the provisions on procuring a tax deed when the property owner has died.,Property Tax; Taxation,http://sdlegislature.gov/Session/Bill/24071
HB1111,2023-RS,2023,Representative Chase (prime),Representatives Chase (prime) and Mortenson and Senators Crabtree and Wiik,"increase campaign contribution limits for statewide, legislative, and county campaigns.",Campaign Finance; Delayed Effective Date; Elections,http://sdlegislature.gov/Session/Bill/23816
HB1112,2023-RS,2023,Representative Venhuizen (prime),"Representatives Venhuizen (prime), Arlint, Blare, Duba, Emery, Kassin, Koth, Kull, Olson, Otten (Ernie), Perry, Peterson (Drew), Reimer, Reisch, Shorma, and Tordsen and Senators Bolin (prime), Crabtree, Davis, Deibert, Kolbeck (Jack), Reed, Rohl, Stalzer, Wiik, and Zikmund",modify provisions for a statewide runoff election.,Elections; Voting,http://sdlegislature.gov/Session/Bill/24132
HB1113,2023-RS,2023,Representative Weisgram (prime),"Representatives Weisgram (prime), Emery, Koth, Moore, Mortenson, Nelson, and Perry and Senator Mehlhaff",allow property tax rates for an ambulance district to vary based on property classification.,Emergency Medical Services; Property Tax; Public Health and Safety,http://sdlegislature.gov/Session/Bill/23765
HB1114,2023-RS,2023,Representative Arlint (prime),"Representatives Arlint (prime), Bahmuller, Chase, Fitzgerald, Moore, Mortenson, Perry, Rehfeldt, Reimer, Reisch, Tordsen, and Venhuizen and Senators Tobin (prime), Bolin, Crabtree, Davis, and Rohl",revise the qualifications to be a member of a county recount board.,Elections; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/23996
HB1115,2023-RS,2023,Representative Sjaarda (prime),"Representatives Sjaarda (prime), Auch, Aylward, Gross, Hansen, Jensen (Phil), Karr, Krohmer, Lems, Mills, Moore, and Perry and Senators Frye-Mueller, Hoffman, and Pischke",revise certain provisions pertaining to the destruction of ballots and pollbooks after an election.,Election Verification; Elections; Voting,http://sdlegislature.gov/Session/Bill/24078
