bill_id,session,session_year,primary_sponsor,all_sponsors,summary,keywords,bill_url
SB61,2024-RS,2024,The Chair of the Committee on Judiciary,The Chair of the Committee on Judiciary at the request of the Department of Public Safety,repeal the Visitation Grant Advisory Group.,Boards and Commissions; Domestic Relations; Executive/Judiciary Request; State Affairs and Government,http://sdlegislature.gov/Session/Bill/24752
SB62,2024-RS,2024,The Chair of the Committee on Transportation,The Chair of the Committee on Transportation at the request of the Department of Public Safety,amend the requirements to notify a law enforcement officer after an accident has occurred.,Crimes; Executive/Judiciary Request; Law Enforcement; Motor Vehicles,http://sdlegislature.gov/Session/Bill/24753
SB63,2024-RS,2024,The Chair of the Committee on Health,The Chair of the Committee on Health and Human Services at the request of the Department of Health,revise provisions related to the licensure and regulation of ambulance services.,Emergency Medical Services; Executive/Judiciary Request; Health Care; Licensure; Motor Vehicles; Promulgation of Rules; Public Health and Safety,http://sdlegislature.gov/Session/Bill/24777
SB64,2024-RS,2024,The Chair of the Committee on Health,The Chair of the Committee on Health and Human Services at the request of the Department of Health,revise provisions related to the regulation of emergency medical services and associated personnel.,Administrative Procedure; Criminal Background Investigation; Emergency Medical Services; Executive/Judiciary Request; Health Care; Licensure; Promulgation of Rules; Public Health and Safety,http://sdlegislature.gov/Session/Bill/24808
SB65,2024-RS,2024,The Chair of the Committee on Taxation,The Chair of the Committee on Taxation at the request of the Bureau of Administration,modify time limits for collection efforts for debts owed to the state.,Executive/Judiciary Request; State Affairs and Government,http://sdlegislature.gov/Session/Bill/24825
SB66,2024-RS,2024,The Chair of the Senate Committee on Appropriations,The Chair of the Senate Committee on Appropriations at the request of the Bureau of Administration,"make an appropriation for eligible water, wastewater, and storm water projects throughout state government, and to declare an emergency.",Appropriation; Emergency Clause; Executive/Judiciary Request; Water Management; Water Quality,http://sdlegislature.gov/Session/Bill/24922
SB67,2024-RS,2024,The Chair of the Senate Committee on Appropriations,The Chair of the Senate Committee on Appropriations at the request of the Bureau of Administration,provide for the sale of certain real estate located in Hughes County and to provide for the deposit of the proceeds into a continuously appropriated fund.,"Appropriation; Executive/Judiciary Request; Fund; Public Property, Purchases and Contracts",http://sdlegislature.gov/Session/Bill/25015
SB68,2024-RS,2024,The Chair of the Committee on Retirement Laws,The Chair of the Committee on Retirement Laws at the request of the South Dakota Retirement System,amend certain provisions pertaining to the South Dakota Retirement System to comply with federal law.,Executive/Judiciary Request; Public Officers and Employees; Retirement System,http://sdlegislature.gov/Session/Bill/24944
SB69,2024-RS,2024,The Chair of the Committee on Retirement Laws,The Chair of the Committee on Retirement Laws at the request of the South Dakota Retirement System,amend certain provisions pertaining to the South Dakota Retirement System.,Executive/Judiciary Request; Public Officers and Employees; Retirement System,http://sdlegislature.gov/Session/Bill/24945
SB70,2024-RS,2024,The Chair of the Senate Committee on Appropriations,The Chair of the Senate Committee on Appropriations at the request of the School and Public Lands,"make an appropriation for the replacement of the Richmond Lake dam and spillway, for the general maintenance and repair of other state-owned dams, and to declare an emergency.","Appropriation; Emergency Clause; Executive/Judiciary Request; Procurement of Public Improvements; Public Property, Purchases and Contracts; Water Management",http://sdlegislature.gov/Session/Bill/25011
SB71,2024-RS,2024,Senator Mehlhaff (prime),"Senators Mehlhaff (prime), Crabtree, Duhamel, Hoffman, Kolbeck (Steve), Novstrup, Schoenbeck, and Zikmund and Representatives Kull (prime), Bartels, Deutsch, Fitzgerald, Gross, Jensen (Kevin), Koth, Perry, Pinnow, Schaefbauer, and Shorma","remove a prohibition on the ability of law enforcement and various governmental entities to inspect, search, seize, prosecute, or impose disciplinary action on cannabis dispensaries, cultivation facilities, manufacturing facilities, and testing facilities.",Law Enforcement; Medical Cannabis; Public Health and Safety,http://sdlegislature.gov/Session/Bill/24699
SB72,2024-RS,2024,Senator Stalzer (prime),"Senators Stalzer (prime), Beal, Crabtree, Duhamel, Frye-Mueller, Hoffman, Novstrup, Pischke, Rohl, Schoenbeck, Wiik, and Zikmund and Representatives Hansen (prime), Aylward, Deutsch, Gross, Jensen (Phil), May, Mills, Odenbach, Otten (Ernie), Overweg, Perry, Peterson (Sue), Reimer, Shorma, Sjaarda, Soye, Tordsen, and Venhuizen",increase the annual limit of tax credits that an insurance company may claim through the partners in education tax credit program.,Education; Insurance; Taxation,http://sdlegislature.gov/Session/Bill/24899
SB73,2024-RS,2024,Senator Schoenbeck (prime),Senator Schoenbeck (prime) and Representative Bartels (prime),provide that the presiding officer of the Senate is required to sign each enrolled bill.,Legislature and Statutes; Organization of the Legislature,http://sdlegislature.gov/Session/Bill/24627
SB74,2024-RS,2024,Senator Hoffman (prime),"Senators Hoffman (prime), Larson, Novstrup, and Rohl and Representatives Mulder (prime), Deutsch, Emery, Jensen (Phil), Moore, Overweg, Perry, Randolph, Schaefbauer, Tordsen, and Wittman",establish reentry initiatives and programs in the Department of Corrections.,Correctional Facilities and Parole; Corrections; Reports,http://sdlegislature.gov/Session/Bill/24674
SB75,2024-RS,2024,Senator Wheeler (prime),"Senators Wheeler (prime), Crabtree, Kolbeck (Steve), Larson, Pischke, Reed, Schoenbeck, Schoenfish, and Zikmund and Representatives Hansen (prime), Bartels, Blare, Chaffee, Chase, Deutsch, Drury, Duba, Emery, Mortenson, Mulder, Nelson, Perry, Peterson (Sue), Pinnow, St. John, Tordsen, Venhuizen, Weisgram, and Wittman",modify provisions pertaining to the designation of a legal newspaper.,Notice and Publication,http://sdlegislature.gov/Session/Bill/24572
SB76,2024-RS,2024,Senator Wheeler (prime),"Senators Wheeler (prime), Crabtree, Hunhoff, Johnson, Mehlhaff, Reed, and Zikmund and Representatives Venhuizen (prime), Bartels, Chase, Drury, Duba, Koth, Mortenson, Otten (Ernie), Teunissen, and Tordsen",modify provisions pertaining to the appointment of vacant positions on a board or commission.,Appointments; Boards and Commissions; Higher Education; Public Officers and Employees,http://sdlegislature.gov/Session/Bill/24900
SB77,2024-RS,2024,Senator Reed (prime),"Senators Reed (prime), Johnson, Kolbeck (Jack), Kolbeck (Steve), Mehlhaff, Stalzer, Wiik, and Zikmund and Representatives Heermann (prime), Bartels, Blare, Chase, Deutsch, Drury, Emery, Jensen (Kevin), Kull, Massie, Otten (Ernie), Perry, Reimer, Sauder, Shorma, Tordsen, Wangsness, Weisgram, and Wittman",revise a provision related to threatening law enforcement officers.,Crimes; Hoghouse-Vehicle Bill; Law Enforcement; Public Officers and Employees,http://sdlegislature.gov/Session/Bill/24714
SB78,2024-RS,2024,Senator Crabtree (prime),"Senators Crabtree (prime), Davis, Hunhoff, Kolbeck (Steve), Mehlhaff, Otten (Herman), Reed, Rohl, Schoenbeck, Wheeler, and Wiik and Representatives Peterson (Drew) (prime), Bahmuller, Chase, DeGroot, Koth, Reisch, Sauder, Sjaarda, Stevens, Teunissen, Venhuizen, Wangsness, and Weisgram",provide for an E15 fuel tax refund.,Fund; Motor Fuel; Promulgation of Rules; Tax Exemptions and Refunds; Taxation,http://sdlegislature.gov/Session/Bill/24960
SB79,2024-RS,2024,Senator Wheeler (prime),"Senators Wheeler (prime), Crabtree, Davis, Deibert, Diedrich, Frye-Mueller, Reed, Rohl, Schoenbeck, Stalzer, and Zikmund and Representatives Deutsch (prime), Arlint, Aylward, Bartels, Blare, Chaffee, Drury, Duba, Emery, Fitzgerald, Heermann, Jensen (Kevin), Jensen (Phil), Koth, Krohmer, Kull, Massie, Moore, Mortenson, Mulder, Overweg, Perry, Pinnow, Rehfeldt, Reisch, Sauder, Schaefbauer, Shorma, Sjaarda, Stevens, and Venhuizen","revise provisions related to the possession, distribution, and manufacture of child pornography.",Crimes; Minors; Obscenity and Public Indecency; Penalty; Sex Offenses,http://sdlegislature.gov/Session/Bill/24991
SB80,2024-RS,2024,Senator Davis (prime),Senator Davis (prime) and Representative Heermann (prime) at the request of the Study Committee on Sustainable Models for Long Term Care,improve technology equipment for providers of elderly care and to make an appropriation therefor.,Appropriation; Grants; Health Care; Medicaid; Technology,http://sdlegislature.gov/Session/Bill/24673
SB81,2024-RS,2024,Senator Otten (Herman) (prime),"Senators Otten (Herman) (prime), Beal, Crabtree, Diedrich, Johnson, Pischke, Rohl, Stalzer, Tobin, and Zikmund and Representatives Otten (Ernie) (prime), Aylward, Duba, Jensen (Kevin), Kull, Lems, Lesmeister, Mills, Moore, Mulally, Reimer, Reisch, and Tordsen",expand permission on installing electric wiring in a residence.,Electrical Wiring; Professions and Occupations; Promulgation of Rules,http://sdlegislature.gov/Session/Bill/24576
SB82,2024-RS,2024,Senator Mehlhaff (prime),"Senators Mehlhaff (prime), Crabtree, Novstrup, Stalzer, and Tobin and Representatives Schaefbauer (prime), Deutsch, Fitzgerald, Krohmer, Mills, Moore, Mulder, Perry, Pinnow, and Weisgram",modify standards for a bona fide practitioner-patient relationship required prior to the issuance of a medical cannabis certification.,Health Care; Medical Cannabis; Public Health and Safety,http://sdlegislature.gov/Session/Bill/25017
SB83,2024-RS,2024,Senator Johnson (prime),"Senators Johnson (prime), Deibert, Diedrich, Duhamel, Larson, Mehlhaff, and Rohl and Representatives Chaffee, Drury, Emery, Fitzgerald, Kull, Lesmeister, Perry, Pinnow, Pourier, and Wittman",make an appropriation for the revised construction costs of maintenance shops for the Wildland Fire Suppression Division and to declare an emergency.,Appropriation; Emergency Clause; Firefighters; Hoghouse-Vehicle Bill; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/25041
SB84,2024-RS,2024,Senator Johnson (prime),"Senators Johnson (prime), Deibert, Diedrich, Duhamel, Larson, Rohl, Stalzer, and Zikmund and Representatives Drury, Moore, Perry, Stevens, and Wittman",update the edition of the guidebook used for measuring damages to trees or plants.,"Game, Fish, Parks and Forestry; Hoghouse-Vehicle Bill; Judicial Remedies; Liability",http://sdlegislature.gov/Session/Bill/24677
SB85,2024-RS,2024,Senator Schoenbeck (prime),Senator Schoenbeck (prime) and Representative Stevens (prime),revise a provision related to an action to quiet title to real property.,Judicial Remedies; Property; Service of Process,http://sdlegislature.gov/Session/Bill/24895
SB86,2024-RS,2024,Senator Maher (prime),Senator Maher (prime) and Representatives Fitzgerald and Odenbach,allow a municipality authorized to allow legal games of chance to issue additional off-sale liquor licenses to hotel-motel convention facilities.,Alcoholic Beverages; Fees; Gambling; Municipal Government,http://sdlegislature.gov/Session/Bill/24929
SB87,2024-RS,2024,Senator Davis (prime),"Senators Davis (prime), Johnson, Novstrup, and Rohl and Representatives Mulder (prime), Blare, Deutsch, Duba, Rehfeldt, and Schaefbauer",revise provisions related to the State Board of Medical and Osteopathic Examiners and its appointed professional councils.,Appointments; Boards and Commissions; Health Care; Licensure; Professions and Occupations,http://sdlegislature.gov/Session/Bill/25088
SB88,2024-RS,2024,Senator Schoenbeck (prime),Senator Schoenbeck (prime) and Representative Stevens (prime),provide information to an injured employee about eligibility in a program offered by a nonprofit organization.,Workers' Compensation,http://sdlegislature.gov/Session/Bill/25065
SB89,2024-RS,2024,Senator Rohl (prime),"Senators Rohl (prime), Crabtree, Davis, Hoffman, Johnson, Mehlhaff, Pischke, Reed, Schoenbeck, and Tobin and Representatives Krohmer (prime), Lems, Mulally, Otten (Ernie), Pinnow, and Weisgram",reduce the notice requirement period to terminate a tenancy at will.,Leased Property; Property,http://sdlegislature.gov/Session/Bill/24581
SB90,2024-RS,2024,Senator Rohl (prime),"Senators Rohl (prime), Davis, Johnson, Kolbeck (Steve), Pischke, Schoenbeck, and Stalzer and Representatives Mulally (prime), Bartels, Blare, Krohmer, and Lems",revise and repeal provisions related to forcible entry and detainer.,Judicial Remedies; Leased Property,http://sdlegislature.gov/Session/Bill/24427
SB91,2024-RS,2024,Senator Johnson (prime),"Senators Johnson (prime) and Zikmund and Representatives Blare, Callies, Perry, and Shorma","revise sex offender residency restrictions to include private parks, playgrounds, and pools.",Crimes; Sex Offenses,http://sdlegislature.gov/Session/Bill/24733
