bill_id,session,session_year,action_date,action,order,vote_url
HB1021,2023-RS,2023,2023-03-06,Signed by the Speaker H.J. 489,9,
HB1021,2023-RS,2023,2023-03-07,Signed by the President S.J. 447,10,
HB1021,2023-RS,2023,2023-03-08,"Delivered to the Governor on Tuesday, March 07, 2023  H.J. 509",11,
HB1021,2023-RS,2023,2023-03-27,"Signed by the Governor on Wednesday, March 15, 2023  H.J. 544",12,
HB1022,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1022,2023-RS,2023,2023-01-11,Referred to Joint Committee on Appropriations H.J. 24,2,
HB1022,2023-RS,2023,2023-02-13,Scheduled for hearing,3,
HB1022,2023-RS,2023,2023-02-21,Scheduled for hearing,4,
HB1022,2023-RS,2023,2023-02-21,"Joint Committee on Appropriations  Motion to amend, Passed Amendment 1022A",5,
HB1022,2023-RS,2023,2023-02-21,"Joint Committee on Appropriations  Do Pass Amended, Passed, YEAS 17, NAYS 1.",6,
HB1022,2023-RS,2023,2023-02-24,"House of Representatives  Deferred to another day, Passed H.J. 374",7,
HB1022,2023-RS,2023,2023-02-27,"House of Representatives  Do Pass Amended, Passed, YEAS 55, NAYS 13. H.J. 386",8,
HB1022,2023-RS,2023,2023-02-28,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 368,9,
HB1022,2023-RS,2023,2023-03-01,"Senate  Motion to amend, Passed S.J. 392  Amendment 1022B",10,
HB1022,2023-RS,2023,2023-03-01,"Senate  Do Pass Amended, Passed, YEAS 30, NAYS 3. S.J. 392",11,
HB1022,2023-RS,2023,2023-03-06,"House of Representatives  Failed to concur, appoint Conference Committee, Passed H.J. 472",12,
HB1022,2023-RS,2023,2023-03-06,Senate Conference Committee appointments S.J. 423,13,
HB1022,2023-RS,2023,2023-03-07,"Conference Committee 1022 A  Motion to amend, Passed, YEAS 4, NAYS 2. Amendment 1022D",14,
HB1022,2023-RS,2023,2023-03-07,"Conference Committee 1022 A  Motion to amend, Passed, YEAS 6, NAYS 0. Amendment 1022E",15,
HB1022,2023-RS,2023,2023-03-07,"House of Representatives  Conference Committee Report adopted, Passed, YEAS 51, NAYS 19. H.J. 503",16,
HB1022,2023-RS,2023,2023-03-08,"Senate  Conference Committee Report adopted, Passed, YEAS 26, NAYS 4. S.J. 460",17,
HB1022,2023-RS,2023,2023-03-09,Signed by the Speaker H.J. 543,18,
HB1022,2023-RS,2023,2023-03-09,Signed by the President S.J. 490,19,
HB1022,2023-RS,2023,2023-03-09,"Delivered to the Governor on Thursday, March 09, 2023  H.J. 530",20,
HB1022,2023-RS,2023,2023-03-27,"Signed by the Governor on Thursday, March 23, 2023  H.J. 547",21,
HB1023,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1023,2023-RS,2023,2023-01-11,Referred to Joint Committee on Appropriations H.J. 24,2,
HB1023,2023-RS,2023,2023-02-14,Scheduled for hearing,3,
HB1023,2023-RS,2023,2023-02-23,Scheduled for hearing,4,
HB1023,2023-RS,2023,2023-02-23,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 18, NAYS 0.",5,
HB1023,2023-RS,2023,2023-02-27,"House of Representatives  Do Pass, Passed, YEAS 64, NAYS 5. H.J. 390",6,
HB1023,2023-RS,2023,2023-02-28,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 368,7,
HB1023,2023-RS,2023,2023-03-01,"Senate  Do Pass, Passed, YEAS 32, NAYS 1. S.J. 391",8,
HB1023,2023-RS,2023,2023-03-02,Signed by the Speaker H.J. 467,9,
HB1023,2023-RS,2023,2023-03-06,Signed by the President S.J. 430,10,
HB1023,2023-RS,2023,2023-03-07,"Delivered to the Governor on Tuesday, March 07, 2023  H.J. 497",11,
HB1023,2023-RS,2023,2023-03-27,"Signed by the Governor on Thursday, March 16, 2023  H.J. 544",12,
HB1024,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1024,2023-RS,2023,2023-01-11,Referred to Joint Committee on Appropriations H.J. 24,2,
HB1024,2023-RS,2023,2023-02-14,Scheduled for hearing,3,
HB1024,2023-RS,2023,2023-02-23,Scheduled for hearing,4,
HB1024,2023-RS,2023,2023-02-23,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 18, NAYS 0.",5,
HB1024,2023-RS,2023,2023-02-27,"House of Representatives  Do Pass, Passed, YEAS 65, NAYS 4. H.J. 390",6,
HB1024,2023-RS,2023,2023-02-28,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 368,7,
HB1024,2023-RS,2023,2023-03-01,"Senate  Do Pass, Passed, YEAS 31, NAYS 1. S.J. 393",8,
HB1024,2023-RS,2023,2023-03-02,Signed by the Speaker H.J. 467,9,
HB1024,2023-RS,2023,2023-03-06,Signed by the President S.J. 430,10,
HB1024,2023-RS,2023,2023-03-07,"Delivered to the Governor on Tuesday, March 07, 2023  H.J. 497",11,
HB1024,2023-RS,2023,2023-03-27,"Signed by the Governor on Thursday, March 16, 2023  H.J. 544",12,
HB1025,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1025,2023-RS,2023,2023-01-11,Referred to House Agriculture and Natural Resources H.J. 24,2,
HB1025,2023-RS,2023,2023-01-19,Scheduled for hearing,3,
HB1025,2023-RS,2023,2023-01-19,"House Agriculture and Natural Resources  Do Pass, Passed, YEAS 13, NAYS 0.",4,
HB1025,2023-RS,2023,2023-01-20,"House of Representatives  Do Pass, Passed, YEAS 50, NAYS 19. H.J. 74",5,
HB1025,2023-RS,2023,2023-01-23,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 91,6,
HB1025,2023-RS,2023,2023-01-31,"Senate Agriculture and Natural Resources  Do Pass, Passed, YEAS 7, NAYS 0.",7,
HB1025,2023-RS,2023,2023-02-01,"Senate  Do Pass, Passed, YEAS 32, NAYS 3. S.J. 169",8,
HB1025,2023-RS,2023,2023-02-02,Signed by the Speaker H.J. 215,9,
HB1025,2023-RS,2023,2023-02-03,Signed by the President S.J. 193,10,
HB1025,2023-RS,2023,2023-02-06,"Delivered to the Governor on Monday, February 06, 2023  H.J. 230",11,
HB1025,2023-RS,2023,2023-02-13,"Signed by the Governor on Thursday, February 09, 2023  H.J. 280",12,
HB1026,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1026,2023-RS,2023,2023-01-11,Referred to Joint Committee on Appropriations H.J. 24,2,
HB1026,2023-RS,2023,2023-01-26,Scheduled for hearing,3,
HB1026,2023-RS,2023,2023-01-26,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 18, NAYS 0.",4,
HB1026,2023-RS,2023,2023-01-31,"House of Representatives  Do Pass, Passed, YEAS 68, NAYS 0. H.J. 182",5,
HB1026,2023-RS,2023,2023-02-01,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 163,6,
HB1026,2023-RS,2023,2023-02-02,"Senate  Do Pass, Passed, YEAS 35, NAYS 0. S.J. 181",7,
HB1026,2023-RS,2023,2023-02-03,Signed by the Speaker H.J. 227,8,
HB1026,2023-RS,2023,2023-02-06,Signed by the President S.J. 205,9,
HB1026,2023-RS,2023,2023-02-07,"Delivered to the Governor on Tuesday, February 07, 2023  H.J. 242",10,
HB1026,2023-RS,2023,2023-02-13,"Signed by the Governor on Thursday, February 09, 2023  H.J. 280",11,
HB1027,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1027,2023-RS,2023,2023-01-11,Referred to Joint Committee on Appropriations H.J. 24,2,
HB1027,2023-RS,2023,2023-01-26,Scheduled for hearing,3,
HB1027,2023-RS,2023,2023-01-26,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 18, NAYS 0.",4,
HB1027,2023-RS,2023,2023-01-31,"House of Representatives  Do Pass, Passed, YEAS 68, NAYS 0. H.J. 182",5,
HB1027,2023-RS,2023,2023-02-01,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 163,6,
HB1027,2023-RS,2023,2023-02-02,"Senate  Do Pass, Passed, YEAS 35, NAYS 0. S.J. 182",7,
HB1027,2023-RS,2023,2023-02-03,Signed by the Speaker H.J. 227,8,
HB1027,2023-RS,2023,2023-02-06,Signed by the President S.J. 205,9,
HB1027,2023-RS,2023,2023-02-07,"Delivered to the Governor on Tuesday, February 07, 2023  H.J. 242",10,
HB1027,2023-RS,2023,2023-02-13,"Signed by the Governor on Thursday, February 09, 2023  H.J. 280",11,
HB1028,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1028,2023-RS,2023,2023-01-11,Referred to House Agriculture and Natural Resources H.J. 24,2,
HB1028,2023-RS,2023,2023-01-19,Scheduled for hearing,3,
HB1028,2023-RS,2023,2023-01-19,"House Agriculture and Natural Resources  Do Pass, Passed, YEAS 13, NAYS 0.",4,
HB1028,2023-RS,2023,2023-01-19,"Certified uncontested, placed on consent",5,
HB1028,2023-RS,2023,2023-01-20,"House of Representatives  Do Pass, Passed, YEAS 68, NAYS 0. H.J. 72",6,
HB1028,2023-RS,2023,2023-01-23,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 91,7,
HB1028,2023-RS,2023,2023-01-31,"Senate Agriculture and Natural Resources  Do Pass, Passed, YEAS 7, NAYS 0.",8,
HB1028,2023-RS,2023,2023-01-31,"Certified uncontested, placed on consent",9,
HB1028,2023-RS,2023,2023-02-01,"Senate  Do Pass, Passed, YEAS 35, NAYS 0. S.J. 164",10,
HB1028,2023-RS,2023,2023-02-02,Signed by the Speaker H.J. 215,11,
HB1028,2023-RS,2023,2023-02-03,Signed by the President S.J. 193,12,
HB1028,2023-RS,2023,2023-02-06,"Delivered to the Governor on Monday, February 06, 2023  H.J. 230",13,
HB1028,2023-RS,2023,2023-02-13,"Signed by the Governor on Thursday, February 09, 2023  H.J. 280",14,
HB1029,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1029,2023-RS,2023,2023-01-11,Referred to House Agriculture and Natural Resources H.J. 24,2,
HB1029,2023-RS,2023,2023-01-19,Scheduled for hearing,3,
HB1029,2023-RS,2023,2023-01-19,"House Agriculture and Natural Resources  Do Pass, Passed, YEAS 7, NAYS 6.",4,
HB1029,2023-RS,2023,2023-01-20,"House of Representatives  Deferred to another day, Passed H.J. 70",5,
HB1029,2023-RS,2023,2023-01-23,"House of Representatives  Do Pass, Passed, YEAS 40, NAYS 30. H.J. 83",6,
HB1029,2023-RS,2023,2023-01-24,First read in Senate and referred to Senate Agriculture and Natural Resources S.J. 103,7,
HB1029,2023-RS,2023,2023-02-21,Scheduled for hearing,8,
HB1029,2023-RS,2023,2023-02-21,"Senate Agriculture and Natural Resources  Do Pass, Passed, YEAS 4, NAYS 3.",9,
HB1029,2023-RS,2023,2023-02-22,"Senate  Deferred to another day, Passed S.J. 316",10,
HB1029,2023-RS,2023,2023-02-23,"Senate  Do Pass, Passed, YEAS 18, NAYS 17. S.J. 331",11,
HB1029,2023-RS,2023,2023-02-24,Signed by the Speaker H.J. 374,12,
HB1029,2023-RS,2023,2023-02-27,Signed by the President S.J. 361,13,
HB1029,2023-RS,2023,2023-03-01,"Delivered to the Governor on Tuesday, February 28, 2023  H.J. 420",14,
HB1029,2023-RS,2023,2023-03-07,"Signed by the Governor on Monday, March 06, 2023  H.J. 497",15,
HB1030,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1030,2023-RS,2023,2023-01-11,Referred to Joint Committee on Appropriations H.J. 24,2,
HB1030,2023-RS,2023,2023-02-13,Scheduled for hearing,3,
HB1030,2023-RS,2023,2023-02-21,Scheduled for hearing,4,
HB1030,2023-RS,2023,2023-02-21,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 14, NAYS 3.",5,
HB1030,2023-RS,2023,2023-02-23,"House of Representatives  Do Pass, Passed, YEAS 49, NAYS 19. H.J. 362",6,
HB1030,2023-RS,2023,2023-02-24,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 338,7,
HB1030,2023-RS,2023,2023-02-27,"Senate  Do Pass, Failed, YEAS 22, NAYS 12. S.J. 355",8,
HB1030,2023-RS,2023,2023-02-27,Intent to reconsider S.J. 355,9,
HB1030,2023-RS,2023,2023-02-28,"Senate  Reconsidered, Passed, YEAS 30, NAYS 5. S.J. 367",10,
HB1030,2023-RS,2023,2023-02-28,"Senate  Do Pass, Passed, YEAS 28, NAYS 7. S.J. 367",11,
HB1030,2023-RS,2023,2023-03-01,Signed by the Speaker H.J. 446,12,
HB1030,2023-RS,2023,2023-03-02,Signed by the President S.J. 417,13,
HB1030,2023-RS,2023,2023-03-07,"Delivered to the Governor on Monday, March 06, 2023  H.J. 494",14,
HB1030,2023-RS,2023,2023-03-27,"Signed by the Governor on Wednesday, March 15, 2023  H.J. 544",15,
HB1031,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1031,2023-RS,2023,2023-01-11,Referred to Joint Committee on Appropriations H.J. 24,2,
HB1031,2023-RS,2023,2023-02-13,Scheduled for hearing,3,
HB1031,2023-RS,2023,2023-02-21,Scheduled for hearing,4,
HB1031,2023-RS,2023,2023-02-21,"Joint Committee on Appropriations  Tabled, Passed, YEAS 17, NAYS 1.",5,
HB1032,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1032,2023-RS,2023,2023-01-11,Referred to House Education H.J. 24,2,
HB1032,2023-RS,2023,2023-01-18,Scheduled for hearing,3,
HB1032,2023-RS,2023,2023-01-18,"House Education  Motion to amend, Passed Amendment 1032A",4,
HB1032,2023-RS,2023,2023-01-18,"House Education  Referred as Amended to House Committee on Appropriations, Passed, YEAS 15, NAYS 0.",5,
HB1032,2023-RS,2023,2023-01-18,"Referred to Joint Committee on Appropriations, Passed H.J. 51",6,
HB1032,2023-RS,2023,2023-02-13,Scheduled for hearing,7,
HB1032,2023-RS,2023,2023-02-21,Scheduled for hearing,8,
HB1032,2023-RS,2023,2023-02-21,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 18, NAYS 0.",9,
HB1032,2023-RS,2023,2023-02-23,"House of Representatives  Do Pass Amended, Passed, YEAS 66, NAYS 2. H.J. 363",10,
HB1032,2023-RS,2023,2023-02-24,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 338,11,
HB1032,2023-RS,2023,2023-02-27,"Senate  Do Pass Amended, Passed, YEAS 33, NAYS 1. S.J. 356",12,
HB1032,2023-RS,2023,2023-02-28,Signed by the Speaker H.J. 416,13,
HB1032,2023-RS,2023,2023-03-01,Signed by the President S.J. 397,14,
HB1032,2023-RS,2023,2023-03-02,"Delivered to the Governor on Thursday, March 02, 2023  H.J. 450",15,
HB1032,2023-RS,2023,2023-03-09,"Signed by the Governor on Wednesday, March 08, 2023  H.J. 518",16,
HB1033,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1033,2023-RS,2023,2023-01-11,Referred to House Commerce and Energy H.J. 24,2,
HB1033,2023-RS,2023,2023-01-18,Scheduled for hearing,3,
HB1033,2023-RS,2023,2023-01-18,"House Commerce and Energy  Do Pass, Passed, YEAS 13, NAYS 0.",4,
HB1033,2023-RS,2023,2023-01-18,"Certified uncontested, placed on consent",5,
HB1033,2023-RS,2023,2023-01-19,"House of Representatives  Do Pass, Passed, YEAS 67, NAYS 2. H.J. 61",6,
HB1033,2023-RS,2023,2023-01-20,First read in Senate and referred to Senate Taxation S.J. 78,7,
HB1033,2023-RS,2023,2023-01-25,Scheduled for hearing,8,
HB1033,2023-RS,2023,2023-01-25,"Senate Taxation  Do Pass, Passed, YEAS 7, NAYS 0.",9,
HB1033,2023-RS,2023,2023-01-25,"Certified uncontested, placed on consent",10,
HB1033,2023-RS,2023,2023-01-26,"Senate  Deferred to another day, Passed S.J. 128",11,
HB1033,2023-RS,2023,2023-01-30,"Senate  Do Pass, Passed, YEAS 34, NAYS 0. S.J. 137",12,
HB1033,2023-RS,2023,2023-02-01,Signed by the Speaker H.J. 201,13,
HB1033,2023-RS,2023,2023-02-02,Signed by the President S.J. 183,14,
HB1033,2023-RS,2023,2023-02-03,"Delivered to the Governor on Friday, February 03, 2023  H.J. 218",15,
HB1033,2023-RS,2023,2023-02-13,"Signed by the Governor on Thursday, February 09, 2023  H.J. 280",16,
HB1034,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1034,2023-RS,2023,2023-01-11,Referred to Joint Committee on Appropriations H.J. 24,2,
HB1034,2023-RS,2023,2023-01-26,Scheduled for hearing,3,
HB1034,2023-RS,2023,2023-01-26,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 16, NAYS 0.",4,
HB1034,2023-RS,2023,2023-01-31,"House of Representatives  Do Pass, Passed, YEAS 68, NAYS 0. H.J. 182",5,
HB1034,2023-RS,2023,2023-02-01,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 163,6,
HB1034,2023-RS,2023,2023-02-02,"Senate  Do Pass, Passed, YEAS 35, NAYS 0. S.J. 182",7,
HB1034,2023-RS,2023,2023-02-03,Signed by the Speaker H.J. 227,8,
HB1034,2023-RS,2023,2023-02-06,Signed by the President S.J. 205,9,
HB1034,2023-RS,2023,2023-02-07,"Delivered to the Governor on Tuesday, February 07, 2023  H.J. 242",10,
HB1034,2023-RS,2023,2023-02-13,"Signed by the Governor on Thursday, February 09, 2023  H.J. 280",11,
HB1035,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1035,2023-RS,2023,2023-01-11,Referred to Joint Committee on Appropriations H.J. 24,2,
HB1035,2023-RS,2023,2023-02-24,Scheduled for hearing,3,
HB1035,2023-RS,2023,2023-02-24,"Joint Committee on Appropriations  Do Pass, Passed, YEAS 17, NAYS 0.",4,
HB1035,2023-RS,2023,2023-02-27,"House of Representatives  Do Pass, Passed, YEAS 69, NAYS 0. H.J. 388",5,
HB1035,2023-RS,2023,2023-02-28,First read in Senate and referral to committee waived pursuant to JR 6D-1 S.J. 368,6,
HB1035,2023-RS,2023,2023-03-01,"Senate  Do Pass, Passed, YEAS 33, NAYS 0. S.J. 392",7,
HB1035,2023-RS,2023,2023-03-02,Signed by the Speaker H.J. 467,8,
HB1035,2023-RS,2023,2023-03-06,Signed by the President S.J. 430,9,
HB1035,2023-RS,2023,2023-03-07,"Delivered to the Governor on Tuesday, March 07, 2023  H.J. 497",10,
HB1035,2023-RS,2023,2023-03-27,"Signed by the Governor on Tuesday, March 14, 2023  H.J. 544",11,
HB1036,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1036,2023-RS,2023,2023-01-11,Referred to House Transportation H.J. 24,2,
HB1036,2023-RS,2023,2023-01-17,Scheduled for hearing,3,
HB1036,2023-RS,2023,2023-01-17,"House Transportation  Motion to amend, Passed Amendment 1036A",4,
HB1036,2023-RS,2023,2023-01-17,"House Transportation  Do Pass Amended, Passed, YEAS 9, NAYS 3.",5,
HB1036,2023-RS,2023,2023-01-19,"House of Representatives  Do Pass Amended, Passed, YEAS 58, NAYS 11. H.J. 63",6,
HB1036,2023-RS,2023,2023-01-20,First read in Senate and referred to Senate Transportation S.J. 78,7,
HB1036,2023-RS,2023,2023-02-01,Scheduled for hearing,8,
HB1036,2023-RS,2023,2023-02-01,"Senate Transportation  Do Pass, Passed, YEAS 7, NAYS 0.",9,
HB1036,2023-RS,2023,2023-02-02,"Senate  Do Pass Amended, Passed, YEAS 32, NAYS 3. S.J. 182",10,
HB1036,2023-RS,2023,2023-02-03,Signed by the Speaker H.J. 227,11,
HB1036,2023-RS,2023,2023-02-06,Signed by the President S.J. 205,12,
HB1036,2023-RS,2023,2023-02-07,"Delivered to the Governor on Tuesday, February 07, 2023  H.J. 242",13,
HB1036,2023-RS,2023,2023-02-13,"Signed by the Governor on Thursday, February 09, 2023  H.J. 280",14,
HB1037,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1037,2023-RS,2023,2023-01-11,Referred to House Military and Veterans Affairs H.J. 24,2,
HB1037,2023-RS,2023,2023-01-23,Scheduled for hearing,3,
HB1037,2023-RS,2023,2023-01-23,"House Military and Veterans Affairs  Do Pass, Passed, YEAS 11, NAYS 1.",4,
HB1037,2023-RS,2023,2023-01-25,"House of Representatives  Motion to amend, Passed H.J. 107  Amendment 1037A",5,
HB1037,2023-RS,2023,2023-01-25,"House of Representatives  Do Pass Amended, Passed, YEAS 47, NAYS 22. H.J. 107",6,
HB1037,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Military and Veterans Affairs S.J. 127,7,
HB1037,2023-RS,2023,2023-02-01,Scheduled for hearing,8,
HB1037,2023-RS,2023,2023-02-01,"Senate Military and Veterans Affairs  Do Pass, Failed, YEAS 2, NAYS 3.",9,
HB1037,2023-RS,2023,2023-02-01,"Senate Military and Veterans Affairs  Deferred to the 41st legislative day, Passed, YEAS 3, NAYS 2.",10,
HB1038,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1038,2023-RS,2023,2023-01-11,Referred to House Military and Veterans Affairs H.J. 24,2,
HB1038,2023-RS,2023,2023-01-23,Scheduled for hearing,3,
HB1038,2023-RS,2023,2023-01-23,"House Military and Veterans Affairs  Do Pass, Passed, YEAS 12, NAYS 0.",4,
HB1038,2023-RS,2023,2023-01-23,"Certified uncontested, placed on consent",5,
HB1038,2023-RS,2023,2023-01-25,"House of Representatives  Do Pass, Passed, YEAS 69, NAYS 0. H.J. 105",6,
HB1038,2023-RS,2023,2023-01-26,First read in Senate and referred to Senate Military and Veterans Affairs S.J. 127,7,
HB1038,2023-RS,2023,2023-02-01,Scheduled for hearing,8,
HB1038,2023-RS,2023,2023-02-01,"Senate Military and Veterans Affairs  Do Pass, Passed, YEAS 5, NAYS 0.",9,
HB1038,2023-RS,2023,2023-02-01,"Certified uncontested, placed on consent",10,
HB1038,2023-RS,2023,2023-02-03,"Senate  Do Pass, Passed, YEAS 34, NAYS 0. S.J. 192",11,
HB1038,2023-RS,2023,2023-02-07,Signed by the Speaker H.J. 251,12,
HB1038,2023-RS,2023,2023-02-15,Signed by the President S.J. 278,13,
HB1038,2023-RS,2023,2023-02-16,"Delivered to the Governor on Thursday, February 16, 2023  H.J. 312",14,
HB1038,2023-RS,2023,2023-02-24,"Signed by the Governor on Wednesday, February 22, 2023  H.J. 370",15,
HB1039,2023-RS,2023,2023-01-10,First Reading House H.J. 14,1,
HB1039,2023-RS,2023,2023-01-11,Referred to House Military and Veterans Affairs H.J. 24,2,
