LD_num,paper_num,term,session,title,primary_sponsor,cosponsors,reference_comm,reference_date,status,chapter_num,bill_url,chamber_status_url
,HC0062,131,,"Communication President Appointment Pursuant to my authority under Title 5, MRSA, §3371, I am pleased to appoint Senator Matthew Harrington to the Maine Fire Protection Services Commission. This appointment is effective the date of this letter.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC62,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085799
,HC0063,131,,"Communication Governor nominations, 2/3/23",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC63,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085804
,HC0064,131,,"Communication Pursuant to 5 M.R.S.A., Section 12023, please consider this the letter of transmittal for the required report from Child Development Services due by February 1, 2023.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC64,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085894
,HC0065,131,,"Communication Governor nominations, 2/6/23",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC65,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085930
,HC0066,131,,"CommunicationPursuant to Joint Rule 310, we are writing to notify you that the Joint Standing Committee on Agriculture, Conservation and Forestry has voted unanimously to report the following bill(s) out Ought Not to Pass:L.D. 77	An Act to Require the Bureau of Parks and Lands to Maintain Public Restrooms at State Parks",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC66,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085963
,HC0067,131,,"Communication Pursuant to Joint Rule 310, we are writing to notify you that we have approved the request by the bill sponsor Sen. Carney of Cumberland, to report the following bill Leave to Withdraw: L.D. 312 An Act to Improve Health Outcomes by Expanding the Perinatal Workforce to Include Professionals Such as Community Health Workers and Doulas and to Provide MaineCare Reimbursement for Services",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC67,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085985
,HC0068,131,,"Communication Pursuant to Joint Rule 310, the following Joint Standing Committee has voted unanimously to report the following bill out Ought Not to Pass:
Energy, Utilities and Technology
L.D. 175	An Act to Increase the Use of Municipal Waste-to-energy Processes as a Source of Renewable Energy",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC68,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086232
,HC0069,131,,"Communication Pursuant to Joint Rule 310, we are writing to notify you that we have approved the request by the bill sponsor Sen. Carney of Cumberland, to report the following bill Leave to Withdraw: L.D. 312 An Act to Improve Health Outcomes by Expanding the Perinatal Workforce to Include Professionals Such as Community Health Workers and Doulas and to Provide MaineCare Reimbursement for Services",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC69,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086233
,HC0070,131,,"Pursuant to Public Law 201, Chapter 635, Part KK, the Commission To Develop a Paid Family and Medical Leave Benefits Program is pleased to submit its final report.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC70,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086291
,HC0071,131,,"Communication This is to inform you that with the advice and consent of the Governor, I am nominating William G. Ross of Cumberland to Chief of the Maine State Police. 
Pursuant to Title 25-A, MRSA §1501, this appointment is contingent on confirmation by the Maine State Senate after review by the Joint Standing Committee on Criminal Justice and Public Safety.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC71,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086325
,HC0072,131,,"Communication This is to inform you that with the advice and consent of the Governor, I am nominating Richard M. McCarthy of Oakland to Maine State Fire Marshal. 
Pursuant to Title 25 MRSA §2396, this appointment is contingent on confirmation by the Maine State Senate after review by the Joint Standing Committee on Criminal Justice and Public Safety.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC72,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086326
,HC0073,131,,"Communication Speaker Appointment Pursuant to my authority under MRSA Title 5, Part 30, Chapter 623, §24051, I am pleased to appoint Representative Amanda Collamore of Pittsfield to the Maine Children's Cabinet Early Childhood Advisory Council, effective immediately.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC73,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086367
,HC0074,131,,"Communication Pursuant to Joint Rule 310, the following Joint Standing Committees have voted unanimously to report the following bills out Ought Not to Pass:Environment and Natural Resources L.D. 127 An Act to Eliminate Television Recycling Fees for Charitable Entities Taxation L.D. 195 An Act to Exempt Gold Star Parents from Income Tax",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC74,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086373
,HC0075,131,,"Pursuant to Joint Rule 310, the Committee on Health and Human Services has approved the request by the sponsor, Representative Madigan of Waterville, to report the following Leave to Withdraw:
L.D. 176	An Act to Increase the Safety of Patients and Staff at the Dorothea Dix Psychiatric Center and the Riverview Psychiatric Center
Pursuant to Joint Rule 310, the Committee on Judiciary has approved the request by the sponsor, Representative Moriarty of Cumberland, to report the following Leave to Withdraw:
L.D. 476	An Act to Amend the Law Regarding Court Locations",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC75,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086379
,HC0076,131,,"Communication Governor nominations, 2/15/23",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC76,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086430
,HC0077,131,,"Communication Pursuant to Joint Rule 310, the Committee on Marine Resources has approved the request by the sponsor, Representative Eaton of Deer Isle, to report the following Leave to Withdraw:L.D. 61 An Act to Conserve Coastal Habitat by Restricting Rockweed Harvesting on Private Property",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC77,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086555
,HC0078,131,,"Communication Pursuant to Joint Rule 310, the following Joint Standing Committee has voted unanimously to report the following bill out Ought Not to Pass: Inland Fisheries and Wildlife
L.D. 152	Resolve, Directing the Department of Inland Fisheries and Wildlife to Change the Term Woodsman to Woodsperson in the Junior Maine Guide Program",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC78,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086651
,HC0079,131,,"Communication Speaker Pursuant to my authority under House Rule 201.1 (H), I appoint Representative Maureen Terry of Gorham to serve as Speaker Pro Tem to convene the House on Tuesday, February 28, 2023.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC79,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086791
,HC0080,131,,"Communication President Appointment Pursuant to my authority under Title 8, Chapter 3, I am pleased to appoint Peter Black to the Clean-up and Response Fund Review Board. With this appointment, he will serve as a member with expertise in oil storage facility design and installation, oil spill remediation or environmental engineering, effective the date of this letter.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC80,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086792
,HC0081,131,,"Communication Speaker Appointment Pursuant to my authority under MRSA Title 5, Part 30, Chapter 623, §24051, I am pleased to reappoint Representative Rebecca Millett of South Portland to the Maine Children's Cabinet Early Childhood Advisory Council, effective immediately.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC81,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086793
,HC0082,131,,"Communication Please accept this as my formal resignation effective February 16, 2023.

Respectfully,

S/Clinton Collamore",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC82,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086796
,HC0083,131,,"Communication Pursuant to Joint Rule 310, the following Joint Standing Committee has voted unanimously to report the following bills out Ought Not to Pass:

Agriculture, Conservation and Forestry
L.D. 108	An Act to Establish a Logger Relations Advocate Within the Maine Forest Service
L.D. 157	Resolve, to Improve Standards for Animal Rescue Entities
L.D. 159	An Act to Facilitate the Construction of a Firehouse by Sinclair Township",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC83,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086833
,HC0084,131,,"Communication President Appointment Pursuant to my authority under Public Law, Chapter 163, I am pleased to appoint Mal Carey to the Maine Library of Geographic Information Board seat 15, representing the public, effective the date of this letter.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC84,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086837
,HC0085,131,,"Communication Pursuant to Joint Rule 310, the Committee on Labor and Housing has approved the request by the sponsor, Representative Jauch of Topsham, to report the following Leave to Withdraw:

L.D. 810	An Act to Create the Maine Family First Employer Program",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC85,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280086978
,HC0086,131,,"Communication Governor nominations, 2/27/23 and 3/1/23",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC86,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280087151
,HC0087,131,,"Communication Pursuant to Joint Rule 310, the following Joint Standing Committees have voted unanimously to report the following bills out Ought Not to Pass:

Criminal Justice and Public Safety
L.D. 215	Resolve, to Require the Commissioner of Public Safety to Conduct a Study Regarding Cadet Law Enforcement Officers Who Are Injured and Law Enforcement Officers Who Leave the Sponsoring Agency

Inland Fisheries and Wildlife
L.D. 261	An Act to Reinstate a Minimum Age for Hunting",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC87,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280087166
,HC0088,131,,"Communication Pursuant to Joint Rule 310, we are writing to notify you that the Joint Standing Committee on Criminal Justice and Public Safety has voted unanimously to report the following bill(s) out Ought Not to Pass:
	L.D. 215	Resolve, to Require the Commissioner of Public Safety to Conduct a Study Regarding Cadet Law Enforcement Officers Who Are Injured and Law Enforcement Officers Who Leave the Sponsoring Agency",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC88,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280087167
,HC0089,131,,"It is our pleasure to invite you to visit the Legislature on Thursday, March 16, to attend a Joint Convention to be held in the Hall of the House of Representatives at 10:45 a.m. for the purposes of reporting on the State of the Tribes in Maine.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC89,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280087197
,HC0090,131,,Thank you for the invitation to address the Legislature on the State of the Tribes on Thursday. March 16. 2023. I look forward to attending and speaking at the Joint Convention.,,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC90,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280087199
,HC0091,131,,"On behalf of the Houlton Band of Maliseet Indians, I would like to thank you for the invitation to address the Legislature on the State of the Tribes on Thursday, March 16, 2023. I feel that this is just another step forward to a stronger relationship between the Wabanaki Tribes and the State of Maine. I appreciate the request and the etlbrt that it has taken to plan for this address. I look forward to attending and speaking at the Joint Convention.",,,,,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=HC91,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280087200
