bill_id,LD_num,term,session,title,commem
HP0404,LD0627,2023_2024,RS1,An Act to Promote Clean and Affordable Maine-sourced Bioenergy by Amending the Law Regarding Outdoor Wood Boilers and Outdoor Pellet Boilers,0
HP0405,LD0628,2023_2024,SS1,An Act to Designate Maine Irish Heritage Day,1
HP0406,LD0629,2023_2024,RS2,"An Act to Improve, Protect and Defend the Individual Civil Right to Bear Arms Through Exemption of Firearms and Ammunition from Taxation",0
HP0407,LD0630,2023_2024,RS2,An Act to Ensure Rural Law Enforcement Services in Maine,0
HP0408,LD0631,2023_2024,SS1,An Act to Change the Notification Law for School Truancy,0
HP0409,LD0632,2023_2024,RS2,An Act to Amend the Social Work Education Loan Repayment Program,0
HP0410,LD0633,2023_2024,RS2,An Act to Dedicate Revenue from Alcohol Tax to Alcohol Use Disorder Treatment,0
HP0411,LD0634,2023_2024,RS1,An Act to Allow Open Burning in the Snow Without a Permit,0
HP0412,LD0635,2023_2024,RS1,An Act to Allow a Retired Law Enforcement Officer to Serve as a School Resource Officer Without Affecting That Officer's Retirement Benefits,0
HP0413,LD0636,2023_2024,SS1,An Act to Authorize the Department of Health and Human Services to License and Ensure the Quality of Personal Care Agencies,0
HP0414,LD0637,2023_2024,SS1,An Act to Promote the Use of Free Annual Wellness Visits by Ensuring Proper Disclosure,0
HP0415,LD0638,2023_2024,RS1,"Resolve, Directing the Maine State Housing Authority to Study Strategies for Improving Abandoned Properties and Developing Housing Infrastructure",0
HP0416,LD0639,2023_2024,SS1,An Act to Protect Vehicle Buyers by Limiting Vehicle Document Preparation Fees,0
HP0417,LD0640,2023_2024,SS1,An Act to Update the Charter of the Lewiston-Auburn Water Pollution Control Authority,0
HP0418,LD0641,2023_2024,SS1,An Act to Combat Hunger by Creating an Income Tax Credit for Businesses Engaged in Food Production for Donations to Qualified Organizations,0
HP0419,LD0642,2023_2024,SS1,An Act to Protect Young Deer Hunters by Prohibiting Wild Turkey Hunting During Youth Deer Hunting Day,0
HP0420,LD0643,2023_2024,RS2,An Act to Promote Research and Development in the State by Increasing the Research Expense Tax Credit,0
HP0421,LD0644,2023_2024,RS1,An Act to Include Cats in the Laws Governing Animal Trespass,0
HP0422,LD0645,2023_2024,SS1,An Act to Continue Certain Limited-period Positions Until Full Funding Is Provided,0
HP0423,LD0646,2023_2024,RS2,An Act to Fully Reimburse Municipalities for Lost Revenue Under the Property Tax Stabilization for Senior Citizens Program,0
HP0424,LD0647,2023_2024,SS1,An Act to Amend the Life Safety Code Regarding When Sprinkler Systems May Be Shut Off,0
SP0265,LD0648,2023_2024,SS1,An Act to Address Staffing Shortages in Critical Public Safety Jobs Through Economic Incentives,0
SP0266,LD0649,2023_2024,SS1,"An Act to Promote Water Conservation and Water Quality and Create Habitat for Wildlife, Including Pollinator Species, by Protecting Low-impact Landscaping",0
SP0267,LD0650,2023_2024,RS2,An Act to Improve Maine Agriculture and Food Systems,0
SP0268,LD0651,2023_2024,SS1,An Act to Amend the Standards for Manufactured Housing to Comply with United States Department of Housing and Urban Development Standards,0
SP0269,LD0652,2023_2024,SS1,An Act to Allow the Reinstatement of Certain Commercial Driver's Licenses,0
SP0270,LD0653,2023_2024,RS2,"An Act to Establish the Maine Commission on Public Defense Services and Establish Public Defender Offices for Aroostook, Penobscot and Piscataquis Counties",0
SP0271,LD0654,2023_2024,SS1,"Resolve, Directing the Office of Policy Innovation and the Future to Study Methods to Encourage the Development of Accessory Dwelling Units",0
SP0272,LD0655,2023_2024,SS1,An Act to Address Climate Change by Reducing Carbon Emissions from State Vehicles,0
HP0425,LD0656,2023_2024,SS1,An Act to Prevent Electioneering on General Election Ballots by Candidates Nominated by Petition,0
HP0426,LD0657,2023_2024,SS1,An Act to Amend the Percentage of Votes Needed for an Amendment of a Declaration in the Maine Condominium Act,0
HP0427,LD0658,2023_2024,SS1,An Act to Increase Funding for and Stabilize the Independent Housing with Services Program Under the Department of Health and Human Services,0
HP0428,LD0659,2023_2024,RS2,An Act to Promote Seamless and Flexible Home and Community Supports Across the Lifespan for Individuals with Intellectual and Developmental Disabilities or Autism,0
HP0429,LD0660,2023_2024,SS1,"Resolve, Naming a Pond in the Town of New Gloucester as MacDonald Pond",1
HP0430,LD0661,2023_2024,SS1,"Resolve, Naming a Pond in Elm Stream Township as Plummer Pond",1
HP0431,LD0662,2023_2024,SS1,An Act to Prohibit Municipal Flavored Tobacco Product Bans on State-licensed Tobacco Retailers,0
HP0432,LD0663,2023_2024,RS2,An Act to Require Health Insurance Coverage for Pediatric Autoimmune Neuropsychiatric Disorders Associated with Streptococcal Infections and Pediatric Acute-onset Neuropsychiatric Syndrome,0
HP0433,LD0664,2023_2024,SS1,"Resolve, Directing the State Auditor to Audit All State Agencies",0
HP0434,LD0665,2023_2024,SS1,"An Act to Extend the Date by Which Compliance is Required for Affordable Housing Development, Increased Numbers of Dwelling Units and Accessory Dwelling Units",0
HP0435,LD0666,2023_2024,RS2,An Act to Support Community-based Volunteer Organizations,0
HP0436,LD0667,2023_2024,SS1,An Act to Impose a Tax Surcharge on Certain Incomes,0
HP0437,LD0668,2023_2024,SS1,An Act to Protect Maine Taxpayers by Requiring a Person to Be a United States Citizen to Receive General Assistance Benefits and to Ensure Municipal Compliance with Federal Immigration Laws,0
HP0438,LD0669,2023_2024,RS2,An Act to Create the Public Art Fund,0
HP0439,LD0670,2023_2024,SS1,"An Act to Protect Birds in the Construction, Renovation and Maintenance of Public Buildings",0
HP0440,LD0671,2023_2024,SS1,An Act to Factor Conservative Projections of Sea Level Rise into State Planning on Climate Change,0
HP0441,LD0672,2023_2024,SS1,An Act to Establish Youth Deer Hunting Weekend,0
HP0442,LD0673,2023_2024,SS1,An Act to Direct the Maine Criminal Justice Academy to Develop a Nonresidential Law Enforcement Training Program,0
HP0443,LD0674,2023_2024,SS1,An Act to Allow Bail Commissioners to Carry Firearms in Correctional Facilities and Jails,0
HP0444,LD0675,2023_2024,SS1,"Resolve, to Improve the Convenience of Public Restrooms",0
HP0445,LD0676,2023_2024,SS1,An Act to Protect Financial Privacy,0
HP0446,LD0677,2023_2024,SS1,An Act to Ensure Consumer Protection from Resale Ticket Vendors,0
HP0447,LD0678,2023_2024,SS1,An Act to Require Parental Approval for Public School Employees to Use a Name or Pronoun Other than a Child's Given Name or Pronoun Corresponding to the Gender on the Child's Birth Certificate,0
HP0448,LD0679,2023_2024,SS1,An Act Regarding Animals Abandoned by Tenants,0
HP0449,LD0680,2023_2024,SS1,An Act Examining On-premises Liquor License Requirements,0
HP0450,LD0681,2023_2024,SS1,An Act Regarding Indigent Legal Services,0
HP0451,LD0682,2023_2024,SS1,An Act Regarding Labeling of Packaged Foods for Genetically Modified Organisms,0
HP0452,LD0683,2023_2024,RS2,An Act to Reduce Electricity Rates,0
HP0453,LD0684,2023_2024,SS1,"Resolve, Directing the Department of Education to Study the Educare Model",0
HP0454,LD0685,2023_2024,SS1,An Act to Codify That Freedom of Access Act and Freedom of Information Act Requests Are Not Hate Crimes,0
HP0455,LD0686,2023_2024,SS1,An Act to Enhance Safety for Animal-drawn Vehicles on Highways,0
HP0456,LD0687,2023_2024,SS1,An Act to Increase the Allowable Width of a Snowplow,0
HP0457,LD0688,2023_2024,SS1,An Act to Protect Access to Veterinary Care by Prohibiting Noncompete Agreements,0
HP0458,LD0689,2023_2024,SS1,An Act to Study the Construction of a Nuclear Power Facility in the State,0
HP0459,LD0690,2023_2024,SS1,An Act to Streamline Rental Application Screenings by Allowing Potential Tenants to Use Screening Services,0
HP0460,LD0691,2023_2024,SS1,An Act to Reduce Barriers to Housing by Limiting Tenant Application Fees,0
HP0461,LD0692,2023_2024,SS1,An Act Regarding Eligibility of County Jail Inmates for a Community Confinement Monitoring Program,0
HP0462,LD0693,2023_2024,SS1,"An Act to Protect Inland Water Quality, Shorelines, Wildlife and Public Safety by Prohibiting Operation of a Wake Boat to Create an Enhanced Wake Close to Shore or in Shallow Water",0
HP0463,LD0694,2023_2024,SS1,An Act to Lower the Signature Quantity Requirement for Certain Independent Candidates for Elected Office,0
HP0464,LD0695,2023_2024,RS2,An Act to Exempt Nonprofit Land Trusts from Sales Tax,0
HP0465,LD0696,2023_2024,SS1,An Act to Allow the People to Elect the State Auditor,0
HP0466,LD0697,2023_2024,SS1,"Resolve, to Study the Effects of 5G Technology on Bird, Bee and Insect Populations and the Effects of Long-term Exposure on Children",0
HP0467,LD0698,2023_2024,SS1,An Act to Reduce the Cost of Energy in Maine and Reduce Greenhouse Gas Emissions Through the Effective Use of Renewably Sourced Gas,0
HP0468,LD0699,2023_2024,RS2,An Act to Reduce Future Energy Costs,0
HP0469,LD0700,2023_2024,SS1,"Resolve, to Direct the Department of Inland Fisheries and Wildlife to Examine the Northern Pike Population in Sabattus Pond",0
HP0470,LD0701,2023_2024,SS1,An Act to Increase the Notice Period for Rent Increases of 10 Percent or More,0
HP0471,LD0702,2023_2024,RS1,"An Act Regarding the Detention, Supervision and Transportation of Arrested Juveniles",0
HP0472,LD0703,2023_2024,SS1,An Act to Clarify the Requirements Regarding Fingerprinting Law Enforcement Officers in Schools,0
HP0473,LD0704,2023_2024,SS1,An Act to Replace Annual Vanity Plate Administrative Fees with a One-time Fee,0
HP0474,LD0705,2023_2024,SS1,An Act Concerning the Housing Opportunities for Maine Fund and Expenditures by the Maine State Housing Authority,0
HP0475,LD0706,2023_2024,RS1,An Act to Improve Access to Specialty Health Care Providers by Reducing Copayments,0
HP0476,LD0707,2023_2024,SS1,An Act to Update the Maine Human Rights Act with Respect to Gender Identity,0
HP0477,LD0708,2023_2024,SS1,An Act to Establish a Sales Tax Holiday Weekend,0
HP0478,LD0709,2023_2024,SS1,"Resolve, to Develop a Home Share Pilot Program for Older Persons",0
HP0479,LD0710,2023_2024,RS2,An Act to Fund the Lobster Legal Defense Fund,0
HP0480,LD0711,2023_2024,SS1,An Act to Regulate Oyster Seed,0
HP0481,LD0712,2023_2024,SS1,An Act to Extend or Waive Requirements for Certain Teaching Certificates,0
HP0482,LD0713,2023_2024,SS1,An Act to Require the Transfer to the Highway Fund of 50 Percent of Sales Tax Collected from Automobile Dealers and Sales and Use Tax Collected from the Bureau of Motor Vehicles,0
HP0483,LD0714,2023_2024,SS1,An Act to Expand the List of Crimes That Do Not Qualify for Immunity Under Maine's Good Samaritan Laws Concerning Drug-related Medical Assistance,0
SP0273,LD0715,2023_2024,SS1,An Act to Strengthen Child Protection,0
SP0274,LD0716,2023_2024,SS1,An Act to Assist Nonprofit Service Providers,0
SP0275,LD0717,2023_2024,SS1,An Act to Adopt the Audiology and Speech-Language Pathology Interstate Compact,0
SP0276,LD0718,2023_2024,SS1,An Act to Facilitate the Management of Wastewater Treatment Plant Sludge at the State-owned Juniper Ridge Landfill,0
SP0277,LD0719,2023_2024,SS1,An Act to Support Maine Industry,0
SP0278,LD0720,2023_2024,SS1,An Act to Expand Eligibility for Supervised Community Confinement for Prisoners with a Prognosis Likely to Result in an Incapacitating Medical Condition,0
SP0279,LD0721,2023_2024,RS2,An Act to Preserve Historic Buildings and Promote Affordable Housing,0
SP0280,LD0722,2023_2024,SS1,An Act to Expedite the Health Insurance Referral Process for Specialists by Allowing Referrals During Urgent Care Visits,0
SP0281,LD0723,2023_2024,RS1,An Act to Protect Consumers by Prohibiting Discrimination by Insurers Based on Certain Information,0
SP0282,LD0724,2023_2024,SS1,An Act to Increase Opportunities for the Development or Preservation of Low-income Housing,0
SP0283,LD0725,2023_2024,SS1,An Act to Add an Adult Education Pathway to a High School Diploma,0
SP0284,LD0726,2023_2024,SS1,"An Act to Amend the Laws Governing Political Action Committees Relating to Union, Business and Nonprofit Organizations",0
SP0285,LD0727,2023_2024,SS1,An Act Regarding Workers' Compensation Benefits for First Responders Injured in the Line of Duty,0
SP0286,LD0728,2023_2024,SS1,An Act to Amend the Bag Limit for Turkey,0
SP0287,LD0729,2023_2024,SS1,"Resolve, Regarding Traffic Lights in Turner",0
SP0288,LD0730,2023_2024,SS1,An Act to Provide Traffic Safety Education in Schools,0
SP0289,LD0731,2023_2024,SS1,An Act Regarding the Licensing of Persons to Conduct Advance Deposit Wagering,0
SP0290,LD0732,2023_2024,SS1,An Act to Prohibit Off-trail Operation of a Snowmobile in an Area Closed to Off-trail Operation,0
SP0291,LD0733,2023_2024,SS1,An Act to Require an Annual Itemized Statement of Benefits for Public Employees and Retirees,0
SP0292,LD0734,2023_2024,SS1,"An Act to Authorize the Treasurer of State and Municipalities to Invest in Gold, Silver and Other Precious Metals",0
SP0293,LD0735,2023_2024,SS1,An Act to Require the State to Hold a Public Hearing in a Municipality Before the State Constructs a Solar Project in That Municipality,0
SP0294,LD0736,2023_2024,SS1,An Act to Remove the Requirement That Certain Motor Vehicles Be Equipped with a Front License Plate,0
SP0295,LD0737,2023_2024,RS1,An Act to Prohibit Government Contracting Organizations from Influencing Elections,0
SP0296,LD0738,2023_2024,RS2,An Act to Establish a Paid Family and Medical Leave System,0
SP0298,LD0740,2023_2024,SS1,An Act to Clarify the Criteria for State Approval of Alcoholic Beverage Container Labels,0
SP0299,LD0741,2023_2024,RS2,An Act to Prohibit Certain Training Repayment Agreements by Employers,0
SP0300,LD0742,2023_2024,SS1,An Act to Divest State Pensions from Companies Boycotting Maine Lobster,0
SP0301,LD0743,2023_2024,SS1,An Act to Provide Free or Reduced-cost Vehicle Registration to All Disabled Veterans,0
SP0302,LD0744,2023_2024,RS2,"Resolve, to Direct the Department of Health and Human Services to Perform Rate Studies and Rate Determinations for Providers of Certain Services for Adults with Intellectual Disabilities or Autism Spectrum Disorder",0
SP0303,LD0745,2023_2024,SS1,An Act to Prohibit the Use of Toy Cannon Fireworks Devices That Exceed 150 Decibels Without Permission from Affected Property Owners,0
SP0304,LD0746,2023_2024,SS1,An Act to Modernize the State's Vehicle Inspection System by Requiring Inspections Biennially and Allowing for an Electronic Inspection Program,0
SP0305,LD0747,2023_2024,RS2,An Act Regarding the Reporting of Adult Name Changes by the Probate Courts to the State Bureau of Identification,0
SP0306,LD0748,2023_2024,RS2,An Act to Strengthen the Due Process Rights of Persons in Law Enforcement Custody,0
SP0307,LD0749,2023_2024,RS2,An Act to Authorize a General Fund Bond Issue to Provide a New Dormitory Facility at the Maine School of Science and Mathematics,0
