bill_id,session,chamber,action_date,action,order,comm_order,vote
HB4121,2024R1,S,2024-03-19,President signed.,20,,
HB4121,2024R1,H,2024-03-20,Governor signed.,21,,
HB4121,2024R1,H,2024-03-25,"Chapter 16, (2024 Laws): Effective date March 20, 2024.",22,,
HB4122,2024R1,H,2024-02-08,HJUD Committee ~ Public Hearing: Heard,,1,
HB4122,2024R1,H,2024-02-13,HJUD Committee ~ Work Session: Not Heard,,2,
HB4122,2024R1,H,2024-02-15,HJUD Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
HB4122,2024R1,J,2024-02-29,JWMPS Committee ~ Work Session: Heard and Reported Out,,4,
HB4122,2024R1,J,2024-03-04,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,5,
HB4122,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4122,2024R1,H,2024-02-05,Referred to Judiciary.,2,,
HB4122,2024R1,H,2024-02-08,Public Hearing held.,3,,
HB4122,2024R1,H,2024-02-15,Work Session held.,4,,
HB4122,2024R1,H,2024-02-19,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means.",5,,
HB4122,2024R1,H,2024-02-19,Referred to Ways and Means by order of Speaker.,6,,
HB4122,2024R1,H,2024-02-22,Assigned to Subcommittee On Public Safety.,7,,
HB4122,2024R1,H,2024-02-29,Returned to Full Committee.,8,,
HB4122,2024R1,H,2024-02-29,Work Session held.,9,,
HB4122,2024R1,H,2024-03-04,Work Session held.,10,,
HB4122,2024R1,H,2024-03-05,Recommendation: Do pass with amendments and be printed B-Engrossed.,11,,
HB4122,2024R1,H,2024-03-06,Second reading.,12,,
HB4122,2024R1,H,2024-03-06,Rules suspended. Third reading. Carried by Evans. Passed.,13,,"Ayes, 55; Excused, 4--Boshart Davis, Cramer, Levy E, Owens; Excused for Business of the House, 1--Elmer."
HB4122,2024R1,S,2024-03-06,First reading. Referred to President's desk.,14,,
HB4122,2024R1,S,2024-03-06,Referred to Ways and Means.,15,,
HB4122,2024R1,S,2024-03-07,Recommendation: Do pass the B-Eng. bill.,16,,
HB4122,2024R1,S,2024-03-07,Second reading.,17,,
HB4122,2024R1,S,2024-03-07,Rules suspended. Third reading.  Carried by Sollman.  Passed.,18,,"Ayes, 24; Nays, 4--Boquist, Hayden, Linthicum, Robinson; Excused, 2--Thatcher, Weber."
HB4122,2024R1,H,2024-03-13,Speaker signed.,19,,
HB4122,2024R1,S,2024-03-19,President signed.,20,,
HB4122,2024R1,H,2024-04-04,Governor signed.,21,,
HB4122,2024R1,H,2024-04-10,"Chapter 85, (2024 Laws): Effective date June 6, 2024.",22,,
HB4123,2024R1,H,2024-02-06,HJUD Committee ~ Public Hearing: Heard,,1,
HB4123,2024R1,H,2024-02-08,HJUD Committee ~ Work Session: Heard and Reported Out,,2,
HB4123,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4123,2024R1,H,2024-02-05,Referred to Judiciary with subsequent referral to Ways and Means.,2,,
HB4123,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4123,2024R1,H,2024-02-08,Work Session held.,4,,
HB4123,2024R1,H,2024-02-12,Recommendation: Do pass and be referred to Ways and Means by prior reference.,5,,
HB4123,2024R1,H,2024-02-12,Referred to Ways and Means by prior reference.,6,,
HB4123,2024R1,H,2024-03-07,In committee upon adjournment.,7,,
HB4124,2024R1,H,2024-02-08,HECDSB Committee ~ Public Hearing: Heard,,1,
HB4124,2024R1,H,2024-02-13,HECDSB Committee ~ Public Hearing: Heard,,2,
HB4124,2024R1,H,2024-02-15,HECDSB Committee ~ Work Session: Heard and Reported Out,,3,
HB4124,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4124,2024R1,H,2024-02-05,Referred to Economic Development and Small Business with subsequent referral to Ways and Means.,2,,
HB4124,2024R1,H,2024-02-08,Public Hearing held.,3,,
HB4124,2024R1,H,2024-02-13,Public Hearing held.,4,,
HB4124,2024R1,H,2024-02-15,Work Session held.,5,,
HB4124,2024R1,H,2024-02-16,Recommendation: Do pass and be referred to Ways and Means by prior reference.,6,,
HB4124,2024R1,H,2024-02-16,Referred to Ways and Means by prior reference.,7,,
HB4124,2024R1,H,2024-03-07,In committee upon adjournment.,8,,
HB4125,2024R1,H,2024-02-06,HHED Committee ~ Public Hearing: Heard,,1,
HB4125,2024R1,H,2024-02-08,HHED Committee ~ Public Hearing: Heard,,2,
HB4125,2024R1,H,2024-02-15,HHED Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
HB4125,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4125,2024R1,H,2024-02-05,Referred to Higher Education with subsequent referral to Ways and Means.,2,,
HB4125,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4125,2024R1,H,2024-02-08,Public Hearing held.,4,,
HB4125,2024R1,H,2024-02-15,Work Session held.,5,,
HB4125,2024R1,H,2024-02-19,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",6,,
HB4125,2024R1,H,2024-02-19,Referred to Ways and Means by prior reference.,7,,
HB4125,2024R1,H,2024-03-07,In committee upon adjournment.,8,,
HB4126,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4126,2024R1,H,2024-02-05,Referred to Housing and Homelessness.,2,,
HB4126,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4127,2024R1,H,2024-02-07,HBL Committee ~ Public Hearing: Heard,,1,
HB4127,2024R1,H,2024-02-12,HBL Committee ~ Work Session: Not Heard,,2,
HB4127,2024R1,H,2024-02-14,HBL Committee ~ Work Session: Not Heard,,3,
HB4127,2024R1,H,2024-02-19,HBL Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
HB4127,2024R1,J,2024-02-29,JWMTR Committee ~ Work Session: Heard and Reported Out,,5,
HB4127,2024R1,J,2024-03-04,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,6,
HB4127,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4127,2024R1,H,2024-02-05,Referred to Business and Labor.,2,,
HB4127,2024R1,H,2024-02-07,Public Hearing held.,3,,
HB4127,2024R1,H,2024-02-19,Work Session held.,4,,
HB4127,2024R1,H,2024-02-20,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means.",5,,
HB4127,2024R1,H,2024-02-20,Referred to Ways and Means by order of Speaker.,6,,
HB4127,2024R1,H,2024-02-27,Assigned to Subcommittee On Transportation and Economic Development.,7,,
HB4127,2024R1,H,2024-02-29,Returned to Full Committee.,8,,
HB4127,2024R1,H,2024-02-29,Work Session held.,9,,
HB4127,2024R1,H,2024-03-04,Work Session held.,10,,
HB4127,2024R1,H,2024-03-05,Recommendation: Do pass with amendments and be printed B-Engrossed.,11,,
HB4127,2024R1,H,2024-03-06,Second reading.,12,,
HB4127,2024R1,H,2024-03-06,Rules suspended. Third reading. Carried by Ruiz. Passed.,13,,"Ayes, 42; Nays, 15--Boice, Breese-Iverson, Cate, Diehl, Goodwin, Helfrich, Hieb, Levy B, Lewis, McIntire, Osborne, Reschke, Scharf, Stout, Yunker; Excused, 3--Boshart Davis, Cramer, Owens."
HB4127,2024R1,S,2024-03-06,First reading. Referred to President's desk.,14,,
HB4127,2024R1,S,2024-03-06,Referred to Ways and Means.,15,,
HB4127,2024R1,S,2024-03-07,Recommendation: Do pass the B-Eng. bill.,16,,
HB4127,2024R1,S,2024-03-07,Second reading.,17,,
HB4127,2024R1,S,2024-03-07,Rules suspended. Third reading.  Carried by Gorsek.  Passed.,18,,"Ayes, 17; Nays, 11--Anderson, Bonham, Boquist, Findley, Girod, Hansell, Hayden, Knopp, Linthicum, Robinson, Smith DB; Excused, 2--Thatcher, Weber."
HB4127,2024R1,H,2024-03-13,Speaker signed.,19,,
HB4127,2024R1,S,2024-03-19,President signed.,20,,
HB4127,2024R1,H,2024-03-27,Governor signed.,21,,
HB4127,2024R1,H,2024-03-28,"Chapter 36, (2024 Laws): Effective date January 1, 2025.",22,,
HB4128,2024R1,H,2024-02-13,HALNRW Committee ~ Public Hearing: Heard,,1,
HB4128,2024R1,H,2024-02-15,HALNRW Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4128,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4128,2024R1,H,2024-02-05,"Referred to Agriculture, Land Use, Natural Resources, and Water with subsequent referral to Ways and Means.",2,,
HB4128,2024R1,H,2024-02-13,Public Hearing held.,3,,
HB4128,2024R1,H,2024-02-15,Work Session held.,4,,
HB4128,2024R1,H,2024-02-16,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4128,2024R1,H,2024-02-16,Referred to Ways and Means by prior reference.,6,,
HB4128,2024R1,H,2024-03-07,In committee upon adjournment.,7,,
HB4129,2024R1,H,2024-02-12,HECHS Committee ~ Public Hearing: Heard,,1,
HB4129,2024R1,H,2024-02-14,HECHS Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4129,2024R1,J,2024-02-28,JWMHS Committee ~ Work Session: Heard and Reported Out,,3,
HB4129,2024R1,J,2024-03-01,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
HB4129,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4129,2024R1,H,2024-02-05,Referred to Early Childhood and Human Services with subsequent referral to Ways and Means.,2,,
HB4129,2024R1,H,2024-02-12,Public Hearing held.,3,,
HB4129,2024R1,H,2024-02-14,Work Session held.,4,,
HB4129,2024R1,H,2024-02-15,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4129,2024R1,H,2024-02-15,Referred to Ways and Means by prior reference.,6,,
HB4129,2024R1,H,2024-02-27,Assigned to Subcommittee On Human Services.,7,,
HB4129,2024R1,H,2024-02-28,Returned to Full Committee.,8,,
HB4129,2024R1,H,2024-02-28,Work Session held.,9,,
HB4129,2024R1,H,2024-03-01,Work Session held.,10,,
HB4129,2024R1,H,2024-03-01,Recommendation: Do pass with amendments and be printed B-Engrossed.,11,,
HB4129,2024R1,H,2024-03-04,Second reading.,12,,
HB4129,2024R1,H,2024-03-05,Third reading. Carried by Bowman. Passed.,13,,"Ayes, 34; Nays, 22--Boice, Breese-Iverson, Cate, Conrad, Diehl, Elmer, Goodwin, Helfrich, Hieb, Javadi, Levy B, Lewis, Mannix, McIntire, Osborne, Owens, Reschke, Scharf, Stout, Wallan, Wright, Yunker; Excused, 4--Boshart Davis, Bynum, Cramer, Neron."
HB4129,2024R1,S,2024-03-05,First reading. Referred to President's desk.,14,,
HB4129,2024R1,S,2024-03-05,Referred to Ways and Means.,15,,
HB4129,2024R1,S,2024-03-07,Recommendation: Do pass the B-Eng. bill.,16,,
HB4129,2024R1,S,2024-03-07,Second reading.,17,,
HB4129,2024R1,S,2024-03-07,Rules suspended. Third reading.  Carried by Gelser Blouin.  Passed.,18,,"Ayes, 17; Nays, 11--Anderson, Bonham, Boquist, Findley, Girod, Hansell, Hayden, Knopp, Linthicum, Robinson, Smith DB; Excused, 2--Thatcher, Weber."
HB4129,2024R1,S,2024-03-07,Patterson declared potential conflict of interest.,19,,
HB4129,2024R1,H,2024-03-13,Speaker signed.,20,,
HB4129,2024R1,S,2024-03-19,President signed.,21,,
HB4129,2024R1,H,2024-03-27,Governor signed.,22,,
HB4129,2024R1,H,2024-03-28,"Chapter 37, (2024 Laws): Effective date January 1, 2025.",23,,
HB4130,2024R1,H,2024-02-07,HBHHC Committee ~ Public Hearing: Heard,,1,
HB4130,2024R1,H,2024-02-12,HBHHC Committee ~ Work Session: Not Heard,,2,
HB4130,2024R1,H,2024-02-14,HBHHC Committee ~ Work Session: Not Heard,,3,
HB4130,2024R1,H,2024-02-19,HBHHC Committee ~ Work Session: Heard and Reported Out,,4,
HB4130,2024R1,S,2024-02-26,SHC Committee ~ Public Hearing and Work Session: Heard and Reported Out with Amendments,,5,
HB4130,2024R1,S,2024-03-04,SRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out with Amendments,,6,
HB4130,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4130,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care.,2,,
HB4130,2024R1,H,2024-02-07,Public Hearing held.,3,,
HB4130,2024R1,H,2024-02-19,Work Session held.,4,,
HB4130,2024R1,H,2024-02-20,Recommendation: Do pass with amendments and be printed A-Engrossed.,5,,
HB4130,2024R1,H,2024-02-21,Second reading.,6,,
HB4130,2024R1,H,2024-02-22,Third reading. Carried by Bowman. Passed.,7,,"Ayes, 42; Nays, 12--Cate, Conrad, Diehl, Goodwin, Hieb, Levy B, Lewis, Osborne, Reschke, Scharf, Stout, Yunker; Excused, 3--Boshart Davis, Evans, Pham K; Excused for Business of the House, 3--Breese-Iverson, Cramer, Helfrich."
HB4130,2024R1,S,2024-02-22,First reading. Referred to President's desk.,8,,
HB4130,2024R1,S,2024-02-22,Referred to Health Care.,9,,
HB4130,2024R1,S,2024-02-26,Public Hearing and Work Session held.,10,,
HB4130,2024R1,S,2024-03-01,Recommendation: Do pass with amendments to the A-Eng. and be referred to Rules. (Printed B-Eng.),11,,
HB4130,2024R1,S,2024-03-01,Referred to Rules by order of the President.,12,,
HB4130,2024R1,S,2024-03-04,Public Hearing and Work Session held.,13,,
HB4130,2024R1,S,2024-03-07,At President's desk upon adjournment.,14,,
HB4131,2024R1,H,2024-02-07,HECHS Committee ~ Public Hearing: Heard,,1,
HB4131,2024R1,H,2024-02-14,HECHS Committee ~ Work Session: Heard and Reported Out,,2,
HB4131,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4131,2024R1,H,2024-02-05,Referred to Early Childhood and Human Services with subsequent referral to Ways and Means.,2,,
HB4131,2024R1,H,2024-02-07,Public Hearing held.,3,,
HB4131,2024R1,H,2024-02-14,Work Session held.,4,,
HB4131,2024R1,H,2024-02-15,Recommendation: Do pass and be referred to Ways and Means by prior reference.,5,,
HB4131,2024R1,H,2024-02-15,Referred to Ways and Means by prior reference.,6,,
HB4131,2024R1,H,2024-03-07,In committee upon adjournment.,7,,
HB4132,2024R1,H,2024-02-06,HALNRW Committee ~ Public Hearing: Heard,,1,
HB4132,2024R1,H,2024-02-08,HALNRW Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4132,2024R1,J,2024-02-26,JWMNR Committee ~ Work Session: Heard and Reported Out,,3,
HB4132,2024R1,J,2024-02-28,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
HB4132,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4132,2024R1,H,2024-02-05,"Referred to Agriculture, Land Use, Natural Resources, and Water with subsequent referral to Ways and Means.",2,,
HB4132,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4132,2024R1,H,2024-02-08,Work Session held.,4,,
HB4132,2024R1,H,2024-02-12,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4132,2024R1,H,2024-02-12,Referred to Ways and Means by prior reference.,6,,
HB4132,2024R1,H,2024-02-22,Assigned to Subcommittee On Natural Resources.,7,,
HB4132,2024R1,H,2024-02-26,Returned to Full Committee.,8,,
HB4132,2024R1,H,2024-02-26,Work Session held.,9,,
HB4132,2024R1,H,2024-02-28,Work Session held.,10,,
HB4132,2024R1,H,2024-03-01,Recommendation: Do pass with amendments and be printed B-Engrossed.,11,,
HB4132,2024R1,H,2024-03-04,Second reading.,12,,
HB4132,2024R1,H,2024-03-04,Rules suspended. Third reading. Carried by Gomberg. Passed.,13,,"Ayes, 55; Excused, 2--Boshart Davis, Cramer; Excused for Business of the House, 3--Sanchez, Scharf, Speaker Rayfield."
HB4132,2024R1,S,2024-03-05,First reading. Referred to President's desk.,14,,
HB4132,2024R1,S,2024-03-05,Referred to Ways and Means.,15,,
HB4132,2024R1,S,2024-03-06,Recommendation: Do pass the B-Eng. bill.,16,,
HB4132,2024R1,S,2024-03-06,Second reading.,17,,
HB4132,2024R1,S,2024-03-06,Rules suspended. Third reading.  Carried by Anderson.  Passed.,18,,"Ayes, 26; Nays, 3--Boquist, Linthicum, Robinson; Excused, 1--Thatcher."
HB4132,2024R1,S,2024-03-06,Hayden declared potential conflict of interest.,19,,
HB4132,2024R1,H,2024-03-07,Speaker signed.,20,,
HB4132,2024R1,S,2024-03-07,President signed.,21,,
HB4132,2024R1,H,2024-03-27,Governor signed.,22,,
HB4132,2024R1,H,2024-03-28,"Chapter 38, (2024 Laws): Effective date March 27, 2024.",23,,
HB4133,2024R1,H,2024-02-13,HREV Committee ~ Public Hearing: Heard,,1,
HB4133,2024R1,H,2024-02-14,HREV Committee ~ Public Hearing: Heard,,2,
HB4133,2024R1,H,2024-02-22,HREV Committee ~ Informational Meeting: Heard,,3,
HB4133,2024R1,H,2024-02-22,HREV Committee ~ Work Session: Not Heard,,4,
HB4133,2024R1,H,2024-02-26,HREV Committee ~ Work Session: Heard and Reported Out with Amendments,,5,
HB4133,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4133,2024R1,H,2024-02-05,Referred to Revenue with subsequent referral to Ways and Means.,2,,
HB4133,2024R1,H,2024-02-13,Public Hearing held.,3,,
HB4133,2024R1,H,2024-02-14,Public Hearing held.,4,,
HB4133,2024R1,H,2024-02-22,Informational Meeting held.,5,,
HB4133,2024R1,H,2024-02-26,Work Session held.,6,,
HB4133,2024R1,H,2024-02-27,"Without recommendation as to passage, with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",7,,
HB4133,2024R1,H,2024-02-27,Referred to Ways and Means by prior reference.,8,,
HB4133,2024R1,H,2024-03-03,Assigned to Subcommittee On Capital Construction.,9,,
HB4133,2024R1,H,2024-03-07,In committee upon adjournment.,10,,
HB4134,2024R1,H,2024-02-06,HHOUSH Committee ~ Public Hearing: Heard,,1,
HB4134,2024R1,H,2024-02-13,HHOUSH Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4134,2024R1,J,2024-02-27,JWMTR Committee ~ Work Session: Heard and Reported Out,,3,
HB4134,2024R1,J,2024-02-28,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
HB4134,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4134,2024R1,H,2024-02-05,Referred to Housing and Homelessness with subsequent referral to Ways and Means.,2,,
HB4134,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4134,2024R1,H,2024-02-13,Work Session held.,4,,
HB4134,2024R1,H,2024-02-14,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4134,2024R1,H,2024-02-14,Referred to Ways and Means by prior reference.,6,,
HB4134,2024R1,H,2024-02-24,Assigned to Subcommittee On Transportation and Economic Development.,7,,
HB4134,2024R1,H,2024-02-27,Returned to Full Committee.,8,,
HB4134,2024R1,H,2024-02-27,Work Session held.,9,,
HB4134,2024R1,H,2024-02-28,Work Session held.,10,,
HB4134,2024R1,H,2024-03-01,Recommendation: Do pass with amendments and be printed B-Engrossed.,11,,
HB4134,2024R1,H,2024-03-04,Second reading.,12,,
HB4134,2024R1,H,2024-03-05,Third reading. Carried by Elmer. Passed.,13,,"Ayes, 54; Nays, 2--Hieb, Yunker; Excused, 4--Boshart Davis, Bynum, Cramer, Neron."
HB4134,2024R1,S,2024-03-05,First reading. Referred to President's desk.,14,,
HB4134,2024R1,S,2024-03-05,Referred to Ways and Means.,15,,
HB4134,2024R1,S,2024-03-07,Recommendation: Do pass the B-Eng. bill.,16,,
HB4134,2024R1,S,2024-03-07,Second reading.,17,,
HB4134,2024R1,S,2024-03-07,Rules suspended. Third reading.  Carried by Meek.  Passed.,18,,"Ayes, 28; Excused, 2--Thatcher, Weber."
HB4134,2024R1,H,2024-03-13,Speaker signed.,19,,
HB4134,2024R1,S,2024-03-19,President signed.,20,,
HB4134,2024R1,H,2024-04-17,Governor signed.,21,,
HB4134,2024R1,H,2024-04-18,"Chapter 103, (2024 Laws): Effective date April 17, 2024.",22,,
HB4135,2024R1,H,2024-02-13,HJUD Committee ~ Public Hearing: Heard,,1,
HB4135,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4135,2024R1,H,2024-02-05,Referred to Judiciary with subsequent referral to Ways and Means.,2,,
HB4135,2024R1,H,2024-02-13,Public Hearing held.,3,,
HB4135,2024R1,H,2024-03-07,In committee upon adjournment.,4,,
HB4136,2024R1,H,2024-02-07,HBHHC Committee ~ Public Hearing: Heard,,1,
HB4136,2024R1,H,2024-02-12,HBHHC Committee ~ Work Session: Not Heard,,2,
HB4136,2024R1,H,2024-02-14,HBHHC Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
HB4136,2024R1,J,2024-02-28,JWMHS Committee ~ Work Session: Heard and Reported Out,,4,
HB4136,2024R1,J,2024-03-01,JWM Committee ~ Work Session: Heard and Reported Out,,5,
HB4136,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4136,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care.,2,,
HB4136,2024R1,H,2024-02-07,Public Hearing held.,3,,
HB4136,2024R1,H,2024-02-14,Work Session held.,4,,
HB4136,2024R1,H,2024-02-19,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means.",5,,
HB4136,2024R1,H,2024-02-19,Referred to Ways and Means by order of Speaker.,6,,
HB4136,2024R1,H,2024-02-27,Assigned to Subcommittee On Human Services.,7,,
HB4136,2024R1,H,2024-02-28,Returned to Full Committee.,8,,
HB4136,2024R1,H,2024-02-28,Work Session held.,9,,
HB4136,2024R1,H,2024-03-01,Work Session held.,10,,
HB4136,2024R1,H,2024-03-01,Recommendation: Do pass.,11,,
HB4136,2024R1,H,2024-03-04,Second reading.,12,,
HB4136,2024R1,H,2024-03-04,Rules suspended. Third reading. Carried by Nathanson. Passed.,13,,"Ayes, 50; Nays, 2--Hieb, Yunker; Excused, 2--Boshart Davis, Cramer; Excused for Business of the House, 6--Bowman, Dexter, Javadi, Sanchez, Scharf, Speaker Rayfield."
HB4136,2024R1,S,2024-03-05,First reading. Referred to President's desk.,14,,
HB4136,2024R1,S,2024-03-05,Referred to Ways and Means.,15,,
HB4136,2024R1,S,2024-03-06,Recommendation: Do pass the A-Eng. bill.,16,,
HB4136,2024R1,S,2024-03-06,Second reading.,17,,
HB4136,2024R1,S,2024-03-06,Rules suspended. Third reading.  Carried by Manning Jr.  Passed.,18,,"Ayes, 26; Nays, 3--Boquist, Linthicum, Robinson; Excused, 1--Thatcher."
HB4136,2024R1,H,2024-03-07,Speaker signed.,19,,
HB4136,2024R1,S,2024-03-07,President signed.,20,,
HB4136,2024R1,H,2024-03-27,Governor signed.,21,,
HB4136,2024R1,H,2024-03-28,"Chapter 39, (2024 Laws): Effective date March 27, 2024.",22,,
HB4137,2024R1,H,2024-02-12,HED Committee ~ Public Hearing: Heard,,1,
HB4137,2024R1,H,2024-02-14,HED Committee ~ Work Session: Heard and Reported Out,,2,
HB4137,2024R1,S,2024-02-20,SED Committee ~ Public Hearing: Heard,,3,
HB4137,2024R1,S,2024-02-22,SED Committee ~ Work Session: Heard and Reported Out,,4,
HB4137,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4137,2024R1,H,2024-02-05,Referred to Education.,2,,
HB4137,2024R1,H,2024-02-12,Public Hearing held.,3,,
HB4137,2024R1,H,2024-02-14,Work Session held.,4,,
HB4137,2024R1,H,2024-02-14,Recommendation: Do pass.,5,,
HB4137,2024R1,H,2024-02-15,Second reading.,6,,
HB4137,2024R1,H,2024-02-15,Rules suspended. Third reading. Carried by Reynolds. Passed.,7,,"Ayes, 54; Excused, 1--Javadi; Excused for Business of the House, 5--Helfrich, Kropf, Owens, Scharf, Speaker Rayfield."
HB4137,2024R1,S,2024-02-19,First reading. Referred to President's desk.,8,,
HB4137,2024R1,S,2024-02-19,Referred to Education.,9,,
HB4137,2024R1,S,2024-02-20,Public Hearing held.,10,,
HB4137,2024R1,S,2024-02-22,Work Session held.,11,,
HB4137,2024R1,S,2024-02-26,Recommendation: Do pass.,12,,
HB4137,2024R1,S,2024-02-26,Second reading.,13,,
HB4137,2024R1,S,2024-02-27,Carried over to 02-28 by unanimous consent.,14,,
HB4137,2024R1,S,2024-02-28,Third reading.  Carried by Dembrow.  Passed.,15,,"Ayes, 30."
HB4137,2024R1,H,2024-03-01,Speaker signed.,16,,
HB4137,2024R1,S,2024-03-01,President signed.,17,,
HB4137,2024R1,H,2024-03-07,Governor signed.,18,,
HB4137,2024R1,H,2024-03-12,"Chapter 4, (2024 Laws): Effective date January 1, 2025.",19,,
HB4138,2024R1,H,2024-02-06,HECDSB Committee ~ Public Hearing: Heard,,1,
HB4138,2024R1,H,2024-02-08,HECDSB Committee ~ Work Session: Not Heard,,2,
HB4138,2024R1,H,2024-02-13,HECDSB Committee ~ Work Session: Not Heard,,3,
HB4138,2024R1,H,2024-02-15,HECDSB Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
HB4138,2024R1,S,2024-02-26,SLB Committee ~ Public Hearing: Heard,,5,
HB4138,2024R1,S,2024-02-28,SLB Committee ~ Work Session: Heard and Reported Out,,6,
HB4138,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4138,2024R1,H,2024-02-05,Referred to Economic Development and Small Business.,2,,
HB4138,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4138,2024R1,H,2024-02-15,Work Session held.,4,,
HB4138,2024R1,H,2024-02-19,Recommendation: Do pass with amendments and be printed A-Engrossed.,5,,
HB4138,2024R1,H,2024-02-20,Second reading.,6,,
HB4138,2024R1,H,2024-02-21,Third reading. Carried by Hieb. Passed.,7,,"Ayes, 53; Nays, 1--Evans; Excused, 6--Boshart Davis, Bynum, Levy E, Marsh, Pham K, Ruiz."
HB4138,2024R1,S,2024-02-21,First reading. Referred to President's desk.,8,,
HB4138,2024R1,S,2024-02-21,Referred to Labor and Business.,9,,
HB4138,2024R1,S,2024-02-26,Public Hearing held.,10,,
HB4138,2024R1,S,2024-02-28,Work Session held.,11,,
HB4138,2024R1,S,2024-02-29,Recommendation: Do pass the A-Eng. bill.,12,,
HB4138,2024R1,S,2024-02-29,Second reading.,13,,
HB4138,2024R1,S,2024-03-01,Carried over to 03-04 by unanimous consent.,14,,
HB4138,2024R1,S,2024-03-04,Carried over to 03-05 by unanimous consent.,15,,
HB4138,2024R1,S,2024-03-05,Third reading.  Carried by Frederick.  Passed.,16,,"Ayes, 24; Nays, 5--Boquist, Findley, Hayden, Linthicum, Robinson; Excused, 1--Woods."
HB4138,2024R1,H,2024-03-06,Speaker signed.,17,,
HB4138,2024R1,S,2024-03-07,President signed.,18,,
HB4138,2024R1,H,2024-03-27,Governor signed.,19,,
HB4138,2024R1,H,2024-03-28,"Chapter 40, (2024 Laws): Effective date March 27, 2024.",20,,
HB4139,2024R1,H,2024-02-13,HBHHC Committee ~ Public Hearing: Heard,,1,
HB4139,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4139,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care.,2,,
HB4139,2024R1,H,2024-02-13,Public Hearing held.,3,,
