bill_id,session,chamber,action_date,action,order,comm_order,vote
HB2753,2023R1,H,2023-07-18,Governor signed.,21,,
HB2753,2023R1,H,2023-07-26,"Chapter 321, (2023 Laws): Effective date July 18, 2023.",22,,
HB2754,2023R1,H,2023-03-02,HHOUSH Committee ~ Public Hearing: Heard,,1,
HB2754,2023R1,H,2023-01-17,First reading. Referred to Speaker's desk.,1,,
HB2754,2023R1,H,2023-01-20,Referred to Housing and Homelessness.,2,,
HB2754,2023R1,H,2023-03-02,Public Hearing held.,3,,
HB2754,2023R1,H,2023-06-25,In committee upon adjournment.,4,,
HB2755,2023R1,H,2023-01-17,First reading. Referred to Speaker's desk.,1,,
HB2755,2023R1,H,2023-01-20,Referred to Rules.,2,,
HB2755,2023R1,H,2023-06-25,In committee upon adjournment.,3,,
HB2756,2023R1,J,2023-05-04,JCT Committee ~ Public Hearing: Heard,,1,
HB2756,2023R1,J,2023-05-16,JCT Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB2756,2023R1,H,2023-01-17,First reading. Referred to Speaker's desk.,1,,
HB2756,2023R1,H,2023-01-20,Referred to Transportation.,2,,
HB2756,2023R1,H,2023-05-04,Public Hearing held.,3,,
HB2756,2023R1,H,2023-05-16,Work Session held.,4,,
HB2756,2023R1,H,2023-05-25,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means.",5,,
HB2756,2023R1,H,2023-05-25,Referred to Ways and Means by order of Speaker.,6,,
HB2756,2023R1,H,2023-06-25,In committee upon adjournment.,7,,
HB2757,2023R1,H,2023-02-06,HBHHC Committee ~ Public Hearing: Heard,,1,
HB2757,2023R1,H,2023-03-13,HBHHC Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB2757,2023R1,H,2023-04-27,HREV Committee ~ Public Hearing: Heard,,3,
HB2757,2023R1,H,2023-06-20,HREV Committee ~ Work Session: Not Heard,,4,
HB2757,2023R1,H,2023-06-20,HREV Committee ~ Work Session: Heard and Reported Out with Amendments,,5,
HB2757,2023R1,S,2023-06-23,SFR Committee ~ Public Hearing: Heard,,6,
HB2757,2023R1,S,2023-06-23,SFR Committee ~ Work Session: Heard and Reported Out,,7,
HB2757,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2757,2023R1,H,2023-01-16,Referred to Behavioral Health and Health Care with subsequent referral to Revenue.,2,,
HB2757,2023R1,H,2023-02-06,Public Hearing held.,3,,
HB2757,2023R1,H,2023-03-13,Work Session held.,4,,
HB2757,2023R1,H,2023-03-17,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Revenue by prior reference.",5,,
HB2757,2023R1,H,2023-03-17,Referred to Revenue by prior reference.,6,,
HB2757,2023R1,H,2023-04-27,Public Hearing held.,7,,
HB2757,2023R1,H,2023-06-20,Work Session held.,8,,
HB2757,2023R1,H,2023-06-22,Recommendation: Do pass with amendments and be printed B-Engrossed.,9,,
HB2757,2023R1,H,2023-06-22,Second reading.,10,,
HB2757,2023R1,H,2023-06-22,Rules suspended. Third reading. Carried by Sanchez. Passed.,11,,"Ayes, 36; Nays, 17--Boice, Breese-Iverson, Cate, Conrad, Cramer, Goodwin, Helfrich, Hieb, Javadi, Levy B, Lewis, McIntire, Osborne, Owens, Scharf, Stout, Wallan; Excused, 7--Boshart Davis, Diehl, Elmer, Morgan, Nguyen H, Reschke, Wright."
HB2757,2023R1,S,2023-06-22,First reading. Referred to President's desk.,12,,
HB2757,2023R1,S,2023-06-22,Referred to Finance and Revenue.,13,,
HB2757,2023R1,S,2023-06-23,Public Hearing held.,14,,
HB2757,2023R1,S,2023-06-23,Work Session held.,15,,
HB2757,2023R1,H,2023-06-22,Vote explanation(s) filed by Scharf.,16,,
HB2757,2023R1,S,2023-06-24,Recommendation: Do pass the B-Eng. bill.,17,,
HB2757,2023R1,S,2023-06-24,Second reading.,18,,
HB2757,2023R1,S,2023-06-25,Third reading.  Carried by Lieber.  Passed.,19,,"Ayes, 19; Nays, 6--Anderson, Bonham, Findley, Girod, Robinson, Smith DB; Absent, 5--Boquist, Hansell, Hayden, Linthicum, Thatcher."
HB2757,2023R1,H,2023-06-29,Speaker signed.,20,,
HB2757,2023R1,S,2023-06-29,President signed.,21,,
HB2757,2023R1,H,2023-07-13,Governor signed.,22,,
HB2757,2023R1,H,2023-07-24,"Chapter 251, (2023 Laws): Effective date September 24, 2023.",23,,
HB2757,2023R1,S,2023-06-25,Vote explanation(s) filed by Smith DB.,24,,
HB2758,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2758,2023R1,H,2023-01-16,"Referred to Agriculture, Land Use, Natural Resources, and Water.",2,,
HB2758,2023R1,H,2023-06-25,In committee upon adjournment.,3,,
HB2759,2023R1,H,2023-02-06,HBL Committee ~ Public Hearing: Heard,,1,
HB2759,2023R1,H,2023-03-15,HBL Committee ~ Work Session: Not Heard,,2,
HB2759,2023R1,H,2023-03-20,HBL Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
HB2759,2023R1,S,2023-04-13,SLB Committee ~ Public Hearing: None,,4,
HB2759,2023R1,S,2023-04-18,SLB Committee ~ Public Hearing: Heard,,5,
HB2759,2023R1,S,2023-04-25,SLB Committee ~ Possible Work Session: Not Heard,,6,
HB2759,2023R1,S,2023-04-27,SLB Committee ~ Work Session: Heard and Reported Out with Amendments,,7,
HB2759,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2759,2023R1,H,2023-01-12,Referred to Business and Labor.,2,,
HB2759,2023R1,H,2023-02-06,Public Hearing held.,3,,
HB2759,2023R1,H,2023-03-20,Work Session held.,4,,
HB2759,2023R1,H,2023-03-27,Recommendation: Do pass with amendments and be printed A-Engrossed.,5,,
HB2759,2023R1,H,2023-03-28,Second reading.,6,,
HB2759,2023R1,H,2023-03-29,"Rules suspended. Carried over to March 30, 2023 Calendar.",7,,
HB2759,2023R1,H,2023-03-30,"Rules suspended. Carried over to April 3, 2023 Calendar.",8,,
HB2759,2023R1,H,2023-04-03,Third reading. Carried by Holvey. Passed.,9,,"Ayes, 35; Nays, 24--Boice, Boshart Davis, Breese-Iverson, Cate, Conrad, Cramer, Diehl, Elmer, Goodwin, Helfrich, Hieb, Javadi, Levy B, Lewis, Mannix, McIntire, Morgan, Osborne, Owens, Reschke, Scharf, Stout, Wallan, Wright; Excused, 1--Tran."
HB2759,2023R1,S,2023-04-04,First reading. Referred to President's desk.,10,,
HB2759,2023R1,S,2023-04-05,Referred to Labor and Business.,11,,
HB2759,2023R1,S,2023-04-13,Public Hearing Cancelled.,12,,
HB2759,2023R1,S,2023-04-18,Public Hearing held.,13,,
HB2759,2023R1,S,2023-04-27,Work Session held.,14,,
HB2759,2023R1,S,2023-06-20,Recommendation: Do pass with amendments to the A-Eng. bill. (Printed B-Eng.),15,,
HB2759,2023R1,S,2023-06-21,Second reading.,16,,
HB2759,2023R1,S,2023-06-22,Carried over to 06-23 by unanimous consent.,17,,
HB2759,2023R1,S,2023-06-23,Carried over to 06-24 by unanimous consent.,18,,
HB2759,2023R1,S,2023-06-24,Third reading.  Carried by Taylor.  Passed.,19,,"Ayes, 17; Nays, 8--Anderson, Bonham, Findley, Girod, Knopp, Robinson, Smith DB, Weber; Absent, 5--Boquist, Hansell, Hayden, Linthicum, Thatcher."
HB2759,2023R1,H,2023-06-24,Rules suspended. House concurred in Senate amendments and repassed bill.,20,,"Ayes, 36; Nays, 12--Boice, Boshart Davis, Breese-Iverson, Cate, Helfrich, Javadi, Levy B, Lewis, McIntire, Osborne, Scharf, Stout; Excused, 10--Conrad, Diehl, Elmer, Goodwin, Morgan, Nguyen H, Owens, Reschke, Smith G, Wright; Excused for Business of the House, 2--Mannix, Ruiz."
HB2759,2023R1,H,2023-06-29,Speaker signed.,21,,
HB2759,2023R1,S,2023-06-29,President signed.,22,,
HB2759,2023R1,H,2023-07-18,Governor signed.,23,,
HB2759,2023R1,H,2023-07-26,"Chapter 322, (2023 Laws): Effective date September 24, 2023.",24,,
HB2759,2023R1,S,2023-06-24,Vote explanation(s) filed by Knopp.,25,,
HB2760,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2760,2023R1,H,2023-01-12,Referred to Revenue.,2,,
HB2760,2023R1,H,2023-06-25,In committee upon adjournment.,3,,
HB2761,2023R1,H,2023-03-07,HHOUSH Committee ~ Public Hearing: Heard,,1,
HB2761,2023R1,H,2023-03-28,HHOUSH Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB2761,2023R1,J,2023-05-05,JWM Committee ~ Work Session: Heard and Reported Out,,3,
HB2761,2023R1,S,2023-06-24,SRULES Committee ~ Public Hearing and Work Session: Heard and Reported Out,,4,
HB2761,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2761,2023R1,H,2023-01-16,Referred to Housing and Homelessness with subsequent referral to Ways and Means.,2,,
HB2761,2023R1,H,2023-03-07,Public Hearing held.,3,,
HB2761,2023R1,H,2023-03-28,Work Session held.,4,,
HB2761,2023R1,H,2023-03-30,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB2761,2023R1,H,2023-03-30,Referred to Ways and Means by prior reference.,6,,
HB2761,2023R1,H,2023-05-05,Work Session held.,7,,
HB2761,2023R1,H,2023-05-09,Without recommendation.,8,,
HB2761,2023R1,H,2023-05-11,Second reading.,9,,
HB2761,2023R1,H,2023-05-15,"Rules suspended. Carried over to May 16, 2023 Calendar.",10,,
HB2761,2023R1,H,2023-05-16,Third reading. Carried by Nosse. Passed.,11,,"Ayes, 45; Nays, 12--Boice, Boshart Davis, Goodwin, Levy B, McIntire, Morgan, Osborne, Owens, Reschke, Scharf, Stout, Wallan; Excused, 2--Breese-Iverson, Smith G; Excused for Business of the House, 1--Speaker Rayfield."
HB2761,2023R1,S,2023-06-15,First reading. Referred to President's desk.,12,,
HB2761,2023R1,S,2023-06-23,Referred to Rules.,13,,
HB2761,2023R1,S,2023-06-24,Public Hearing and Work Session held.,14,,
HB2761,2023R1,S,2023-06-24,Recommendation: Do pass the A-Eng. bill.,15,,
HB2761,2023R1,S,2023-06-24,Second reading.,16,,
HB2761,2023R1,S,2023-06-24,Rules suspended. Third reading.  Carried by Knopp.  Passed.,17,,"Ayes, 20; Nays, 5--Bonham, Girod, Robinson, Smith DB, Weber; Absent, 5--Boquist, Hansell, Hayden, Linthicum, Thatcher."
HB2761,2023R1,S,2023-06-24,Knopp declared potential conflict of interest.,18,,
HB2761,2023R1,H,2023-06-29,Speaker signed.,19,,
HB2761,2023R1,S,2023-06-29,President signed.,20,,
HB2761,2023R1,H,2023-07-27,Governor signed.,21,,
HB2761,2023R1,H,2023-08-04,"Chapter 416, (2023 Laws): Effective date January 1, 2024.",22,,
HB2761,2023R1,S,2023-06-24,Vote explanation(s) filed by Smith DB.,23,,
HB2762,2023R1,H,2023-01-25,HBHHC Committee ~ Public Hearing: Not Heard,,1,
HB2762,2023R1,H,2023-01-31,HBHHC Committee ~ Public Hearing: Heard,,2,
HB2762,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2762,2023R1,H,2023-01-16,Referred to Behavioral Health and Health Care.,2,,
HB2762,2023R1,H,2023-01-31,Public Hearing held.,3,,
HB2762,2023R1,H,2023-06-25,In committee upon adjournment.,4,,
HB2763,2023R1,H,2023-02-16,HEMGGV Committee ~ Public Hearing: Heard,,1,
HB2763,2023R1,H,2023-03-09,HEMGGV Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB2763,2023R1,J,2023-06-06,JWMGG Committee ~ Public Hearing and Work Session: Heard and Reported Out,,3,
HB2763,2023R1,J,2023-06-09,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
HB2763,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2763,2023R1,H,2023-01-12,"Referred to Emergency Management, General Government, and Veterans with subsequent referral to Ways and Means.",2,,
HB2763,2023R1,H,2023-02-16,Public Hearing held.,3,,
HB2763,2023R1,H,2023-03-09,Work Session held.,4,,
HB2763,2023R1,H,2023-03-14,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB2763,2023R1,H,2023-03-14,Referred to Ways and Means by prior reference.,6,,
HB2763,2023R1,H,2023-05-24,Assigned to Subcommittee On General Government.,7,,
HB2763,2023R1,H,2023-06-06,Returned to Full Committee.,8,,
HB2763,2023R1,H,2023-06-06,Public Hearing and Work Session held.,9,,
HB2763,2023R1,H,2023-06-09,Work Session held.,10,,
HB2763,2023R1,H,2023-06-12,Recommendation: Do pass with amendments and be printed B-Engrossed.,11,,
HB2763,2023R1,H,2023-06-13,Second reading.,12,,
HB2763,2023R1,H,2023-06-14,Third reading. Carried by Gamba. Passed.,13,,"Ayes, 31; Nays, 26--Boice, Boshart Davis, Cate, Conrad, Diehl, Elmer, Fahey, Gomberg, Goodwin, Helfrich, Hieb, Javadi, Levy B, Lewis, Lively, Mannix, McIntire, Morgan, Osborne, Owens, Reschke, Scharf, Smith G, Stout, Wallan, Wright; Excused, 1--Hartman; Excused for Business of the House, 2--Breese-Iverson, Cramer."
HB2763,2023R1,S,2023-06-15,First reading. Referred to President's desk.,14,,
HB2763,2023R1,S,2023-06-15,Referred to Ways and Means.,15,,
HB2763,2023R1,S,2023-06-20,Recommendation: Do pass the B-Eng. bill.,16,,
HB2763,2023R1,S,2023-06-20,Second reading.,17,,
HB2763,2023R1,S,2023-06-21,Carried over to 06-22 by unanimous consent.,18,,
HB2763,2023R1,S,2023-06-22,Carried over to 06-23 by unanimous consent.,19,,
HB2763,2023R1,S,2023-06-23,Motion to refer to Committee on Rules failed.,20,,"Ayes, 7; Nays, 17--Campos, Dembrow, Frederick, Gelser Blouin, Golden, Gorsek, Jama, Lieber, Manning Jr, Meek, Patterson, Prozanski, Sollman, Steiner, Taylor, Woods, President Wagner; Absent, 6--Boquist, Hansell, Hayden, Linthicum, Robinson, Thatcher."
HB2763,2023R1,S,2023-06-23,Third reading.  Carried by Golden.  Passed.,21,,"Ayes, 17; Nays, 7--Anderson, Bonham, Findley, Girod, Knopp, Smith DB, Weber; Absent, 6--Boquist, Hansell, Hayden, Linthicum, Robinson, Thatcher."
HB2763,2023R1,H,2023-06-25,Speaker signed.,22,,
HB2763,2023R1,S,2023-06-27,President signed.,23,,
HB2763,2023R1,S,2023-06-23,Vote explanation(s) filed by Knopp.,24,,
HB2763,2023R1,H,2023-08-04,Governor vetoed.,25,,
HB2763,2023R1,H,2024-03-07,"Veto sustained in accordance with Article V, Section 15b, Oregon Constitution.",26,,
HB2763,2023R1,H,2024-02-05,Motion to table carried.,27,,
HB2763,2023R1,H,2024-02-05,Governor's message read in the House.,28,,
HB2764,2023R1,H,2023-01-23,HBL Committee ~ Work Session: Heard and Reported Out,,1,
HB2764,2023R1,H,2023-01-31,HEMGGV Committee ~ Public Hearing: Heard,,2,
HB2764,2023R1,H,2023-02-09,HEMGGV Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
HB2764,2023R1,S,2023-03-14,SLB Committee ~ Public Hearing: Heard,,4,
HB2764,2023R1,S,2023-03-16,SLB Committee ~ Work Session: Heard and Reported Out with Amendments,,5,
HB2764,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2764,2023R1,H,2023-01-12,Referred to Business and Labor with subsequent referral to Ways and Means.,2,,
HB2764,2023R1,H,2023-01-23,Work Session held.,3,,
HB2764,2023R1,H,2023-01-25,"Without recommendation as to passage, be referred to Emergency Management, General Government, and Veterans, and then to Ways and Means by prior reference.",4,,
HB2764,2023R1,H,2023-01-25,"Referred to Emergency Management, General Government, and Veterans by order of Speaker and then Ways and Means by prior reference.",5,,
HB2764,2023R1,H,2023-01-31,Public Hearing held.,6,,
HB2764,2023R1,H,2023-02-09,Work Session held.,7,,
HB2764,2023R1,H,2023-02-13,"Recommendation: Do pass with amendments, be printed A-Engrossed, and subsequent referral to Ways and Means be rescinded.",8,,
HB2764,2023R1,H,2023-02-13,Subsequent referral to Ways and Means rescinded by order of the Speaker.,9,,
HB2764,2023R1,H,2023-02-14,Second reading.,10,,
HB2764,2023R1,H,2023-02-14,Rules suspended. Third reading. Carried by Owens. Passed.,11,,"Ayes, 60."
HB2764,2023R1,S,2023-02-15,First reading. Referred to President's desk.,12,,
HB2764,2023R1,S,2023-02-16,Referred to Labor and Business.,13,,
HB2764,2023R1,S,2023-03-14,Public Hearing held.,14,,
HB2764,2023R1,S,2023-03-16,Work Session held.,15,,
HB2764,2023R1,S,2023-03-22,Recommendation: Do pass with amendments to the A-Eng. and requesting referral to Ways and Means. (Printed B-Eng.),16,,
HB2764,2023R1,S,2023-03-22,Referred to Ways and Means by order of the President.,17,,
HB2764,2023R1,S,2023-06-25,In committee upon adjournment.,18,,
HB2765,2023R1,H,2023-03-27,HALNRW Committee ~ Public Hearing: Heard,,1,
HB2765,2023R1,H,2023-04-03,HALNRW Committee ~ Work Session: Heard and Reported Out,,2,
HB2765,2023R1,H,2023-05-11,HRULES Committee ~ Public Hearing: Heard,,3,
HB2765,2023R1,H,2023-06-22,HRULES Committee ~ Work Session: Not Heard,,4,
HB2765,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2765,2023R1,H,2023-01-16,"Referred to Agriculture, Land Use, Natural Resources, and Water.",2,,
HB2765,2023R1,H,2023-03-27,Public Hearing held.,3,,
HB2765,2023R1,H,2023-04-03,Work Session held.,4,,
HB2765,2023R1,H,2023-04-10,Without recommendation as to passage and be referred to Rules.,5,,
HB2765,2023R1,H,2023-04-10,Referred to Rules by order of Speaker.,6,,
HB2765,2023R1,H,2023-05-11,Public Hearing held.,7,,
HB2765,2023R1,H,2023-06-25,In committee upon adjournment.,8,,
HB2766,2023R1,H,2023-02-21,HECDSB Committee ~ Public Hearing: Heard,,1,
HB2766,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2766,2023R1,H,2023-01-16,Referred to Economic Development and Small Business.,2,,
HB2766,2023R1,H,2023-02-21,Public Hearing held.,3,,
HB2766,2023R1,H,2023-06-25,In committee upon adjournment.,4,,
HB2767,2023R1,H,2023-03-22,HED Committee ~ Public Hearing: Heard,,1,
HB2767,2023R1,H,2023-03-29,HED Committee ~ Work Session: Not Heard,,2,
HB2767,2023R1,H,2023-04-03,HED Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
HB2767,2023R1,H,2023-04-19,HREV Committee ~ Public Hearing: Heard,,4,
HB2767,2023R1,H,2023-05-10,HREV Committee ~ Work Session: Heard and Reported Out with Amendments,,5,
HB2767,2023R1,J,2023-06-06,JWMED Committee ~ Work Session: Heard and Reported Out,,6,
HB2767,2023R1,J,2023-06-07,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,7,
HB2767,2023R1,H,2023-01-09,First reading. Referred to Speaker's desk.,1,,
HB2767,2023R1,H,2023-01-16,Referred to Education.,2,,
HB2767,2023R1,H,2023-03-22,Public Hearing held.,3,,
HB2767,2023R1,H,2023-04-03,Work Session held.,4,,
HB2767,2023R1,H,2023-04-10,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Revenue, and then Ways and Means.",5,,
HB2767,2023R1,H,2023-04-10,Referred to Revenue then to Ways and Means by order of the Speaker.,6,,
HB2767,2023R1,H,2023-04-19,Public Hearing held.,7,,
HB2767,2023R1,H,2023-05-10,Work Session held.,8,,
HB2767,2023R1,H,2023-05-10,"Recommendation: Do pass with amendments, be printed B-Engrossed, and be referred to Ways and Means by prior reference.",9,,
HB2767,2023R1,H,2023-05-10,Referred to Ways and Means by prior reference.,10,,
HB2767,2023R1,H,2023-05-29,Assigned to Subcommittee On Education.,11,,
HB2767,2023R1,H,2023-06-06,Returned to Full Committee.,12,,
HB2767,2023R1,H,2023-06-06,Work Session held.,13,,
HB2767,2023R1,H,2023-06-07,Work Session held.,14,,
HB2767,2023R1,H,2023-06-09,Recommendation: Do pass with amendments and be printed C-Engrossed.,15,,
HB2767,2023R1,H,2023-06-13,Second reading.,16,,
HB2767,2023R1,H,2023-06-14,Third reading. Carried by Walters. Passed.,17,,"Ayes, 53; Nays, 4--Cate, Diehl, Reschke, Stout; Excused, 1--Hartman; Excused for Business of the House, 2--Breese-Iverson, Speaker Rayfield."
HB2767,2023R1,S,2023-06-15,First reading. Referred to President's desk.,18,,
HB2767,2023R1,S,2023-06-15,Referred to Ways and Means.,19,,
HB2767,2023R1,S,2023-06-20,Recommendation: Do pass the C-Eng. bill.,20,,
HB2767,2023R1,S,2023-06-20,Second reading.,21,,
HB2767,2023R1,S,2023-06-21,Carried over to 06-22 by unanimous consent.,22,,
HB2767,2023R1,S,2023-06-22,Carried over to 06-23 by unanimous consent.,23,,
HB2767,2023R1,S,2023-06-23,Third reading.  Carried by Dembrow.  Passed.,24,,"Ayes, 24; Absent, 6--Boquist, Hansell, Hayden, Linthicum, Robinson, Thatcher."
HB2767,2023R1,H,2023-06-25,Speaker signed.,25,,
HB2767,2023R1,S,2023-06-27,President signed.,26,,
HB2767,2023R1,S,2023-06-23,Vote explanation(s) filed by Knopp.,27,,
HB2767,2023R1,H,2023-07-31,Governor signed.,28,,
HB2767,2023R1,H,2023-08-15,"Chapter 513, (2023 Laws): Effective date July 31, 2023.",29,,
HB2768,2023R1,H,2023-02-01,HED Committee ~ Public Hearing: Heard,,1,
