bill_num,term,session,action_date,chamber,action,order,votes
HB0017,2023_2024,2023-RS,2023-02-15,House,"Re-ref Com On Rules, Calendar, and Operations of the House",7,
HB0017,2023_2024,2023-RS,2023-02-15,House,Reptd Fav Com Sub 2,6,
HB0017,2023_2024,2023-RS,2023-02-07,House,Re-ref Com On Judiciary 3,5,
HB0017,2023_2024,2023-RS,2023-02-07,House,Reptd Fav Com Substitute,4,
HB0017,2023_2024,2023-RS,2023-01-26,House,"Ref to the Com on Education - K-12, if favorable, Judiciary 3, if favorable, Rules, Calendar, and Operations of the House",3,
HB0017,2023_2024,2023-RS,2023-01-26,House,Passed 1st Reading,2,
HB0017,2023_2024,2023-RS,2023-01-25,House,Filed,1,
HB0018,2023_2024,2023-RS,2023-01-26,House,"Ref to the Com on Wildlife Resources, if favorable, Finance, if favorable, Rules, Calendar, and Operations of the House",3,
HB0018,2023_2024,2023-RS,2023-01-26,House,Passed 1st Reading,2,
HB0018,2023_2024,2023-RS,2023-01-25,House,Filed,1,
HB0019,2023_2024,2023-RS,2023-01-30,House,"Ref To Com On Rules, Calendar, and Operations of the House",3,
HB0019,2023_2024,2023-RS,2023-01-30,House,Passed 1st Reading,2,
HB0019,2023_2024,2023-RS,2023-01-25,House,Filed,1,
HB0020,2023_2024,2023-RS,2023-06-12,Senate,"Re-ref to Health Care.  If fav, re-ref to Commerce and Insurance.  If fav, re-ref to Rules and Operations of the Senate",19,
HB0020,2023_2024,2023-RS,2023-06-12,Senate,Withdrawn From Com,18,
HB0020,2023_2024,2023-RS,2023-05-04,Senate,Ref To Com On Rules and Operations of the Senate,17,
HB0020,2023_2024,2023-RS,2023-05-04,Senate,Passed 1st Reading,16,
HB0020,2023_2024,2023-RS,2023-05-04,Senate,Special Message Received From House,15,
HB0020,2023_2024,2023-RS,2023-05-03,House,Special Message Sent To Senate,14,
HB0020,2023_2024,2023-RS,2023-05-03,House,Passed 3rd Reading,13,
HB0020,2023_2024,2023-RS,2023-05-03,House,Passed 2nd Reading,12,PASS: 112-5 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/352
HB0020,2023_2024,2023-RS,2023-05-03,House,Added to Calendar,11,
HB0020,2023_2024,2023-RS,2023-05-03,House,Cal Pursuant Rule 36(b),10,
HB0020,2023_2024,2023-RS,2023-05-03,House,Reptd Fav,9,
HB0020,2023_2024,2023-RS,2023-04-27,House,"Re-ref Com On Rules, Calendar, and Operations of the House",8,
HB0020,2023_2024,2023-RS,2023-04-27,House,Reptd Fav Com Substitute,7,
HB0020,2023_2024,2023-RS,2023-02-28,House,"Serial Referral To Rules, Calendar, and Operations of the House Added",6,
HB0020,2023_2024,2023-RS,2023-02-28,House,Serial Referral To Judiciary 1 Stricken,5,
HB0020,2023_2024,2023-RS,2023-02-28,House,"Serial Referral To Rules, Calendar, and Operations of the House Stricken",4,
HB0020,2023_2024,2023-RS,2023-01-30,House,"Ref to the Com on Banking, if favorable, Judiciary 1, if favorable, Rules, Calendar, and Operations of the House",3,
HB0020,2023_2024,2023-RS,2023-01-30,House,Passed 1st Reading,2,
HB0020,2023_2024,2023-RS,2023-01-25,House,Filed,1,
HB0021,2023_2024,2023-RS,2023-01-30,House,"Ref to the Com on Energy and Public Utilities, if favorable, Disaster Recovery and Homeland Security, if favorable, Rules, Calendar, and Operations of the House",3,
HB0021,2023_2024,2023-RS,2023-01-30,House,Passed 1st Reading,2,
HB0021,2023_2024,2023-RS,2023-01-25,House,Filed,1,
HB0022,2023_2024,2023-RS,2023-09-12,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0022,2023_2024,2023-RS,2023-09-12,House,Reptd Fav Com Substitute,4,
HB0022,2023_2024,2023-RS,2023-01-30,House,"Ref to the Com on Judiciary 2, if favorable, Rules, Calendar, and Operations of the House",3,
HB0022,2023_2024,2023-RS,2023-01-30,House,Passed 1st Reading,2,
HB0022,2023_2024,2023-RS,2023-01-26,House,Filed,1,
HB0023,2023_2024,2023-RS,2023-05-18,Senate,"Re-ref to Education/Higher Education.  If fav, re-ref to Rules and Operations of the Senate",21,
HB0023,2023_2024,2023-RS,2023-05-18,Senate,Withdrawn From Com,20,
HB0023,2023_2024,2023-RS,2023-05-04,Senate,Ref To Com On Rules and Operations of the Senate,19,
HB0023,2023_2024,2023-RS,2023-05-04,Senate,Passed 1st Reading,18,
HB0023,2023_2024,2023-RS,2023-05-04,Senate,Special Message Received From House,17,
HB0023,2023_2024,2023-RS,2023-05-03,House,Special Message Sent To Senate,16,
HB0023,2023_2024,2023-RS,2023-05-03,House,Ordered Engrossed,15,
HB0023,2023_2024,2023-RS,2023-05-03,House,Passed 3rd Reading,14,
HB0023,2023_2024,2023-RS,2023-05-03,House,Passed 2nd Reading,13,PASS: 117-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/336
HB0023,2023_2024,2023-RS,2023-05-03,House,Amend Adopted A1,12,
HB0023,2023_2024,2023-RS,2023-05-03,House,Added to Calendar,11,
HB0023,2023_2024,2023-RS,2023-05-03,House,Cal Pursuant Rule 36(b),10,
HB0023,2023_2024,2023-RS,2023-05-03,House,Reptd Fav Com Sub 2,9,
HB0023,2023_2024,2023-RS,2023-05-02,House,"Re-ref Com On Rules, Calendar, and Operations of the House",8,
HB0023,2023_2024,2023-RS,2023-05-02,House,Reptd Fav Com Substitute,7,
HB0023,2023_2024,2023-RS,2023-01-30,House,"Serial Referral To Rules, Calendar, and Operations of the House Added",6,
HB0023,2023_2024,2023-RS,2023-01-30,House,"Serial Referral To Rules, Calendar, and Operations of the House Stricken",5,
HB0023,2023_2024,2023-RS,2023-01-30,House,Serial Referral To Appropriations Stricken,4,
HB0023,2023_2024,2023-RS,2023-01-30,House,"Ref to the Com on Education - K-12, if favorable, Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0023,2023_2024,2023-RS,2023-01-30,House,Passed 1st Reading,2,
HB0023,2023_2024,2023-RS,2023-01-26,House,Filed,1,
HB0024,2023_2024,2023-RS,2023-01-30,House,"Ref to the Com on Judiciary 2, if favorable, Federal Relations and American Indian Affairs, if favorable, State Government, if favorable, Rules, Calendar, and Operations of the House",3,
HB0024,2023_2024,2023-RS,2023-01-30,House,Passed 1st Reading,2,
HB0024,2023_2024,2023-RS,2023-01-26,House,Filed,1,
HB0025,2023_2024,2023-RS,2023-01-30,House,"Ref to the Com on Finance, if favorable, Rules, Calendar, and Operations of the House",3,
HB0025,2023_2024,2023-RS,2023-01-30,House,Passed 1st Reading,2,
HB0025,2023_2024,2023-RS,2023-01-26,House,Filed,1,
HB0026,2023_2024,2023-RS,2023-05-18,Senate,"Re-ref to Education/Higher Education.  If fav, re-ref to Rules and Operations of the Senate",19,
HB0026,2023_2024,2023-RS,2023-05-18,Senate,Withdrawn From Com,18,
HB0026,2023_2024,2023-RS,2023-02-09,Senate,Ref To Com On Rules and Operations of the Senate,17,
HB0026,2023_2024,2023-RS,2023-02-09,Senate,Passed 1st Reading,16,
HB0026,2023_2024,2023-RS,2023-02-09,Senate,Regular Message Received From House,15,
HB0026,2023_2024,2023-RS,2023-02-09,House,Regular Message Sent To Senate,14,
HB0026,2023_2024,2023-RS,2023-02-08,House,Passed 3rd Reading,13,
HB0026,2023_2024,2023-RS,2023-02-08,House,Passed 2nd Reading,12,PASS: 75-42 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/11
HB0026,2023_2024,2023-RS,2023-02-08,House,Added to Calendar,11,
HB0026,2023_2024,2023-RS,2023-02-08,House,Cal Pursuant Rule 36(b),10,
HB0026,2023_2024,2023-RS,2023-02-08,House,Reptd Fav,9,
HB0026,2023_2024,2023-RS,2023-01-31,House,"Re-ref Com On Rules, Calendar, and Operations of the House",8,
HB0026,2023_2024,2023-RS,2023-01-31,House,Reptd Fav Com Substitute,7,
HB0026,2023_2024,2023-RS,2023-01-30,House,"Serial Referral To Rules, Calendar, and Operations of the House Added",6,
HB0026,2023_2024,2023-RS,2023-01-30,House,"Serial Referral To Rules, Calendar, and Operations of the House Stricken",5,
HB0026,2023_2024,2023-RS,2023-01-30,House,Serial Referral To Appropriations Stricken,4,
HB0026,2023_2024,2023-RS,2023-01-30,House,"Ref to the Com on Education - K-12, if favorable, Appropriations, if favorable, Rules, Calendar, and Operations of the House",3,
HB0026,2023_2024,2023-RS,2023-01-30,House,Passed 1st Reading,2,
HB0026,2023_2024,2023-RS,2023-01-26,House,Filed,1,
HB0027,2023_2024,2023-RS,2023-03-09,,Ch. SL 2023-1,24,
HB0027,2023_2024,2023-RS,2023-03-09,,Ratified,23,
HB0027,2023_2024,2023-RS,2023-03-08,Senate,Ordered Enrolled,22,
HB0027,2023_2024,2023-RS,2023-03-08,Senate,Passed 3rd Reading,21,
HB0027,2023_2024,2023-RS,2023-03-08,Senate,Passed 2nd Reading,20,
HB0027,2023_2024,2023-RS,2023-03-07,Senate,Reptd Fav,19,
HB0027,2023_2024,2023-RS,2023-03-01,Senate,Re-ref Com On Rules and Operations of the Senate,18,
HB0027,2023_2024,2023-RS,2023-03-01,Senate,Reptd Fav,17,
HB0027,2023_2024,2023-RS,2023-02-23,Senate,"Re-ref to Redistricting and Elections.  If fav, re-ref to Rules and Operations of the Senate",16,
HB0027,2023_2024,2023-RS,2023-02-23,Senate,Withdrawn From Com,15,
HB0027,2023_2024,2023-RS,2023-02-16,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0027,2023_2024,2023-RS,2023-02-16,Senate,Passed 1st Reading,13,
HB0027,2023_2024,2023-RS,2023-02-16,Senate,Regular Message Received From House,12,
HB0027,2023_2024,2023-RS,2023-02-16,House,Regular Message Sent To Senate,11,
HB0027,2023_2024,2023-RS,2023-02-15,House,Passed 3rd Reading,10,
HB0027,2023_2024,2023-RS,2023-02-15,House,Passed 2nd Reading,9,
HB0027,2023_2024,2023-RS,2023-02-14,House,Placed On Cal For 02/15/2023,8,
HB0027,2023_2024,2023-RS,2023-02-14,House,Cal Pursuant Rule 36(b),7,
HB0027,2023_2024,2023-RS,2023-02-14,House,Reptd Fav,6,
HB0027,2023_2024,2023-RS,2023-02-14,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0027,2023_2024,2023-RS,2023-02-14,House,Reptd Fav Com Substitute,4,
HB0027,2023_2024,2023-RS,2023-01-31,House,"Ref to the Com on Local Government, if favorable, Rules, Calendar, and Operations of the House",3,
HB0027,2023_2024,2023-RS,2023-01-31,House,Passed 1st Reading,2,
HB0027,2023_2024,2023-RS,2023-01-26,House,Filed,1,
HB0028,2023_2024,2023-RS,2023-05-04,Senate,Ref To Com On Rules and Operations of the Senate,16,
HB0028,2023_2024,2023-RS,2023-05-04,Senate,Passed 1st Reading,15,
HB0028,2023_2024,2023-RS,2023-05-04,Senate,Special Message Received From House,14,
HB0028,2023_2024,2023-RS,2023-05-03,House,Special Message Sent To Senate,13,
HB0028,2023_2024,2023-RS,2023-05-03,House,Passed 3rd Reading,12,
HB0028,2023_2024,2023-RS,2023-05-03,House,Passed 2nd Reading,11,PASS: 117-1 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/324
HB0028,2023_2024,2023-RS,2023-05-03,House,Added to Calendar,10,
HB0028,2023_2024,2023-RS,2023-05-03,House,Cal Pursuant Rule 36(b),9,
HB0028,2023_2024,2023-RS,2023-05-03,House,Reptd Fav,8,
HB0028,2023_2024,2023-RS,2023-04-19,House,"Re-ref Com On Rules, Calendar, and Operations of the House",7,
HB0028,2023_2024,2023-RS,2023-04-19,House,Reptd Fav Com Sub 2,6,
HB0028,2023_2024,2023-RS,2023-02-07,House,Re-ref Com On Regulatory Reform,5,
HB0028,2023_2024,2023-RS,2023-02-07,House,Reptd Fav Com Substitute,4,
HB0028,2023_2024,2023-RS,2023-01-31,House,"Ref to the Com on Environment, if favorable, Regulatory Reform, if favorable, Rules, Calendar, and Operations of the House",3,
HB0028,2023_2024,2023-RS,2023-01-31,House,Passed 1st Reading,2,
HB0028,2023_2024,2023-RS,2023-01-30,House,Filed,1,
HB0029,2023_2024,2023-RS,2023-02-27,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0029,2023_2024,2023-RS,2023-02-27,Senate,Passed 1st Reading,13,
HB0029,2023_2024,2023-RS,2023-02-27,Senate,Regular Message Received From House,12,
HB0029,2023_2024,2023-RS,2023-02-23,House,Regular Message Sent To Senate,11,
HB0029,2023_2024,2023-RS,2023-02-22,House,Passed 3rd Reading,10,
HB0029,2023_2024,2023-RS,2023-02-22,House,Passed 2nd Reading,9,PASS: 108-7 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/33
HB0029,2023_2024,2023-RS,2023-02-21,House,Placed On Cal For 02/22/2023,8,
HB0029,2023_2024,2023-RS,2023-02-21,House,Cal Pursuant Rule 36(b),7,
HB0029,2023_2024,2023-RS,2023-02-21,House,Reptd Fav,6,
HB0029,2023_2024,2023-RS,2023-02-15,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0029,2023_2024,2023-RS,2023-02-15,House,Reptd Fav,4,
HB0029,2023_2024,2023-RS,2023-01-31,House,"Ref to the Com on Judiciary 1, if favorable, Rules, Calendar, and Operations of the House",3,
HB0029,2023_2024,2023-RS,2023-01-31,House,Passed 1st Reading,2,
HB0029,2023_2024,2023-RS,2023-01-30,House,Filed,1,
HB0030,2023_2024,2023-RS,2023-03-09,,Ch. SL 2023-2,24,
HB0030,2023_2024,2023-RS,2023-03-09,,Ratified,23,
HB0030,2023_2024,2023-RS,2023-03-08,Senate,Ordered Enrolled,22,
HB0030,2023_2024,2023-RS,2023-03-08,Senate,Passed 3rd Reading,21,
HB0030,2023_2024,2023-RS,2023-03-08,Senate,Passed 2nd Reading,20,
HB0030,2023_2024,2023-RS,2023-03-07,Senate,Reptd Fav,19,
HB0030,2023_2024,2023-RS,2023-03-01,Senate,Re-ref Com On Rules and Operations of the Senate,18,
HB0030,2023_2024,2023-RS,2023-03-01,Senate,Reptd Fav,17,
HB0030,2023_2024,2023-RS,2023-02-23,Senate,"Re-ref to Redistricting and Elections.  If fav, re-ref to Rules and Operations of the Senate",16,
HB0030,2023_2024,2023-RS,2023-02-23,Senate,Withdrawn From Com,15,
HB0030,2023_2024,2023-RS,2023-02-16,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0030,2023_2024,2023-RS,2023-02-16,Senate,Passed 1st Reading,13,
HB0030,2023_2024,2023-RS,2023-02-16,Senate,Regular Message Received From House,12,
HB0030,2023_2024,2023-RS,2023-02-16,House,Regular Message Sent To Senate,11,
HB0030,2023_2024,2023-RS,2023-02-15,House,Passed 3rd Reading,10,
HB0030,2023_2024,2023-RS,2023-02-15,House,Passed 2nd Reading,9,
HB0030,2023_2024,2023-RS,2023-02-14,House,Placed On Cal For 02/15/2023,8,
HB0030,2023_2024,2023-RS,2023-02-14,House,Cal Pursuant Rule 36(b),7,
HB0030,2023_2024,2023-RS,2023-02-14,House,Reptd Fav,6,
HB0030,2023_2024,2023-RS,2023-02-14,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0030,2023_2024,2023-RS,2023-02-14,House,Reptd Fav Com Substitute,4,
HB0030,2023_2024,2023-RS,2023-01-31,House,"Ref to the Com on Local Government, if favorable, Rules, Calendar, and Operations of the House",3,
HB0030,2023_2024,2023-RS,2023-01-31,House,Passed 1st Reading,2,
HB0030,2023_2024,2023-RS,2023-01-30,House,Filed,1,
HB0031,2023_2024,2023-RS,2024-05-16,,Ch. SL 2024-2,44,
HB0031,2023_2024,2023-RS,2024-05-16,,Ratified,43,
HB0031,2023_2024,2023-RS,2024-05-15,House,Ordered Enrolled,42,
HB0031,2023_2024,2023-RS,2024-05-15,House,Conf Report Adopted,41,PASS: 70-38 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/622
HB0031,2023_2024,2023-RS,2024-05-14,House,Placed On Cal For 05/15/2024,40,
HB0031,2023_2024,2023-RS,2024-05-14,House,Withdrawn From Com,39,
HB0031,2023_2024,2023-RS,2024-05-09,Senate,Conf Report Adopted,38,PASS: 42-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/521
HB0031,2023_2024,2023-RS,2024-05-08,Senate,Placed On Cal For 05/09/2024,37,
HB0031,2023_2024,2023-RS,2024-05-08,Senate,Conf Com Reported,36,
HB0031,2023_2024,2023-RS,2024-05-08,House,"Ref To Com On Rules, Calendar, and Operations of the House",35,
HB0031,2023_2024,2023-RS,2024-05-08,House,Conf Com Reported,34,
HB0031,2023_2024,2023-RS,2023-06-21,Senate,Conf Com Appointed,33,
HB0031,2023_2024,2023-RS,2023-06-13,House,Conf Com Appointed,32,
HB0031,2023_2024,2023-RS,2023-06-13,House,Failed Concur In S Com Sub,31,
HB0031,2023_2024,2023-RS,2023-06-08,House,Placed On Cal For 06/13/2023,30,
HB0031,2023_2024,2023-RS,2023-06-08,House,Cal Pursuant 36(b),29,
HB0031,2023_2024,2023-RS,2023-06-07,House,Regular Message Received For Concurrence in S Com Sub,28,
HB0031,2023_2024,2023-RS,2023-06-07,Senate,Regular Message Sent To House,27,
HB0031,2023_2024,2023-RS,2023-06-06,Senate,Passed 3rd Reading,26,
HB0031,2023_2024,2023-RS,2023-06-06,Senate,Passed 2nd Reading,25,
HB0031,2023_2024,2023-RS,2023-06-05,Senate,Reptd Fav,24,
HB0031,2023_2024,2023-RS,2023-05-31,Senate,Re-ref Com On Rules and Operations of the Senate,23,
HB0031,2023_2024,2023-RS,2023-05-31,Senate,Com Substitute Adopted,22,
HB0031,2023_2024,2023-RS,2023-05-31,Senate,Reptd Fav Com Substitute,21,
HB0031,2023_2024,2023-RS,2023-05-25,Senate,"Re-ref to Redistricting and Elections.  If fav, re-ref to Rules and Operations of the Senate",20,
HB0031,2023_2024,2023-RS,2023-05-25,Senate,Withdrawn From Com,19,
HB0031,2023_2024,2023-RS,2023-03-01,Senate,Re-ref Com On Rules and Operations of the Senate,18,
HB0031,2023_2024,2023-RS,2023-03-01,Senate,Reptd Fav,17,
HB0031,2023_2024,2023-RS,2023-02-23,Senate,"Re-ref to Redistricting and Elections.  If fav, re-ref to Rules and Operations of the Senate",16,
HB0031,2023_2024,2023-RS,2023-02-23,Senate,Withdrawn From Com,15,
HB0031,2023_2024,2023-RS,2023-02-16,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0031,2023_2024,2023-RS,2023-02-16,Senate,Passed 1st Reading,13,
HB0031,2023_2024,2023-RS,2023-02-16,Senate,Regular Message Received From House,12,
HB0031,2023_2024,2023-RS,2023-02-16,House,Regular Message Sent To Senate,11,
HB0031,2023_2024,2023-RS,2023-02-15,House,Passed 3rd Reading,10,
HB0031,2023_2024,2023-RS,2023-02-15,House,Passed 2nd Reading,9,
HB0031,2023_2024,2023-RS,2023-02-14,House,Placed On Cal For 02/15/2023,8,
HB0031,2023_2024,2023-RS,2023-02-14,House,Cal Pursuant Rule 36(b),7,
HB0031,2023_2024,2023-RS,2023-02-14,House,Reptd Fav,6,
HB0031,2023_2024,2023-RS,2023-02-14,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0031,2023_2024,2023-RS,2023-02-14,House,Reptd Fav,4,
HB0031,2023_2024,2023-RS,2023-01-31,House,"Ref to the Com on Local Government, if favorable, Rules, Calendar, and Operations of the House",3,
HB0031,2023_2024,2023-RS,2023-01-31,House,Passed 1st Reading,2,
HB0031,2023_2024,2023-RS,2023-01-30,House,Filed,1,
HB0032,2023_2024,2023-RS,2023-01-31,House,"Ref to the Com on Commerce, if favorable, Regulatory Reform, if favorable, Rules, Calendar, and Operations of the House",3,
HB0032,2023_2024,2023-RS,2023-01-31,House,Passed 1st Reading,2,
HB0032,2023_2024,2023-RS,2023-01-30,House,Filed,1,
HB0033,2023_2024,2023-RS,2023-01-31,House,"Ref to the Com on Unemployment Insurance, if favorable, Finance, if favorable, Rules, Calendar, and Operations of the House",3,
HB0033,2023_2024,2023-RS,2023-01-31,House,Passed 1st Reading,2,
HB0033,2023_2024,2023-RS,2023-01-30,House,Filed,1,
HB0034,2023_2024,2023-RS,2023-07-07,,Ch. SL 2023-76,34,
HB0034,2023_2024,2023-RS,2023-07-07,,Signed by Gov. 7/7/2023,33,
HB0034,2023_2024,2023-RS,2023-06-28,,Pres. To Gov. 6/28/2023,32,
HB0034,2023_2024,2023-RS,2023-06-28,,Ratified,31,
HB0034,2023_2024,2023-RS,2023-06-27,House,Ordered Enrolled,30,
HB0034,2023_2024,2023-RS,2023-06-27,House,Concurred In S Com Sub,29,PASS: 115-4 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/463
HB0034,2023_2024,2023-RS,2023-06-27,House,Added to Calendar,28,
HB0034,2023_2024,2023-RS,2023-06-27,House,Cal Pursuant 36(b),27,
HB0034,2023_2024,2023-RS,2023-06-26,House,Regular Message Received For Concurrence in S Com Sub,26,
HB0034,2023_2024,2023-RS,2023-06-26,Senate,Regular Message Sent To House,25,
HB0034,2023_2024,2023-RS,2023-06-22,Senate,Engrossed,24,
HB0034,2023_2024,2023-RS,2023-06-22,Senate,Passed 3rd Reading,23,
HB0034,2023_2024,2023-RS,2023-06-22,Senate,Passed 2nd Reading,22,PASS: 45-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/312
HB0034,2023_2024,2023-RS,2023-06-22,Senate,Amend Adopted A1,21,PASS: 45-0 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/S/311
HB0034,2023_2024,2023-RS,2023-06-21,Senate,Reptd Fav,20,
HB0034,2023_2024,2023-RS,2023-06-14,Senate,Re-ref Com On Rules and Operations of the Senate,19,
HB0034,2023_2024,2023-RS,2023-06-14,Senate,Com Substitute Adopted,18,
HB0034,2023_2024,2023-RS,2023-06-14,Senate,Reptd Fav Com Substitute,17,
HB0034,2023_2024,2023-RS,2023-05-18,Senate,"Re-ref to Judiciary.  If fav, re-ref to Rules and Operations of the Senate",16,
HB0034,2023_2024,2023-RS,2023-05-18,Senate,Withdrawn From Com,15,
HB0034,2023_2024,2023-RS,2023-02-27,Senate,Ref To Com On Rules and Operations of the Senate,14,
HB0034,2023_2024,2023-RS,2023-02-27,Senate,Passed 1st Reading,13,
HB0034,2023_2024,2023-RS,2023-02-27,Senate,Regular Message Received From House,12,
HB0034,2023_2024,2023-RS,2023-02-23,House,Regular Message Sent To Senate,11,
HB0034,2023_2024,2023-RS,2023-02-22,House,Passed 3rd Reading,10,
HB0034,2023_2024,2023-RS,2023-02-22,House,Passed 2nd Reading,9,PASS: 112-3 ~~ https://www.ncleg.gov/Legislation/Votes/RollCallVoteTranscript/2023/H/35
HB0034,2023_2024,2023-RS,2023-02-21,House,Placed On Cal For 02/22/2023,8,
HB0034,2023_2024,2023-RS,2023-02-21,House,Cal Pursuant Rule 36(b),7,
HB0034,2023_2024,2023-RS,2023-02-21,House,Reptd Fav,6,
HB0034,2023_2024,2023-RS,2023-02-15,House,"Re-ref Com On Rules, Calendar, and Operations of the House",5,
HB0034,2023_2024,2023-RS,2023-02-15,House,Reptd Fav Com Substitute,4,
HB0034,2023_2024,2023-RS,2023-01-31,House,"Ref to the Com on Judiciary 2, if favorable, Rules, Calendar, and Operations of the House",3,
