bill_id,session,intro_date,H_author,S_author,coauthors,title,bill_url
HB1131,2023-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1131&Session=2300
HB1132,2023-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1132&Session=2300
HB1133,2023-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1133&Session=2300
HB1134,2023-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1134&Session=2300
HB1135,2023-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1135&Session=2300
HB1136,2023-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1136&Session=2300
HB1137,2023-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1137&Session=2300
HB1138,2023-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1138&Session=2300
HB1139,2023-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1139&Session=2300
HB1140,2023-RS,2023-02-06,McCall (H),,,Soldiers and sailors; Oklahoma Soldiers and Sailors Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1140&Session=2300
HB1141,2023-RS,2023-02-06,McCall (H),,,Soldiers and sailors; Oklahoma Soldiers and Sailors Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1141&Session=2300
HB1142,2023-RS,2023-02-06,McCall (H),,,State capital and capitol building; Oklahoma State Capital and Capitol Building Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1142&Session=2300
HB1143,2023-RS,2023-02-06,McCall (H),,,State capital and capitol building; Oklahoma State Capital and Capitol Building Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1143&Session=2300
HB1144,2023-RS,2023-02-06,McCall (H),Treat (S),,State government; authorizing the commission of certain peace officers; powers and duties; declaring officers are not employees of the Department of Public Safety; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1144&Session=2300
HB1145,2023-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1145&Session=2300
HB1146,2023-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1146&Session=2300
HB1147,2023-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1147&Session=2300
HB1148,2023-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1148&Session=2300
HB1149,2023-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1149&Session=2300
HB1150,2023-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1150&Session=2300
HB1151,2023-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1151&Session=2300
HB1152,2023-RS,2023-02-06,McCall (H),,,Torts; Oklahoma Torts Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1152&Session=2300
HB1153,2023-RS,2023-02-06,McCall (H),,,Torts; Oklahoma Torts Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1153&Session=2300
HB1154,2023-RS,2023-02-06,McCall (H),,,Trusts and pools; Oklahoma Trusts and Pools Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1154&Session=2300
HB1155,2023-RS,2023-02-06,McCall (H),,,Trusts and pools; Oklahoma Trusts and Pools Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1155&Session=2300
HB1156,2023-RS,2023-02-06,McCall (H),,,United States; Oklahoma Federal Relations Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1156&Session=2300
HB1157,2023-RS,2023-02-06,McCall (H),,,United States; Oklahoma Federal Relations Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1157&Session=2300
HB1158,2023-RS,2023-02-06,McCall (H),,,Commercial Code; Oklahoma Commercial Code Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1158&Session=2300
HB1159,2023-RS,2023-02-06,McCall (H),,,Commercial Code; Oklahoma Commercial Code Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1159&Session=2300
HB1160,2023-RS,2023-02-06,McCall (H),,,Amusements and sports; Amusements and Sports Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1160&Session=2300
HB1161,2023-RS,2023-02-06,McCall (H),,,Amusements and sports; Amusements and Sports Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1161&Session=2300
HB1162,2023-RS,2023-02-06,McCall (H),,,Blind persons; Blind Persons Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1162&Session=2300
HB1163,2023-RS,2023-02-06,McCall (H),,,Blind persons; Blind Persons Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1163&Session=2300
HB1164,2023-RS,2023-02-06,McCall (H),,,Children; Children Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1164&Session=2300
HB1165,2023-RS,2023-02-06,McCall (H),,,Children; Children Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1165&Session=2300
HB1166,2023-RS,2023-02-06,McCall (H),,,Children; Children and Juvenile Code Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1166&Session=2300
HB1167,2023-RS,2023-02-06,McCall (H),,,Children; Children and Juvenile Code Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1167&Session=2300
HB1168,2023-RS,2023-02-06,McCall (H),,,Guardian and ward; Guardian and Ward Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1168&Session=2300
HB1169,2023-RS,2023-02-06,McCall (H),,,Guardian and ward; Guardian and Ward Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1169&Session=2300
HB1170,2023-RS,2023-02-06,McCall (H),,,Marriage and families; Marriage and Families Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1170&Session=2300
HB1171,2023-RS,2023-02-06,McCall (H),,,Marriage and families; Marriage and Families Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1171&Session=2300
HB1172,2023-RS,2023-02-06,McCall (H),,,Poor persons; Poor Persons Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1172&Session=2300
HB1173,2023-RS,2023-02-06,McCall (H),,,Poor persons; Poor Persons Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1173&Session=2300
HB1174,2023-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1174&Session=2300
HB1175,2023-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1175&Session=2300
HB1176,2023-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1176&Session=2300
HB1177,2023-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1177&Session=2300
HB1178,2023-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1178&Session=2300
HB1179,2023-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1179&Session=2300
HB1180,2023-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1180&Session=2300
HB1181,2023-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1181&Session=2300
HB1182,2023-RS,2023-02-06,McCall (H),,,Crimes and punishments; creating the Oklahoma Crimes and Punishments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1182&Session=2300
HB1183,2023-RS,2023-02-06,McCall (H),,,Crimes and punishments; creating the Oklahoma Crimes and Punishments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1183&Session=2300
HB1184,2023-RS,2023-02-06,McCall (H),,,Criminal procedure; creating the Oklahoma Criminal Procedure Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1184&Session=2300
HB1185,2023-RS,2023-02-06,McCall (H),,,Criminal procedure; creating the Oklahoma Criminal Procedure Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1185&Session=2300
HB1186,2023-RS,2023-02-06,McCall (H),,,Prisons and reformatories; creating the Oklahoma Prisons and Reformatories Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1186&Session=2300
HB1187,2023-RS,2023-02-06,McCall (H),,,Prisons and reformatories; creating the Oklahoma Prisons and Reformatories Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1187&Session=2300
HB1188,2023-RS,2023-02-06,McCall (H),,,Aircraft and airports; creating the Aircraft and Airports Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1188&Session=2300
HB1189,2023-RS,2023-02-06,McCall (H),,,Aircraft and airports; creating the Aircraft and Airports Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1189&Session=2300
HB1190,2023-RS,2023-02-06,McCall (H),,,Aircraft and airports; creating the Aircraft and Airports Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1190&Session=2300
HB1191,2023-RS,2023-02-06,McCall (H),,,Aircraft and airports; creating the Aircraft and Airports Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1191&Session=2300
HB1192,2023-RS,2023-02-06,McCall (H),,,Aircraft and airports; creating the Aircraft and Airports Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1192&Session=2300
HB1193,2023-RS,2023-02-06,McCall (H),,,Common carriers; creating the Common Carriers Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1193&Session=2300
HB1194,2023-RS,2023-02-06,McCall (H),,,Common carriers; creating the Common Carriers Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1194&Session=2300
HB1195,2023-RS,2023-02-06,McCall (H),,,Corporation Commission; creating the Corporation Commission Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1195&Session=2300
HB1196,2023-RS,2023-02-06,McCall (H),,,Corporation Commission; creating the Corporation Commission Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1196&Session=2300
HB1197,2023-RS,2023-02-06,McCall (H),,,Corporation Commission; creating the Corporation Commission Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1197&Session=2300
HB1198,2023-RS,2023-02-06,McCall (H),,,Corporation Commission; creating the Corporation Commission Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1198&Session=2300
HB1199,2023-RS,2023-02-06,McCall (H),,,Environment and natural resources; creating the Environment and Natural Resources Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1199&Session=2300
HB1200,2023-RS,2023-02-06,McCall (H),,,Environment and natural resources; creating the Environment and Natural Resources Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1200&Session=2300
HB1201,2023-RS,2023-02-06,McCall (H),,,Mines and mining; creating the Mines and Mining Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1201&Session=2300
HB1202,2023-RS,2023-02-06,McCall (H),,,Mines and mining; creating the Mines and Mining Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1202&Session=2300
HB1203,2023-RS,2023-02-06,McCall (H),,,Mines and mining; creating the Mines and Mining Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1203&Session=2300
HB1204,2023-RS,2023-02-06,McCall (H),,,Mines and mining; creating the Mines and Mining Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1204&Session=2300
HB1205,2023-RS,2023-02-06,McCall (H),,,Mines and mining; creating the Mines and Mining Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1205&Session=2300
HB1206,2023-RS,2023-02-06,McCall (H),,,Railroads; creating the Railroad Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1206&Session=2300
HB1207,2023-RS,2023-02-06,McCall (H),,,Railroads; creating the Railroad Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1207&Session=2300
HB1208,2023-RS,2023-02-06,McCall (H),,,"Roads, bridges and ferries; creating the Transportation Reform Act; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1208&Session=2300
HB1209,2023-RS,2023-02-06,McCall (H),,,"Roads, bridges and ferries; creating the Transportation Reform Act; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1209&Session=2300
HB1210,2023-RS,2023-02-06,McCall (H),,,Waters and water rights; creating the Waters and Water Rights Modification Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1210&Session=2300
HB1211,2023-RS,2023-02-06,McCall (H),,,Waters and water rights; creating the Waters and Water Rights Modification Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1211&Session=2300
HB1212,2023-RS,2023-02-06,McCall (H),,,Waters and water rights; creating the Waters and Water Rights Modification Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1212&Session=2300
HB1213,2023-RS,2023-02-06,McCall (H),,,Waters and water rights; creating the Waters and Water Rights Modification Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1213&Session=2300
HB1214,2023-RS,2023-02-06,McCall (H),,,Waters and water rights; creating the Waters and Water Rights Modification Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1214&Session=2300
HB1215,2023-RS,2023-02-06,McCall (H),,,Motor vehicles; creating the Motor Vehicles Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1215&Session=2300
HB1216,2023-RS,2023-02-06,McCall (H),,,Motor vehicles; creating the Motor Vehicles Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1216&Session=2300
