bill_id,session,intro_date,H_author,S_author,coauthors,title,bill_url
SB712,2024-RS,2023-02-06,McEntire (H),Rosino (S),Waldron (H),Hospitals; requiring Department of Mental Health and Substance Abuse Services to distribute emergency opioid antagonists to hospitals; requiring hospitals to distribute emergency opioid antagonist to certain persons upon discharge except under certain conditions; granting certain immunities. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB712&Session=2400
SB713,2024-RS,2023-02-06,Strom (H),Hicks (S),Boren (S),Fees; increasing amount paid for jury service. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB713&Session=2400
SB714,2024-RS,2023-02-06,Sneed (H),Bullard (S),,Elections; requiring certain voter system to utilize technology to allow tracking of ballot. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB714&Session=2400
SB715,2024-RS,2023-02-06,Lawson (H),Floyd (S),,Oklahoma Open Records Act; requiring certain notification for denial of access to records; authorizing court orders for release of certain records. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB715&Session=2400
SB716,2024-RS,2023-02-06,,Hicks (S),,Criminal procedure; increasing time for which certain prosecutions may be commenced. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB716&Session=2400
SB717,2024-RS,2023-02-06,,Boren (S),,Child care; modifying and removing exemptions from the Oklahoma Child Care Facilities Licensing Act; making unlicensed child care facilities and programs subject to certain provisions. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB717&Session=2400
SB718,2024-RS,2023-02-06,Newton (H),Murdock (S),Burns (S),Ambulance service districts; designating licensed ambulance services as essential service; requiring county governing body to ensure availability of ambulance service. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB718&Session=2400
SB719,2024-RS,2023-02-06,,Garvin (S),,Practice of nursing; modifying and adding grounds for disciplinary action; requiring disciplinary action for commission of certain criminal offenses. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB719&Session=2400
SB720,2024-RS,2023-02-06,West (Rick) (H),Burns (S),Dahm (S); Bergstrom (S); Bullard (S); Hamilton (S); Rogers (S); Stephens (S),Firearms; disallowing regulation for certain firearm suppressors; providing for qualifications; requiring certain descriptor; defining terms. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB720&Session=2400
SB721,2024-RS,2023-02-06,Gann (H),Alvord (S),,Firearm training; clarifying language; directing certain approval; removing certain time inclusion; removing certain exemption requirement. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB721&Session=2400
SB722,2024-RS,2023-02-06,Cantrell (H),Stewart (S),Bullard (S),Crime and punishment; providing for certain prohibition on release of public scene specific information; defining terms; stating exception; requiring certain notification; providing penalty. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB722&Session=2400
SB723,2024-RS,2023-02-06,,Hicks (S),,Teacher compensation; amending minimum salary schedule. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB723&Session=2400
SB724,2024-RS,2023-02-06,Cantrell (H),Stewart (S),,Roads and bridges; structures in right-of-way; clarifying authority to maintain right-of-way; exception for companies engaged in certain activities. Effective date,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB724&Session=2400
SB725,2024-RS,2023-02-06,Cantrell (H),Stewart (S),,"Law enforcement canines; creating the Canine Cooperative Grant Program; allowing legislative appropriations, private donations, and federal grants; allowing certain expenditures by the Department of Environmental Quality. Effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=SB725&Session=2400
SB726,2024-RS,2023-02-06,,Hicks (S),,Firearms; making certain action unlawful; providing penalties for certain actions; defining terms. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB726&Session=2400
SB727,2024-RS,2023-02-06,Humphrey (H),Stephens (S),,Public buildings and public works; raising purchasing limit for certain department under certain circumstances. Emergency,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB727&Session=2400
SB728,2024-RS,2023-02-06,,Floyd (S),,Higher education; requiring certain institutions to disclose that they are for-profit businesses. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB728&Session=2400
SB729,2024-RS,2023-02-06,McBride (H),Weaver (S),Echols (H); Lepak (H); Fetgatter (H); Caldwell (Trey) (H); Provenzano (H); Waldron (H); Roberts (H); Cantrell (H); Schreiber (H); Maynard (H); Lowe (Dick) (H); Hill (H); West (Tammy) (H); Bullard (S); Burns (S),Oklahoma-Israel Exchange Commission; membership; qualifications; vacancies; records. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB729&Session=2400
SB730,2024-RS,2023-02-06,,Standridge (S),,"Censorship of social media; creating cause of action for deletion or censorship of certain speech, establishing procedures for certain actions. Effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=SB730&Session=2400
SB731,2024-RS,2023-02-06,,Dahm (S),,Abortion; adding and modifying definitions of abortion. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB731&Session=2400
SB732,2024-RS,2023-02-06,Sneed (H),Murdock (S),Dahm (S); Bullard (S); Jett (S); Prieto (S),Hospitals; prohibiting hospitals from taking certain collection actions against patients if not in compliance with certain transparency laws. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB732&Session=2400
SB733,2024-RS,2023-02-06,,Stephens (S),,Firearms; removing references to federally owned buildings and properties; authorizing municipalities to allow concealed carry; providing eligibility requirements. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB733&Session=2400
SB734,2024-RS,2023-02-06,,Dahm (S),,Practice of pharmacy; making certain drugs available over-the-counter without prescription. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB734&Session=2400
SB735,2024-RS,2023-02-06,Gann (H),Dahm (S),,"Interstate compacts; creating the Interstate Compact Prohibiting Company-Specific Subsidies Act; providing procedures, duties, and obligations. Emergency.",http://www.oklegislature.gov/BillInfo.aspx?Bill=SB735&Session=2400
SB736,2024-RS,2023-02-06,Hardin (H),Woods (S),,"Firearms; prohibiting the enforcement of a federal ban or regulation on firearms, firearm accessories, or ammunition. Emergency.",http://www.oklegislature.gov/BillInfo.aspx?Bill=SB736&Session=2400
SB737,2024-RS,2023-02-06,Fetgatter (H),Hall (S),Tedford (H); Floyd (S),Filmed in Oklahoma Act of 2021; modifying certain rate of reimbursement; modifying requirements for promotional materials. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB737&Session=2400
SB738,2024-RS,2023-02-06,,Brooks (S),,Alcohol and drug counseling; permitting certified alcohol and drug counselors to qualify for certain licensure. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB738&Session=2400
SB739,2024-RS,2023-02-06,Sneed (H),Daniels (S),,Workers' compensation; providing for dissolution of Workers' Compensation Court of Existing Claims at certain time or upon certain occurrence; extending term of certain judge. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB739&Session=2400
SB740,2024-RS,2023-02-06,,Brooks (S),,Public benefits; modifying definitions related to lawful presence of applicants. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB740&Session=2400
SB741,2024-RS,2023-02-06,,Woods (S),,The Oklahoma Electronic Toll Collection Act; creating certain exemption. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB741&Session=2400
SB742,2024-RS,2023-02-06,Newton (H),Pederson (S),,Ad valorem tax; requiring request and submission to county treasurer of the listing of assets by delinquent taxpayer after notice; requiring confidentiality; providing exception in Open Records Act. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB742&Session=2400
SB743,2024-RS,2023-02-06,,Pederson (S),,Income tax; deleting limitation on exemption for retirement benefits received by teachers from the Teachers' Retirement System for designated tax years. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB743&Session=2400
SB744,2024-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),West (Josh) (H); Hasenbeck (H); Pittman (H); Swope (H),Medicaid program; requiring coverage of medically necessary donor human milk-derived products under certain conditions; reimbursement; approval. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB744&Session=2400
SB745,2024-RS,2023-02-06,Hilbert (H),Coleman (S),,Incentive Evaluation Commission; modifying terms of appointment; modifying membership; modifying frequency of evaluations; requiring development of schedule. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB745&Session=2400
SB746,2024-RS,2023-02-06,Hilbert (H),Coleman (S),,State sales tax incentive; expanding definition of quality events to include local entities and certain scenic drives. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB746&Session=2400
SB747,2024-RS,2023-02-06,May (H),Stephens (S),Boles (H); Woods (S),Income tax credit; increasing volunteer firefighter tax credit for certain tax years. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB747&Session=2400
SB748,2024-RS,2023-02-06,Bashore (H),Rosino (S),,Substance abuse services; directing designation of certain physician to issue statewide standing order for emergency opioid antagonists; specifying duration of standing order. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB748&Session=2400
SB749,2024-RS,2023-02-06,,Woods (S),,School district and technology center bond elections; authorizing persons that own property inside a school district to vote on school district bonds. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB749&Session=2400
SB750,2024-RS,2023-02-06,Martinez (H),Montgomery (S),Fetgatter (H),Revenue and taxation; tax credits; medical research activities; vision research. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB750&Session=2400
SB751,2024-RS,2023-02-06,Hardin (H),Woods (S),,Use tax; modifying apportionments of use tax to Teachers' Retirement System for designated years. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB751&Session=2400
SB752,2024-RS,2023-02-06,Kendrix (H),Murdock (S),,Sales tax; providing exemption on occasional sales. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB752&Session=2400
SB753,2024-RS,2023-02-06,Pae (H),Montgomery (S),,Motor vehicles; authorizing use of e-signature for certain documents related to sale or transfer of vehicles. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB753&Session=2400
SB754,2024-RS,2023-02-06,Kannady (H),Paxton (S),McBride (H); Humphrey (H); Miller (H); Pemberton (S),Practice of dentistry; modifying various provisions of the State Dental Act. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB754&Session=2400
SB755,2024-RS,2023-02-06,,Garvin (S),,Practice of nursing; modifying membership of the Oklahoma Board of Nursing; modifying appointing authorities; removing certain qualification of Executive Director. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB755&Session=2400
SB756,2024-RS,2023-02-06,,Garvin (S),,Medicaid; prohibiting prior authorization process by contracted entity when provider meets criteria for certain exemption; stipulating certain procedures. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB756&Session=2400
SB757,2024-RS,2023-02-06,,Bullard (S),,Pregnancy care and support; requiring creation of certain program subject to available funding; stating eligibility requirements. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB757&Session=2400
SB758,2024-RS,2023-02-06,Lowe (Dick) (H),Paxton (S),,Medical marijuana; authorizing Oklahoma Medical Marijuana Authority to review applications and provide notice of approval or rejection to applicant. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB758&Session=2400
SB759,2024-RS,2023-02-06,,Dahm (S),,Oklahoma Legislature; requiring certain public comment. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB759&Session=2400
SB760,2024-RS,2023-02-06,Boatman (H),Kirt (S),Hall (S),Oklahoma Capital Investment Board; dissolving Board; transferring management of certain investments and agreements. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB760&Session=2400
SB761,2024-RS,2023-02-06,Pae (H),Howard (S),,Public meetings; modifying certain requirements and procedures under the Oklahoma Open Meetings Act. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB761&Session=2400
SB762,2024-RS,2023-02-06,Johns (H),Haste (S),CrosswhiteHader (H); Jech (S); Burns (S); Stewart (S),Highways and bridges; designating The Honorable Secretary Gary M. Ridley Memorial Interchange. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB762&Session=2400
SB763,2024-RS,2023-02-06,West (Josh) (H),Stanley (S),,Veterans; modifying state use program to allow veterans to provide certain goods and services. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB763&Session=2400
SB764,2024-RS,2023-02-06,,Hicks (S),,Airspace; removing exceptions for wind and solar energy agreements. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB764&Session=2400
SB765,2024-RS,2023-02-06,West (Kevin) (H),Standridge (S),,Practice of pharmacy; requiring wholesale distributors to provide for return of certain outdated prescription drugs; requiring prompt full credit to purchaser. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB765&Session=2400
SB766,2024-RS,2023-02-06,Cantrell (H),Stewart (S),,Counties; repealing the County Home Rule Charter Act. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB766&Session=2400
SB767,2024-RS,2023-02-06,,Hicks (S),,Oklahoma Wind Energy Development Act; clarifying notice to be provided. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB767&Session=2400
SB768,2024-RS,2023-02-06,,Hicks (S),,Prescription drugs; establishing certain requirements relating to drug manufacturing and pricing. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB768&Session=2400
SB769,2024-RS,2023-02-06,,Hicks (S),,Health insurance coverage; requiring health benefit plans to provide coverage for at home care for persons with certain conditions; specifying terms of coverage. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB769&Session=2400
SB770,2024-RS,2023-02-06,,Hicks (S),,Corporation Commission; requiring Commission to establish procedures for unitized management of wind and solar energy. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB770&Session=2400
SB771,2024-RS,2023-02-06,Lawson (H),Howard (S); Gollihare (S),,Determination of competence; providing for standing for Office of Public Guardian to participate in certain proceedings. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB771&Session=2400
SB772,2024-RS,2023-02-06,Boatman (H),Daniels (S),Lepak (H); Hilbert (H),Charitable organizations; requiring written notice to Attorney General by charitable organization before certain actions; prohibiting transfer of assets without certain approval. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB772&Session=2400
SB773,2024-RS,2023-02-06,Miller (H),Rosino (S),Menz (H); Alonso-Sandoval (H),Transportation; modifying the Oklahoma Advanced Mobility Pilot Program; creating the Oklahoma Advanced Air Mobility Revolving Fund. Effective dates.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB773&Session=2400
SB774,2024-RS,2023-02-06,,Garvin (S),,Campaign expenditures; authorizing use of contributions to candidate committee for childcare. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB774&Session=2400
SB775,2024-RS,2023-02-06,Cantrell (H),Stewart (S),,County commissioners; modifying certain duties of boards of county commissioners relating to continuing education. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB775&Session=2400
SB776,2024-RS,2023-02-06,Cantrell (H),Stewart (S),,County commissioners; allowing boards of county commissioners to enter into certain cooperative agreements. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB776&Session=2400
SB777,2024-RS,2023-02-06,,Haste (S),Boren (S),Candidate committees; requiring establishment of certain depository within specified time period; establishing noncompliance as grounds for contest of candidacy. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB777&Session=2400
SB778,2024-RS,2023-02-06,Newton (H),Murdock (S),Burns (S),Emergency medical services; mandating sole-provider system for ambulance service districts. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB778&Session=2400
SB779,2024-RS,2023-02-06,,Woods (S),,Department of Human Services; requiring the Department to reopen certain offices by certain date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB779&Session=2400
SB780,2024-RS,2023-02-06,,Murdock (S),,Cities and counties; repealing certain statutes related to planning and zoning cooperative agreements. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB780&Session=2400
SB781,2024-RS,2023-02-06,Pfeiffer (H),Hall (S),,Apportionments; requiring certain monthly reporting. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB781&Session=2400
SB782,2024-RS,2023-02-06,Hilbert (H),Rosino (S),Menz (H),State government; changing name of certain commission; certain regulations for certain special license plates. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB782&Session=2400
SB783,2024-RS,2023-02-06,,Hicks (S),,Long-term care; requiring certain regulation of intermediate care facilities for individuals with intellectual disabilities with sixteen or fewer beds. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB783&Session=2400
SB784,2024-RS,2023-02-06,,Hicks (S),,Childbirth; requiring grant-supervising entity under the Choosing Childbirth Act to reimburse private organizations for certain services. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB784&Session=2400
SB785,2024-RS,2023-02-06,,Boren (S),,Turnpikes; requiring certain audit of the Oklahoma Turnpike Authority; prohibiting certain transfer of funds. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB785&Session=2400
SB786,2024-RS,2023-02-06,,Standridge (S),,Health care; prohibiting provision of certain services to minor; authorizing certain civil action; authorizing reward of certain damages or relief. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB786&Session=2400
SB787,2024-RS,2023-02-06,,Standridge (S),,Health care; prohibiting provision of certain services to minor; authorizing certain civil action; authorizing reward of certain damages or relief. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB787&Session=2400
SB788,2024-RS,2023-02-06,,Standridge (S),,Health care; prohibiting provision of certain services to minor; authorizing certain civil action; authorizing reward of certain damages or relief; creating certain criminal offense and penalty. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB788&Session=2400
SB789,2024-RS,2023-02-06,,Standridge (S),,Health care; prohibiting provision of certain services to minor; authorizing certain civil action; authorizing reward of certain damages or relief; creating certain criminal offense and penalty. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB789&Session=2400
SB790,2024-RS,2023-02-06,,Montgomery (S),,School district elections; requiring certain certified document to be submitted with certain declarations of candidacy. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB790&Session=2400
SB791,2024-RS,2023-02-06,Hays (H),Coleman (S),,Alcoholic beverages; excluding online and delivery purchases of alcoholic beverages from prohibited acts. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB791&Session=2400
SB792,2024-RS,2023-02-06,,Murdock (S),,Alcoholic beverages; clarifying authorizations. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB792&Session=2400
SB793,2024-RS,2023-02-06,,Coleman (S),,Uniform Consumer Credit Code; modifying provisions for percentage changes; removing the Consumer Credit Advisory Committee. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB793&Session=2400
SB794,2024-RS,2023-02-06,McEntire (H),Coleman (S),,Loans; allowing for certain loan rate for total calculation of loan finance charge. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB794&Session=2400
SB795,2024-RS,2023-02-06,,Montgomery (S),,Uniform Consumer Credit Code; prohibiting the sale of mortgages without notice. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB795&Session=2400
SB796,2024-RS,2023-02-06,Marti (H),Coleman (S),,"Alcoholic beverages; direct wine shipper's permit; modifying requirements for certain reports, prohibiting certain acts; providing penalties. Effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=SB796&Session=2400
SB797,2024-RS,2023-02-06,,Brooks (S),,Public buildings and public works; creating the Safety Training for Employees Performing Construction Work with Government Entities; requiring certain contracts to provide for construction safety training. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB797&Session=2400
SB798,2024-RS,2023-02-06,Moore (H),Coleman (S),,Bondsman; allowing for exoneration of bond under certain condition. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB798&Session=2400
SB799,2024-RS,2023-02-06,Wallace (H),Thompson (Roger) (S),,Alcoholic beverages; limiting prohibition to Oklahoma licensed manufacturers or brewers. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB799&Session=2400
SB800,2024-RS,2023-02-06,Dempsey (H),Coleman (S),,Alcoholic beverages; retail spirits licensee; discounts; pricing. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB800&Session=2400
SB801,2024-RS,2023-02-06,Marti (H),Coleman (S),Bashore (H),Medical marijuana; requiring licensed medical marijuana commercial growers to inform retail suppliers or electric cooperatives license status; requiring monthly electricity and water usage reports. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB801&Session=2400
SB802,2024-RS,2023-02-06,McDugle (H),Coleman (S),,State Board of Cosmetology and Barbering; increasing fees. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB802&Session=2400
SB803,2024-RS,2023-02-06,Humphrey (H),Bullard (S),,Fish and Wildlife; creating the Pushmataha Wildlife Preserve. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB803&Session=2400
SB804,2024-RS,2023-02-06,Sims (H),Montgomery (S),,Professions and occupations; removing requirement for license registration to a county clerk. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB804&Session=2400
SB805,2024-RS,2023-02-06,Moore (H),Coleman (S),,Bondsman; allowing a bond to be exonerated by law following written request of the prosecuting attorney by the bondsman or insurer under certain conditions. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB805&Session=2400
SB806,2024-RS,2023-02-06,Echols (H),Howard (S),Lepak (H); Kidd (S); Garvin (S),Medical marijuana; requiring verification of ownership or lease of a licensed medical marijuana business. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB806&Session=2400
SB807,2024-RS,2023-02-06,,Garvin (S),,Medical marijuana; creating the Oklahoma Medical Marijuana Commission. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB807&Session=2400
SB808,2024-RS,2023-02-06,Hilbert (H),Newhouse (S),Bashore (H),Medical marijuana; authorizing the Executive Director of the Oklahoma Medical Marijuana Authority to issue order of immediate action under certain circumstance. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB808&Session=2400
SB809,2024-RS,2023-02-06,McEntire (H),Coleman (S),Pittman (H),Alcoholic beverages; allowing certain licensee to participate in curbside pickup or delivery of sealed alcoholic beverages. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB809&Session=2400
SB810,2024-RS,2023-02-06,Marti (H),Garvin (S),,Medical marijuana; requiring insurance verification for licensees transporting medical marijuana; providing exception for transportation under certain conditions; allowing the Oklahoma Medical Marijuana Authority to revoke exception. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB810&Session=2400
SB811,2024-RS,2023-02-06,Marti (H),Coleman (S),,Alcoholic beverages; allowing ABLE Commission discretion to revocation and administration of fines. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB811&Session=2400
SB812,2024-RS,2023-02-06,Pae (H),Dossett (S),,State government; requiring certain report relating to state contracts that are given to certain businesses. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB812&Session=2400
SB813,2024-RS,2023-02-06,Marti (H),Garvin (S),,Medical marijuana; authorizing the Oklahoma Medical Marijuana Authority to operate a quality assurance laboratory. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB813&Session=2400
SB814,2024-RS,2023-02-06,West (Kevin) (H),Hamilton (S),Bergstrom (S); Jett (S),Financial institutions; creating the Oklahoma Second Amendment Financial Privacy Act; prohibiting the disclosure of certain information. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB814&Session=2400
SB815,2024-RS,2023-02-06,,Dahm (S),,Income tax credit; requiring the Oklahoma Tax Commission to verify if certain credit has been claimed for motor vehicle. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB815&Session=2400
SB816,2024-RS,2023-02-06,Marti (H),Dahm (S),Jett (S),Oklahoma Bullion Depository; establishing depository in the office of the State Treasurer; providing procedures. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB816&Session=2400
SB817,2024-RS,2023-02-06,,Dahm (S),,Meat processing; modifying allowable slaughter facilities. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB817&Session=2400
SB818,2024-RS,2023-02-06,,Dahm (S),,"Firearms; creating the Firearms Freedom Act; defining terms; making certain firearms, firearm accessories, or ammunition exempt from federal law or federal regulation. Effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=SB818&Session=2400
SB819,2024-RS,2023-02-06,,Dahm (S),,Charter schools; creating the Professional Teacher Charter Act; providing purpose. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB819&Session=2400
SB820,2024-RS,2023-02-06,,Dahm (S),,Campus carry of firearms; modifying allowable carry; removing requirement for certain written consent; allowing certain concealed carry; prohibiting certain denial. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB820&Session=2400
SB821,2024-RS,2023-02-06,,Dahm (S),,Gun-free schools; removing prohibition of guns on school property; making it unlawful to have certain designation. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB821&Session=2400
SB822,2024-RS,2023-02-06,,Daniels (S),Jett (S),Students; creating the Oklahoma Education Freedom Act; providing eligibility for Oklahoma Education Freedom Accounts. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB822&Session=2400
SB823,2024-RS,2023-02-06,,Dahm (S),,Firearms; removing certain prohibition; prohibiting certain policy or rule. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB823&Session=2400
SB824,2024-RS,2023-02-06,,Dahm (S),,Firearms regulation; modifying inclusions. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB824&Session=2400
SB825,2024-RS,2023-02-06,,Daniels (S),,School funding; modifying the State Aid formula to increase certain small school district formula factor. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB825&Session=2400
SB826,2024-RS,2023-02-06,,Dahm (S),,Firearms; considering certain actions as infringing on the right to keep and bear arms. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB826&Session=2400
SB827,2024-RS,2023-02-06,West (Kevin) (H),Standridge (S),,Practice of pharmacy; allowing licensed pharmacist to prescribe nonprescription drugs under certain conditions. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB827&Session=2400
SB828,2024-RS,2023-02-06,Steagall (H),Dahm (S),,"The Anti-Red Flag Act; nullifying any unlawful federal rule, statute, or executive order relating to extreme risk orders; creating a felony conviction of an individual attempting to enforce certain orders. Emergency.",http://www.oklegislature.gov/BillInfo.aspx?Bill=SB828&Session=2400
SB829,2024-RS,2023-02-06,,Bullard (S),,Schools; prohibiting certain acts by school or school employee without parental authorization. Effective date. Emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB829&Session=2400
SB830,2024-RS,2023-02-06,,Dahm (S),,County sheriffs; amending duties of the county sheriff; providing certain privileges and immunity. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB830&Session=2400
SB831,2024-RS,2023-02-06,,Dahm (S),,Firearms; clarifying immunity provision for persons asserting claims of self-defense; authorizing defendants to file motions to dismiss charges under certain circumstances. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB831&Session=2400
SB832,2024-RS,2023-02-06,,Dahm (S),,The Oklahoma Self-Defense Act; modifying certain required display; removing certain dismissal process; modifying certain unlawful act. Effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=SB832&Session=2400
