bill_number,session_year,session_type,chamber,action_date,action,journal_page,order
HB3553,2023,RS,H,2023-03-08,Read 3rd time,,9
HB3553,2023,RS,H,2023-03-08,"On 3rd reading, Special Calendar",,8
HB3553,2023,RS,H,2023-03-07,Read 2nd time,,7
HB3553,2023,RS,H,2023-03-07,"On 2nd reading, Special Calendar",,6
HB3553,2023,RS,H,2023-03-06,Read 1st time,,5
HB3553,2023,RS,H,2023-03-06,"On 1st reading, Special Calendar",,4
HB3553,2023,RS,H,2023-03-04,Do pass,,3
HB3553,2023,RS,H,2023-03-04,Originating in House Finance,,2
HB3554,2023,RS,H,2023-03-01,"Postponed indefinitely on 3rd reading, Special Calendar",,22
HB3554,2023,RS,H,2023-03-01,Motion to postpone indefinitely,,21
HB3554,2023,RS,H,2023-03-01,Reported by the Clerk,,20
HB3554,2023,RS,H,2023-03-01,"On 3rd reading, Special Calendar",,19
HB3554,2023,RS,H,2023-02-28,"Postponed on 3rd reading, Special Calendar, until 3/1",,18
HB3554,2023,RS,H,2023-02-28,Read 3rd time,,17
HB3554,2023,RS,H,2023-02-28,Amendment adopted (Voice vote),,16
HB3554,2023,RS,H,2023-02-28,Amendment reported by the Clerk,,15
HB3554,2023,RS,H,2023-02-28,"On 3rd reading, Special Calendar",,14
HB3554,2023,RS,H,2023-02-27,"Postponed on 3rd reading, Special Calendar, until 2/28",,13
HB3554,2023,RS,H,2023-02-27,"On 3rd reading, Special Calendar",,12
HB3554,2023,RS,H,2023-02-25,Read 2nd time,,11
HB3554,2023,RS,H,2023-02-25,"On 2nd reading, Special Calendar",,10
HB3554,2023,RS,H,2023-02-24,"Postponed on 2nd reading, Special Calendar, until 2/25",,9
HB3554,2023,RS,H,2023-02-24,"On 2nd reading, Special Calendar",,8
HB3554,2023,RS,H,2023-02-23,Read 1st time,,7
HB3554,2023,RS,H,2023-02-23,"From Housel Calendar, 1st reading, placed on Special Calendar",,6
HB3554,2023,RS,H,2023-02-23,"On 1st reading, House Calendar",,5
HB3554,2023,RS,H,2023-02-21,Placed on House Calendar,,4
HB3554,2023,RS,H,2023-02-21,"On 1st reading, Special Calendar",,3
HB3554,2023,RS,H,2023-02-20,Do pass,,2
HB3554,2023,RS,H,2023-02-20,Originating in House Economic Development and Tourism,,1
HB3555,2023,RS,H,2023-05-01,"Chapter 184, Acts, Regular Session, 2023",,36
HB3555,2023,RS,H,2023-03-29,Approved by Governor 3/29/2023,,35
HB3555,2023,RS,H,2023-03-11,Approved by Governor 3/29/2023 - House Journal,,34
HB3555,2023,RS,S,2023-03-11,Approved by Governor 3/29/2023 - Senate Journal,349,33
HB3555,2023,RS,S,2023-03-11,To Governor 3/27/2023 - Senate Journal,293,32
HB3555,2023,RS,H,2023-03-27,To Governor 3/27/2023,,31
HB3555,2023,RS,H,2023-03-11,To Governor 3/27/2023 - House Journal,,30
HB3555,2023,RS,S,2023-03-11,House Message received,37,29
HB3555,2023,RS,H,2023-03-11,Completed legislative action,,28
HB3555,2023,RS,H,2023-03-11,Communicated to Senate,,27
HB3555,2023,RS,H,2023-03-11,House concurred in Senate amendment and passed bill (Roll No. 739),,26
HB3555,2023,RS,H,2023-03-11,House received Senate message,,25
HB3555,2023,RS,S,2023-03-09,Senate requests House to concur,90,24
HB3555,2023,RS,S,2023-03-09,Passed Senate with amended title (Roll No. 478),89-90,23
HB3555,2023,RS,S,2023-03-09,Read 3rd time,89,22
HB3555,2023,RS,S,2023-03-09,On 3rd reading,,21
HB3555,2023,RS,S,2023-03-08,Committee amendments adopted (Voice vote),93-94,20
HB3555,2023,RS,S,2023-03-08,Read 2nd time,93,19
HB3555,2023,RS,S,2023-03-08,On 2nd reading,,18
HB3555,2023,RS,S,2023-03-07,Read 1st time,84,17
HB3555,2023,RS,S,2023-03-07,Immediate consideration,84,16
HB3555,2023,RS,S,2023-03-07,"Reported do pass, with amendments and title amendment",84,15
HB3555,2023,RS,S,2023-02-25,To Education,31,14
HB3555,2023,RS,S,2023-02-25,To Education,,13
HB3555,2023,RS,S,2023-02-25,Introduced in Senate,31,12
HB3555,2023,RS,H,2023-02-24,Communicated to Senate,,11
HB3555,2023,RS,H,2023-02-24,Passed House (Roll No. 248),,10
HB3555,2023,RS,H,2023-02-24,Read 3rd time,,9
HB3555,2023,RS,H,2023-02-24,"On 3rd reading, Special Calendar",,8
HB3555,2023,RS,H,2023-02-23,Read 2nd time,,7
HB3555,2023,RS,H,2023-02-23,"On 2nd reading, Special Calendar",,6
HB3555,2023,RS,H,2023-02-22,Read 1st time,,5
HB3555,2023,RS,H,2023-02-22,"On 1st reading, Special Calendar",,4
HB3555,2023,RS,H,2023-02-21,Do pass,,3
HB3555,2023,RS,H,2023-02-21,Originating in House Education,,2
HB3556,2023,RS,S,2023-03-07,Removed from calendar by Rules Committee,7,21
HB3556,2023,RS,S,2023-03-06,Laid over on 3rd reading 3/6/2023 with right to amend,68,20
HB3556,2023,RS,S,2023-03-06,On 3rd reading with right to amend,,19
HB3556,2023,RS,S,2023-03-03,Read 2nd time,27,18
HB3556,2023,RS,S,2023-03-03,On 2nd reading,,17
HB3556,2023,RS,S,2023-03-02,Read 1st time,20,16
HB3556,2023,RS,S,2023-03-02,On 1st reading,,15
HB3556,2023,RS,S,2023-03-01,"Reported do pass, with amendment and title amendment",78,14
HB3556,2023,RS,S,2023-02-27,To Judiciary,8,13
HB3556,2023,RS,S,2023-02-27,To Judiciary,,12
HB3556,2023,RS,S,2023-02-27,Introduced in Senate,8,11
HB3556,2023,RS,H,2023-02-25,Communicated to Senate,,10
HB3556,2023,RS,H,2023-02-25,Passed House (Roll No. 281),,9
HB3556,2023,RS,H,2023-02-25,Read 3rd time,,8
HB3556,2023,RS,H,2023-02-25,"On 3rd reading, Special Calendar",,7
HB3556,2023,RS,H,2023-02-24,Read 2nd time,,6
HB3556,2023,RS,H,2023-02-24,"On 2nd reading, Special Calendar",,5
HB3556,2023,RS,H,2023-02-23,Read 1st time,,4
HB3556,2023,RS,H,2023-02-23,"On 1st reading, Special Calendar",,3
HB3556,2023,RS,H,2023-02-22,Do pass,,2
HB3556,2023,RS,H,2023-02-22,Originating in House Judiciary,,1
HB3557,2023,RS,H,2023-05-01,"Chapter 53, Acts, Regular Session, 2023",,37
HB3557,2023,RS,H,2023-03-16,Approved by Governor 3/16/2023,,36
HB3557,2023,RS,H,2023-03-11,Approved by Governor 3/16/203 - House Journal,,35
HB3557,2023,RS,S,2023-03-11,Approved by Governor 3/16/2023 - Senate Journal,307,34
HB3557,2023,RS,S,2023-03-11,To Governor 3/15/2023 - Senate Journal,263,33
HB3557,2023,RS,H,2023-03-15,To Governor 3/15/2023,,32
HB3557,2023,RS,H,2023-03-11,To Governor 3/15/2023 - House Journal,,31
HB3557,2023,RS,H,2023-03-11,House received Senate message,,30
HB3557,2023,RS,S,2023-03-09,Completed legislative action,,29
HB3557,2023,RS,S,2023-03-09,Communicated to House,90,28
HB3557,2023,RS,S,2023-03-09,Effective from passage (Roll No. 479),90,27
HB3557,2023,RS,S,2023-03-09,Passed Senate (Roll No. 479),90,26
HB3557,2023,RS,S,2023-03-09,Read 3rd time,90,25
HB3557,2023,RS,S,2023-03-09,On 3rd reading,,24
HB3557,2023,RS,S,2023-03-08,Read 2nd time,94,23
HB3557,2023,RS,S,2023-03-08,On 2nd reading,,22
HB3557,2023,RS,S,2023-03-07,Read 1st time,64,21
HB3557,2023,RS,S,2023-03-07,On 1st reading,,20
HB3557,2023,RS,S,2023-03-06,Reported do pass,87,19
HB3557,2023,RS,S,2023-03-06,To Finance,47,18
HB3557,2023,RS,S,2023-03-06,To Finance,,17
HB3557,2023,RS,S,2023-03-06,Introduced in Senate,47,16
HB3557,2023,RS,H,2023-03-03,Communicated to Senate,,15
HB3557,2023,RS,H,2023-03-03,Effective from passage (Roll No. 461),,14
HB3557,2023,RS,H,2023-03-03,Passed House (Roll No. 460),,13
HB3557,2023,RS,H,2023-03-03,Read 3rd time,,12
HB3557,2023,RS,H,2023-03-03,"On 3rd reading, Special Calendar",,11
HB3557,2023,RS,H,2023-03-02,Read 2nd time,,10
HB3557,2023,RS,H,2023-03-02,"On 2nd reading, Special Calendar",,9
HB3557,2023,RS,H,2023-03-01,Read 1st time,,8
HB3557,2023,RS,H,2023-03-01,"On 1st reading, Special Calendar",,7
HB3557,2023,RS,H,2023-02-28,Do pass,,6
HB3557,2023,RS,H,2023-02-22,To House Finance,,5
HB3557,2023,RS,H,2023-02-22,Introduced in House,,4
HB3557,2023,RS,H,2023-02-22,To Finance,,3
HB3557,2023,RS,H,2023-02-22,Filed for introduction,,2
HB3558,2023,RS,H,2023-03-11,"On 2nd reading, House Calendar",,7
HB3558,2023,RS,H,2023-02-25,Placed on House Calendar,,6
HB3558,2023,RS,H,2023-02-25,"On 2nd reading, Special Calendar",,5
HB3558,2023,RS,H,2023-02-24,Read 1st time,,4
HB3558,2023,RS,H,2023-02-24,"On 1st reading, Special Calendar",,3
HB3558,2023,RS,H,2023-02-23,Do pass,,2
HB3558,2023,RS,H,2023-02-23,Originating in House Economic Development and Tourism,,1
HB3559,2023,RS,H,2023-05-01,"Chapter 66, Acts, Regular Session, 2023",,37
HB3559,2023,RS,H,2023-03-28,Approved by Governor 3/28/2023,,36
HB3559,2023,RS,H,2023-03-11,Approved by Governor 3/28/2023 - House Journal,,35
HB3559,2023,RS,S,2023-03-11,Approved by Governor 3/28/2023 - Senate Journal,330,34
HB3559,2023,RS,S,2023-03-11,To Governor 3/27/2023 - Senate Journal,293,33
HB3559,2023,RS,H,2023-03-27,To Governor 3/27/2023,,32
HB3559,2023,RS,H,2023-03-11,To Governor 3/27/2023 - House Journal,,31
HB3559,2023,RS,S,2023-03-11,House Message received,37,30
HB3559,2023,RS,H,2023-03-11,Completed legislative action,,29
HB3559,2023,RS,H,2023-03-11,Communicated to Senate,,28
HB3559,2023,RS,H,2023-03-11,House concurred in Senate amendment and passed bill (Roll No. 740),,27
HB3559,2023,RS,H,2023-03-11,House received Senate message,,26
HB3559,2023,RS,S,2023-03-09,Senate requests House to concur,91,25
HB3559,2023,RS,S,2023-03-09,Passed Senate with amended title (Roll No. 480),91,24
HB3559,2023,RS,S,2023-03-09,Read 3rd time,90-91,23
HB3559,2023,RS,S,2023-03-09,On 3rd reading,,22
HB3559,2023,RS,S,2023-03-08,Committee amendment adopted (Voice vote),94-95,21
HB3559,2023,RS,S,2023-03-08,Read 2nd time,94,20
HB3559,2023,RS,S,2023-03-08,On 2nd reading,,19
HB3559,2023,RS,S,2023-03-07,Read 1st time,84,18
HB3559,2023,RS,S,2023-03-07,Immediate consideration,84,17
HB3559,2023,RS,S,2023-03-07,"Reported do pass, with amendment and title amendment",84,16
HB3559,2023,RS,S,2023-03-01,To Judiciary,65,15
HB3559,2023,RS,S,2023-03-01,To Judiciary,,14
HB3559,2023,RS,S,2023-03-01,Introduced in Senate,65,13
HB3559,2023,RS,H,2023-02-28,Communicated to Senate,,12
HB3559,2023,RS,H,2023-02-28,Passed House (Roll No. 366),,11
HB3559,2023,RS,H,2023-02-28,Read 3rd time,,10
HB3559,2023,RS,H,2023-02-28,"On 3rd reading, Special Calendar",,9
HB3559,2023,RS,H,2023-02-27,Amendment adopted (Voice vote),,8
HB3559,2023,RS,H,2023-02-27,Read 2nd time,,7
HB3559,2023,RS,H,2023-02-27,"On 2nd reading, Special Calendar",,6
HB3559,2023,RS,H,2023-02-25,Read 1st time,,5
HB3559,2023,RS,H,2023-02-25,"On 1st reading, Special Calendar",,4
HB3559,2023,RS,H,2023-02-24,Do pass,,3
HB3559,2023,RS,H,2023-02-24,Originating in House Judiciary,,2
HB3560,2023,RS,H,2023-05-01,"Chapter 3, Acts, Regular Session, 2023",,33
HB3560,2023,RS,H,2023-03-28,Approved by Governor 3/28/2023,,32
HB3560,2023,RS,H,2023-03-11,Approved by Governor 3/28/2023 - House Journal,,31
HB3560,2023,RS,S,2023-03-11,Approved by Governor 3/28/2023 - Senate Journal,330,30
HB3560,2023,RS,S,2023-03-11,To Governor 3/27/2023 - Senate Journal,293,29
HB3560,2023,RS,H,2023-03-27,To Governor 3/27/2023,,28
HB3560,2023,RS,H,2023-03-11,To Governor 3/27/2023 - House Journal,,27
HB3560,2023,RS,H,2023-03-11,House received Senate message,,26
HB3560,2023,RS,S,2023-03-10,Completed legislative action,,25
HB3560,2023,RS,S,2023-03-10,Communicated to House,86,24
HB3560,2023,RS,S,2023-03-10,Passed Senate (Roll No. 532),85-86,23
HB3560,2023,RS,S,2023-03-10,Read 3rd time,85,22
HB3560,2023,RS,S,2023-03-10,Rearranged on Calendar by Rules Committee,44,21
HB3560,2023,RS,S,2023-03-10,On 3rd reading,,20
HB3560,2023,RS,S,2023-03-09,Read 2nd time,151,19
HB3560,2023,RS,S,2023-03-09,On 2nd reading,,18
HB3560,2023,RS,S,2023-03-08,Read 1st time,112,17
HB3560,2023,RS,S,2023-03-08,Immediate consideration,112,16
HB3560,2023,RS,S,2023-03-08,Reported do pass,112,15
HB3560,2023,RS,S,2023-03-02,To Judiciary,9,14
HB3560,2023,RS,S,2023-03-02,To Judiciary,,13
HB3560,2023,RS,S,2023-03-02,Introduced in Senate,9,12
HB3560,2023,RS,H,2023-02-28,Communicated to Senate,,11
HB3560,2023,RS,H,2023-02-28,Passed House (Roll No. 367),,10
HB3560,2023,RS,H,2023-02-28,Read 3rd time,,9
HB3560,2023,RS,H,2023-02-28,"On 3rd reading, Special Calendar",,8
HB3560,2023,RS,H,2023-02-27,Read 2nd time,,7
HB3560,2023,RS,H,2023-02-27,"On 2nd reading, Special Calendar",,6
HB3560,2023,RS,H,2023-02-25,Read 1st time,,5
HB3560,2023,RS,H,2023-02-25,"On 1st reading, Special Calendar",,4
HB3560,2023,RS,H,2023-02-24,Do pass,,3
HB3560,2023,RS,H,2023-02-24,Originating in House Economic Development and Tourism,,2
HB3561,2023,RS,H,2023-03-01,House rejected (Roll No. 398),,9
HB3561,2023,RS,H,2023-03-01,Read 3rd time,,8
HB3561,2023,RS,H,2023-03-01,"On 3rd reading, Special Calendar",,7
HB3561,2023,RS,H,2023-02-28,Read 2nd time,,6
HB3561,2023,RS,H,2023-02-28,"On 2nd reading, Special Calendar",,5
HB3561,2023,RS,H,2023-02-27,Read 1st time,,4
HB3561,2023,RS,H,2023-02-27,"On 1st reading, Special Calendar",,3
HB3561,2023,RS,H,2023-02-25,Do pass,,2
HB3561,2023,RS,H,2023-02-25,Originating in House Government Organization,,1
HB3562,2023,RS,S,2023-03-02,To Government Organization,9,14
HB3562,2023,RS,S,2023-03-02,To Government Organization then Finance,,13
HB3562,2023,RS,S,2023-03-02,Introduced in Senate,9,12
HB3562,2023,RS,H,2023-03-01,Communicated to Senate,,11
HB3562,2023,RS,H,2023-03-01,Passed House (Roll No. 399),,10
HB3562,2023,RS,H,2023-03-01,Read 3rd time,,9
HB3562,2023,RS,H,2023-03-01,"On 3rd reading, Special Calendar",,8
HB3562,2023,RS,H,2023-02-28,Amendment adopted (Voice vote),,7
HB3562,2023,RS,H,2023-02-28,Read 2nd time,,6
HB3562,2023,RS,H,2023-02-28,"On 2nd reading, Special Calendar",,5
HB3562,2023,RS,H,2023-02-27,Read 1st time,,4
HB3562,2023,RS,H,2023-02-27,"On 1st reading, Special Calendar",,3
HB3562,2023,RS,H,2023-02-25,Do pass,,2
HB3562,2023,RS,H,2023-02-25,Originating in House Government Organization,,1
HB3563,2023,RS,H,2023-05-01,"Chapter 54, Acts, Regular Session, 2023",,36
HB3563,2023,RS,H,2023-03-16,Approved by Governor 3/16/2023,,35
HB3563,2023,RS,H,2023-03-11,Approved by Governor 3/16/2023 - House Journal,,34
HB3563,2023,RS,S,2023-03-11,Approved by Governor 3/16/2023 - Senate Journal,307,33
HB3563,2023,RS,S,2023-03-11,To Governor 3/15/2023 - Senate Journal,263,32
HB3563,2023,RS,H,2023-03-15,To Governor 3/15/2023,,31
HB3563,2023,RS,H,2023-03-11,To Governor 3/15/2023 - House Journal,,30
HB3563,2023,RS,H,2023-03-11,House received Senate message,,29
HB3563,2023,RS,S,2023-03-10,Completed legislative action,,28
HB3563,2023,RS,S,2023-03-10,Communicated to House,20,27
HB3563,2023,RS,S,2023-03-10,Effective from passage (Roll No. 500),20,26
HB3563,2023,RS,S,2023-03-10,Passed Senate (Roll No. 500),19,25
HB3563,2023,RS,S,2023-03-10,Read 3rd time,19,24
HB3563,2023,RS,S,2023-03-10,Read 2nd time,19,23
HB3563,2023,RS,S,2023-03-10,Constitutional Rule Suspended (Roll No. 499),19,22
HB3563,2023,RS,S,2023-03-10,Read 1st time,19,21
HB3563,2023,RS,S,2023-03-10,Immediate consideration,19,20
HB3563,2023,RS,S,2023-03-10,Committee reference dispensed,19,19
HB3563,2023,RS,S,2023-03-10,Introduced in Senate,19,18
HB3563,2023,RS,H,2023-03-08,Communicated to Senate,,17
HB3563,2023,RS,H,2023-03-08,Effective from passage (Roll No. 577),,16
HB3563,2023,RS,H,2023-03-08,Passed House (Roll No. 576),,15
HB3563,2023,RS,H,2023-03-08,Read 3rd time,,14
HB3563,2023,RS,H,2023-03-08,"On 3rd reading, Special Calendar",,13
HB3563,2023,RS,H,2023-03-07,Read 2nd time,,12
HB3563,2023,RS,H,2023-03-08,"On 3rd reading, Special Calendar",,11
HB3563,2023,RS,H,2023-03-07,Read 2nd time,,10
HB3563,2023,RS,H,2023-03-07,"On 2nd reading, Special Calendar",,9
HB3563,2023,RS,H,2023-03-06,Read 1st time,,8
HB3563,2023,RS,H,2023-03-06,"On 1st reading, Special Calendar",,7
HB3563,2023,RS,H,2023-03-04,Do pass,,6
HB3563,2023,RS,H,2023-03-01,To House Finance,,5
HB3563,2023,RS,H,2023-03-01,Introduced in House,,4
HB3563,2023,RS,H,2023-03-01,To Finance,,3
HB3563,2023,RS,H,2023-03-01,Filed for introduction,,2
HB3564,2023,RS,H,2023-05-01,"Chapter 55, Acts, Regular Session, 2023",,35
HB3564,2023,RS,H,2023-03-16,Approved by Governor 3/16/2023,,34
HB3564,2023,RS,H,2023-03-11,Approved by Governor 3/16/2023 - House Journal,,33
HB3564,2023,RS,S,2023-03-11,Approved by Governor 3/16/2023 - Senate Journal,307,32
HB3564,2023,RS,S,2023-03-11,To Governor 3/15/2023 - Senate Journal,264,31
HB3564,2023,RS,H,2023-03-15,To Governor 3/15/2023,,30
HB3564,2023,RS,H,2023-03-11,To Governor 3/15/2023 - House Journal,,29
HB3564,2023,RS,H,2023-03-11,House received Senate message,,28
HB3564,2023,RS,S,2023-03-10,Completed legislative action,,27
HB3564,2023,RS,S,2023-03-10,Communicated to House,119,26
HB3564,2023,RS,S,2023-03-10,Effective from passage (Roll No. 560),119,25
HB3564,2023,RS,S,2023-03-10,Passed Senate (Roll No. 560),118-119,24
HB3564,2023,RS,S,2023-03-10,Read 3rd time,118,23
HB3564,2023,RS,S,2023-03-10,Constitutional Rule Suspended (Roll No. 559),118,22
HB3564,2023,RS,S,2023-03-10,Read 2nd time,118,21
HB3564,2023,RS,S,2023-03-10,On 2nd reading,,20
HB3564,2023,RS,S,2023-03-09,Read 1st time,6,19
HB3564,2023,RS,S,2023-03-09,Immediate consideration,6,18
HB3564,2023,RS,S,2023-03-09,Committee reference dispensed,6,17
HB3564,2023,RS,S,2023-03-09,Introduced in Senate,6,16
HB3564,2023,RS,H,2023-03-08,Communicated to Senate,,15
HB3564,2023,RS,H,2023-03-08,Effective from passage (Roll No. 579),,14
HB3564,2023,RS,H,2023-03-08,Passed House (Roll No. 578),,13
HB3564,2023,RS,H,2023-03-08,Read 3rd time,,12
HB3564,2023,RS,H,2023-03-08,"On 3rd reading, Special Calendar",,11
HB3564,2023,RS,H,2023-03-07,Read 2nd time,,10
HB3564,2023,RS,H,2023-03-07,"On 2nd reading, Special Calendar",,9
HB3564,2023,RS,H,2023-03-06,Read 1st time,,8
HB3564,2023,RS,H,2023-03-06,"On 1st reading, Special Calendar",,7
HB3564,2023,RS,H,2023-03-04,Do pass,,6
HB3564,2023,RS,H,2023-03-01,To House Finance,,5
HB3564,2023,RS,H,2023-03-01,Introduced in House,,4
HB3564,2023,RS,H,2023-03-01,To Finance,,3
HB3564,2023,RS,H,2023-03-01,Filed for introduction,,2
HCR0001,2023,RS,S,2023-01-11,Completed legislative action,,12
HCR0001,2023,RS,S,2023-01-11,Communicated to House,64,11
HCR0001,2023,RS,S,2023-01-11,Adopted by Senate (Voice vote),64,10
HCR0001,2023,RS,S,2023-01-11,Committee reference dispensed,64,9
HCR0001,2023,RS,S,2023-01-11,Immediate consideration,64,8
HCR0001,2023,RS,S,2023-01-11,Introduced in Senate,64,7
HCR0001,2023,RS,S,2023-01-11,House Message received,,6
HCR0001,2023,RS,H,2023-01-11,Communicated to Senate,,5
HCR0001,2023,RS,H,2023-01-11,Adopted by House (Voice vote),,4
HCR0001,2023,RS,H,2023-01-11,Immediate consideration,,3
HCR0001,2023,RS,H,2023-01-11,Reference dispensed,,2
HCR0001,2023,RS,H,2023-01-11,Introduced in House,,1
HJR0001,2023,RS,H,2023-02-15,To House Judiciary,,6
HJR0001,2023,RS,H,2023-02-15,"With amendment, be adopted, but first to Judiciary",,5
HJR0001,2023,RS,H,2023-01-11,To House Agriculture and Natural Resources,,4
HJR0001,2023,RS,H,2023-01-11,Introduced in House,,3
HJR0001,2023,RS,H,2023-01-11,To Agriculture and Natural Resources then Judiciary,,2
HJR0001,2023,RS,H,2023-01-11,Filed for introduction,,1
HR0001,2023,RS,H,2023-01-11,Completed legislative action,,13
HR0001,2023,RS,H,2023-01-11,Adopted by House (Voice vote),,12
HR0001,2023,RS,H,2023-01-11,Amendment rejected (Roll No. 5),,11
HR0001,2023,RS,H,2023-01-11,Amendment reported by the Clerk,,10
HR0001,2023,RS,H,2023-01-11,Amendment rejected (Roll No. 4),,9
HR0001,2023,RS,H,2023-01-11,Amendment reported by the Clerk,,8
HR0001,2023,RS,H,2023-01-11,Amendment rejected (Roll No. 3),,7
HR0001,2023,RS,H,2023-01-11,Amendment reported by the Clerk,,6
HR0001,2023,RS,H,2023-01-11,Amendment rejected (Roll No. 2),,5
HR0001,2023,RS,H,2023-01-11,Amendment reported by the Clerk,,4
HR0001,2023,RS,H,2023-01-11,Immediate consideration,,3
HR0001,2023,RS,H,2023-01-11,Reference dispensed,,2
HR0001,2023,RS,H,2023-01-11,Introduced in House,,1
SR0001,2023,RS,S,2023-01-11,Completed legislative action,,4
SR0001,2023,RS,S,2023-01-11,Adopted (Voice vote),21,3
SR0001,2023,RS,S,2023-01-11,Immediate consideration,21,2
SR0001,2023,RS,S,2023-01-11,Introduced in Senate,6-21,1
SCR0001,2023,RS,S,2023-01-12,House Message received,64,13
SCR0001,2023,RS,H,2023-01-11,Completed legislative action,,12
SCR0001,2023,RS,H,2023-01-11,Communicated to Senate,,11
SCR0001,2023,RS,H,2023-01-11,Adopted by House (Voice vote),,10
SCR0001,2023,RS,H,2023-01-11,Immediate consideration,,9
SCR0001,2023,RS,H,2023-01-11,Reference dispensed,,8
SCR0001,2023,RS,H,2023-01-11,Introduced in House,,7
SCR0001,2023,RS,H,2023-01-11,House received Senate message,,6
SCR0001,2023,RS,S,2023-01-11,Ordered to House,32,5
SCR0001,2023,RS,S,2023-01-11,Adopted by Senate (Voice vote),32,4
SCR0001,2023,RS,S,2023-01-11,Committee reference dispensed,32,3
SCR0001,2023,RS,S,2023-01-11,Immediate consideration,32,2
SCR0001,2023,RS,S,2023-01-11,Introduced in Senate,22-32,1
SJR0001,2023,RS,S,2023-01-11,To Judiciary,87,4
SJR0001,2023,RS,S,2023-01-11,Introduced in Senate,86-87,3
SJR0001,2023,RS,S,2023-01-11,To Judiciary then Finance,,2
SJR0001,2023,RS,S,2023-01-11,Filed for introduction,,1
SJR0002,2023,RS,S,2023-01-16,To Finance,,6
SJR0002,2023,RS,S,2023-01-16,"Committee substitute reported, but first to Finance",2,5
SJR0002,2023,RS,S,2023-01-11,To Judiciary,87,4
