bill_number,session_year,session_type,primary_sponsor,cosponsors,summary,subjects,companion,bill_url
HB4896,2024,RS,Ferrell,,Relating to eligibility requirements for student transfers to a public school for WVSSAC sanctioned sports,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4896&year=2024&sessiontype=RS&btype=bill
HB4897,2024,RS,Pinson,Burkhammer; Summers,Relating to changing circumstances for when a child may be removed from a foster home.,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4897&year=2024&sessiontype=RS&btype=bill
HB4898,2024,RS,Pinson,Burkhammer,Relating to foster or adoption parents sincerely held religious or moral beliefs regarding sexual orientation or gender idenity,Domestic Relations; Juveniles,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4898&year=2024&sessiontype=RS&btype=bill
HB4899,2024,RS,Pinson,Burkhammer; Willis,WV Belief-Based Campus Student Organization Bill,Education (Higher),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4899&year=2024&sessiontype=RS&btype=bill
HB4900,2024,RS,Young,,To create the Core State Behavioral Health Crisis Services System,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4900&year=2024&sessiontype=RS&btype=bill
HB4901,2024,RS,Vance,,"To exempt the first $20,000 of earnings from the state income tax for West Virginia residents",Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4901&year=2024&sessiontype=RS&btype=bill
HB4902,2024,RS,"Pritt, E.","Clark, W.; Chiarelli; Ross; Toney; Statler","To provide a raise for special education aides, as well as a raise for self-contained special education teachers.",Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4902&year=2024&sessiontype=RS&btype=bill
HB4903,2024,RS,"Pritt, E.","Clark, W.; Chiarelli; Ross; Hornby; Toney",Relating to critical vacancies in public education,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4903&year=2024&sessiontype=RS&btype=bill
HB4904,2024,RS,Hansen,Young,Relating to power generating plant sites,Energy,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4904&year=2024&sessiontype=RS&btype=bill
HB4905,2024,RS,Howell,"Clark, W.; Campbell; Willis; Thorne; Pritt, E.; Dittman; Ferrell; Hornbuckle; Fehrenbacher; Hornby",Relating to the Tourism and Commercial Opportunity Zone Tax and Tax Credit Act,Economic Development,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4905&year=2024&sessiontype=RS&btype=bill
HB4906,2024,RS,Hansen,Young,Relating to Well Location Restrictions,Environment,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4906&year=2024&sessiontype=RS&btype=bill
HB4907,2024,RS,Worrell,,Repeal code relating to inspection of vehicles,Motor Vehicles,HB4221,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4907&year=2024&sessiontype=RS&btype=bill
HB4908,2024,RS,Summers,,Relating to permitting the state agencies to contract with the West Virginia public health Institute,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4908&year=2024&sessiontype=RS&btype=bill
HB4909,2024,RS,Summers,"Forsht; Horst; Coop-Gonzalez; Pritt, C.; Tully; Kimble",Relating to eliminating the certificate of need program for health services,,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4909&year=2024&sessiontype=RS&btype=bill
HB4910,2024,RS,Summers,,Relating to providing an exemption to be eligible for a hearing-aid fitting and dealing licensure,Boards and Commissions,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4910&year=2024&sessiontype=RS&btype=bill
HB4911,2024,RS,Hornby,Summers; Chiarelli; Thorne; Foster; DeVault; Dillon,Relating to the sale of raw milk,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4911&year=2024&sessiontype=RS&btype=bill
HB4912,2024,RS,"Clark, W.",Thorne,Relating generally to the Uniform Public Expression Protection Act,Uniform Laws,SB469,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4912&year=2024&sessiontype=RS&btype=bill
HB4913,2024,RS,"Clark, W.",Thorne; Warner,Relating to the Uniform Special Deposits Act,Uniform Laws,SB470,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4913&year=2024&sessiontype=RS&btype=bill
HB4914,2024,RS,Young,,Establish Food Waste Task Force,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4914&year=2024&sessiontype=RS&btype=bill
HB4915,2024,RS,Jeffries,,Creating Adopt-A-Trail volunteer programs for public land under DNR jurisdiction,Economic Development; Natural Resources,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4915&year=2024&sessiontype=RS&btype=bill
HB4916,2024,RS,"Clark, W.",Warner,Relating to the Uniform Unlawful Restriction in Land Records Act,Uniform Laws,SB494,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4916&year=2024&sessiontype=RS&btype=bill
HB4917,2024,RS,Horst,"Hardy; Phillips; Crouse; Hite; Mazzocchi; Howell; Clark, W.; Kump; Bridges; Willis",To provide an optional pop up window to sign up for NRA or USCCA firearms safety classes when purchasing a hunting or fishing license online.,Natural Resources; Public Safety,"SB401
SB476",http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4917&year=2024&sessiontype=RS&btype=bill
HB4918,2024,RS,Horst,"Thorne; Heckert; Phillips; Crouse; Hite; Maynor; Hardy; Mazzocchi; Howell; Clark, W.",To codify the USCCA to provide concealed carry classes in West Virginia.,Public Safety,SB402,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4918&year=2024&sessiontype=RS&btype=bill
HB4919,2024,RS,Riley,Horst; Dittman; Hornbuckle; Hott; Mazzocchi; Toney; Maynor; Westfall; Griffith; Linville,Relating to the Promise Scholarship,Education (Higher),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4919&year=2024&sessiontype=RS&btype=bill
HB4920,2024,RS,Horst,Longanacre; Smith; Phillips; McGeehan; Ferrell; Burkhammer; Hite; Hornby; Brooks; Barnhart,To create the felony offense for “swatting” another individual,Crime,HB4845,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4920&year=2024&sessiontype=RS&btype=bill
HB4921,2024,RS,Sheedy,"DeVault; Pritt, E.; Willis; Foggin; Foster; Ferrell; Stephens",Relating generally to tuition for children of out of state alumni of WV state universities.,Education (Higher),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4921&year=2024&sessiontype=RS&btype=bill
HB4922,2024,RS,Forsht,,Establish cause of action upon violation of prohibition of providing gender reassignment or gender altering medication to minor,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4922&year=2024&sessiontype=RS&btype=bill
HB4923,2024,RS,Forsht,,Establishing parental requirements regarding gender reassignment surgery or gender altering medications for minor child,,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4923&year=2024&sessiontype=RS&btype=bill
HB4924,2024,RS,Young,,Creating the Office of Entrepreneurship within the Office of Economic Development,Economic Development,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4924&year=2024&sessiontype=RS&btype=bill
HB4925,2024,RS,Young,Pushkin,Requiring non-publicly owned utilities to notify customers by text correspondence that they have turned off their service and an estimated time of when it will be turned back on.,Utilities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4925&year=2024&sessiontype=RS&btype=bill
HB4926,2024,RS,Young,,Relating to retirement,Retirement,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4926&year=2024&sessiontype=RS&btype=bill
HB4927,2024,RS,Young,Hansen,"To amend the provisions related to transportation including transportation reinvestment zones, public transit districts, local option sales and use taxes, transportation governance, and a road usuage charge program",Roads and Transportation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4927&year=2024&sessiontype=RS&btype=bill
HB4928,2024,RS,Foster,,Remove licensure requirements for certain radon specialists,Health; Professions and Occupations,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4928&year=2024&sessiontype=RS&btype=bill
HB4929,2024,RS,Foster,,To update the requirements of the state director of health to quarantine and enforce regulations in a specific place,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4929&year=2024&sessiontype=RS&btype=bill
HB4930,2024,RS,Foster,,Ensure that persons appointed as guardian’s ad litem in divorce and child custody and parenting cases are properly trained in certified courses of instruction with curricula grounded in the social science bases for determining the best interests of the child,Domestic Relations,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4930&year=2024&sessiontype=RS&btype=bill
HB4931,2024,RS,Westfall,,Relating to Insurance carrier Requirement for Health Coverage Plans,Insurance,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4931&year=2024&sessiontype=RS&btype=bill
HB4932,2024,RS,Summers,,Relating to authorizing certain individuals to have flashing lights,Public Safety,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4932&year=2024&sessiontype=RS&btype=bill
HB4933,2024,RS,Summers,,Relating to Medicaid dental coverage,Insurance,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4933&year=2024&sessiontype=RS&btype=bill
HB4934,2024,RS,Ferrell,,To make certain acts of panhandling and solicitation unlawful,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4934&year=2024&sessiontype=RS&btype=bill
HB4935,2024,RS,Ferrell,,Providing increased protections for the welfare of domestic animals,Agriculture; Counties; Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4935&year=2024&sessiontype=RS&btype=bill
HB4936,2024,RS,Young,,Men’s Equality Act,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4936&year=2024&sessiontype=RS&btype=bill
HB4937,2024,RS,Jeffries,,Relating to notification of breast density,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4937&year=2024&sessiontype=RS&btype=bill
HB4938,2024,RS,Ridenour,,Increasing penalties for Corruption,Crime,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4938&year=2024&sessiontype=RS&btype=bill
HB4939,2024,RS,Crouse,Petitto; Smith; Young,Banning certain practices by medical students without informed consent,Education (Higher); Professions and Occupations,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4939&year=2024&sessiontype=RS&btype=bill
HB4940,2024,RS,Crouse,Lucas; Winzenreid; Petitto; Smith; Kimble,A squatter cannot be considered a tenant in WV.,Real and Personal Property,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4940&year=2024&sessiontype=RS&btype=bill
HB4941,2024,RS,Crouse,Petitto; Lucas; Moore; Smith; Dillon,Businesses in WV must accept cash,Consumer Protection,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4941&year=2024&sessiontype=RS&btype=bill
HB4942,2024,RS,"Pritt, E.",Linville; Brooks; Cannon,Adding a limitation on vehicular length for certain stretches of highway,Roads and Transportation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4942&year=2024&sessiontype=RS&btype=bill
HB4943,2024,RS,Hornby,Chiarelli; Hardy; Cannon; Foster; Young; Smith; Hite; Foggin,To facilitate the creation of home-based businesses,Economic Development,SB541,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4943&year=2024&sessiontype=RS&btype=bill
HB4944,2024,RS,"Pritt, E.",Tully; Ferrell; Willis,Relating to the tax exemption of a citizen who paid to have a cat or dog spayed or neutered.,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4944&year=2024&sessiontype=RS&btype=bill
HB4945,2024,RS,Espinosa,"Hornby; Chiarelli; Householder; Mazzocchi; Clark, W.; Hite; Smith; Hardy; Statler; Ellington",Relating generally to the Hope Scholarship Program,Education (Higher),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4945&year=2024&sessiontype=RS&btype=bill
HB4946,2024,RS,Willis,"Clark, W.; Ellington; Stephens; Hornby; Hite; Sheedy; Shamblin; Pritt, E.; Dittman; Winzenreid","Add as required  material in public schools the teaching of the full Constitution of the United States,  The Federalist Papers and Martin Luther King Jr.’s Letters from Birmingham Jail",Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4946&year=2024&sessiontype=RS&btype=bill
HB4947,2024,RS,Barnhart,Hott; Westfall; Holstein,Creating the “First Time Home Buyer Savings Account Act”,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4947&year=2024&sessiontype=RS&btype=bill
HB4948,2024,RS,"Pritt, E.",,"Removing fees teachers have to pay in order to obtain any teaching license, certification, or additional continuing education credit hours (reporting fee) to the state Board of Education",Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4948&year=2024&sessiontype=RS&btype=bill
HB4949,2024,RS,Howell,"Linville; Akers; Stephens; Willis; Hornby; Winzenreid; Crouse; Dittman; Jeffries; Clark, W.","To modify local permitting deadlines for permits, licenses, variances, or other types of approval from a governing body or planning commission of a municipality or county.",Boards and Commissions; Counties; Municipalities,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4949&year=2024&sessiontype=RS&btype=bill
HB4950,2024,RS,Nestor,Kump; Shamblin; Winzenreid; Heckert; McGeehan; Butler; Warner; Mazzocchi; Street; Campbell,Requiring all insurance companies doing business in the state to be required to notify policy holder of changes,Insurance,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4950&year=2024&sessiontype=RS&btype=bill
HB4951,2024,RS,"Clark, W.","Pritt, E.; Kump; Ferrell; Foggin; Willis",To facilitate the interstate practice of School Psychology in educational or school settings,Education (K12); Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4951&year=2024&sessiontype=RS&btype=bill
HB4952,2024,RS,Foster,,Relating to time frame of service of notice,Real and Personal Property,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4952&year=2024&sessiontype=RS&btype=bill
HB4953,2024,RS,Young,,Relating to medical professional liability,Health,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4953&year=2024&sessiontype=RS&btype=bill
HB4954,2024,RS,Longanacre,,To reduce the amount of money provided in welfare programs for certain individuals,Taxation,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4954&year=2024&sessiontype=RS&btype=bill
HB4955,2024,RS,Longanacre,,Relating to the nonpartisan election of county superintendents of schools,Elections,,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4955&year=2024&sessiontype=RS&btype=bill
HB4956,2024,RS,Rohrbach,,Creating the Oral Health and Cancer Rights Act,Health,SB443,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4956&year=2024&sessiontype=RS&btype=bill
HB4957,2024,RS,Smith,Fehrenbacher,Relating generally to lobbying rules,Ethics,SB482,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4957&year=2024&sessiontype=RS&btype=bill
HB4958,2024,RS,Holstein,,To create the American Campuses Act,Education (Higher),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4958&year=2024&sessiontype=RS&btype=bill
HB4959,2024,RS,Holstein,,To exclude certain students from drop out rate data,Education (K12),,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4959&year=2024&sessiontype=RS&btype=bill
