bill_number,session_year,session_type,chamber,action_date,action,journal_page,order
SB0530,2024,RS,H,2024-03-05,"On 1st reading, Special Calendar",,19
SB0530,2024,RS,H,2024-03-04,Do pass,,18
SB0530,2024,RS,H,2024-02-15,To House Government Organization,,17
SB0530,2024,RS,H,2024-02-15,Introduced in House,,16
SB0530,2024,RS,S,2024-02-14,Ordered to House,23,15
SB0530,2024,RS,S,2024-02-14,Passed Senate (Roll No. 135),23,14
SB0530,2024,RS,S,2024-02-14,Read 3rd time,23,13
SB0530,2024,RS,S,2024-02-14,On 3rd reading,,12
SB0530,2024,RS,S,2024-02-13,Read 2nd time,16,11
SB0530,2024,RS,S,2024-02-13,On 2nd reading,,10
SB0530,2024,RS,S,2024-02-12,Read 1st time,12,9
SB0530,2024,RS,S,2024-02-12,On 1st reading,,8
SB0530,2024,RS,S,2024-02-09,2nd reference dispensed,5,7
SB0530,2024,RS,S,2024-02-09,"Reported do pass, but first to Finance",5,6
SB0530,2024,RS,S,2024-01-24,To Government Organization,8,5
SB0530,2024,RS,S,2024-01-24,Introduced in Senate,8,4
SB0530,2024,RS,S,2024-01-24,To Government Organization then Finance,,3
SB0530,2024,RS,S,2024-01-24,Filed for introduction,,2
SB0531,2024,RS,S,2024-01-24,To School Choice,8,4
SB0531,2024,RS,S,2024-01-24,Introduced in Senate,8,3
SB0531,2024,RS,S,2024-01-24,To School Choice then Finance,,2
SB0531,2024,RS,S,2024-01-24,Filed for introduction,,1
SB0532,2024,RS,S,2024-01-24,"To Energy, Industry, and Mining",8,4
SB0532,2024,RS,S,2024-01-24,Introduced in Senate,8,3
SB0532,2024,RS,S,2024-01-24,"To Energy, Industry, and Mining then Finance",,2
SB0532,2024,RS,S,2024-01-24,Filed for introduction,,1
SB0533,2024,RS,S,2024-04-23,"Chapter 214, Acts, Regular Session, 2024",,39
SB0533,2024,RS,H,2024-03-09,Approved by Governor 3/26/24 - House Journal,,38
SB0533,2024,RS,S,2024-03-09,Approved by Governor 3/26/2024 - Senate Journal,620,37
SB0533,2024,RS,S,2024-03-26,Approved by Governor 3/26/2024,,36
SB0533,2024,RS,H,2024-03-09,To Governor 3/19/24 - House Journal,,35
SB0533,2024,RS,S,2024-03-09,To Governor 3/19/2024 - Senate Journal,597,34
SB0533,2024,RS,S,2024-03-19,To Governor 3/19/2024,,33
SB0533,2024,RS,S,2024-03-08,Completed legislative action,,32
SB0533,2024,RS,S,2024-03-08,Communicated to House,115,31
SB0533,2024,RS,S,2024-03-08,Senate concurred in House amendments and passed bill (Roll No. 470),95-115,30
SB0533,2024,RS,S,2024-03-08,House Message received,95,29
SB0533,2024,RS,H,2024-03-07,Communicated to Senate,,28
SB0533,2024,RS,H,2024-03-07,Title amendment adopted (Voice vote),,27
SB0533,2024,RS,H,2024-03-07,Passed House (Roll No. 610),,26
SB0533,2024,RS,H,2024-03-07,Read 3rd time,,25
SB0533,2024,RS,H,2024-03-07,Dispensed with Constitutional Rule (Roll No. 609),,24
SB0533,2024,RS,H,2024-03-07,Committee amendment adopted (Voice vote),,23
SB0533,2024,RS,H,2024-03-07,Amendment reported by the Clerk,,22
SB0533,2024,RS,H,2024-03-07,Read 2nd time,,21
SB0533,2024,RS,H,2024-03-07,"On 2nd reading, Special Calendar",,20
SB0533,2024,RS,H,2024-03-06,Read 1st time,,19
SB0533,2024,RS,H,2024-03-06,"On 1st reading, Special Calendar",,18
SB0533,2024,RS,H,2024-03-05,"With amendment, do pass",,17
SB0533,2024,RS,H,2024-02-22,To House Health and Human Resources,,16
SB0533,2024,RS,H,2024-02-22,Introduced in House,,15
SB0533,2024,RS,S,2024-02-21,Ordered to House,22,14
SB0533,2024,RS,S,2024-02-21,Passed Senate (Roll No. 190),22,13
SB0533,2024,RS,S,2024-02-21,Read 3rd time,22,12
SB0533,2024,RS,S,2024-02-21,On 3rd reading,,11
SB0533,2024,RS,S,2024-02-20,Read 2nd time,31,10
SB0533,2024,RS,S,2024-02-20,On 2nd reading,,9
SB0533,2024,RS,S,2024-02-19,Read 1st time,26,8
SB0533,2024,RS,S,2024-02-19,On 1st reading,,7
SB0533,2024,RS,S,2024-02-16,Committee substitute reported,7,6
SB0533,2024,RS,S,2024-01-24,To Health and Human Resources,8,5
SB0533,2024,RS,S,2024-01-24,Introduced in Senate,8,4
SB0533,2024,RS,S,2024-01-24,To Health and Human Resources,,3
SB0533,2024,RS,S,2024-01-24,Filed for introduction,,2
SB0534,2024,RS,S,2024-01-24,To Judiciary,8,4
SB0534,2024,RS,S,2024-01-24,Introduced in Senate,8,3
SB0534,2024,RS,S,2024-01-24,To Judiciary,,2
SB0534,2024,RS,S,2024-01-24,Filed for introduction,,1
SB0535,2024,RS,S,2024-01-24,To Banking and Insurance,9,4
SB0535,2024,RS,S,2024-01-24,Introduced in Senate,9,3
SB0535,2024,RS,S,2024-01-24,To Banking and Insurance,,2
SB0535,2024,RS,S,2024-01-24,Filed for introduction,,1
SB0536,2024,RS,S,2024-01-24,To Transportation and Infrastructure,9,4
SB0536,2024,RS,S,2024-01-24,Introduced in Senate,9,3
SB0536,2024,RS,S,2024-01-24,To Transportation and Infrastructure then Government Organization,,2
SB0536,2024,RS,S,2024-01-24,Filed for introduction,,1
SB0537,2024,RS,S,2024-01-24,To Outdoor Recreation,9,4
SB0537,2024,RS,S,2024-01-24,Introduced in Senate,9,3
SB0537,2024,RS,S,2024-01-24,To Outdoor Recreation then Government Organization,,2
SB0537,2024,RS,S,2024-01-24,Filed for introduction,,1
SB0538,2024,RS,S,2024-02-01,To Judiciary,4,6
SB0538,2024,RS,S,2024-02-01,"Reported do pass, with amendments, but first to Judiciary",3,5
SB0538,2024,RS,S,2024-01-24,To Outdoor Recreation,9,4
SB0538,2024,RS,S,2024-01-24,Introduced in Senate,9,3
SB0538,2024,RS,S,2024-01-24,To Outdoor Recreation then Judiciary,,2
SB0538,2024,RS,S,2024-01-24,Filed for introduction,,1
SB0539,2024,RS,S,2024-04-23,"Chapter 232, Acts, Regular Session, 2024",,38
SB0539,2024,RS,H,2024-03-09,Approved by Governor 3/22/24 - House Journal,,37
SB0539,2024,RS,S,2024-03-09,Approved by Governor 3/22/2024 - Senate Journal,615,36
SB0539,2024,RS,S,2024-03-22,Approved by Governor 3/22/2024,,35
SB0539,2024,RS,H,2024-03-07,To Governor 3/6/2024 - House Journal,,34
SB0539,2024,RS,S,2024-03-06,To Governor 3/6/2024,158,33
SB0539,2024,RS,H,2024-03-05,House received Senate message,,32
SB0539,2024,RS,S,2024-03-04,Completed legislative action,,31
SB0539,2024,RS,S,2024-03-04,Communicated to House,95,30
SB0539,2024,RS,S,2024-03-04,Senate concurred in House amendments and passed bill (Roll No. 349),91-95,29
SB0539,2024,RS,S,2024-03-04,House Message received,91,28
SB0539,2024,RS,H,2024-03-01,Communicated to Senate,,27
SB0539,2024,RS,H,2024-03-01,Title amendment adopted (Voice vote),,26
SB0539,2024,RS,H,2024-03-01,Passed House (Roll No. 433),,25
SB0539,2024,RS,H,2024-03-01,Read 3rd time,,24
SB0539,2024,RS,H,2024-03-01,"On 3rd reading, Special Calendar",,23
SB0539,2024,RS,H,2024-02-29,Committee amendment adopted (Voice vote),,22
SB0539,2024,RS,H,2024-02-29,Read 2nd time,,21
SB0539,2024,RS,H,2024-02-29,"On 2nd reading, Special Calendar",,20
SB0539,2024,RS,H,2024-02-28,Read 1st time,,19
SB0539,2024,RS,H,2024-02-28,"On 1st reading, Special Calendar",,18
SB0539,2024,RS,H,2024-02-27,"With amendment, do pass",,17
SB0539,2024,RS,H,2024-02-06,To House Judiciary,,16
SB0539,2024,RS,H,2024-02-06,Introduced in House,,15
SB0539,2024,RS,S,2024-02-05,Ordered to House,15,14
SB0539,2024,RS,S,2024-02-05,Passed Senate (Roll No. 94),15,13
SB0539,2024,RS,S,2024-02-05,Read 3rd time,15,12
SB0539,2024,RS,S,2024-02-05,On 3rd reading,,11
SB0539,2024,RS,S,2024-02-02,Read 2nd time,11,10
SB0539,2024,RS,S,2024-02-02,On 2nd reading,,9
SB0539,2024,RS,S,2024-02-01,Read 1st time,9,8
SB0539,2024,RS,S,2024-02-01,On 1st reading,,7
SB0539,2024,RS,S,2024-01-31,Committee substitute reported,4,6
SB0539,2024,RS,S,2024-01-24,To Judiciary,9,5
SB0539,2024,RS,S,2024-01-24,Introduced in Senate,9,4
SB0539,2024,RS,S,2024-01-24,To Judiciary,,3
SB0539,2024,RS,S,2024-01-24,Filed for introduction,,2
SB0540,2024,RS,S,2024-04-23,"Chapter 59, Acts, Regular Session, 2024",,34
SB0540,2024,RS,H,2024-03-09,Approved by Governor 3/26/24 - House Journal,,33
SB0540,2024,RS,S,2024-03-09,Approved by Governor 3/26/2024 - Senate Journal,620,32
SB0540,2024,RS,S,2024-03-26,Approved by Governor 3/26/2024,,31
SB0540,2024,RS,H,2024-03-09,To Governor 3/11/2024 - House Journal,,30
SB0540,2024,RS,S,2024-03-09,To Governor 3/11/2024 - Senate Journal,578,29
SB0540,2024,RS,S,2024-03-11,To Governor 3/11/2024,,28
SB0540,2024,RS,S,2024-03-07,House Message received,3,27
SB0540,2024,RS,H,2024-03-06,Completed legislative action,,26
SB0540,2024,RS,H,2024-03-06,Communicated to Senate,,25
SB0540,2024,RS,H,2024-03-06,Passed House (Roll No. 503),,24
SB0540,2024,RS,H,2024-03-06,Read 3rd time,,23
SB0540,2024,RS,H,2024-03-06,"On 3rd reading, Special Calendar",,22
SB0540,2024,RS,H,2024-03-05,Read 2nd time,,21
SB0540,2024,RS,H,2024-03-05,"On 2nd reading, Special Calendar",,20
SB0540,2024,RS,H,2024-03-04,Read 1st time,,19
SB0540,2024,RS,H,2024-03-04,"On 1st reading, Special Calendar",,18
SB0540,2024,RS,H,2024-03-01,Do pass,,17
SB0540,2024,RS,H,2024-02-08,To House Government Organization,,16
SB0540,2024,RS,H,2024-02-08,Introduced in House,,15
SB0540,2024,RS,S,2024-02-07,Ordered to House,26,14
SB0540,2024,RS,S,2024-02-07,Passed Senate (Roll No. 105),26,13
SB0540,2024,RS,S,2024-02-07,Read 3rd time,26,12
SB0540,2024,RS,S,2024-02-07,On 3rd reading,,11
SB0540,2024,RS,S,2024-02-06,Read 2nd time,15,10
SB0540,2024,RS,S,2024-02-06,On 2nd reading,,9
SB0540,2024,RS,S,2024-02-05,Read 1st time,17,8
SB0540,2024,RS,S,2024-02-05,On 1st reading,,7
SB0540,2024,RS,S,2024-02-02,Committee substitute reported,5,6
SB0540,2024,RS,S,2024-01-24,To Government Organization,9,5
SB0540,2024,RS,S,2024-01-24,Introduced in Senate,9,4
SB0540,2024,RS,S,2024-01-24,To Government Organization,,3
SB0540,2024,RS,S,2024-01-24,Filed for introduction,,2
SB0541,2024,RS,S,2024-01-24,To Government Organization,10,4
SB0541,2024,RS,S,2024-01-24,Introduced in Senate,9,3
SB0541,2024,RS,S,2024-01-24,To Government Organization,,2
SB0541,2024,RS,S,2024-01-24,Filed for introduction,,1
SB0542,2024,RS,S,2024-04-23,"Chapter 121, Acts, Regular Session, 2024",,41
SB0542,2024,RS,H,2024-03-09,Approved by Governor 3/27/24 - House Journal,,40
SB0542,2024,RS,S,2024-03-09,Approved by Governor 3/27/2024 - Senate Journal,629,39
SB0542,2024,RS,S,2024-03-27,Approved by Governor 3/27/2024,,38
SB0542,2024,RS,H,2024-03-09,To Governor 3/19/24 - House Journal,,37
SB0542,2024,RS,S,2024-03-09,To Governor 3/19/2024 - Senate Journal,597,36
SB0542,2024,RS,S,2024-03-19,To Governor 3/19/2024,,35
SB0542,2024,RS,S,2024-03-09,Completed legislative action,,34
SB0542,2024,RS,S,2024-03-09,Communicated to House,33,33
SB0542,2024,RS,S,2024-03-09,"Effective January 1, 2025 (Roll No. 484)",33,32
SB0542,2024,RS,S,2024-03-09,Senate concurred in House amendments and passed bill (Roll No. 484),32-33,31
SB0542,2024,RS,S,2024-03-09,House Message received,30-32,30
SB0542,2024,RS,H,2024-03-07,Communicated to Senate,,29
SB0542,2024,RS,H,2024-03-07,"Effective January 1, 2025 (Roll No. 555)",,28
SB0542,2024,RS,H,2024-03-07,Title amendment adopted (Voice vote),,27
SB0542,2024,RS,H,2024-03-07,Passed House (Roll No. 554),,26
SB0542,2024,RS,H,2024-03-07,Read 3rd time,,25
SB0542,2024,RS,H,2024-03-07,"On 3rd reading, Special Calendar",,24
SB0542,2024,RS,H,2024-03-06,Committee amendment adopted (Voice vote),,23
SB0542,2024,RS,H,2024-03-06,Amendment reported by the Clerk,,22
SB0542,2024,RS,H,2024-03-06,Read 2nd time,,21
SB0542,2024,RS,H,2024-03-06,"On 2nd reading, Special Calendar",,20
SB0542,2024,RS,H,2024-03-05,Read 1st time,,19
SB0542,2024,RS,H,2024-03-05,"On 1st reading, Special Calendar",,18
SB0542,2024,RS,H,2024-03-04,"With amendment, do pass",,17
SB0542,2024,RS,H,2024-02-13,To House Judiciary,,16
SB0542,2024,RS,H,2024-02-13,Introduced in House,,15
SB0542,2024,RS,S,2024-02-12,Ordered to House,9,14
SB0542,2024,RS,S,2024-02-12,Passed Senate (Roll No. 117),9,13
SB0542,2024,RS,S,2024-02-12,Read 3rd time,9,12
SB0542,2024,RS,S,2024-02-12,On 3rd reading,,11
SB0542,2024,RS,S,2024-02-09,Read 2nd time,16,10
SB0542,2024,RS,S,2024-02-09,On 2nd reading,,9
SB0542,2024,RS,S,2024-02-08,Read 1st time,24,8
SB0542,2024,RS,S,2024-02-08,On 1st reading,,7
SB0542,2024,RS,S,2024-02-07,Committee substitute reported,15,6
SB0542,2024,RS,S,2024-01-24,To Government Organization,10,5
SB0542,2024,RS,S,2024-01-24,Introduced in Senate,10,4
SB0542,2024,RS,S,2024-01-24,To Government Organization,,3
SB0542,2024,RS,S,2024-01-24,Filed for introduction,,2
SB0543,2024,RS,S,2024-04-23,"Chapter 156, Acts, Regular Session, 2024",,32
SB0543,2024,RS,S,2024-02-21,Approved by Governor 2/20/2024 - Senate Journal,9,31
SB0543,2024,RS,S,2024-02-20,Approved by Governor 2/20/2024,,30
SB0543,2024,RS,H,2024-02-16,To Governor 2/16/2024 - House Journal,,29
SB0543,2024,RS,S,2024-02-14,To Governor 2/14/2024,30,28
SB0543,2024,RS,S,2024-02-12,House Message received,3,27
SB0543,2024,RS,H,2024-02-09,Completed legislative action,,26
SB0543,2024,RS,H,2024-02-09,Communicated to Senate,,25
SB0543,2024,RS,H,2024-02-09,Passed House (Roll No. 134),,24
SB0543,2024,RS,H,2024-02-09,Read 3rd time,,23
SB0543,2024,RS,H,2024-02-09,"On 3rd reading, Special Calendar",,22
SB0543,2024,RS,H,2024-02-08,Read 2nd time,,21
SB0543,2024,RS,H,2024-02-08,"On 2nd reading, Special Calendar",,20
SB0543,2024,RS,H,2024-02-07,Read 1st time,,19
SB0543,2024,RS,H,2024-02-08,"On 1st reading, Special Calendar",,18
SB0543,2024,RS,H,2024-02-07,Reference dispensed,,17
SB0543,2024,RS,H,2024-02-07,Immediate consideration,,16
SB0543,2024,RS,H,2024-02-07,Introduced in House,,15
SB0543,2024,RS,S,2024-02-06,Ordered to House,15,14
SB0543,2024,RS,S,2024-02-06,Passed Senate (Roll No. 99),14,13
SB0543,2024,RS,S,2024-02-06,Read 3rd time,14,12
SB0543,2024,RS,S,2024-02-06,On 3rd reading,,11
SB0543,2024,RS,S,2024-02-05,Read 2nd time,16,10
SB0543,2024,RS,S,2024-02-05,On 2nd reading,,9
SB0543,2024,RS,S,2024-02-02,Read 1st time,14,8
SB0543,2024,RS,S,2024-02-02,On 1st reading,,7
SB0543,2024,RS,S,2024-02-01,Reported do pass,4,6
SB0543,2024,RS,S,2024-01-24,To Economic Development,10,5
SB0543,2024,RS,S,2024-01-24,Introduced in Senate,10,4
SB0543,2024,RS,S,2024-01-24,To Economic Development,,3
SB0543,2024,RS,S,2024-01-24,Filed for introduction,,2
SB0544,2024,RS,S,2024-04-23,"Chapter 66, Acts, Regular Session, 2024",,41
SB0544,2024,RS,H,2024-03-08,Approved by Governor 3/7/2024 - House Journal,,40
SB0544,2024,RS,S,2024-03-07,Approved by Governor 3/7/2024,115,39
SB0544,2024,RS,H,2024-03-01,To Governor 3/1/2024 - House Journal,,38
SB0544,2024,RS,S,2024-03-01,To Governor 3/1/2024,31,37
SB0544,2024,RS,H,2024-02-29,House received Senate message,,36
SB0544,2024,RS,S,2024-02-27,Completed legislative action,,35
SB0544,2024,RS,S,2024-02-27,Communicated to House,5,34
SB0544,2024,RS,S,2024-02-27,Senate concurred in House amendments and passed bill (Roll No. 277),1-5,33
SB0544,2024,RS,S,2024-02-27,House Message received,1,32
SB0544,2024,RS,H,2024-02-20,Communicated to Senate,,31
SB0544,2024,RS,H,2024-02-20,Title amendment adopted (Voice vote),,30
SB0544,2024,RS,H,2024-02-20,Passed House (Roll No. 231),,29
SB0544,2024,RS,H,2024-02-20,Read 3rd time,,28
SB0544,2024,RS,H,2024-02-20,"On 3rd reading, Special Calendar",,27
SB0544,2024,RS,H,2024-02-19,Amendment adopted (Voice vote),,26
SB0544,2024,RS,H,2024-02-19,Amendment reported by the Clerk,,25
SB0544,2024,RS,H,2024-02-19,Read 2nd time,,24
SB0544,2024,RS,H,2024-02-19,"On 2nd reading, Special Calendar",,23
SB0544,2024,RS,H,2024-02-16,Read 1st time,,22
SB0544,2024,RS,H,2024-02-19,"On 1st reading, Special Calendar",,21
SB0544,2024,RS,H,2024-02-16,Reference dispensed,,20
SB0544,2024,RS,H,2024-02-16,Immediate consideration,,19
SB0544,2024,RS,H,2024-02-16,Introduced in House,,18
SB0544,2024,RS,S,2024-02-14,Ordered to House,23,17
SB0544,2024,RS,S,2024-02-14,Title amendment adopted,23,16
SB0544,2024,RS,S,2024-02-14,Passed Senate (Roll No. 136),23,15
SB0544,2024,RS,S,2024-02-14,Read 3rd time,23,14
SB0544,2024,RS,S,2024-02-14,On 3rd reading,,13
SB0544,2024,RS,S,2024-02-13,Floor amendments adopted (Voice vote),16,12
SB0544,2024,RS,S,2024-02-13,Read 2nd time,16,11
SB0544,2024,RS,S,2024-02-12,Laid over on 2nd reading 2/12/2024,11,10
SB0544,2024,RS,S,2024-02-12,On 2nd reading,,9
SB0544,2024,RS,S,2024-02-09,Read 1st time,17,8
SB0544,2024,RS,S,2024-02-09,On 1st reading,,7
SB0544,2024,RS,S,2024-02-08,Committee substitute reported,6,6
SB0544,2024,RS,S,2024-01-25,To Economic Development,4,5
SB0544,2024,RS,S,2024-01-25,Introduced in Senate,4,4
SB0544,2024,RS,S,2024-01-25,To Economic Development,,3
SB0544,2024,RS,S,2024-01-25,Filed for introduction,,2
SB0545,2024,RS,S,2024-01-25,To Government Organization,5,4
SB0545,2024,RS,S,2024-01-25,Introduced in Senate,4,3
SB0545,2024,RS,S,2024-01-25,To Government Organization,,2
SB0545,2024,RS,S,2024-01-25,Filed for introduction,,1
SB0546,2024,RS,S,2024-02-08,Referred to Rules on 2nd reading,13,11
SB0546,2024,RS,S,2024-02-07,Laid over on 2nd reading 2/7/20024,28,10
SB0546,2024,RS,S,2024-02-06,Laid over on 2nd reading 2/6/2024,16,9
SB0546,2024,RS,S,2024-02-06,On 2nd reading,,8
SB0546,2024,RS,S,2024-02-05,Read 1st time,17,7
SB0546,2024,RS,S,2024-02-05,On 1st reading,,6
SB0546,2024,RS,S,2024-02-02,Reported do pass,4,5
SB0546,2024,RS,S,2024-01-25,To Education,5,4
SB0546,2024,RS,S,2024-01-25,Introduced in Senate,5,3
SB0546,2024,RS,S,2024-01-25,To Education,,2
SB0546,2024,RS,S,2024-01-25,Filed for introduction,,1
SB0547,2024,RS,S,2024-04-23,"Chapter 178, Acts, Regular Session, 2024",,35
SB0547,2024,RS,H,2024-02-23,Approved by Governor 2/22/2023 - House Journal,,34
SB0547,2024,RS,S,2024-02-23,Approved by Governor 2/22/2024 - Senate Journal,,33
SB0547,2024,RS,S,2024-02-22,Approved by Governor 2/22/2024,,32
SB0547,2024,RS,H,2024-02-19,To Governor 2/19/2024 - House Journal,,31
SB0547,2024,RS,S,2024-02-16,To Governor 2/16/2024,28,30
SB0547,2024,RS,S,2024-02-13,House Message received,1,29
SB0547,2024,RS,H,2024-02-12,Completed legislative action,,28
SB0547,2024,RS,H,2024-02-12,Communicated to Senate,,27
SB0547,2024,RS,H,2024-02-12,Effective from passage (Roll No. 146),,26
SB0547,2024,RS,H,2024-02-12,Passed House (Roll No. 145),,25
SB0547,2024,RS,H,2024-02-12,Read 3rd time,,24
SB0547,2024,RS,H,2024-02-12,"On 3rd reading, Special Calendar",,23
SB0547,2024,RS,H,2024-02-09,Read 2nd time,,22
SB0547,2024,RS,H,2024-02-09,"On 2nd reading, Special Calendar",,21
SB0547,2024,RS,H,2024-02-08,Read 1st time,,20
SB0547,2024,RS,H,2024-02-09,"On 1st reading, Special Calendar",,19
SB0547,2024,RS,H,2024-02-08,Reference dispensed,,18
SB0547,2024,RS,H,2024-02-08,Immediate consideration,,17
SB0547,2024,RS,H,2024-02-08,Introduced in House,,16
SB0547,2024,RS,S,2024-02-07,Ordered to House,26,15
SB0547,2024,RS,S,2024-02-07,Effective from passage (Roll No. 106),26,14
SB0547,2024,RS,S,2024-02-07,Passed Senate (Roll No. 106),26,13
SB0547,2024,RS,S,2024-02-07,Read 3rd time,26,12
SB0547,2024,RS,S,2024-02-07,On 3rd reading,,11
SB0547,2024,RS,S,2024-02-06,Read 2nd time,16,10
SB0547,2024,RS,S,2024-02-06,On 2nd reading,,9
SB0547,2024,RS,S,2024-02-05,Read 1st time,17,8
SB0547,2024,RS,S,2024-02-05,On 1st reading,,7
SB0547,2024,RS,S,2024-02-02,Reported do pass,6,6
SB0547,2024,RS,S,2024-01-25,To Education,5,5
SB0547,2024,RS,S,2024-01-25,Introduced in Senate,5,4
SB0547,2024,RS,S,2024-01-25,To Education,,3
SB0547,2024,RS,S,2024-01-25,Filed for introduction,,2
SB0548,2024,RS,S,2024-04-23,"Chapter 76, Acts, Regular Session, 2024",,35
SB0548,2024,RS,H,2024-03-09,Approved by Governor 3/26/24 - House Journal,,34
SB0548,2024,RS,S,2024-03-09,Approved by Governor 3/26/2024 - Senate Journal,620,33
SB0548,2024,RS,S,2024-03-26,Approved by Governor 3/26/2024,,32
SB0548,2024,RS,H,2024-03-09,To Governor 3/13/2024 - House Journal,,31
SB0548,2024,RS,S,2024-03-09,To Governor 3/13/2024 - Senate Journal,590,30
SB0548,2024,RS,S,2024-03-13,To Governor 3/13/2024,,29
SB0548,2024,RS,S,2024-03-09,House Message received,11,28
SB0548,2024,RS,H,2024-03-08,Completed legislative action,,27
SB0548,2024,RS,H,2024-03-08,Communicated to Senate,,26
SB0548,2024,RS,H,2024-03-08,Passed House (Roll No. 664),,25
SB0548,2024,RS,H,2024-03-08,Read 3rd time,,24
SB0548,2024,RS,H,2024-03-08,"On 3rd reading, Special Calendar",,23
SB0548,2024,RS,H,2024-03-07,Read 2nd time,,22
SB0548,2024,RS,H,2024-03-07,"On 2nd reading, Special Calendar",,21
SB0548,2024,RS,H,2024-03-06,Read 1st time,,20
SB0548,2024,RS,H,2024-03-06,Immediate consideration,,19
SB0548,2024,RS,H,2024-03-07,"On 1st reading, Special Calendar",,18
SB0548,2024,RS,H,2024-03-06,Do pass,,17
SB0548,2024,RS,H,2024-02-12,To House Judiciary,,16
SB0548,2024,RS,H,2024-02-12,Introduced in House,,15
SB0548,2024,RS,S,2024-02-09,Ordered to House,15,14
SB0548,2024,RS,S,2024-02-09,Passed Senate (Roll No. 110),14,13
SB0548,2024,RS,S,2024-02-09,Read 3rd time,14,12
SB0548,2024,RS,S,2024-02-09,On 3rd reading,,11
SB0548,2024,RS,S,2024-02-08,Read 2nd time,13,10
SB0548,2024,RS,S,2024-02-08,On 2nd reading,,9
SB0548,2024,RS,S,2024-02-07,Read 1st time,28,8
SB0548,2024,RS,S,2024-02-07,On 1st reading,,7
SB0548,2024,RS,S,2024-02-06,Committee substitute reported,4,6
SB0548,2024,RS,S,2024-01-25,To Judiciary,6,5
SB0548,2024,RS,S,2024-01-25,Introduced in Senate,5,4
SB0548,2024,RS,S,2024-01-25,To Judiciary,,3
SB0548,2024,RS,S,2024-01-25,Filed for introduction,,2
SB0549,2024,RS,S,2024-01-25,To Government Organization,6,4
SB0549,2024,RS,S,2024-01-25,Introduced in Senate,6,3
