bill_number,session,action_date,chamber,action,voteid,order
HB0148,2023-RS,2023-02-16,Senate,S COW:Passed,,13
HB0148,2023-RS,2023-02-16,Senate,S Placed on General File,,12
HB0148,2023-RS,2023-02-16,Senate,S07 - Corporations:Recommend Do Pass 4-0-0-0-1,-731,11
HB0148,2023-RS,2023-02-13,Senate,S Introduced and Referred to S07 - Corporations,,10
HB0148,2023-RS,2023-01-26,Senate,S Received for Introduction,,9
HB0148,2023-RS,2023-01-26,House,H 3rd Reading:Passed 59-2-1-0-0,5247,8
HB0148,2023-RS,2023-01-25,House,H 2nd Reading:Passed,,7
HB0148,2023-RS,2023-01-24,House,H COW:Passed,,6
HB0148,2023-RS,2023-01-20,House,H Placed on General File,,5
HB0148,2023-RS,2023-01-20,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-235,4
HB0148,2023-RS,2023-01-18,House,H Introduced and Referred to H02 - Appropriations,,3
HB0148,2023-RS,2023-01-17,House,H Received for Introduction,,2
HB0148,2023-RS,2023-01-16,LSO,Bill Number Assigned,,1
HB0149,2023-RS,2023-01-31,House,H 3rd Reading:Failed 28-34-0-0-0,5290,8
HB0149,2023-RS,2023-01-30,House,H 2nd Reading:Passed,,7
HB0149,2023-RS,2023-01-27,House,H COW:Passed,,6
HB0149,2023-RS,2023-01-25,House,H Placed on General File,,5
HB0149,2023-RS,2023-01-25,House,H10 - Labor:Recommend Amend and Do Pass 9-0-0-0-0,-289,4
HB0149,2023-RS,2023-01-18,House,H Introduced and Referred to H10 - Labor,,3
HB0149,2023-RS,2023-01-17,House,H Received for Introduction,,2
HB0149,2023-RS,2023-01-16,LSO,Bill Number Assigned,,1
HB0150,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,6
HB0150,2023-RS,2023-02-03,House,H Placed on General File,,5
HB0150,2023-RS,2023-02-03,House,H04 - Education:Recommend Amend and Do Pass 5-4-0-0-0,-522,4
HB0150,2023-RS,2023-01-18,House,H Introduced and Referred to H04 - Education,,3
HB0150,2023-RS,2023-01-17,House,H Received for Introduction,,2
HB0150,2023-RS,2023-01-16,LSO,Bill Number Assigned,,1
HB0151,2023-RS,2023-02-06,House,H COW:Failed 15-47-0-0-0,5363,6
HB0151,2023-RS,2023-01-30,House,H Placed on General File,,5
HB0151,2023-RS,2023-01-30,House,H04 - Education:Recommend Amend and Do Pass 6-3-0-0-0,-374,4
HB0151,2023-RS,2023-01-18,House,H Introduced and Referred to H04 - Education,,3
HB0151,2023-RS,2023-01-17,House,H Received for Introduction,,2
HB0151,2023-RS,2023-01-16,LSO,Bill Number Assigned,,1
HB0152,2023-RS,2023-03-17,LSO,Assigned Chapter Number 184,,23
HB0152,2023-RS,2023-03-17,Governor,Governor Signed HEA No. 0088,,22
HB0152,2023-RS,2023-03-03,Senate,S President Signed HEA No. 0088,,21
HB0152,2023-RS,2023-03-02,House,H Speaker Signed HEA No. 0088,,20
HB0152,2023-RS,2023-03-02,LSO,Assigned Number HEA No. 0088,,19
HB0152,2023-RS,2023-03-02,House,H Concur:Passed 49-10-3-0-0,5630,18
HB0152,2023-RS,2023-03-01,House,H Received for Concurrence,,17
HB0152,2023-RS,2023-03-01,Senate,S 3rd Reading:Passed 25-5-1-0-0,1220,16
HB0152,2023-RS,2023-02-28,Senate,S 2nd Reading:Passed,,15
HB0152,2023-RS,2023-02-27,Senate,S COW:Passed,,14
HB0152,2023-RS,2023-02-24,Senate,S COW:Laid Back,,13
HB0152,2023-RS,2023-02-23,Senate,S Placed on General File,,12
HB0152,2023-RS,2023-02-23,Senate,S05 - Agriculture:Recommend Amend and Do Pass 5-0-0-0-0,-818,11
HB0152,2023-RS,2023-02-22,Senate,S Introduced and Referred to S05 - Agriculture,,10
HB0152,2023-RS,2023-02-09,Senate,S Received for Introduction,,9
HB0152,2023-RS,2023-02-08,House,H 3rd Reading:Passed 46-16-0-0-0,5394,8
HB0152,2023-RS,2023-02-07,House,H 2nd Reading:Passed,,7
HB0152,2023-RS,2023-02-06,House,H COW:Passed,,6
HB0152,2023-RS,2023-02-01,House,H Placed on General File,,5
HB0152,2023-RS,2023-02-01,House,H01 - Judiciary:Recommend Do Pass 5-4-0-0-0,-429,4
HB0152,2023-RS,2023-01-25,House,H Introduced and Referred to H01 - Judiciary,,3
HB0152,2023-RS,2023-01-17,House,H Received for Introduction,,2
HB0152,2023-RS,2023-01-16,LSO,Bill Number Assigned,,1
HB0153,2023-RS,2023-02-07,House,H:Died in Committee Returned Bill Pursuant to HR 5-4,,6
HB0153,2023-RS,2023-02-07,House,H No report prior to CoW Cutoff,,5
HB0153,2023-RS,2023-01-20,House,H09 - Minerals:Do Pass Failed 3-6-0-0-0,-225,4
HB0153,2023-RS,2023-01-18,House,H Introduced and Referred to H09 - Minerals,,3
HB0153,2023-RS,2023-01-17,House,H Received for Introduction,,2
HB0153,2023-RS,2023-01-16,LSO,Bill Number Assigned,,1
HB0154,2023-RS,2023-02-24,Senate,S:Died in Committee Returned Bill Pursuant to SR 5-4,,13
HB0154,2023-RS,2023-02-24,Senate,S No report prior to CoW Cutoff,,12
HB0154,2023-RS,2023-02-14,Senate,S08 - Transportation:Do Pass Failed 2-3-0-0-0,-660,11
HB0154,2023-RS,2023-02-09,Senate,S Introduced and Referred to S08 - Transportation,,10
HB0154,2023-RS,2023-02-09,Senate,S Received for Introduction,,9
HB0154,2023-RS,2023-02-08,House,H 3rd Reading:Passed 39-23-0-0-0,5395,8
HB0154,2023-RS,2023-02-07,House,H 2nd Reading:Passed,,7
HB0154,2023-RS,2023-02-06,House,H COW:Passed,,6
HB0154,2023-RS,2023-02-02,House,H Placed on General File,,5
HB0154,2023-RS,2023-02-02,House,H08 - Transportation:Recommend Amend and Do Pass 8-1-0-0-0,-493,4
HB0154,2023-RS,2023-01-18,House,H Introduced and Referred to H08 - Transportation,,3
HB0154,2023-RS,2023-01-17,House,H Received for Introduction,,2
HB0154,2023-RS,2023-01-16,LSO,Bill Number Assigned,,1
HB0155,2023-RS,2023-01-31,House,H Did not Consider for Introduction,,3
HB0155,2023-RS,2023-01-17,House,H Received for Introduction,,2
HB0155,2023-RS,2023-01-16,LSO,Bill Number Assigned,,1
HB0156,2023-RS,2023-02-02,House,H COW:Failed 28-32-2-0-0,5335,6
HB0156,2023-RS,2023-01-31,House,H Placed on General File,,5
HB0156,2023-RS,2023-01-31,House,H08 - Transportation:Recommend Amend and Do Pass 8-1-0-0-0,-400,4
HB0156,2023-RS,2023-01-18,House,H Introduced and Referred to H08 - Transportation,,3
HB0156,2023-RS,2023-01-17,House,H Received for Introduction,,2
HB0156,2023-RS,2023-01-16,LSO,Bill Number Assigned,,1
HB0157,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,6
HB0157,2023-RS,2023-01-27,House,H Placed on General File,,5
HB0157,2023-RS,2023-01-27,House,H01 - Judiciary:Recommend Amend and Do Pass 9-0-0-0-0,-331,4
HB0157,2023-RS,2023-01-19,House,H Introduced and Referred to H01 - Judiciary,,3
HB0157,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0157,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0158,2023-RS,2023-02-07,House,H:Died in Committee Returned Bill Pursuant to HR 5-4,,5
HB0158,2023-RS,2023-02-07,House,H No report prior to CoW Cutoff,,4
HB0158,2023-RS,2023-01-19,House,H Introduced and Referred to H08 - Transportation,,3
HB0158,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0158,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0159,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,8
HB0159,2023-RS,2023-01-25,House,H Placed on General File,,7
HB0159,2023-RS,2023-01-25,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-294,6
HB0159,2023-RS,2023-01-20,House,H09 - Minerals:Rerefer to H02 - Appropriations,,5
HB0159,2023-RS,2023-01-20,House,H09 - Minerals:Recommend Do Pass 9-0-0-0-0,-229,4
HB0159,2023-RS,2023-01-19,House,H Introduced and Referred to H09 - Minerals,,3
HB0159,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0159,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0160,2023-RS,2023-02-18,LSO,Assigned Chapter Number 39,,20
HB0160,2023-RS,2023-02-18,Governor,Governor Signed HEA No. 0017,,19
HB0160,2023-RS,2023-02-15,Senate,S President Signed HEA No. 0017,,18
HB0160,2023-RS,2023-02-14,House,H Speaker Signed HEA No. 0017,,17
HB0160,2023-RS,2023-02-14,LSO,Assigned Number HEA No. 0017,,16
HB0160,2023-RS,2023-02-14,Senate,S 3rd Reading:Passed 31-0-0-0-0,910,15
HB0160,2023-RS,2023-02-13,Senate,S 2nd Reading:Passed,,14
HB0160,2023-RS,2023-02-09,Senate,S COW:Passed,,13
HB0160,2023-RS,2023-02-09,Senate,S Placed on General File,,12
HB0160,2023-RS,2023-02-09,Senate,S08 - Transportation:Recommend Do Pass 5-0-0-0-0,-596,11
HB0160,2023-RS,2023-02-03,Senate,S Introduced and Referred to S08 - Transportation,,10
HB0160,2023-RS,2023-02-02,Senate,S Received for Introduction,,9
HB0160,2023-RS,2023-02-02,House,H 3rd Reading:Passed 62-0-0-0-0,5322,8
HB0160,2023-RS,2023-02-01,House,H 2nd Reading:Passed,,7
HB0160,2023-RS,2023-01-31,House,H COW:Passed,,6
HB0160,2023-RS,2023-01-26,House,H Placed on General File,,5
HB0160,2023-RS,2023-01-26,House,H08 - Transportation:Recommend Amend and Do Pass 9-0-0-0-0,-319,4
HB0160,2023-RS,2023-01-19,House,H Introduced and Referred to H08 - Transportation,,3
HB0160,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0160,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0161,2023-RS,2023-02-24,Senate,S:Died in Committee Returned Bill Pursuant to SR 5-4,,13
HB0161,2023-RS,2023-02-24,Senate,S No report prior to CoW Cutoff,,12
HB0161,2023-RS,2023-02-21,Senate,S07 - Corporations:Do Pass Failed 1-4-0-0-0,-776,11
HB0161,2023-RS,2023-02-16,Senate,S Introduced and Referred to S07 - Corporations,,10
HB0161,2023-RS,2023-01-31,Senate,S Received for Introduction,,9
HB0161,2023-RS,2023-01-31,House,H 3rd Reading:Passed 54-8-0-0-0,5291,8
HB0161,2023-RS,2023-01-30,House,H 2nd Reading:Passed,,7
HB0161,2023-RS,2023-01-27,House,H COW:Passed,,6
HB0161,2023-RS,2023-01-25,House,H Placed on General File,,5
HB0161,2023-RS,2023-01-25,House,H09 - Minerals:Recommend Amend and Do Pass 9-0-0-0-0,-285,4
HB0161,2023-RS,2023-01-19,House,H Introduced and Referred to H09 - Minerals,,3
HB0161,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0161,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0162,2023-RS,2023-01-31,House,H Did not Consider for Introduction,,3
HB0162,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0162,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0163,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,8
HB0163,2023-RS,2023-02-06,House,H Placed on General File,,7
HB0163,2023-RS,2023-02-06,House,H02 - Appropriations:Recommend Do Not Pass 6-0-1-0-0,-544,6
HB0163,2023-RS,2023-02-03,House,:Rerefer to H02 - Appropriations,,5
HB0163,2023-RS,2023-02-03,House,H03 - Revenue:Recommend Amend and Do Pass 5-3-1-0-0,-523,4
HB0163,2023-RS,2023-01-20,House,H Introduced and Referred to H03 - Revenue,,3
HB0163,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0163,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0164,2023-RS,2023-02-08,House,H 3rd Reading:H Bill Reconsideration Motion Failed by Roll Call 31-31-0-0-0,5399,9
HB0164,2023-RS,2023-02-08,House,H 3rd Reading:Failed 31-31-0-0-0,5396,8
HB0164,2023-RS,2023-02-07,House,H 2nd Reading:Passed,,7
HB0164,2023-RS,2023-02-06,House,H COW:Passed,,6
HB0164,2023-RS,2023-01-25,House,H Placed on General File,,5
HB0164,2023-RS,2023-01-25,House,H07 - Corporations:Recommend Do Pass 8-0-1-0-0,-290,4
HB0164,2023-RS,2023-01-19,House,H Introduced and Referred to H07 - Corporations,,3
HB0164,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0164,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0165,2023-RS,2023-02-24,LSO,Assigned Chapter Number 93,,20
HB0165,2023-RS,2023-02-24,Governor,Governor Signed HEA No. 0043,,19
HB0165,2023-RS,2023-02-22,Senate,S President Signed HEA No. 0043,,18
HB0165,2023-RS,2023-02-21,House,H Speaker Signed HEA No. 0043,,17
HB0165,2023-RS,2023-02-17,LSO,Assigned Number HEA No. 0043,,16
HB0165,2023-RS,2023-02-17,Senate,S 3rd Reading:Passed 30-0-1-0-0,1007,15
HB0165,2023-RS,2023-02-16,Senate,S 2nd Reading:Passed,,14
HB0165,2023-RS,2023-02-15,Senate,S COW:Passed,,13
HB0165,2023-RS,2023-02-15,Senate,S Placed on General File,,12
HB0165,2023-RS,2023-02-15,Senate,S10 - Labor:Recommend Do Pass 5-0-0-0-0,-690,11
HB0165,2023-RS,2023-02-07,Senate,S Introduced and Referred to S10 - Labor,,10
HB0165,2023-RS,2023-02-06,Senate,S Received for Introduction,,9
HB0165,2023-RS,2023-02-06,House,H 3rd Reading:Passed 61-0-1-0-0,5356,8
HB0165,2023-RS,2023-02-03,House,H 2nd Reading:Passed,,7
HB0165,2023-RS,2023-02-02,House,H COW:Passed,,6
HB0165,2023-RS,2023-01-30,House,H Placed on General File,,5
HB0165,2023-RS,2023-01-30,House,H10 - Labor:Recommend Do Pass 9-0-0-0-0,-367,4
HB0165,2023-RS,2023-01-19,House,H Introduced and Referred to H10 - Labor,,3
HB0165,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0165,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0166,2023-RS,2023-02-07,House,H:Died in Committee Returned Bill Pursuant to HR 5-4,,5
HB0166,2023-RS,2023-02-07,House,H No report prior to CoW Cutoff,,4
HB0166,2023-RS,2023-01-19,House,H Introduced and Referred to H05 - Agriculture,,3
HB0166,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0166,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0167,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,8
HB0167,2023-RS,2023-01-31,House,H Placed on General File,,7
HB0167,2023-RS,2023-01-31,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-388,6
HB0167,2023-RS,2023-01-30,House,:Rerefer to H02 - Appropriations,,5
HB0167,2023-RS,2023-01-30,House,H04 - Education:Recommend Amend and Do Pass 9-0-0-0-0,-373,4
HB0167,2023-RS,2023-01-19,House,H Introduced and Referred to H04 - Education,,3
HB0167,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0167,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0168,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,6
HB0168,2023-RS,2023-02-02,House,H Placed on General File,,5
HB0168,2023-RS,2023-02-02,House,H05 - Agriculture:Recommend Amend and Do Pass 6-3-0-0-0,-494,4
HB0168,2023-RS,2023-01-20,House,H Introduced and Referred to H05 - Agriculture,,3
HB0168,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0168,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0169,2023-RS,2023-02-27,Senate,S Did not Consider for Introduction,,10
HB0169,2023-RS,2023-01-30,Senate,S Received for Introduction,,9
HB0169,2023-RS,2023-01-30,House,H 3rd Reading:Passed 60-1-1-0-0,5281,8
HB0169,2023-RS,2023-01-27,House,H 2nd Reading:Passed,,7
HB0169,2023-RS,2023-01-26,House,H COW:Passed,,6
HB0169,2023-RS,2023-01-24,House,H Placed on General File,,5
HB0169,2023-RS,2023-01-24,House,H03 - Revenue:Recommend Amend and Do Pass 8-1-0-0-0,-247,4
HB0169,2023-RS,2023-01-19,House,H Introduced and Referred to H03 - Revenue,,3
HB0169,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0169,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0170,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,7
HB0170,2023-RS,2023-02-02,House,H Placed on General File,,6
HB0170,2023-RS,2023-02-02,House,H03 - Revenue:Recommend Amend and Do Pass 6-3-0-0-0,-474,5
HB0170,2023-RS,2023-01-30,House,:Rerefer to H03 - Revenue,,4
HB0170,2023-RS,2023-01-19,House,H Introduced and Referred to H06 - Travel,,3
HB0170,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0170,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0171,2023-RS,2023-03-10,LSO,Assigned Chapter Number 178,,23
HB0171,2023-RS,2023-03-10,Governor,Governor Signed HEA No. 0086,,22
HB0171,2023-RS,2023-03-02,Senate,S President Signed HEA No. 0086,,21
HB0171,2023-RS,2023-03-02,House,H Speaker Signed HEA No. 0086,,20
HB0171,2023-RS,2023-03-02,LSO,Assigned Number HEA No. 0086,,19
HB0171,2023-RS,2023-03-01,House,H Concur:Passed 40-20-2-0-0,5627,18
HB0171,2023-RS,2023-03-01,House,H Received for Concurrence,,17
HB0171,2023-RS,2023-03-01,Senate,S 3rd Reading:Passed 28-1-1-0-1,1215,16
HB0171,2023-RS,2023-02-28,Senate,S 2nd Reading:Passed,,15
HB0171,2023-RS,2023-02-27,Senate,S COW:Passed,,14
HB0171,2023-RS,2023-02-24,Senate,S Placed on General File,,13
HB0171,2023-RS,2023-02-24,Senate,S05 - Agriculture:Recommend Amend and Do Pass 5-0-0-0-0,-831,12
HB0171,2023-RS,2023-02-08,Senate,S Introduced and Referred to S05 - Agriculture,,11
HB0171,2023-RS,2023-02-07,Senate,S Received for Introduction,,10
HB0171,2023-RS,2023-02-07,House,H 3rd Reading:Passed 36-26-0-0-0,5372,9
HB0171,2023-RS,2023-02-06,House,H 3rd Reading:Laid Back,,8
HB0171,2023-RS,2023-02-03,House,H 2nd Reading:Passed,,7
HB0171,2023-RS,2023-02-02,House,H COW:Passed,,6
HB0171,2023-RS,2023-01-31,House,H Placed on General File,,5
HB0171,2023-RS,2023-01-31,House,H06 - Travel:Recommend Amend and Do Pass 8-1-0-0-0,-397,4
HB0171,2023-RS,2023-01-19,House,H Introduced and Referred to H06 - Travel,,3
HB0171,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0171,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0172,2023-RS,2023-02-24,Senate,S:Died in Committee Returned Bill Pursuant to SR 5-4,,13
HB0172,2023-RS,2023-02-24,Senate,S No report prior to CoW Cutoff,,12
HB0172,2023-RS,2023-02-08,Senate,S10 - Labor:Do Pass Failed 2-3-0-0-0,-578,11
HB0172,2023-RS,2023-02-03,Senate,S Introduced and Referred to S10 - Labor,,10
HB0172,2023-RS,2023-02-02,Senate,S Received for Introduction,,9
HB0172,2023-RS,2023-02-02,House,H 3rd Reading:Passed 55-7-0-0-0,5332,8
HB0172,2023-RS,2023-02-01,House,H 2nd Reading:Passed,,7
HB0172,2023-RS,2023-01-31,House,H COW:Passed,,6
HB0172,2023-RS,2023-01-27,House,H Placed on General File,,5
HB0172,2023-RS,2023-01-27,House,H01 - Judiciary:Recommend Amend and Do Pass 6-3-0-0-0,-333,4
HB0172,2023-RS,2023-01-19,House,H Introduced and Referred to H01 - Judiciary,,3
HB0172,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0172,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0173,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,6
HB0173,2023-RS,2023-01-30,House,H Placed on General File,,5
HB0173,2023-RS,2023-01-30,House,H07 - Corporations:Recommend Amend and Do Pass 8-0-1-0-0,-353,4
HB0173,2023-RS,2023-01-19,House,H Introduced and Referred to H07 - Corporations,,3
HB0173,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0173,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0174,2023-RS,2023-02-24,LSO,Assigned Chapter Number 84,,20
HB0174,2023-RS,2023-02-24,Governor,Governor Signed HEA No. 0039,,19
HB0174,2023-RS,2023-02-22,Senate,S President Signed HEA No. 0039,,18
HB0174,2023-RS,2023-02-21,House,H Speaker Signed HEA No. 0039,,17
HB0174,2023-RS,2023-02-17,LSO,Assigned Number HEA No. 0039,,16
HB0174,2023-RS,2023-02-17,Senate,S 3rd Reading:Passed 26-3-1-0-1,1008,15
HB0174,2023-RS,2023-02-16,Senate,S 2nd Reading:Passed,,14
HB0174,2023-RS,2023-02-15,Senate,S COW:Passed,,13
HB0174,2023-RS,2023-02-14,Senate,S Placed on General File,,12
HB0174,2023-RS,2023-02-14,Senate,S03 - Revenue:Recommend Do Pass 5-0-0-0-0,-670,11
HB0174,2023-RS,2023-02-13,Senate,S Introduced and Referred to S03 - Revenue,,10
HB0174,2023-RS,2023-02-09,Senate,S Received for Introduction,,9
HB0174,2023-RS,2023-02-08,House,H 3rd Reading:Passed 49-13-0-0-0,5380,8
HB0174,2023-RS,2023-02-07,House,H 2nd Reading:Passed,,7
HB0174,2023-RS,2023-02-06,House,H COW:Passed,,6
HB0174,2023-RS,2023-02-02,House,H Placed on General File,,5
HB0174,2023-RS,2023-02-02,House,H03 - Revenue:Recommend Amend and Do Pass 9-0-0-0-0,-476,4
HB0174,2023-RS,2023-01-19,House,H Introduced and Referred to H03 - Revenue,,3
HB0174,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0174,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0175,2023-RS,2023-02-21,LSO,Assigned Chapter Number 47,,21
HB0175,2023-RS,2023-02-21,Governor,Governor Signed HEA No. 0026,,20
HB0175,2023-RS,2023-02-16,Senate,S President Signed HEA No. 0026,,19
HB0175,2023-RS,2023-02-15,House,H Speaker Signed HEA No. 0026,,18
HB0175,2023-RS,2023-02-15,LSO,Assigned Number HEA No. 0026,,17
HB0175,2023-RS,2023-02-15,Senate,S 3rd Reading:Passed 28-3-0-0-0,931,16
HB0175,2023-RS,2023-02-14,Senate,S 2nd Reading:Passed,,15
HB0175,2023-RS,2023-02-13,Senate,S COW:Passed,,14
HB0175,2023-RS,2023-02-13,Senate,S Placed on General File,,13
HB0175,2023-RS,2023-02-13,Senate,S04 - Education:Recommend Do Pass 5-0-0-0-0,-635,12
HB0175,2023-RS,2023-02-08,Senate,S Introduced and Referred to S04 - Education,,11
HB0175,2023-RS,2023-02-07,Senate,S Received for Introduction,,10
HB0175,2023-RS,2023-02-07,House,H 3rd Reading:Passed 45-17-0-0-0,5373,9
HB0175,2023-RS,2023-02-06,House,H 3rd Reading:Laid Back,,8
HB0175,2023-RS,2023-02-03,House,H 2nd Reading:Passed,,7
HB0175,2023-RS,2023-02-02,House,H COW:Passed,,6
HB0175,2023-RS,2023-01-31,House,H Placed on General File,,5
HB0175,2023-RS,2023-01-31,House,H05 - Agriculture:Recommend Amend and Do Pass 8-1-0-0-0,-396,4
HB0175,2023-RS,2023-01-19,House,H Introduced and Referred to H05 - Agriculture,,3
HB0175,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0175,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0176,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,6
HB0176,2023-RS,2023-01-30,House,H Placed on General File,,5
HB0176,2023-RS,2023-01-30,House,H04 - Education:Recommend Amend and Do Pass 5-4-0-0-0,-352,4
HB0176,2023-RS,2023-01-19,House,H Introduced and Referred to H04 - Education,,3
HB0176,2023-RS,2023-01-18,House,H Received for Introduction,,2
HB0176,2023-RS,2023-01-17,LSO,Bill Number Assigned,,1
HB0177,2023-RS,2023-02-06,House,H COW:H Did not consider for COW,,6
HB0177,2023-RS,2023-02-01,House,H Placed on General File,,5
HB0177,2023-RS,2023-02-01,House,H04 - Education:Recommend Do Pass 9-0-0-0-0,-443,4
