bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1717280,1342293,2023-06-09,Senate,"Senate Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",22,0,0,1,23
1717280,1345747,2023-06-20,Senate,"Senate Third Reading",25,0,0,5,30
1717280,1347201,2023-06-23,House,"House Third Reading",53,1,0,6,60
1717284,1297176,2023-04-10,Senate,"Senate Withdraw from Committee",12,16,0,2,30
1717302,1296747,2023-04-10,Senate,"Senate Withdraw from Committee",12,16,0,2,30
1717328,1288966,2023-03-30,Senate,"Senate Committee Do pass and requesting referral to Ways and Means",5,0,0,1,6
1717334,1278758,2023-03-20,Senate,"Senate Committee Do pass",5,0,0,0,5
1717334,1294194,2023-04-05,Senate,"Senate Third Reading",27,1,0,2,30
1717334,1327301,2023-05-18,House,"House Committee Do pass with amendments. (Printed A-Eng.)",8,3,0,0,11
1717334,1336226,2023-05-31,House,"House Third Reading",49,7,0,4,60
1717334,1344670,2023-06-15,Senate,"Senate Third Reading in Concurrence",22,0,0,8,30
1717337,1298009,2023-04-10,Senate,"Senate Withdraw from Committee",12,16,0,2,30
1717341,1282944,2023-03-22,Senate,"Senate Committee Do pass and requesting referral to Ways and Means",5,0,0,0,5
1717341,1347116,2023-06-23,Senate,"Senate Committee Do pass",21,0,0,2,23
1717341,1347341,2023-06-25,Senate,"Senate Third Reading",25,0,0,5,30
1717341,1347342,2023-06-25,House,"House Third Reading",50,0,0,10,60
1717347,1282537,2023-03-23,Senate,"Senate Committee Do pass with amendments and requesting referral to Ways and Means. (Printed A-Engrossed.)",5,0,0,0,5
1717347,1345426,2023-06-20,Senate,"Senate Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",22,0,0,1,23
1717347,1347198,2023-06-23,Senate,"Senate Third Reading",24,0,0,6,30
1717347,1347300,2023-06-24,House,"House Third Reading",49,1,0,10,60
1717350,1265541,2023-03-01,Senate,"Senate Committee Without recommendation as to passage and request referral to Veterans, Emergency Management, Federal and World Affairs",5,0,0,0,5
1717350,1293056,2023-04-04,Senate,"Senate Committee Do pass with amendments and requesting referral to Ways and Means. (Printed A-Engrossed.)",5,0,0,1,6
1717377,1309785,2023-04-25,Senate,"Senate Withdraw from Committee",13,16,0,1,30
1717386,1296610,2023-04-10,Senate,"Senate Withdraw from Committee",12,16,0,2,30
1717395,1268094,2023-03-02,Senate,"Senate Committee ",3,0,0,2,5
1717430,1292887,2023-04-04,Senate,"Senate Committee Without recommendation as to passage, but with amendments and return to President for further referral. (Printed A-Eng.)",5,0,0,0,5
1717430,1303964,2023-04-18,Senate,"Senate Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",4,0,0,1,5
1717430,1309819,2023-04-25,Senate,"Senate Third Reading",25,4,0,1,30
1717430,1326454,2023-05-17,House,"House Committee Do Pass the B-Eng bill",7,3,0,1,11
1717430,1333968,2023-05-25,House,"House Third Reading",41,7,0,12,60
1717455,1282496,2023-03-23,Senate,"Senate Committee Do pass with amendments. Refer to Ways and Means by prior reference. (Printed A-Eng)",5,0,0,1,6
1717465,1304222,2023-04-18,Senate,"Senate Withdraw from Committee",12,16,0,2,30
1717495,1289176,2023-03-30,Senate,"Senate Committee Do pass",5,0,0,0,5
1717498,1309824,2023-04-25,Senate,"Senate Withdraw from Committee",13,16,0,1,30
1717501,1281626,2023-03-22,Senate,"Senate Committee Do pass with amendments and requesting subsequent referral to Ways and Means be rescinded. (Printed A-Eng.)",4,1,0,0,5
1717501,1297122,2023-04-10,Senate,"Senate Third Reading",25,3,0,2,30
1717501,1324734,2023-05-15,House,"House Committee Do Pass the A-Eng bill",8,0,0,2,10
1717501,1333992,2023-05-25,House,"House Third Reading",44,2,0,14,60
1717609,1287295,2023-03-29,Senate,"Senate Committee Do pass with amendments. (Printed A-Eng.)",5,0,0,0,5
1717609,1299290,2023-04-12,Senate,"Senate Third Reading",29,0,0,1,30
1717609,1308652,2023-04-24,House,"House Committee Without recommendation as to passage and be referred to Revenue",9,0,0,1,10
1718877,1287812,2023-03-28,House,"House Committee Do Pass",6,0,0,1,7
1718877,1297919,2023-04-11,House,"House Third Reading",54,0,0,6,60
1718877,1320720,2023-05-09,Senate,"Senate Committee Do pass",3,0,0,3,6
1718877,1346839,2023-06-22,Senate,"Senate Third Reading",24,0,0,6,30
1718892,1291955,2023-04-03,House,"House Committee Do pass with amendments and be referred to Ways and Means by prior reference. (Printed A-Eng.)",6,5,0,0,11
1718892,1301728,2023-04-13,House,"House Committee Do pass with amendments to the A-Eng bill. (Printed B-Eng.)",13,10,0,0,23
1718892,1315527,2023-05-01,House,"House Motion to Refer",24,35,0,1,60
1718892,1315528,2023-05-01,House,"House Motion to Refer",24,34,0,2,60
1718892,1315529,2023-05-01,House,"House Motion to Refer",24,34,0,2,60
1718892,1315530,2023-05-01,House,"House Motion to Rerefer",25,35,0,0,60
1718892,1315531,2023-05-01,House,"House Motion to Refer",25,35,0,0,60
1718892,1315532,2023-05-01,House,"House Motion to Indefinitely Postpone",24,35,0,1,60
