bill_id,session,primary_sponsor,floor_sponsor,drafting_attorney,chapter_num,last_action,title,description,comm_note,bill_url
H.B. 353,2023-RS,"Rep. Teuscher, Jordan D.","Sen. McCay, Daniel",Gregory N. Gunn,083,"13 Mar 2023, House/ to Governor",Sales Tax Return Requirements,This bill amends the requirement to obtain a sales and use tax license.,,https://le.utah.gov/~2023/bills/static/HB0353.html
H.B. 354,2023-RS,"Rep. Stoddard, Andrew", ,Shad Larson,,"3 Mar 2023, House/ filed",Firearm Access Amendments,This bill provides that a firearm shall be stored securely and provides penalties.,,https://le.utah.gov/~2023/bills/static/HB0354.html
H.B. 355,2023-RS,"Rep. Peterson, Val L.","Sen. McKell, Michael K.",Amy Shewan,084,"13 Mar 2023, House/ to Governor",Utah Data Research Center Amendments,This bill amends the Utah Data Research Advisory Board.,,https://le.utah.gov/~2023/bills/static/HB0355.html
H.B. 356,2023-RS,"Rep. Dailey-Provost, Jennifer", ,Eric N. Weeks,,"3 Mar 2023, House/ filed",Abortion Modifications,This bill modifies provisions regulating an abortion.,,https://le.utah.gov/~2023/bills/static/HB0356.html
H.B. 357,2023-RS,"Rep. Teuscher, Jordan D.","Sen. Cullimore, Kirk A.",Scott Elder,085,"13 Mar 2023, House/ to Governor",Decentralized Autonomous Organizations Amendments,This bill allows a decentralized autonomous organization that has not registered as a for-profit corporate entity or a non-profit entity to be treated as the legal equivalent of a domestic limited liability company.,,https://le.utah.gov/~2023/bills/static/HB0357.html
H.B. 358,2023-RS,"Rep. Teuscher, Jordan D.","Sen. Bramble, Curtis S.",Gregory N. Gunn,178,"14 Mar 2023, Governor Signed",County Auditor Amendments,This bill modifies provisions relating to the scope and duties of a county auditor.,,https://le.utah.gov/~2023/bills/static/HB0358.html
H.B. 359,2023-RS,"Rep. Thurston, Norman K","Sen. Hinkins, David P.",Anikka Hoidal,,"3 Mar 2023, House/ filed",Animal Care Amendments,This bill requires the Department of Agriculture and Food to regulate commercial dog breeders and animal care facilities.,,https://le.utah.gov/~2023/bills/static/HB0359.html
H.B. 360,2023-RS,"Rep. Moss, Jefferson","Sen. Pitcher, Stephanie",Christine R. Gilbert,086,"13 Mar 2023, House/ to Governor",Unclaimed Property Amendments,This bill modifies the confidentiality provisions applicable to certain information in an income tax return.,,https://le.utah.gov/~2023/bills/static/HB0360.html
H.B. 361,2023-RS,"Rep. Dunnigan, James A.", ,Amy Shewan,,"3 Mar 2023, House/ filed",Workers' Compensation Act Amendments,This bill amends Workers' Compensation Act provisions related to review and approval of settlement agreements.,,https://le.utah.gov/~2023/bills/static/HB0361.html
H.B. 362,2023-RS,"Rep. Wilcox, Ryan D.","Sen. Anderegg, Jacob L.",Jackie Rogers,087,"13 Mar 2023, House/ to Governor",Criminal Justice Data Management Task Force Sunset Extension,This bill extends the Criminal Justice Data Management Task Force by several years.,,https://le.utah.gov/~2023/bills/static/HB0362.html
H.B. 363,2023-RS,"Rep. Eliason, Steve","Sen. Millner, Ann",Mike Curtis,,"3 Mar 2023, House/ filed",Summer Education Grants,This bill establishes a grant program for summer school days and other educational summer programs.,,https://le.utah.gov/~2023/bills/static/HB0363.html
H.B. 364,2023-RS,"Rep. Whyte, Stephen L.","Sen. Fillmore, Lincoln",Gus Harb,088,"13 Mar 2023, House/ to Governor",Housing Affordability Amendments,This bill modifies provisions relating to affordable housing and the provision of services related to affordable housing.,,https://le.utah.gov/~2023/bills/static/HB0364.html
H.B. 365,2023-RS,"Rep. Teuscher, Jordan D.","Sen. Bramble, Curtis S.",Thomas R. Vaughn,089,"13 Mar 2023, House/ to Governor",Voter Affiliation Amendments,This bill amends the deadline for a voter to change political party affiliation for an election held in an even-numbered year.,,https://le.utah.gov/~2023/bills/static/HB0365.html
H.B. 366,2023-RS,"Rep. Pierucci, Candice B.", ,Thomas R. Vaughn,,"3 Mar 2023, House/ filed",Political Disclosures Amendments,This bill amends provisions relating to reports and disclosures by officeholders and certain entities.,,https://le.utah.gov/~2023/bills/static/HB0366.html
H.B. 367,2023-RS,"Rep. Hall, Katy", ,Gregory N. Gunn,,"3 Mar 2023, House/ filed",Local Government Airport Ordinances,This bill modifies the rights of municipal airports with respect to ground leases with private parties.,,https://le.utah.gov/~2023/bills/static/HB0367.html
H.B. 368,2023-RS,"Rep. Lisonbee, Karianne","Sen. Weiler, Todd D.",Braden Hess,414,"20 Mar 2023, Governor Signed",Inmate Identification Amendments,This bill requires the Department of Corrections to assist an inmate with access to identification materials.,,https://le.utah.gov/~2023/bills/static/HB0368.html
H.B. 369,2023-RS,"Rep. Eliason, Steve","Sen. Ipson, Don L.",Braden Hess,415,"20 Mar 2023, Governor Signed",DUI Amendments,This bill amends provisions related to driving under the influence and refusal of a chemical test.,,https://le.utah.gov/~2023/bills/static/HB0369.html
H.B. 370,2023-RS,"Rep. Albrecht, Carl R.","Sen. Hinkins, David P.",Shad Larson,179,"14 Mar 2023, Governor Signed",Utility Infrastructure Amendments,This bill addresses the destruction of or tampering with a critical infrastructure facility.,,https://le.utah.gov/~2023/bills/static/HB0370.html
H.B. 371,2023-RS,"Rep. Snider, Casey","Sen. Sandall, Scott D.",Anikka Hoidal,180,"14 Mar 2023, Governor Signed",Working Farm and Ranch Protection Fund,"This bill modifies provisions related to the management, regulation, conservation, and use of natural resources.",,https://le.utah.gov/~2023/bills/static/HB0371.html
H.B. 372,2023-RS,"Rep. Cobb, James F.", ,Alan Houston,,"3 Mar 2023, House/ filed",Local School District Referendum Amendments,This bill addresses actions of a local school district that may be subject to a referendum.,,https://le.utah.gov/~2023/bills/static/HB0372.html
H.B. 373,2023-RS,"Rep. Welton, Douglas R.","Sen. Ipson, Don L.",Shad Larson,,"3 Mar 2023, House/ filed",Law Enforcement Training and Recruitment,This bill creates a tuition reimbursement program for new law enforcement officers.,,https://le.utah.gov/~2023/bills/static/HB0373.html
H.B. 374,2023-RS,"Rep. Teuscher, Jordan D.","Sen. McCay, Daniel",Gregory N. Gunn,181,"14 Mar 2023, Governor Signed",County Sheriff Amendments,"This bill addresses an interlocal agreement between a county and one or more municipalities for law enforcement services (""agreement"").",,https://le.utah.gov/~2023/bills/static/HB0374.html
H.B. 375,2023-RS,"Rep. Gricius, Stephanie","Sen. McCay, Daniel",Kurt P. Gasser,416,"20 Mar 2023, Governor Signed",Traffic Violation Exemptions,This bill provides an exemption to a person who has received a citation related to a motor vehicle if the person provides evidence that the person was not the owner of the relevant vehicle at the time of the alleged violation.,,https://le.utah.gov/~2023/bills/static/HB0375.html
H.B. 376,2023-RS,"Rep. Strong, Mark A.","Sen. Escamilla, Luz",Amy Shewan,090,"13 Mar 2023, House/ to Governor",Cosmetologist Regulation Modifications,This bill enacts provisions related to local government regulation of cosmetology.,,https://le.utah.gov/~2023/bills/static/HB0376.html
H.B. 377,2023-RS,"Rep. Acton, Cheryl K.","Sen. Owens, Derrin R.",Andrea Valenti Arthur,290,"15 Mar 2023, Governor Signed",Prison Health Care Services Retirement Amendments,This bill modifies membership provisions of the public safety retirement systems to include certain employees of the Department of Health and Human Services.,,https://le.utah.gov/~2023/bills/static/HB0377.html
H.B. 378,2023-RS,"Rep. Pierucci, Candice B.","Sen. McCay, Daniel",Gregory N. Gunn,341,"17 Mar 2023, Governor Signed",Fireworks Amendments,This bill modifies provisions regarding the discharge of fireworks.,,https://le.utah.gov/~2023/bills/static/HB0378.html
H.B. 379,2023-RS,"Rep. Matthews, Ashlee", ,Christine R. Gilbert,,"3 Mar 2023, House/ filed",State Employee Incentive Amendments,This bill addresses the use of certain unexpended appropriations.,,https://le.utah.gov/~2023/bills/static/HB0379.html
H.B. 380,2023-RS,"Rep. Snider, Casey","Sen. Winterton, Ronald M.",Michael Cipriano,417,"20 Mar 2023, Governor Signed",Competency to Stand Trial Amendments,This bill addresses petitions to find a defendant incompetent to stand trial in criminal actions.,,https://le.utah.gov/~2023/bills/static/HB0380.html
H.B. 381,2023-RS,"Rep. Stenquist, Jeffrey D.","Sen. Stevenson, Jerry W.",Eric N. Weeks,091,"13 Mar 2023, House/ to Governor",State Finance Review Commission Amendments,This bill modifies provisions related to the State Finance Review Commission and bonding requirements.,,https://le.utah.gov/~2023/bills/static/HB0381.html
H.B. 382,2023-RS,"Rep. Acton, Cheryl K.","Sen. Weiler, Todd D.",Ericka A. Evans,,"3 Mar 2023, House/ filed",Automatic Renewal Contract Requirements,This bill addresses automatic renewal contract requirements.,,https://le.utah.gov/~2023/bills/static/HB0382.html
H.B. 383,2023-RS,"Rep. Wilcox, Ryan D.","Sen. Weiler, Todd D.",Jacqueline Carlton,182,"14 Mar 2023, Governor Signed",Indigent Defense Amendments,This bill amends provisions related to indigent defense.,,https://le.utah.gov/~2023/bills/static/HB0383.html
H.B. 384,2023-RS,"Rep. Stenquist, Jeffrey D.","Sen. Anderegg, Jacob L.",Anikka Hoidal,183,"14 Mar 2023, Governor Signed",Outdoor Recreation Infrastructure Amendments,This bill amends the Outdoor Adventure Infrastructure Restricted Account and the makeup of the Outdoor Adventure Commission.,,https://le.utah.gov/~2023/bills/static/HB0384.html
H.B. 385,2023-RS,"Rep. Abbott, Nelson T.","Sen. Weiler, Todd D.",Jackie Rogers,184,"14 Mar 2023, Governor Signed",Mentally Ill Offenders Amendments,This bill concerns a plea of guilty with a mental illness.,,https://le.utah.gov/~2023/bills/static/HB0385.html
H.B. 386,2023-RS,"Rep. Maloy, A. Cory","Sen. Vickers, Evan J.",Scott Elder,,"3 Mar 2023, House/ filed",Clinical Health Care Provider Grant Amendments,This bill creates a grant program for healthcare providers that provide opportunities for clinical experience to healthcare students.,,https://le.utah.gov/~2023/bills/static/HB0386.html
H.B. 387,2023-RS,"Rep. Kotter, Quinn", ,Kurt P. Gasser,,"3 Mar 2023, House/ filed",Suspended Driver License Appeals Amendments,This bill amends provisions related to an administrative hearing to determine whether to suspend a driver license of an individual accused of driving under the influence.,,https://le.utah.gov/~2023/bills/static/HB0387.html
H.B. 388,2023-RS,"Rep. Loubet, Anthony E.","Sen. Weiler, Todd D.",Patricia Owen,185,"14 Mar 2023, Governor Signed",Statutes of Limitation Amendments,This bill addresses limitations on actions.,,https://le.utah.gov/~2023/bills/static/HB0388.html
H.B. 389,2023-RS,"Rep. Jack, Colin W.","Sen. Hinkins, David P.",Scott Elder,186,"14 Mar 2023, Governor Signed",Electrical Power Delivery Quality Amendments,This bill creates the Electrical Service Quality Act.,,https://le.utah.gov/~2023/bills/static/HB0389.html
H.B. 390,2023-RS,"Rep. Birkeland, Kera","Sen. Kennedy, Michael S.",Michael Cipriano,418,"20 Mar 2023, Governor Signed",Child Custody Amendments,This bill addresses make-up parent-time.,,https://le.utah.gov/~2023/bills/static/HB0390.html
H.B. 391,2023-RS,"Rep. Lyman, Phil", ,Scott Elder,,"3 Mar 2023, House/ filed",Rural Emergency Medical Services,This bill addresses the rural county health care facilities tax.,,https://le.utah.gov/~2023/bills/static/HB0391.html
H.B. 392,2023-RS,"Rep. Elison, Joseph","Sen. Owens, Derrin R.",Gus Harb,092,"13 Mar 2023, House/ to Governor",Rural County Health Care Facilities Tax Amendments,This bill modifies provisions related to the rural county health care facilities sales and use tax.,,https://le.utah.gov/~2023/bills/static/HB0392.html
H.B. 393,2023-RS,"Rep. Teuscher, Jordan D.","Sen. Cullimore, Kirk A.",Michael Cipriano,,"3 Mar 2023, House/ filed",Primary Ballot Requirements,This bill addresses the nomination for an elective office of a member of a qualified political party.,,https://le.utah.gov/~2023/bills/static/HB0393.html
H.B. 394,2023-RS,"Rep. Peterson, Karen M.","Sen. Millner, Ann",Mike Curtis,187,"14 Mar 2023, Governor Signed",Hold Harmless for Public Education Enrollment Decline,This bill establishes and provides funding for the Boost Up Supplemental Grant Program.,,https://le.utah.gov/~2023/bills/static/HB0394.html
H.B. 395,2023-RS,"Rep. Kohler, Mike L.", ,Kurt P. Gasser,,"3 Mar 2023, House/ filed",Cyclist Road Use Requirements,This bill requires an individual operating a bicycle or moped to use a designated bicycle path if available.,,https://le.utah.gov/~2023/bills/static/HB0395.html
H.B. 396,2023-RS,"Rep. Elison, Joseph","Sen. Ipson, Don L.",Gregory N. Gunn,188,"14 Mar 2023, Governor Signed",Paleontological Resources Amendments,This bill modifies provisions related to paleontological resources on city or county lands.,,https://le.utah.gov/~2023/bills/static/HB0396.html
H.B. 397,2023-RS,"Rep. Kohler, Mike L.","Sen. Hinkins, David P.",Andrea Valenti Arthur,189,"14 Mar 2023, Governor Signed",Urban Farming Assessment Amendments,This bill modifies provisions relating to property tax assessment of agricultural land.,,https://le.utah.gov/~2023/bills/static/HB0397.html
H.B. 398,2023-RS,"Rep. Abbott, Nelson T.","Sen. Fillmore, Lincoln",Jeff Van Hulten,190,"14 Mar 2023, Governor Signed",Special Needs Opportunity Scholarship Program Amendments,This bill amends provisions related to the Special Needs Opportunity Scholarship Program.,,https://le.utah.gov/~2023/bills/static/HB0398.html
H.B. 399,2023-RS,"Rep. Loubet, Anthony E.","Sen. McCay, Daniel",Ericka A. Evans,191,"14 Mar 2023, Governor Signed",Corporation Amendments,This bill addresses corporate application requirements for reinstatement and withdrawal.,,https://le.utah.gov/~2023/bills/static/HB0399.html
H.B. 400,2023-RS,"Rep. Johnson, Dan N.","Sen. Millner, Ann",Daniel M. Cheung,093,"13 Mar 2023, House/ to Governor",School Absenteeism Amendments,This bill enacts provisions relating to school absenteeism and student behavior.,,https://le.utah.gov/~2023/bills/static/HB0400.html
H.B. 401,2023-RS,"Rep. Acton, Cheryl K.","Sen. Weiler, Todd D.",Amy Shewan,,"3 Mar 2023, House/ filed",Homeowners Association Requirements,This bill amends provisions related to owners' access to association documents.,,https://le.utah.gov/~2023/bills/static/HB0401.html
H.B. 402,2023-RS,"Rep. Ivory, Ken","Sen. Harper, Wayne A.",Jackie Rogers,192,"14 Mar 2023, Governor Signed",Extradition Tolling Amendments,This bill provides for the tolling for an extradition waiver if a defendant is subject to criminal charges in this state.,,https://le.utah.gov/~2023/bills/static/HB0402.html
H.B. 403,2023-RS,"Rep. Eliason, Steve","Sen. Millner, Ann",Braden Hess,193,"14 Mar 2023, Governor Signed",Student Mental Health Amendments,This bill amends provisions of public education student mental health screening.,,https://le.utah.gov/~2023/bills/static/HB0403.html
H.B. 404,2023-RS,"Rep. Judkins, Marsha","Sen. Riebe, Kathleen A.",Jacqueline Carlton,,"3 Mar 2023, House/ filed",Juvenile Interrogation Modifications,This bill addresses the interrogation of a child.,,https://le.utah.gov/~2023/bills/static/HB0404.html
H.B. 405,2023-RS,"Rep. Brammer, Brady","Sen. Grover, Keith",Braden Hess,094,"13 Mar 2023, House/ to Governor",School Bus Owner Requirements,This bill amends a provision related to exceptions for an owner's or operator's security requirement.,,https://le.utah.gov/~2023/bills/static/HB0405.html
H.B. 406,2023-RS,"Rep. Whyte, Stephen L.","Sen. Fillmore, Lincoln",Gregory N. Gunn,478,"23 Mar 2023, Governor Signed","Land Use, Development, and Management Act Modifications","This bill amends provisions related to municipal land use, development, and management of real property.",,https://le.utah.gov/~2023/bills/static/HB0406.html
H.B. 407,2023-RS,"Rep. Christofferson, Kay J.","Sen. Fillmore, Lincoln",Andrea Valenti Arthur,,"3 Mar 2023, House/ filed",Incentives Amendments,This bill amends provisions related to tax credits.,,https://le.utah.gov/~2023/bills/static/HB0407.html
