bill_id,session,primary_sponsor,floor_sponsor,drafting_attorney,chapter_num,last_action,title,description,comm_note,bill_url
H.B. 503,2024-RS,"Rep. Burton, Jefferson S.","Sen. McKell, Michael K.",Greg Gunn,,"14 Mar 2024, Governor Signed",Nursing Care Facility Amendments,This bill amends Medicaid provisions impacting nursing care facilities.,,https://le.utah.gov/~2024/bills/static/HB0503.html
H.B. 504,2024-RS,"Rep. King, Brian S.", ,Alan Houston,,"1 Mar 2024, House/ filed",Abortion Revisions,This bill modifies provisions related to abortion.,,https://le.utah.gov/~2024/bills/static/HB0504.html
H.B. 505,2024-RS,"Rep. Briscoe, Joel K.", ,RuthAnne Oakey-Frost,,"1 Mar 2024, House/ filed",Property Loss Amendments,This bill creates the Property Loss Related to Homelessness Compensation Fund.,,https://le.utah.gov/~2024/bills/static/HB0505.html
H.B. 506,2024-RS,"Rep. Judkins, Marsha","Sen. Weiler, Todd D.",Rhonda Bailey,,"1 Mar 2024, House/ filed",Higher Education Residency Amendments,This bill provides that a nonimmigrant under a certain type of temporary federal immigration benefit may become a resident student under certain circumstances.,,https://le.utah.gov/~2024/bills/static/HB0506.html
H.B. 507,2024-RS,"Rep. Musselman, Calvin R.","Sen. Bramble, Curtis S.",Tyler Moore,,"21 Mar 2024, Governor Signed",Construction Amendments,This bill addresses construction site storm water runoff controls.,,https://le.utah.gov/~2024/bills/static/HB0507.html
H.B. 508,2024-RS,"Rep. Wilcox, Ryan D.", ,Tyler Moore,,"1 Mar 2024, House/ filed",Occupational Licensing Amendments,This bill modifies the review criteria for periodic review standards for occupational licensing under Commerce and Trade.,,https://le.utah.gov/~2024/bills/static/HB0508.html
H.B. 509,2024-RS,"Rep. Elison, Joseph", ,Christine R. Gilbert,,"1 Mar 2024, House/ filed",Utah Permanent Fund,This bill creates the Utah Permanent Fund.,,https://le.utah.gov/~2024/bills/static/HB0509.html
H.B. 510,2024-RS,"Rep. Birkeland, Kera","Sen. McCay, Daniel",Andrea Valenti Arthur,,"1 Mar 2024, House/ filed",Income Tax Age Requirements,This bill modifies the circumstances under which an individual is exempt from taxation on income.,,https://le.utah.gov/~2024/bills/static/HB0510.html
H.B. 511,2024-RS,"Rep. Bennion, Gay Lynn", ,Andrea Valenti Arthur,,"1 Mar 2024, House/ filed",Home Ownership Modifications,This bill modifies provisions related to the reporting of information when applying for a local business license.,,https://le.utah.gov/~2024/bills/static/HB0511.html
H.B. 512,2024-RS,"Rep. Brooks, Walt", ,Mike Curtis,,"1 Mar 2024, House/ filed",Minimum Basic Tax Rate Reduction,This bill amends provisions related to the minimum basic tax rate that funds public education.,,https://le.utah.gov/~2024/bills/static/HB0512.html
H.B. 513,2024-RS,"Rep. Peterson, Thomas W.", ,Shad Larson,,"1 Mar 2024, House/ filed",Public Employees 401k Match Amendments,This bill addresses public employee 401(k) matches.,,https://le.utah.gov/~2024/bills/static/HB0513.html
H.B. 514,2024-RS,"Rep. Stratton, Keven J.","Sen. Johnson, John D.",Kami Orton,,"1 Mar 2024, House/ filed",School Chaplain Amendments,This bill allows an LEA to permit a volunteer chaplain at a school.,,https://le.utah.gov/~2024/bills/static/HB0514.html
H.B. 515,2024-RS,"Rep. Peterson, Karen M.","Sen. Buxton, David G.",Michael Cipriano,,"21 Mar 2024, Governor Signed",Election Administration Modifications,This bill modifies provisions related to recounts and tie votes in elections.,,https://le.utah.gov/~2024/bills/static/HB0515.html
H.B. 516,2024-RS,"Rep. Pierucci, Candice B.","Sen. McKell, Michael K.",Austin Weenig,,"21 Mar 2024, Governor Signed",State Land Purchase Amendments,This bill deals with land conveyances to restricted foreign entities in the state.,,https://le.utah.gov/~2024/bills/static/HB0516.html
H.B. 517,2024-RS,"Rep. Lee, Trevor ","Sen. Weiler, Todd D.",Mike Curtis,,"18 Mar 2024, Governor Signed",Half-day Kindergarten Amendments,This bill amends provisions regarding half-day kindergarten to ensure that a student attending half-day kindergarten receives instruction in all of the kindergarten core competencies.,,https://le.utah.gov/~2024/bills/static/HB0517.html
H.B. 518,2024-RS,"Rep. Peterson, Thomas W.","Sen. Bramble, Curtis S.",Tyler Moore,,"21 Mar 2024, Governor Signed",State Construction Code Modifications,This bill modifies State Construction Code.,,https://le.utah.gov/~2024/bills/static/HB0518.html
H.B. 519,2024-RS,"Rep. Snider, Casey","Sen. Sandall, Scott D.",Patricia Owen,,"12 Mar 2024, Governor Signed",Department of Natural Resources Modifications,This bill modifies provisions related to the Department of Natural Resources.,,https://le.utah.gov/~2024/bills/static/HB0519.html
H.B. 520,2024-RS,"Rep. Kyle, Jason B.","Sen. McCay, Daniel",Gus Harb,,"12 Mar 2024, Governor Signed",Fallow Land Amendments,This bill addresses the applicability of fallow land to agricultural and urban farming property tax assessment.,,https://le.utah.gov/~2024/bills/static/HB0520.html
H.B. 521,2024-RS,"Rep. Moss, Carol S.","Sen. Riebe, Kathleen A.",Kami Orton,,"1 Mar 2024, House/ filed",Class Size Reduction Amendments,This bill makes changes to the allocation of an existing appropriation for class size reduction.,,https://le.utah.gov/~2024/bills/static/HB0521.html
H.B. 522,2024-RS,"Rep. Albrecht, Carl R.","Sen. Winterton, Ronald M.",Ryan C. Williams,,"12 Mar 2024, Governor Signed",Veterinarian Education Loan Repayment Program Amendments,This bill makes changes to the Veterinarian Education Loan Repayment Program.,,https://le.utah.gov/~2024/bills/static/HB0522.html
H.B. 523,2024-RS,"Rep. Stoddard, Andrew", ,Alan Houston,,"1 Mar 2024, House/ filed",Domestic Violence Revisions,This bill amends provisions related to domestic violence.,,https://le.utah.gov/~2024/bills/static/HB0523.html
H.B. 524,2024-RS,"Rep. Eliason, Steve","Sen. Sandall, Scott D.",Patricia Owen,,"1 Mar 2024, House/ filed",Water Interests Study,This bill addresses conveyances of water interests.,,https://le.utah.gov/~2024/bills/static/HB0524.html
H.B. 525,2024-RS,"Rep. Dailey-Provost, Jennifer","Sen. Hinkins, David P.",Ryan C. Williams,,"1 Mar 2024, House/ filed",Agricultural Amendments,This bill creates a requirement for the Department of Agriculture and Food to study issues related to local food.,,https://le.utah.gov/~2024/bills/static/HB0525.html
H.B. 526,2024-RS,"Rep. Shipp, Rex P.","Sen. Vickers, Evan J.",Ryan C. Williams,,"12 Mar 2024, Governor Signed",Shell Egg Producers Amendments,This bill modifies provisions relating to the sale of eggs by small producers.,,https://le.utah.gov/~2024/bills/static/HB0526.html
H.B. 527,2024-RS,"Rep. Jimenez, Tim", ,Michael Cipriano,,"1 Mar 2024, House/ filed",Public Employee Gender-specific Language Requirements,This bill prohibits certain employment action against a public employee.,,https://le.utah.gov/~2024/bills/static/HB0527.html
H.B. 528,2024-RS,"Rep. Eliason, Steve","Sen. Cullimore, Kirk A.",Alan Houston,,"1 Mar 2024, House/ filed",Behavioral Health Amendments,This bill modifies various behavioral health programs.,,https://le.utah.gov/~2024/bills/static/HB0528.html
H.B. 529,2024-RS,"Rep. Pierucci, Candice B.","Sen. Cullimore, Kirk A.",Mike Curtis,,"14 Mar 2024, House/ enrolled bill to Printing",Utah Fits All Scholarship Program Amendments,This bill amends provisions regarding the Utah Fits All Scholarship Program.,,https://le.utah.gov/~2024/bills/static/HB0529.html
H.B. 530,2024-RS,"Rep. Barlow, Stewart E.","Sen. Kennedy, Michael S.",Alan Houston,,"13 Mar 2024, Governor Signed",Licensed School Psychological Practitioner Amendments,This bill enacts provisions relating to the licensure of a licensed school psychological practitioner.,,https://le.utah.gov/~2024/bills/static/HB0530.html
H.B. 531,2024-RS,"Rep. Eliason, Steve","Sen. Ipson, Don L.",Jackie Rogers,,"20 Mar 2024, Governor Signed",Laser Pointer Amendments,This bill concerns the criminal offense of unlawful use of a laser pointer.,,https://le.utah.gov/~2024/bills/static/HB0531.html
H.B. 532,2024-RS,"Rep. Musselman, Calvin R.","Sen. McCay, Daniel",Victoria Ashby,,"21 Mar 2024, Governor Signed",State Boards and Commissions Modifications,This bill modifies or repeals various boards and commissions.,,https://le.utah.gov/~2024/bills/static/HB0532.html
H.B. 533,2024-RS,"Rep. Peterson, Karen M.","Sen. Fillmore, Lincoln",Jeff Van Hulten,,"1 Mar 2024, House/ filed",Small School District Scale of Operations Formula,This bill amends the formula for necessarily existent small schools funding.,,https://le.utah.gov/~2024/bills/static/HB0533.html
H.B. 534,2024-RS,"Rep. Musselman, Calvin R.","Sen. McCay, Daniel",Christine R. Gilbert,,"21 Mar 2024, Governor Signed",Boards and Commissions Modifications,This bill modifies boards and commissions.,,https://le.utah.gov/~2024/bills/static/HB0534.html
H.B. 535,2024-RS,"Rep. Kohler, Mike L.","Sen. Hinkins, David P.",Patricia Owen,,"1 Mar 2024, House/ filed",Water Conservation Modifications,This bill addresses a study concerning water conservation.,,https://le.utah.gov/~2024/bills/static/HB0535.html
H.B. 536,2024-RS,"Rep. MacPherson, Matt", ,Jackie Rogers,,"1 Mar 2024, House/ filed",Fireworks Revisions,This bill makes changes related to the sale and use of fireworks.,,https://le.utah.gov/~2024/bills/static/HB0536.html
H.B. 537,2024-RS,"Rep. Peterson, Thomas W.","Sen. McKell, Michael K.",Kami Orton,,"13 Mar 2024, Governor Signed",Counterfeit Airbag Amendments,This bill prohibits a counterfeit or nonfunctional airbag.,,https://le.utah.gov/~2024/bills/static/HB0537.html
H.B. 538,2024-RS,"Rep. Birkeland, Kera","Sen. Kennedy, Michael S.",Patricia Owen,,"21 Mar 2024, Governor Signed",Protection of State Official or Employee Personal Information,This bill address state elected official's personal identifying information.,,https://le.utah.gov/~2024/bills/static/HB0538.html
H.B. 539,2024-RS,"Rep. Brammer, Brady","Sen. Cullimore, Kirk A.",Christine R. Gilbert,,"21 Mar 2024, Governor Signed",State Legal Dispute Amendments,This bill modifies provisions related to state legal actions.,,https://le.utah.gov/~2024/bills/static/HB0539.html
H.B. 540,2024-RS,"Rep. King, Brian S.", ,Michael Cipriano,,"1 Mar 2024, House/ filed",Lobbyist Disclosure and Regulation Amendments,This bill modifies the Lobbyist Disclosure and Regulation Act.,,https://le.utah.gov/~2024/bills/static/HB0540.html
H.B. 541,2024-RS,"Rep. Stoddard, Andrew", ,RuthAnne Oakey-Frost,,"1 Mar 2024, House/ filed",Child Care Grants Amendments,This bill requires the Office of Child Care to offer grants within available funds to child care providers.,,https://le.utah.gov/~2024/bills/static/HB0541.html
H.B. 542,2024-RS,"Rep. Brammer, Brady","Sen. Millner, Ann",Thomas R. Vaughn,,"1 Mar 2024, House/ filed",Lobbyist Disclosure and Regulation Act Modifications,This bill amends provisions of the Lobbyist Disclosure and Regulation Act.,,https://le.utah.gov/~2024/bills/static/HB0542.html
H.B. 543,2024-RS,"Rep. King, Brian S.", ,Andrea Valenti Arthur,,"1 Mar 2024, House/ filed",Income Tax Modifications,This bill amends income tax provisions.,,https://le.utah.gov/~2024/bills/static/HB0543.html
H.B. 544,2024-RS,"Rep. Abbott, Nelson T.","Sen. Weiler, Todd D.",Alan Houston,,"1 Mar 2024, House/ filed",Mental Health Amendments,This bill addresses the rights and privileges of individuals under commitment to the custody or treatment services of a local mental health authority.,,https://le.utah.gov/~2024/bills/static/HB0544.html
H.B. 545,2024-RS,"Rep. Brammer, Brady", ,Thomas R. Vaughn,,"1 Mar 2024, House/ filed",State Officers Amendments,"This bill enacts provisions relating to the attorney general, the state auditor, and the state treasurer (designated statewide public officers).",,https://le.utah.gov/~2024/bills/static/HB0545.html
H.B. 546,2024-RS,"Rep. Peterson, Karen M.", ,Jeff Van Hulten,,"1 Mar 2024, House/ filed",Public Education Modifications,This bill creates additional corrective action options for the State Board of Education (state board) to utilize.,,https://le.utah.gov/~2024/bills/static/HB0546.html
H.B. 547,2024-RS,"Rep. Dailey-Provost, Jennifer","Sen. Weiler, Todd D.",Jackie Rogers,,"1 Mar 2024, House/ filed",Law Enforcement Quota Amendments,This bill concerns law enforcement quotas.,,https://le.utah.gov/~2024/bills/static/HB0547.html
H.B. 548,2024-RS,"Rep. Burton, Jefferson S.","Sen. Stevenson, Jerry W.",Christine R. Gilbert,,"14 Mar 2024, House/ enrolled bill to Printing",Alcohol Amendments,This bill modifies provisions related to alcohol.,,https://le.utah.gov/~2024/bills/static/HB0548.html
H.B. 549,2024-RS,"Rep. Lee, Trevor ", ,Ryan C. Williams,,"1 Mar 2024, House/ filed",Product Disclosure Requirements,This bill creates a labeling and disclosure requirement for genetically modified meat products.,,https://le.utah.gov/~2024/bills/static/HB0549.html
H.B. 550,2024-RS,"Rep. Defay, Ariel", ,Tyler Moore,,"1 Mar 2024, House/ filed",Consumer Privacy Modifications,This bill modifies the Utah Consumer Privacy Act.,,https://le.utah.gov/~2024/bills/static/HB0550.html
H.B. 551,2024-RS,"Rep. Garner, Brett", ,Eric N. Weeks,,"1 Mar 2024, House/ filed",Olympic Public Funding Requirements,This bill addresses the use of public money by certain entities involved with the Olympic and Paralympic Winter Games.,,https://le.utah.gov/~2024/bills/static/HB0551.html
H.B. 552,2024-RS,"Rep. Spendlove, Robert M.", ,Scott Elder,,"1 Mar 2024, House/ filed",Pollution Control Amendments,This bill makes changes to the Pollution Control Act.,,https://le.utah.gov/~2024/bills/static/HB0552.html
H.B. 553,2024-RS,"Rep. Wilcox, Ryan D.", ,Jackie Rogers,,"1 Mar 2024, House/ filed",Reverse-keyword Information Prohibition,This bill prohibits access to and use of reverse-keyword information.,,https://le.utah.gov/~2024/bills/static/HB0553.html
H.B. 554,2024-RS,"Rep. Thurston, Norman K", ,Austin Weenig,,"1 Mar 2024, House/ filed",Licensure by Endorsement Amendments,This bill modifies provisions related to professional licensing.,,https://le.utah.gov/~2024/bills/static/HB0554.html
H.B. 555,2024-RS,"Rep. Briscoe, Joel K.", ,Christopher Williams,,"1 Mar 2024, House/ filed",School Policy Amendments,This bill adds provisions related to educational opportunity.,,https://le.utah.gov/~2024/bills/static/HB0555.html
H.B. 556,2024-RS,"Rep. Ivory, Ken", ,Kami Orton,,"1 Mar 2024, House/ filed",Sexually Oriented Business Regulations for Higher Education,This bill establishes restrictions on sexual content in higher education.,,https://le.utah.gov/~2024/bills/static/HB0556.html
H.B. 557,2024-RS,"Rep. Lyman, Phil", ,Gus Harb,,"1 Mar 2024, House/ filed",Income Tax Deduction Amendments,This bill provides for income tax deductions.,,https://le.utah.gov/~2024/bills/static/HB0557.html
H.B. 558,2024-RS,"Rep. Birkeland, Kera", ,Patricia Owen,,"1 Mar 2024, House/ filed",Transient Room Tax Revisions,This bill addresses the imposition and expenditure of transient room taxes.,,https://le.utah.gov/~2024/bills/static/HB0558.html
H.B. 559,2024-RS,"Rep. King, Brian S.", ,Jackie Rogers,,"1 Mar 2024, House/ filed",Firearm Revisions,This bill concerns firearm restrictions and requirements.,,https://le.utah.gov/~2024/bills/static/HB0559.html
H.B. 560,2024-RS,"Rep. Lisonbee, Karianne","Sen. McCay, Daniel",Alan Houston,,"14 Mar 2024, Governor Signed",Licensing Modifications,This bill modifies licensing provisions related to abortion.,,https://le.utah.gov/~2024/bills/static/HB0560.html
H.B. 561,2024-RS,"Rep. Welton, Douglas R.","Sen. McKell, Michael K.",RuthAnne Oakey-Frost,,"14 Mar 2024, Governor Signed",Communication Awareness Pilot Program,"This bill creates the Communication Habits to reduce Adolescent Threats, or CHAT, Pilot Program.",,https://le.utah.gov/~2024/bills/static/HB0561.html
H.B. 562,2024-RS,"Rep. Wilcox, Ryan D.","Sen. Fillmore, Lincoln",Robert H. Rees,,"19 Mar 2024, Governor Signed",Utah Fairpark Area Investment and Restoration District,"This bill enacts and modifies provisions relating to the Utah Fairpark Area Investment and Restoration District. The boundary information for the Utah Fairpark Area Investment and Restoration District boundary: ▸     is delineated in a shapefile that: •     is enacted as part of this bill in electronic form; •     may be found at: https://le.utah.gov/~2024/documents/HB0562_shapefile.zip; and •     has the following electronic file security code: cf4d4953297c3ea4c936028b7c89e3c0; and ▸     is also depicted in a format that: •     is intended to be more accessible to the general public and is provided for informational purposes only; •     shows the boundary as delineated in the shapefile, but is not enacted as part of this bill; and •     may be found at:",,https://le.utah.gov/~2024/bills/static/HB0562.html
H.B. 563,2024-RS,"Rep. Ivory, Ken", ,Tyler Moore,,"1 Mar 2024, House/ filed",Corporate Renewal Amendments,This bill standardizes the renewal process for business entities.,,https://le.utah.gov/~2024/bills/static/HB0563.html
H.B. 564,2024-RS,"Rep. Lyman, Phil", ,Robert H. Rees,,"1 Mar 2024, House/ filed",Public Records Amendments,This bill modifies a provision relating to public records.,,https://le.utah.gov/~2024/bills/static/HB0564.html
