bill_id,session,chamber,location,action_date,action,vote,vote_url,order
H.B. 251,2023-RS,Senate,Senate Consent Calendar,2023-02-16,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=838&house=S,24
H.B. 251,2023-RS,Senate,Senate Consent Calendar,2023-02-27,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1345&house=S,25
H.B. 251,2023-RS,Senate,Senate President,2023-02-27,Senate/ passed 3rd reading,24 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1346&house=S,26
H.B. 251,2023-RS,Senate,House Speaker,2023-02-27,Senate/ signed by President/ returned to House,,,27
H.B. 251,2023-RS,Senate,House Speaker,2023-02-27,Senate/ to House,,,28
H.B. 251,2023-RS,House,House Speaker,2023-02-27,House/ received from Senate,,,29
H.B. 251,2023-RS,House,Legislative Research and General Counsel / Enrolling,2023-02-27,House/ signed by Speaker/ sent for enrolling,,,30
H.B. 251,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-28,Bill Received from House for Enrolling,,,31
H.B. 251,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-28,Draft of Enrolled Bill Prepared,,,32
H.B. 251,2023-RS,,Clerk of the House,2023-03-09,Enrolled Bill Returned to House or Senate,,,33
H.B. 251,2023-RS,House,Clerk of the House,2023-03-09,House/ enrolled bill to Printing,,,34
H.B. 251,2023-RS,House,Clerk of the House,2023-03-13,House/ received enrolled bill from Printing,,,35
H.B. 251,2023-RS,House,Executive Branch - Governor,2023-03-13,House/ to Governor,,,36
H.B. 251,2023-RS,,Lieutenant Governor's office for filing,2023-03-20,Governor Signed,,,37
H.B. 252,2023-RS,,Legislative Research and General Counsel,2023-01-19,Bill Numbered but not Distributed,,,1
H.B. 252,2023-RS,,Legislative Research and General Counsel,2023-01-19,Numbered Bill Publicly Distributed,,,2
H.B. 252,2023-RS,Fiscal,Legislative Research and General Counsel,2023-01-19,LFA/ bill sent to agencies for fiscal input,,,3
H.B. 252,2023-RS,House,Clerk of the House,2023-01-20,House/ received bill from Legislative Research,,,4
H.B. 252,2023-RS,House,House Rules Committee,2023-01-20,House/ 1st reading (Introduced),,,5
H.B. 252,2023-RS,Fiscal,House Rules Committee,2023-01-24,LFA/ fiscal note sent to sponsor,,,6
H.B. 252,2023-RS,Fiscal,House Rules Committee,2023-01-24,LFA/ fiscal note publicly available,,,7
H.B. 252,2023-RS,House,House Rules Committee,2023-01-25,House/ received fiscal note from Fiscal Analyst,,,8
H.B. 252,2023-RS,House,House Health and Human Services Committee,2023-01-25,House/ to standing committee,,,9
H.B. 252,2023-RS,,House Health and Human Services Committee,2023-01-27,House Comm - Favorable Recommendation,10 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=26149,10
H.B. 252,2023-RS,House,House Health and Human Services Committee,2023-01-30,House/ committee report favorable,,,11
H.B. 252,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-30,House/ 2nd reading,,,12
H.B. 252,2023-RS,House,House 3rd Reading Calendar for House bills,2023-02-02,House/ 3rd reading,,,13
H.B. 252,2023-RS,House,Clerk of the House,2023-02-02,House/ failed,36 36 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=258&house=H,14
H.B. 252,2023-RS,House,House file for bills not passed,2023-02-02,House/ filed,,,15
H.B. 252,2023-RS,House,Clerk of the House,2023-03-03,House/ strike enacting clause,,,16
H.B. 252,2023-RS,House,House file for bills not passed,2023-03-03,House/ filed,,,17
H.B. 253,2023-RS,,Legislative Research and General Counsel,2023-01-19,Bill Numbered but not Distributed,,,1
H.B. 253,2023-RS,,Legislative Research and General Counsel,2023-01-19,Numbered Bill Publicly Distributed,,,2
H.B. 253,2023-RS,House,Clerk of the House,2023-01-20,House/ received bill from Legislative Research,,,3
H.B. 253,2023-RS,House,House Rules Committee,2023-01-20,House/ 1st reading (Introduced),,,4
H.B. 253,2023-RS,House,House Rules Committee,2023-01-20,House/ received fiscal note from Fiscal Analyst,,,5
H.B. 253,2023-RS,House,House Government Operations Committee,2023-02-01,House/ to standing committee,,,6
H.B. 253,2023-RS,House,House Government Operations Committee,2023-02-01,House/ to Printing with fiscal note,,,7
H.B. 253,2023-RS,,House Government Operations Committee,2023-02-08,House Comm - Substitute Recommendation from # 0 to # 2,10 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=26858,8
H.B. 253,2023-RS,,House Government Operations Committee,2023-02-08,House Comm - Favorable Recommendation,10 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=26859,9
H.B. 253,2023-RS,House,House Government Operations Committee,2023-02-09,House/ comm rpt/ substituted,,,10
H.B. 253,2023-RS,House,House 3rd Reading Calendar for House bills,2023-02-09,House/ 2nd reading,,,11
H.B. 253,2023-RS,House,House 3rd Reading Calendar for House bills,2023-02-13,House/ 3rd reading,,,12
H.B. 253,2023-RS,House,Senate Secretary,2023-02-13,House/ passed 3rd reading,66 0 9,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=461&house=H,13
H.B. 253,2023-RS,House,Senate Secretary,2023-02-13,House/ to Senate,,,14
H.B. 253,2023-RS,Senate,Waiting for Introduction in the Senate,2023-02-14,Senate/ received from House,,,15
H.B. 253,2023-RS,Senate,Senate Rules Committee,2023-02-15,Senate/ 1st reading (Introduced),,,16
H.B. 253,2023-RS,Senate,Senate Education Committee,2023-02-16,Senate/ to standing committee,,,17
H.B. 253,2023-RS,,Senate Education Committee,2023-02-22,Senate Comm - Favorable Recommendation,4 0 5,https://le.utah.gov/mtgvotes.jsp?voteid=27884,18
H.B. 253,2023-RS,Senate,Senate Education Committee,2023-02-23,Senate/ committee report favorable,,,19
H.B. 253,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-23,Senate/ placed on 2nd Reading Calendar,,,20
H.B. 253,2023-RS,Senate,Senate Rules Committee,2023-02-28,Senate/ 2nd Reading Calendar to Rules,,,21
H.B. 253,2023-RS,Senate,Senate 2nd Reading Calendar,2023-03-03,Senate/ Rules to 2nd Reading Calendar,,,22
H.B. 253,2023-RS,Senate,Senate 2nd Reading Calendar,2023-03-03,Senate/ 2nd & 3rd readings/ suspension,,,23
H.B. 253,2023-RS,Senate,Senate President,2023-03-03,Senate/ passed 2nd & 3rd readings/ suspension,23 4 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=2096&house=S,24
H.B. 253,2023-RS,Senate,House Speaker,2023-03-03,Senate/ signed by President/ returned to House,,,25
H.B. 253,2023-RS,Senate,House Speaker,2023-03-03,Senate/ to House,,,26
H.B. 253,2023-RS,House,House Speaker,2023-03-03,House/ received from Senate,,,27
H.B. 253,2023-RS,House,Legislative Research and General Counsel / Enrolling,2023-03-03,House/ signed by Speaker/ sent for enrolling,,,28
H.B. 253,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-06,Bill Received from House for Enrolling,,,29
H.B. 253,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-06,Draft of Enrolled Bill Prepared,,,30
H.B. 253,2023-RS,,Clerk of the House,2023-03-09,Enrolled Bill Returned to House or Senate,,,31
H.B. 253,2023-RS,House,Clerk of the House,2023-03-09,House/ enrolled bill to Printing,,,32
H.B. 253,2023-RS,,Lieutenant Governor's office for filing,2023-03-13,Governor Signed,,,33
H.B. 253,2023-RS,House,Clerk of the House,2023-03-13,House/ received enrolled bill from Printing,,,34
H.B. 253,2023-RS,House,Executive Branch - Governor,2023-03-13,House/ to Governor,,,35
H.B. 254,2023-RS,,Legislative Research and General Counsel,2023-01-19,Bill Numbered but not Distributed,,,1
H.B. 254,2023-RS,,Legislative Research and General Counsel,2023-01-19,Numbered Bill Publicly Distributed,,,2
H.B. 254,2023-RS,House,Clerk of the House,2023-01-20,House/ received bill from Legislative Research,,,3
H.B. 254,2023-RS,House,House Rules Committee,2023-01-20,House/ 1st reading (Introduced),,,4
H.B. 254,2023-RS,Fiscal,House Rules Committee,2023-02-03,LFA/ fiscal note sent to sponsor,,,5
H.B. 254,2023-RS,House,House Law Enforcement and Criminal Justice Committee,2023-02-03,House/ to Printing with fiscal note,,,6
H.B. 254,2023-RS,House,House Rules Committee,2023-02-13,House/ received fiscal note from Fiscal Analyst,,,7
H.B. 254,2023-RS,House,House Law Enforcement and Criminal Justice Committee,2023-02-13,House/ to standing committee,,,8
H.B. 254,2023-RS,,House Law Enforcement and Criminal Justice Committee,2023-02-15,House Comm - Substitute Recommendation from # 0 to # 1,9 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=27345,9
H.B. 254,2023-RS,,House Law Enforcement and Criminal Justice Committee,2023-02-15,House Comm - Favorable Recommendation,10 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=27346,10
H.B. 254,2023-RS,House,House Law Enforcement and Criminal Justice Committee,2023-02-15,House/ comm rpt/ substituted,,,11
H.B. 254,2023-RS,House,House 3rd Reading Calendar for House bills,2023-02-15,House/ 2nd reading,,,12
H.B. 254,2023-RS,House,House 3rd Reading Calendar for House bills,2023-02-16,House/ 3rd reading,,,13
H.B. 254,2023-RS,House,Senate Secretary,2023-02-16,House/ passed 3rd reading,68 1 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=691&house=H,14
H.B. 254,2023-RS,House,House Docket Clerk,2023-02-16,House/ held,,,15
H.B. 254,2023-RS,House,Senate Secretary,2023-02-17,House/ to Senate,,,16
H.B. 254,2023-RS,Senate,Waiting for Introduction in the Senate,2023-02-21,Senate/ received from House,,,17
H.B. 254,2023-RS,Senate,Senate Rules Committee,2023-02-21,Senate/ 1st reading (Introduced),,,18
H.B. 254,2023-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2023-02-21,Senate/ to standing committee,,,19
H.B. 254,2023-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2023-02-23,Senate Comm - Not Considered,,,20
H.B. 254,2023-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2023-02-24,Senate Comm - Not Considered,,,21
H.B. 254,2023-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2023-02-28,Senate Comm - Favorable Recommendation,2 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=28456,22
H.B. 254,2023-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2023-02-28,Senate/ committee report favorable,,,23
H.B. 254,2023-RS,Senate,Senate Rules Committee,2023-02-28,Senate/ comm rpt/ sent to Rules,,,24
H.B. 254,2023-RS,Senate,Senate Secretary,2023-03-03,Senate/ strike enacting clause,,,25
H.B. 254,2023-RS,Senate,Clerk of the House,2023-03-03,Senate/ to House,,,26
H.B. 254,2023-RS,House,Clerk of the House,2023-03-03,House/ received from Senate,,,27
H.B. 254,2023-RS,House,House file for bills not passed,2023-03-03,House/ filed,,,28
H.B. 255,2023-RS,,Legislative Research and General Counsel,2023-01-20,Bill Numbered but not Distributed,,,1
H.B. 255,2023-RS,,Legislative Research and General Counsel,2023-01-20,Numbered Bill Publicly Distributed,,,2
H.B. 255,2023-RS,House,Clerk of the House,2023-01-20,House/ received bill from Legislative Research,,,3
H.B. 255,2023-RS,House,House Rules Committee,2023-01-20,House/ 1st reading (Introduced),,,4
H.B. 255,2023-RS,House,House Rules Committee,2023-01-24,House/ received fiscal note from Fiscal Analyst,,,5
H.B. 255,2023-RS,House,House Law Enforcement and Criminal Justice Committee,2023-01-24,House/ to standing committee,,,6
H.B. 255,2023-RS,,House Law Enforcement and Criminal Justice Committee,2023-01-30,House Comm - Favorable Recommendation,10 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=26177,7
H.B. 255,2023-RS,House,House Law Enforcement and Criminal Justice Committee,2023-01-31,House/ committee report favorable,,,8
H.B. 255,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-31,House/ 2nd reading,,,9
H.B. 255,2023-RS,House,House 3rd Reading Calendar for House bills,2023-02-02,House/ to Printing with fiscal note,,,10
H.B. 255,2023-RS,House,House 3rd Reading Calendar for House bills,2023-02-02,House/ 3rd reading,,,11
H.B. 255,2023-RS,House,House 3rd Reading Calendar for House bills,2023-02-02,House/ substituted from # 0 to # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=262&house=H,12
H.B. 255,2023-RS,House,Senate Secretary,2023-02-02,House/ passed 3rd reading,73 0 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=263&house=H,13
H.B. 255,2023-RS,House,Senate Secretary,2023-02-02,House/ to Senate,,,14
H.B. 255,2023-RS,Senate,Waiting for Introduction in the Senate,2023-02-03,Senate/ received from House,,,15
H.B. 255,2023-RS,Senate,Senate Rules Committee,2023-02-03,Senate/ 1st reading (Introduced),,,16
H.B. 255,2023-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2023-02-03,Senate/ to standing committee,,,17
H.B. 255,2023-RS,,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2023-02-06,Senate Comm - Favorable Recommendation,4 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=26583,18
H.B. 255,2023-RS,Senate,"Senate Judiciary, Law Enforcement, and Criminal Justice Committee",2023-02-07,Senate/ committee report favorable,,,19
H.B. 255,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-07,Senate/ placed on 2nd Reading Calendar,,,20
H.B. 255,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-09,Senate/ 2nd reading,,,21
H.B. 255,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-09,Senate/ passed 2nd reading,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=497&house=S,22
H.B. 255,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-10,Senate/ 3rd reading,,,23
H.B. 255,2023-RS,Senate,Senate President,2023-02-10,Senate/ passed 3rd reading,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=545&house=S,24
H.B. 255,2023-RS,Senate,House Speaker,2023-02-10,Senate/ signed by President/ returned to House,,,25
H.B. 255,2023-RS,Senate,House Speaker,2023-02-10,Senate/ to House,,,26
H.B. 255,2023-RS,House,House Speaker,2023-02-13,House/ received from Senate,,,27
H.B. 255,2023-RS,House,Legislative Research and General Counsel / Enrolling,2023-02-13,House/ signed by Speaker/ sent for enrolling,,,28
H.B. 255,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Bill Received from House for Enrolling,,,29
H.B. 255,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-14,Draft of Enrolled Bill Prepared,,,30
H.B. 255,2023-RS,,Clerk of the House,2023-03-09,Enrolled Bill Returned to House or Senate,,,31
H.B. 255,2023-RS,House,Clerk of the House,2023-03-09,House/ enrolled bill to Printing,,,32
H.B. 255,2023-RS,House,Clerk of the House,2023-03-13,House/ received enrolled bill from Printing,,,33
H.B. 255,2023-RS,House,Executive Branch - Governor,2023-03-13,House/ to Governor,,,34
H.B. 255,2023-RS,,Lieutenant Governor's office for filing,2023-03-20,Governor Signed,,,35
H.B. 256,2023-RS,,Legislative Research and General Counsel,2023-01-20,Bill Numbered but not Distributed,,,1
H.B. 256,2023-RS,,Legislative Research and General Counsel,2023-01-20,Numbered Bill Publicly Distributed,,,2
H.B. 256,2023-RS,Fiscal,Legislative Research and General Counsel,2023-01-20,LFA/ bill sent to agencies for fiscal input,,,3
H.B. 256,2023-RS,House,Clerk of the House,2023-01-20,House/ received bill from Legislative Research,,,4
H.B. 256,2023-RS,House,House Rules Committee,2023-01-20,House/ 1st reading (Introduced),,,5
H.B. 256,2023-RS,Fiscal,House Rules Committee,2023-01-20,LFA/ fiscal note publicly available,,,6
H.B. 256,2023-RS,House,House Rules Committee,2023-01-23,House/ received fiscal note from Fiscal Analyst,,,7
H.B. 256,2023-RS,House,House Transportation Committee,2023-01-23,House/ to standing committee,,,8
H.B. 256,2023-RS,,House Transportation Committee,2023-01-30,House Comm - Favorable Recommendation,6 3 3,https://le.utah.gov/mtgvotes.jsp?voteid=26166,9
H.B. 256,2023-RS,House,House Transportation Committee,2023-01-31,House/ committee report favorable,,,10
H.B. 256,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-31,House/ 2nd reading,,,11
H.B. 256,2023-RS,House,House 3rd Reading Calendar for House bills,2023-02-03,House/ 3rd reading,,,12
H.B. 256,2023-RS,House,House 3rd Reading Calendar for House bills,2023-02-03,House/ substitute adoption failed from # 0 to # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=279&house=H,13
H.B. 256,2023-RS,House,Senate Secretary,2023-02-03,House/ passed 3rd reading,49 23 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=280&house=H,14
H.B. 256,2023-RS,House,Senate Secretary,2023-02-03,House/ to Senate,,,15
H.B. 256,2023-RS,Senate,Waiting for Introduction in the Senate,2023-02-06,Senate/ received from House,,,16
H.B. 256,2023-RS,Senate,Senate Rules Committee,2023-02-06,Senate/ 1st reading (Introduced),,,17
H.B. 256,2023-RS,Senate,"Senate Transportation, Public Utilities, Energy, and Technology Committee",2023-02-06,Senate/ to standing committee,,,18
H.B. 256,2023-RS,,"Senate Transportation, Public Utilities, Energy, and Technology Committee",2023-02-13,Senate Comm - Motion to Recommend Failed,2 3 2,https://le.utah.gov/mtgvotes.jsp?voteid=27124,19
H.B. 256,2023-RS,,"Senate Transportation, Public Utilities, Energy, and Technology Committee",2023-02-28,Senate Comm - Returned to Rules,,,20
H.B. 256,2023-RS,Senate,Senate Rules Committee,2023-03-01,Senate/ comm rpt/ sent to Rules,,,21
H.B. 256,2023-RS,Senate,Senate Secretary,2023-03-03,Senate/ strike enacting clause,,,22
H.B. 256,2023-RS,Senate,Clerk of the House,2023-03-03,Senate/ to House,,,23
H.B. 256,2023-RS,House,Clerk of the House,2023-03-03,House/ received from Senate,,,24
H.B. 256,2023-RS,House,House file for bills not passed,2023-03-03,House/ filed,,,25
H.B. 257,2023-RS,,Legislative Research and General Counsel,2023-01-20,Bill Numbered but not Distributed,,,1
H.B. 257,2023-RS,,Legislative Research and General Counsel,2023-01-20,Numbered Bill Publicly Distributed,,,2
H.B. 257,2023-RS,House,Clerk of the House,2023-01-20,House/ received bill from Legislative Research,,,3
H.B. 257,2023-RS,House,House Rules Committee,2023-01-20,House/ 1st reading (Introduced),,,4
H.B. 257,2023-RS,House,House Rules Committee,2023-01-24,House/ received fiscal note from Fiscal Analyst,,,5
H.B. 257,2023-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2023-01-24,House/ to standing committee,,,6
H.B. 257,2023-RS,,"House Natural Resources, Agriculture, and Environment Committee",2023-01-30,House Comm - Favorable Recommendation,10 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=26189,7
H.B. 257,2023-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2023-01-31,House/ committee report favorable,,,8
H.B. 257,2023-RS,House,House 3rd Reading Calendar for House bills,2023-01-31,House/ 2nd reading,,,9
