bill_id,session,chamber,location,action_date,action,vote,vote_url,order
H.B. 10,2024-RS,,Senate Government Operations and Political Subdivisions Committee,2024-01-24,Senate Comm - Favorable Recommendation,2 0 6,https://le.utah.gov/mtgvotes.jsp?voteid=30089,18
H.B. 10,2024-RS,Senate,Senate Government Operations and Political Subdivisions Committee,2024-01-25,Senate/ committee report favorable,,,19
H.B. 10,2024-RS,Senate,Senate 2nd Reading Calendar,2024-01-25,Senate/ placed on 2nd Reading Calendar,,,20
H.B. 10,2024-RS,Senate,Senate 2nd Reading Calendar,2024-01-31,Senate/ 2nd reading,,,21
H.B. 10,2024-RS,Senate,Senate 3rd Reading Calendar,2024-01-31,Senate/ passed 2nd reading,24 0 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=270&house=S,22
H.B. 10,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-01,Senate/ 3rd reading,,,23
H.B. 10,2024-RS,Senate,Senate President,2024-02-01,Senate/ passed 3rd reading,26 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=285&house=S,24
H.B. 10,2024-RS,Senate,House Speaker,2024-02-01,Senate/ signed by President/ returned to House,,,25
H.B. 10,2024-RS,Senate,House Speaker,2024-02-01,Senate/ to House,,,26
H.B. 10,2024-RS,House,House Speaker,2024-02-01,House/ received from Senate,,,27
H.B. 10,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-01,House/ signed by Speaker/ sent for enrolling,,,28
H.B. 10,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-04,Bill Received from House for Enrolling,,,29
H.B. 10,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-04,Draft of Enrolled Bill Prepared,,,30
H.B. 10,2024-RS,,Clerk of the House,2024-03-07,Enrolled Bill Returned to House or Senate,,,31
H.B. 10,2024-RS,House,Clerk of the House,2024-03-07,House/ enrolled bill to Printing,,,32
H.B. 10,2024-RS,House,Clerk of the House,2024-03-08,House/ received enrolled bill from Printing,,,33
H.B. 10,2024-RS,House,Executive Branch - Governor,2024-03-08,House/ to Governor,,,34
H.B. 10,2024-RS,,Lieutenant Governor's office for filing,2024-03-19,Governor Signed,,,35
H.B. 11,2024-RS,,Legislative Research and General Counsel,2023-12-15,Bill Numbered but not Distributed,,,1
H.B. 11,2024-RS,,Legislative Research and General Counsel,2023-12-15,Numbered Bill Publicly Distributed,,,2
H.B. 11,2024-RS,House,Clerk of the House,2024-01-10,House/ received bill from Legislative Research,,,3
H.B. 11,2024-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2024-01-12,House/ to Printing with fiscal note,,,4
H.B. 11,2024-RS,House,Clerk of the House,2024-01-16,House/ received fiscal note from Fiscal Analyst,,,5
H.B. 11,2024-RS,House,House Rules Committee,2024-01-16,House/ 1st reading (Introduced),,,6
H.B. 11,2024-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2024-01-16,House/ to standing committee,,,7
H.B. 11,2024-RS,,"House Natural Resources, Agriculture, and Environment Committee",2024-01-18,House Comm - Substitute Recommendation from # 0 to # 1,12 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=29782,8
H.B. 11,2024-RS,,"House Natural Resources, Agriculture, and Environment Committee",2024-01-18,House Comm - Favorable Recommendation,12 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=29801,9
H.B. 11,2024-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2024-01-19,House/ comm rpt/ substituted,,,10
H.B. 11,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-19,House/ 2nd reading,,,11
H.B. 11,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-23,House/ 3rd reading,,,12
H.B. 11,2024-RS,House,Senate Secretary,2024-01-23,House/ passed 3rd reading,51 22 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=68&house=H,13
H.B. 11,2024-RS,House,House Docket Clerk,2024-01-23,House/ held,,,14
H.B. 11,2024-RS,House,Senate Secretary,2024-01-26,House/ to Senate,,,15
H.B. 11,2024-RS,Senate,Waiting for Introduction in the Senate,2024-01-26,Senate/ received from House,,,16
H.B. 11,2024-RS,Senate,Senate Rules Committee,2024-01-29,Senate/ 1st reading (Introduced),,,17
H.B. 11,2024-RS,Senate,Senate Business and Labor Committee,2024-01-30,Senate/ to standing committee,,,18
H.B. 11,2024-RS,,Senate Business and Labor Committee,2024-01-30,Senate Comm - Favorable Recommendation,5 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=30480,19
H.B. 11,2024-RS,Senate,Senate Business and Labor Committee,2024-01-31,Senate/ committee report favorable,,,20
H.B. 11,2024-RS,Senate,Senate 2nd Reading Calendar,2024-01-31,Senate/ placed on 2nd Reading Calendar,,,21
H.B. 11,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-01,Senate/ 2nd reading,,,22
H.B. 11,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-01,Senate/ passed 2nd reading,19 9 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=329&house=S,23
H.B. 11,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-02,Senate/ 3rd reading,,,24
H.B. 11,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-02,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=362&house=S,25
H.B. 11,2024-RS,House,Senate 3rd Reading Calendar,2024-02-20,House/ to Printing with fiscal note,,,26
H.B. 11,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-20,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1136&house=S,27
H.B. 11,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-20,Senate/ substituted from # 1 to # 2,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1137&house=S,28
H.B. 11,2024-RS,Senate,Clerk of the House,2024-02-20,Senate/ passed 3rd reading,23 2 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1138&house=S,29
H.B. 11,2024-RS,Senate,Clerk of the House,2024-02-20,Senate/ to House with amendments,,,30
H.B. 11,2024-RS,House,Clerk of the House,2024-02-20,House/ received from Senate,,,31
H.B. 11,2024-RS,House,House Concurrence Calendar,2024-02-20,House/ placed on Concurrence Calendar,,,32
H.B. 11,2024-RS,House,Senate President,2024-02-21,House/ concurs with Senate amendment,59 12 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=760&house=H,33
H.B. 11,2024-RS,House,Senate President,2024-02-21,House/ to Senate,,,34
H.B. 11,2024-RS,Senate,Senate President,2024-02-21,Senate/ received from House,,,35
H.B. 11,2024-RS,Senate,House Speaker,2024-02-21,Senate/ signed by President/ returned to House,,,36
H.B. 11,2024-RS,Senate,House Speaker,2024-02-21,Senate/ to House,,,37
H.B. 11,2024-RS,House,House Speaker,2024-02-22,House/ received from Senate,,,38
H.B. 11,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-22,House/ signed by Speaker/ sent for enrolling,,,39
H.B. 11,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-22,Bill Received from House for Enrolling,,,40
H.B. 11,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-22,Draft of Enrolled Bill Prepared,,,41
H.B. 11,2024-RS,,Clerk of the House,2024-03-07,Enrolled Bill Returned to House or Senate,,,42
H.B. 11,2024-RS,,Clerk of the House,2024-03-07,Enrolled Bill Returned to House or Senate,,,43
H.B. 11,2024-RS,House,Clerk of the House,2024-03-07,House/ enrolled bill to Printing,,,44
H.B. 11,2024-RS,House,Clerk of the House,2024-03-08,House/ received enrolled bill from Printing,,,45
H.B. 11,2024-RS,House,Executive Branch - Governor,2024-03-08,House/ to Governor,,,46
H.B. 11,2024-RS,,Lieutenant Governor's office for filing,2024-03-12,Governor Signed,,,47
H.B. 12,2024-RS,,Legislative Research and General Counsel,2023-12-15,Bill Numbered but not Distributed,,,1
H.B. 12,2024-RS,,Legislative Research and General Counsel,2023-12-15,Numbered Bill Publicly Distributed,,,2
H.B. 12,2024-RS,Fiscal,Legislative Research and General Counsel,2023-12-15,LFA/ bill sent to agencies for fiscal input,,,3
H.B. 12,2024-RS,Fiscal,Legislative Research and General Counsel,2023-12-26,LFA/ fiscal note sent to sponsor,,,4
H.B. 12,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-02,LFA/ fiscal note publicly available,,,5
H.B. 12,2024-RS,House,Clerk of the House,2024-01-10,House/ received bill from Legislative Research,,,6
H.B. 12,2024-RS,House,Clerk of the House,2024-01-16,House/ received fiscal note from Fiscal Analyst,,,7
H.B. 12,2024-RS,House,House Rules Committee,2024-01-16,House/ 1st reading (Introduced),,,8
H.B. 12,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-16,House/ Rules to 3rd Reading Calendar,,,9
H.B. 12,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-16,House/ 2nd reading,,,10
H.B. 12,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-16,House/ 3rd reading,,,11
H.B. 12,2024-RS,House,Senate Secretary,2024-01-16,House/ passed 3rd reading,72 2 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=3&house=H,12
H.B. 12,2024-RS,House,Senate Secretary,2024-01-16,House/ to Senate,,,13
H.B. 12,2024-RS,Senate,Waiting for Introduction in the Senate,2024-01-16,Senate/ received from House,,,14
H.B. 12,2024-RS,Senate,Senate Rules Committee,2024-01-17,Senate/ 1st reading (Introduced),,,15
H.B. 12,2024-RS,Senate,Senate Revenue and Taxation Committee,2024-01-17,Senate/ to standing committee,,,16
H.B. 12,2024-RS,,Senate Revenue and Taxation Committee,2024-01-29,Senate Comm - Amendment Recommendation # 1,5 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=30417,17
H.B. 12,2024-RS,,Senate Revenue and Taxation Committee,2024-01-29,Senate Comm - Favorable Recommendation,5 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=30418,18
H.B. 12,2024-RS,Senate,Senate Revenue and Taxation Committee,2024-01-30,Senate/ comm rpt/ amended,,,19
H.B. 12,2024-RS,Senate,Senate 2nd Reading Calendar,2024-01-30,Senate/ placed on 2nd Reading Calendar,,,20
H.B. 12,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-01,Senate/ 2nd reading,,,21
H.B. 12,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-01,Senate/ passed 2nd reading,20 7 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=327&house=S,22
H.B. 12,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-02,Senate/ 3rd reading,,,23
H.B. 12,2024-RS,Senate,Clerk of the House,2024-02-02,Senate/ passed 3rd reading,27 0 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=355&house=S,24
H.B. 12,2024-RS,Senate,Clerk of the House,2024-02-02,Senate/ to House with amendments,,,25
H.B. 12,2024-RS,House,Clerk of the House,2024-02-02,House/ received from Senate,,,26
H.B. 12,2024-RS,House,House Concurrence Calendar,2024-02-02,House/ placed on Concurrence Calendar,,,27
H.B. 12,2024-RS,House,Senate President,2024-02-05,House/ concurs with Senate amendment,72 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=296&house=H,28
H.B. 12,2024-RS,House,Senate President,2024-02-05,House/ to Senate,,,29
H.B. 12,2024-RS,Senate,Senate President,2024-02-05,Senate/ received from House,,,30
H.B. 12,2024-RS,Senate,House Speaker,2024-02-05,Senate/ signed by President/ returned to House,,,31
H.B. 12,2024-RS,Senate,House Speaker,2024-02-05,Senate/ to House,,,32
H.B. 12,2024-RS,House,House Speaker,2024-02-06,House/ received from Senate,,,33
H.B. 12,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-06,House/ signed by Speaker/ sent for enrolling,,,34
H.B. 12,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-07,Bill Received from House for Enrolling,,,35
H.B. 12,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-07,Draft of Enrolled Bill Prepared,,,36
H.B. 12,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,37
H.B. 12,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,38
H.B. 12,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,39
H.B. 12,2024-RS,House,Executive Branch - Governor,2024-03-11,House/ to Governor,,,40
H.B. 12,2024-RS,,Clerk of the House,2024-03-13,Enrolled Bill Returned to House or Senate,,,41
H.B. 12,2024-RS,House,Clerk of the House,2024-03-13,House/ enrolled bill to Printing,,,42
H.B. 12,2024-RS,,Clerk of the House,2024-03-14,Enrolled Bill Returned to House or Senate,,,43
H.B. 12,2024-RS,House,Clerk of the House,2024-03-14,House/ enrolled bill to Printing,,,44
H.B. 12,2024-RS,,Lieutenant Governor's office for filing,2024-03-18,Governor Signed,,,45
H.B. 13,2024-RS,,Legislative Research and General Counsel,2023-12-15,Bill Numbered but not Distributed,,,1
H.B. 13,2024-RS,,Legislative Research and General Counsel,2023-12-15,Numbered Bill Publicly Distributed,,,2
H.B. 13,2024-RS,House,Clerk of the House,2024-01-10,House/ received bill from Legislative Research,,,3
H.B. 13,2024-RS,House,Clerk of the House,2024-01-16,House/ received fiscal note from Fiscal Analyst,,,4
H.B. 13,2024-RS,House,House Rules Committee,2024-01-16,House/ 1st reading (Introduced),,,5
H.B. 13,2024-RS,House,House Political Subdivisions Committee,2024-01-16,House/ to standing committee,,,6
H.B. 13,2024-RS,,House Political Subdivisions Committee,2024-01-25,House Comm - Favorable Recommendation,10 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=30262,7
H.B. 13,2024-RS,House,House Political Subdivisions Committee,2024-01-26,House/ committee report favorable,,,8
H.B. 13,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-26,House/ 2nd reading,,,9
H.B. 13,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-05,House/ 3rd reading,,,10
H.B. 13,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-05,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=318&house=H,11
H.B. 13,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-06,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=336&house=H,12
H.B. 13,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-06,House/ substituted from # 0 to # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=337&house=H,13
H.B. 13,2024-RS,House,Senate Secretary,2024-02-06,House/ passed 3rd reading,74 0 1,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=338&house=H,14
H.B. 13,2024-RS,House,Senate Secretary,2024-02-06,House/ to Senate,,,15
H.B. 13,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-06,Senate/ received from House,,,16
H.B. 13,2024-RS,Senate,Senate Rules Committee,2024-02-07,Senate/ 1st reading (Introduced),,,17
H.B. 13,2024-RS,Fiscal,Senate Rules Committee,2024-02-07,LFA/ fiscal note sent to sponsor,,,18
H.B. 13,2024-RS,Senate,Senate Economic Development and Workforce Services Committee,2024-02-08,Senate/ to standing committee,,,19
H.B. 13,2024-RS,Fiscal,Senate Economic Development and Workforce Services Committee,2024-02-09,LFA/ fiscal note publicly available,,,20
H.B. 13,2024-RS,,Senate Economic Development and Workforce Services Committee,2024-02-12,Senate Comm - Amendment Recommendation # 3,4 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=31539,21
H.B. 13,2024-RS,,Senate Economic Development and Workforce Services Committee,2024-02-12,Senate Comm - Favorable Recommendation,3 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=31548,22
H.B. 13,2024-RS,Senate,Senate Economic Development and Workforce Services Committee,2024-02-13,Senate/ comm rpt/ amended,,,23
H.B. 13,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-13,Senate/ placed on 2nd Reading Calendar,,,24
H.B. 13,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-21,Senate/ 2nd & 3rd readings/ suspension,,,25
H.B. 13,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-21,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1257&house=S,26
H.B. 13,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-22,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1341&house=S,27
H.B. 13,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-22,Senate/ floor amendment # 4,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1342&house=S,28
H.B. 13,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-22,Senate/ passed 2nd reading,20 3 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1343&house=S,29
H.B. 13,2024-RS,Senate,Senate 3rd Reading Calendar,2024-02-22,Senate/ 3rd reading,,,30
H.B. 13,2024-RS,Senate,Senate 3rd Reading Calendar Table,2024-02-22,Senate/ placed on 3rd Reading Calendar table,,,31
H.B. 13,2024-RS,Senate,Senate Rules Committee,2024-02-27,Senate/ 3nd Reading Calendar to Rules,,,32
H.B. 13,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-27,Senate/ Rules to 2nd Reading Calendar,,,33
H.B. 13,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-27,Senate/ placed on 2nd Reading Calendar,,,34
H.B. 13,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-27,Senate/ floor amendment # 5,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1639&house=S,35
H.B. 13,2024-RS,Senate,Clerk of the House,2024-02-27,Senate/ passed 2nd & 3rd readings/ suspension,24 3 2,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1640&house=S,36
H.B. 13,2024-RS,Senate,Clerk of the House,2024-02-27,Senate/ to House with amendments,,,37
H.B. 13,2024-RS,House,Clerk of the House,2024-02-27,House/ received from Senate,,,38
H.B. 13,2024-RS,House,House Concurrence Calendar,2024-02-27,House/ placed on Concurrence Calendar,,,39
H.B. 13,2024-RS,House,Senate President,2024-02-28,House/ concurs with Senate amendment,64 6 5,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=1143&house=H,40
H.B. 13,2024-RS,House,Senate President,2024-02-28,House/ to Senate,,,41
H.B. 13,2024-RS,Senate,Senate President,2024-02-28,Senate/ received from House,,,42
H.B. 13,2024-RS,Senate,House Speaker,2024-02-28,Senate/ signed by President/ returned to House,,,43
H.B. 13,2024-RS,Senate,House Speaker,2024-02-28,Senate/ to House,,,44
H.B. 13,2024-RS,House,House Speaker,2024-02-28,House/ received from Senate,,,45
H.B. 13,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-28,House/ signed by Speaker/ sent for enrolling,,,46
H.B. 13,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-29,Bill Received from House for Enrolling,,,47
H.B. 13,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-29,Draft of Enrolled Bill Prepared,,,48
H.B. 13,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,49
H.B. 13,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,50
H.B. 13,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,51
H.B. 13,2024-RS,House,Executive Branch - Governor,2024-03-11,House/ to Governor,,,52
H.B. 13,2024-RS,,Clerk of the House,2024-03-13,Enrolled Bill Returned to House or Senate,,,53
