bill_number,session,session_year,session_type,chamber,action_date,action,journal_page,order
HJR0012,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 173,3
HJR0012,102nd,2023,RS,,2023-05-12,Referred: Emerging Issues(H),H 3493,4
HJR0013,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0013,102nd,2023,RS,,2023-01-04,Read First Time (H),H 50,2
HJR0013,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0013,102nd,2023,RS,,2023-05-12,Referred: Elections and Elected Officials(H),H 3493,4
HJR0014,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0014,102nd,2023,RS,,2023-01-04,Read First Time (H),H 50,2
HJR0014,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0014,102nd,2023,RS,,2023-02-08,Referred: Financial Institutions(H),H 539,4
HJR0014,102nd,2023,RS,,2023-02-14,Public Hearing Completed (H),,5
HJR0014,102nd,2023,RS,,2023-04-11,Action Postponed (H),,6
HJR0014,102nd,2023,RS,,2023-04-18,Executive Session Completed (H),,7
HJR0014,102nd,2023,RS,,2023-04-18,HCS Voted Do Pass (H),,8
HJR0014,102nd,2023,RS,,2023-04-19,HCS Reported Do Pass (H) - AYES: 12 NOES: 0 PRESENT: 0,H 1857,9
HJR0014,102nd,2023,RS,,2023-04-19,Referred: Rules - Regulatory Oversight(H),H 1860,10
HJR0015,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0015,102nd,2023,RS,,2023-01-04,Read First Time (H),H 50,2
HJR0015,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0015,102nd,2023,RS,,2023-01-19,Referred: Ways and Means(H),H 373,4
HJR0015,102nd,2023,RS,,2023-02-09,Public Hearing Completed (H),,5
HJR0016,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0016,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0016,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0016,102nd,2023,RS,,2023-05-12,Referred: Special Committee on Tax Reform(H),H 3493,4
HJR0017,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0017,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0017,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0017,102nd,2023,RS,,2023-01-19,Referred: Ways and Means(H),H 373,4
HJR0017,102nd,2023,RS,,2023-02-09,Public Hearing Completed (H),,5
HJR0018,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0018,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0018,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0018,102nd,2023,RS,,2023-01-17,Referred: Elections and Elected Officials(H),H 307,4
HJR0018,102nd,2023,RS,,2023-01-24,Public Hearing Completed (H),,5
HJR0018,102nd,2023,RS,,2023-01-26,Action Postponed (H),,6
HJR0018,102nd,2023,RS,,2023-02-02,Executive Session Completed (H),,7
HJR0018,102nd,2023,RS,,2023-02-02,HCS Voted Do Pass (H),,8
HJR0019,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0019,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0019,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0019,102nd,2023,RS,,2023-01-17,Referred: Elections and Elected Officials(H),H 307,4
HJR0019,102nd,2023,RS,,2023-02-02,"Public Hearing Scheduled, Bill not Heard (H)",,5
HJR0019,102nd,2023,RS,,2023-02-07,Public Hearing Completed (H),,6
HJR0019,102nd,2023,RS,,2023-03-07,Executive Session Completed (H),,7
HJR0019,102nd,2023,RS,,2023-03-07,HCS Voted Do Pass (H),,8
HJR0019,102nd,2023,RS,,2023-04-05,HCS Reported Do Pass (H) - AYES: 10 NOES: 5 PRESENT: 0,H 1399,9
HJR0019,102nd,2023,RS,,2023-04-17,Referred: Rules - Legislative Oversight(H),H 1787,10
HJR0019,102nd,2023,RS,,2023-05-01,Executive Session Completed (H),,11
HJR0019,102nd,2023,RS,,2023-05-01,Voted Do Pass (H),,12
HJR0019,102nd,2023,RS,,2023-05-01,Reported Do Pass (H) - AYES: 6 NOES: 3 PRESENT: 0,H 2411,13
HJR0020,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0020,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0020,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0020,102nd,2023,RS,,2023-02-15,Referred: Rural Community Development(H),H 597,4
HJR0020,102nd,2023,RS,,2023-02-27,Public Hearing Completed (H),,5
HJR0020,102nd,2023,RS,,2023-03-06,Executive Session Completed (H),,6
HJR0020,102nd,2023,RS,,2023-03-06,HCS Voted Do Pass (H),,7
HJR0020,102nd,2023,RS,,2023-03-07,HCS Reported Do Pass (H) - AYES: 5 NOES: 3 PRESENT: 0,H 800,8
HJR0020,102nd,2023,RS,,2023-03-08,Referred: Rules - Regulatory Oversight(H),H 839,9
HJR0020,102nd,2023,RS,,2023-03-27,Executive Session Completed (H),,10
HJR0020,102nd,2023,RS,,2023-03-27,Voted Do Pass (H),,11
HJR0020,102nd,2023,RS,,2023-03-27,Reported Do Pass (H) - AYES: 7 NOES: 2 PRESENT: 0,H 1050,12
HJR0020,102nd,2023,RS,,2023-04-11,Taken Up for Perfection (H),H 1447,13
HJR0020,102nd,2023,RS,,2023-04-11,Title of Bill - Agreed To,H 1447,14
HJR0020,102nd,2023,RS,,2023-04-11,HCS Adopted (H),H 1449,15
HJR0020,102nd,2023,RS,,2023-04-11,"Perfected with Amendments (H) - HA 1, adopted.",H 1450,16
HJR0020,102nd,2023,RS,,2023-04-12,Referred: Fiscal Review(H),H 1610,17
HJR0020,102nd,2023,RS,,2023-04-17,Executive Session Completed (H),,18
HJR0020,102nd,2023,RS,,2023-04-17,Voted Do Pass (H),,19
HJR0020,102nd,2023,RS,,2023-04-17,Reported Do Pass (H) - AYES: 4 NOES: 2 PRESENT: 0,H 1687,20
HJR0020,102nd,2023,RS,,2023-04-17,Taken Up for Third Reading (H),H 1758,21
HJR0020,102nd,2023,RS,,2023-04-17,Third Read and Passed (H) - AYES: 108 NOES: 28 PRESENT: 13,H 1759 - 1760,22
HJR0020,102nd,2023,RS,,2023-04-18,Reported to the Senate and First Read (S),S 1105,23
HJR0020,102nd,2023,RS,,2023-04-20,"Second read and referred: Agriculture, Food Production and Outdoor Resources(S)",S 1169,24
HJR0020,102nd,2023,RS,,2023-04-20,"Public Hearing Scheduled (S) - Tuesday, April 25, 2023, 8:30 a.m., Senate Committee Room 1",,25
HJR0020,102nd,2023,RS,,2023-04-25,Public Hearing Held (S),,26
HJR0020,102nd,2023,RS,,2023-05-03,Executive Session Held (S),,27
HJR0020,102nd,2023,RS,,2023-05-03,Voted Do Pass (S),,28
HJR0021,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0021,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0021,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0021,102nd,2023,RS,,2023-05-12,Referred: Elections and Elected Officials(H),H 3493,4
HJR0022,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0022,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0022,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0022,102nd,2023,RS,,2023-01-17,Referred: Elections and Elected Officials(H),H 307,4
HJR0023,102nd,2023,RS,,2022-12-01,Prefiled (H),,1
HJR0023,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0023,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0023,102nd,2023,RS,,2023-02-15,Referred: Emerging Issues(H),H 597,4
HJR0023,102nd,2023,RS,,2023-03-08,Public Hearing Completed (H),,5
HJR0023,102nd,2023,RS,,2023-04-05,Executive Session Completed (H),,6
HJR0023,102nd,2023,RS,,2023-04-05,Voted Do Pass (H),,7
HJR0023,102nd,2023,RS,,2023-04-11,Reported Do Pass (H) - AYES: 10 NOES: 4 PRESENT: 0,H 1490,8
HJR0023,102nd,2023,RS,,2023-04-12,Referred: Rules - Legislative Oversight(H),H 1617,9
HJR0023,102nd,2023,RS,,2023-04-17,Executive Session Completed (H),,10
HJR0023,102nd,2023,RS,,2023-04-17,Motion to Do Pass Failed (H),,11
HJR0023,102nd,2023,RS,,2023-04-24,Action Postponed (H),,12
HJR0024,102nd,2023,RS,,2022-12-05,Prefiled (H),,1
HJR0024,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0024,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0024,102nd,2023,RS,,2023-01-17,Referred: Elections and Elected Officials(H),H 308,4
HJR0024,102nd,2023,RS,,2023-01-24,Public Hearing Completed (H),,5
HJR0024,102nd,2023,RS,,2023-01-26,Executive Session Completed (H),,6
HJR0024,102nd,2023,RS,,2023-01-26,Voted Do Pass (H),,7
HJR0025,102nd,2023,RS,,2022-12-05,Prefiled (H),,1
HJR0025,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0025,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0025,102nd,2023,RS,,2023-01-17,Referred: Elections and Elected Officials(H),H 308,4
HJR0025,102nd,2023,RS,,2023-01-24,Public Hearing Completed (H),,5
HJR0025,102nd,2023,RS,,2023-01-26,Executive Session Completed (H),,6
HJR0025,102nd,2023,RS,,2023-01-26,Voted Do Pass (H),,7
HJR0026,102nd,2023,RS,,2022-12-05,Prefiled (H),,1
HJR0026,102nd,2023,RS,,2022-12-07,Withdrawn (H),H 19,2
HJR0027,102nd,2023,RS,,2022-12-05,Prefiled (H),,1
HJR0027,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0027,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0027,102nd,2023,RS,,2023-01-19,Referred: Ways and Means(H),H 373,4
HJR0027,102nd,2023,RS,,2023-03-23,Public Hearing Completed (H),,5
HJR0028,102nd,2023,RS,,2022-12-06,Prefiled (H),,1
HJR0028,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0028,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0028,102nd,2023,RS,,2023-01-17,Referred: Elections and Elected Officials(H),H 308,4
HJR0029,102nd,2023,RS,,2022-12-06,Prefiled (H),,1
HJR0029,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0029,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0029,102nd,2023,RS,,2023-01-17,Referred: Elections and Elected Officials(H),H 308,4
HJR0030,102nd,2023,RS,,2022-12-07,Prefiled (H),,1
HJR0030,102nd,2023,RS,,2023-01-04,Read First Time (H),H 51,2
HJR0030,102nd,2023,RS,,2023-01-05,Read Second Time (H),H 174,3
HJR0030,102nd,2023,RS,,2023-01-17,Referred: Elections and Elected Officials(H),H 308,4
HJR0030,102nd,2023,RS,,2023-01-24,Public Hearing Completed (H),,5
HJR0030,102nd,2023,RS,,2023-01-26,Executive Session Completed (H),,6
