bill_number,session_year,session_type,sponsors,title,status,comm_reports,bill_url
SB0361,2023,RS,"Roberto ""Bobby"" J. Gonzales",ACEQUIA & COMMUNITY DITCH ACT FUNDS,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=361&year=23
SB0362,2023,RS,"Roberto ""Bobby"" J. Gonzales",STUDY REPLACING STATE AUDIT PROCESS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=362&year=23
SB0363,2023,RS,Antonio Maestas,VOLUNTARY MANSLAUGHTER EXCLUSIONS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=363&year=23
SB0364,2023,RS,Gregory A. Baca; Peter Wirth,LEGISLATIVE STATIONERY PROHIBITIONS,Chaptered,SRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=364&year=23
SB0365,2023,RS,Crystal R. Brantley,CHILE MARKETING & PROMOTION PROGRAM,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=365&year=23
SB0366,2023,RS,Crystal R. Brantley,BIOSCIENCE BUSINESS ACCELERATOR,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=366&year=23
SB0367,2023,RS,Harold Pope,SCHOOL ATTENDANCE CHANGES,Died (API.),SEC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=367&year=23
SB0368,2023,RS,Harold Pope,LAW ENFORCEMENT BODY CAM EXCEPTIONS,Chaptered,SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=368&year=23
SB0369,2023,RS,Harold Pope,FIREFIGHTER WORKERS' COMP CONDITIONS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=369&year=23
SB0370,2023,RS,Carrie Hamblen,COLLECTION OF CERTAIN DEMOGRAPHIC DATA,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=370&year=23
SB0371,2023,RS,Antonio Maestas; Christine Chandler,ATTORNEY GENERAL PERSONNEL EXEMPTIONS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=371&year=23
SB0372,2023,RS,William E. Sharer,STORM WATER FACILITY AS MUNICIPAL UTILITY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=372&year=23
SB0373,2023,RS,David M. Gallegos; Crystal R. Brantley; Leo Jaramillo,OFFICE OF CHILD ADVOCATE ACT,Died (API.),SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=373&year=23
SB0374,2023,RS,Ron Griggs,COURT EMERGENCY PROPERTY RESERVE FUND,Died (API.),SJC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=374&year=23
SB0375,2023,RS,Brenda G. McKenna; Kathleen Cates,RENT INCREASES & AIR CONDITIONING,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=375&year=23
SB0376,2023,RS,Pete Campos,SMALL LOCAL GOV'T AUDIT ASSISTANCE,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=376&year=23
SB0377,2023,RS,Pete Campos,INTEGRATED SUBSTANCE ABUSE PROGRAMS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=377&year=23
SB0378,2023,RS,Nancy Rodriguez,SEVERANCE TAX FUND MINIMUM DISTRIBUTION,Chaptered,STBTC Committee Report; SFC Committee Report; HTRC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=378&year=23
SB0379,2023,RS,Pat Woods; Stuart Ingle,CURRY COUNTY BEHAVIORAL HEALTH FACILITY,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=379&year=23
SB0380,2023,RS,Antoinette Sedillo Lopez,INSPECTION OF WATER PERMITS & PENALTIES,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=380&year=23
SB0381,2023,RS,Nancy Rodriguez; Nathan P. Small,NM HOUSING TRUST FUND BONDING,Chaptered,SHPAC Committee Report; SFC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=381&year=23
SB0382,2023,RS,George K. Muñoz; Martin Hickey,BIOSCIENCE FUND REVERSION & INVESTMENT,Vetoed,STBTC Committee Report; SFC Committee Report; HCEDC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=382&year=23
SB0383,2023,RS,Mimi Stewart; Debra M. Sariñana,PUBLIC ED. BACKGROUND CHECK PROCESS,Chaptered,SEC Committee Report; SJC Committee Report; HEC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=383&year=23
SB0384,2023,RS,Antonio Maestas,SCHOOL ATHLETICS CHANGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=384&year=23
SB0385,2023,RS,Stuart Ingle; Joseph Cervantes; Mimi Stewart,EDUCATIONAL BROADCAST TELEVISION,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=385&year=23
SB0386,2023,RS,Linda M. Lopez; Antoinette Sedillo Lopez,UNM HEALTH SPANISH EDUCATION PROGRAM,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=386&year=23
SB0387,2023,RS,Linda M. Lopez,SCHOOL STUDENT RESTRAINT OR ISOLATION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=387&year=23
SB0388,2023,RS,Bill B. O'Neill,AGE LIMIT FOR CHILDREN IN CUSTODY,Chaptered,SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=388&year=23
SB0389,2023,RS,Antonio Maestas,TOURISM DEPT. SPORTS AUTHORITY DIVISION,Chaptered,SRC Committee Report; SHPAC Committee Report; HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=389&year=23
SB0390,2023,RS,Antonio Maestas,"PROCUREMENT CODE BID ""BEST VALUE""",Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=390&year=23
SB0391,2023,RS,Joseph Cervantes,WATER TRUST BOARD MEMBERS & APPTS.,Died (API.),SRC Committee Report; SCONC Committee Report; HAAWC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=391&year=23
SB0392,2023,RS,Joshua A. Sanchez; Cliff R. Pirtle,GAME & FISH OUTDOOR YOUTH PROGRAMS,Chaptered,SCONC Committee Report; SIRC Committee Report; HENRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=392&year=23
SB0393,2023,RS,"Roberto ""Bobby"" J. Gonzales",LAND VALUATION AGRICULTURAL USE,Died (API.),SCONC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=393&year=23
SB0394,2023,RS,"Roberto ""Bobby"" J. Gonzales",CONSERVED UNIMPROVED LAND VALUATION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=394&year=23
SB0395,2023,RS,Cliff R. Pirtle,HIGHWAY 380 PROJECTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=395&year=23
SB0396,2023,RS,"Benny Shendo, Jr.",MOTORCYCLE REGISTRATION FEE & FUND,Chaptered,STBTC Committee Report; SFC Committee Report; HTPWC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=396&year=23
SB0397,2023,RS,Nancy Rodriguez; Christine Trujillo,SCHOOL-BASED HEALTH CENTERS,Chaptered,SEC Committee Report; SHPAC Committee Report; HEC Committee Report; HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=397&year=23
SB0398,2023,RS,Nancy Rodriguez,HOUSING AUTHORITY COMMISSIONER EMPLOYMENT,Pocket Veto,SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=398&year=23
SB0399,2023,RS,Antonio Maestas,SOLITARY CONFINEMENT LIMITS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=399&year=23
SB0400,2023,RS,William P. Soules,MIDDLE & JUNIOR HIGH SCHOOL REDESIGN,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=400&year=23
SB0401,2023,RS,Linda M. Lopez; Antoinette Sedillo Lopez,UNM HEALTH SPANISH MEDICAL INTERPRETERS,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=401&year=23
SB0402,2023,RS,Martin Hickey,NMFA VENTURE CAPITAL PROGRAM,Chaptered,STBTC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=402&year=23
SB0403,2023,RS,Siah Correa Hemphill,HOTEL RENOVATION TAX CREDIT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=403&year=23
SB0404,2023,RS,Crystal R. Brantley; Pat Woods,VETERINARY LOAN REPAYMENT ACT,Died (API.),SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=404&year=23
SB0405,2023,RS,Cliff R. Pirtle,FOOD ACCESSIBILITY ACT,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=405&year=23
SB0406,2023,RS,Harold Pope,MILITARY BASE CHILD CONCURRENT JURISDICTION,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=406&year=23
SB0407,2023,RS,"Elizabeth ""Liz"" Stefanics",NATURAL ORGANIC REDUCTION OF HUMAN BODY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=407&year=23
SB0408,2023,RS,Antoinette Sedillo Lopez,INTIMATE EXAMS OF ANESTHETIZED PATIENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=408&year=23
SB0409,2023,RS,William F. Burt; Brenda G. McKenna; Joshua Hernandez,DIGITAL TRUNKED RADIO COMMS FEES,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=409&year=23
SB0410,2023,RS,William F. Burt,RACETRACK GAMING LICENSE CHANGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=410&year=23
SB0411,2023,RS,Leo Jaramillo,HOUSING & RENT CHANGES,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=411&year=23
SB0412,2023,RS,Cliff R. Pirtle,PHYSICAL THERAPIST MRI ORDERS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=412&year=23
SB0413,2023,RS,Harold Pope,ENERGY PROJECT NOTICE TO MILITARY BASES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=413&year=23
SB0414,2023,RS,Shannon D. Pinto; Linda M. Lopez; Pamelya Herndon,INDIGENOUS PEOPLE CRIME VICTIM REPARATIONS,Died (API.),SIRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=414&year=23
SB0415,2023,RS,Harold Pope,MILITARY COUNSELOR LICENSURE EXEMPTION,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=415&year=23
SB0416,2023,RS,Antonio Maestas; Janelle Anyanonu,FILLING OF LEGISLATIVE VACANCIES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=416&year=23
SB0417,2023,RS,Craig W. Brandt,TEACHER VOCATIONAL ED LICENSURE TRACK,Chaptered,SHPAC Committee Report; SEC Committee Report; HEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=417&year=23
SB0418,2023,RS,Leo Jaramillo,OIL & GAS ACT CHANGES,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=418&year=23
SB0419,2023,RS,"Elizabeth ""Liz"" Stefanics",ALL-INCLUSIVE ADULT DAYCARE AT 2 SITES,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=419&year=23
SB0420,2023,RS,"Elizabeth ""Liz"" Stefanics",GOV'T UNIT UTILITY SAVINGS CONTRACTS,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=420&year=23
SB0421,2023,RS,"Benny Shendo, Jr.",ACUPUNCTURIST LICENSURE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=421&year=23
SB0422,2023,RS,Mimi Stewart; Tara L. Lujan,SCHOOL DISTRICT MEMBERSHIP LIMITATION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=422&year=23
SB0423,2023,RS,Nancy Rodriguez,NMFA OPERATING CAPITAL,Chaptered,SHPAC Committee Report; SFC Committee Report; HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=423&year=23
SB0424,2023,RS,Linda M. Lopez; Leo Jaramillo,CYFD KINSHIP CAREGIVER PAYMENTS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=424&year=23
SB0425,2023,RS,Gerald Ortiz y Pino; Andrea Romero; Dayan Hochman-Vigil,COUNTY DETENTION FACILITY TREATMENT PROGRAMS,Chaptered,SHPAC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=425&year=23
SB0426,2023,RS,Joseph Cervantes,ATTORNEY GENERAL CIVIL RIGHTS DIVISION,Pocket Veto,SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=426&year=23
SB0427,2023,RS,Joseph Cervantes; Andrea Romero,FIREARM SALES WAITING PERIOD,Died (API.),SHPAC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=427&year=23
SB0428,2023,RS,Joseph Cervantes,FIREARMS IN UNFAIR PRACTICES ACT,Died (API.),SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=428&year=23
SB0429,2023,RS,Brenda G. McKenna,PROHIBIT DOG TETHERING,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=429&year=23
SB0430,2023,RS,"William F. Burt; Elizabeth ""Liz"" Stefanics",MCBRIDE FIRE RECOVERY,Died (API.),SCONC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=430&year=23
SB0431,2023,RS,Antoinette Sedillo Lopez,JUVENILE CORRECTIONAL OFFICER RETIREMENT,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=431&year=23
SB0432,2023,RS,Carrie Hamblen,LOW-INCOME SOLAR ACT,Died (API.),SCONC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=432&year=23
SB0433,2023,RS,William F. Burt; Ron Griggs; Dayan Hochman-Vigil,EXPAND RURAL AIR PASSENGER CAPACITY,Chaptered,STBTC Committee Report; SFC Committee Report; HTPWC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=433&year=23
SB0434,2023,RS,George K. Muñoz,PRC CHANGES,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=434&year=23
SB0435,2023,RS,George K. Muñoz,SALE OF ALCOHOL ON LEASED PROPERTY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=435&year=23
SB0436,2023,RS,Linda M. Lopez,CHILD INTERDISCIPLINARY LEGAL REPRESENTATION,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=436&year=23
SB0437,2023,RS,Linda M. Lopez; Gerald Ortiz y Pino,VOCATIONAL REHABILITATION ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=437&year=23
SB0438,2023,RS,George K. Muñoz; Leo Jaramillo; Siah Correa Hemphill; Martin Hickey,LIMIT SCHOOL DISTRICT ADMIN EXPENDITURES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=438&year=23
SB0439,2023,RS,William E. Sharer; George K. Muñoz; Crystal R. Brantley,LEG. APPROVAL FOR CERTAIN LAND PURCHASES,Died (API.),SRC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=439&year=23
SB0440,2023,RS,Gregg Schmedes,NO MENTHOL CIGARETTE SALES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=440&year=23
SB0441,2023,RS,Gerald Ortiz y Pino,BEHAVIORAL HEALTH PROVIDER SHORTAGE,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=441&year=23
SB0442,2023,RS,George K. Muñoz; Katy M. Duhigg,INCREASE ELECTED OFFICIAL SALARIES,Chaptered,SHPAC Committee Report; SFC Committee Report; HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=442&year=23
SB0443,2023,RS,Ron Griggs; George K. Muñoz,TAX EXEMPTION FOR SOME OIL & GAS PROJECTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=443&year=23
SB0444,2023,RS,Martin Hickey,LIFE & HEALTH GUARANTY ASSOC. ACT CHANGES,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=444&year=23
SB0445,2023,RS,Gay G. Kernan,PATIENT COMPENSATION FUND SOLVENCY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=445&year=23
SB0446,2023,RS,Gregory A. Baca; Gregg Schmedes,MEDICAL MALPRACTICE DEFINITION OF OCCURRENCE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=446&year=23
SB0447,2023,RS,Gregg Schmedes; Mark Moores,MEDICAL MALPRACTICE RECOVERY AMOUNTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=447&year=23
SB0448,2023,RS,Gregg Schmedes; Mark Moores,HEALTH PRACTITIONER GROSS RECEIPTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=448&year=23
SB0449,2023,RS,Gerald Ortiz y Pino,REAL ESTATE AGENT CONTRACT ACT,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=449&year=23
SB0450,2023,RS,Cliff R. Pirtle; Mark Moores,SCHOOL COACH CPR & AED TRAINING,Chaptered,SEC Committee Report; SFC Committee Report; HEC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=450&year=23
SB0451,2023,RS,Cliff R. Pirtle,PRISONER PAROLE AUDIT & HEARING WEBCAST,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=451&year=23
SB0452,2023,RS,Michael Padilla,BROADBAND CHANGES,Chaptered,SHPAC Committee Report; SJC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=452&year=23
SB0453,2023,RS,Martin Hickey,PUBLICLY FUNDED HEALTH AGENCY PURCHASING,Died (API.),SHPAC Committee Report; SFC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=453&year=23
SB0454,2023,RS,Jeff Steinborn,HEALTH PROFESSIONAL LOAN REPAYMENT,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=454&year=23
SB0455,2023,RS,Jeff Steinborn,SEARCH & RESCUE VOLUNTEER INSURANCE,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=455&year=23
SB0456,2023,RS,"Elizabeth ""Liz"" Stefanics; Jeff Steinborn; Meredith A. Dixon; Reena Szczepanski",ENERGY STORAGE DEVELOPMENT & PLANNING,Died (API.),SCONC Committee Report; STBTC Committee Report; HENRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=456&year=23
SB0457,2023,RS,William E. Sharer,MUNICIPALITY STREET IMPROVEMENT CHARGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=457&year=23
SB0458,2023,RS,Crystal R. Brantley; Joseph Cervantes,"WATER RIGHTS, USES, RESERVE & STORAGE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=458&year=23
SB0459,2023,RS,Gregory A. Baca; Craig W. Brandt; Crystal R. Brantley; David M. Gallegos; Ron Griggs,PARTIAL & LATE-TERM ABORTION BANS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=459&year=23
SB0460,2023,RS,William E. Sharer,MINORITY APPOINTMENT OF LFC MEMBERS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=460&year=23
SB0461,2023,RS,Carrie Hamblen,ACUPUNCTURIST LICENSURE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=461&year=23
SB0462,2023,RS,Leo Jaramillo; Susan K. Herrera,BIG GAME DEPREDATION FUND PURPOSE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=462&year=23
SB0463,2023,RS,Pete Campos; Stuart Ingle,EMERGENCY MEDICAL MEDICAID REIMBURSEMENT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=463&year=23
SB0464,2023,RS,Antonio Maestas,AGRITOURISM PROMOTION ACT,Vetoed,SCONC Committee Report; SJC Committee Report; HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=464&year=23
SB0465,2023,RS,Antonio Maestas,EDUCATIONAL INSTITUTION DEMOGRAPHIC DATA,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=465&year=23
SB0466,2023,RS,Antonio Maestas,CHARTER SCHOOL & CHARTERING AUTHORITY AUDITS,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=466&year=23
SB0467,2023,RS,Linda M. Lopez; Michael Padilla,SPECIAL OLYMPICS FUNDING,Died (API.),SHPAC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=467&year=23
SB0468,2023,RS,Linda M. Lopez; Antoinette Sedillo Lopez; Brenda G. McKenna; Patricia Roybal Caballero,DOLORES HUERTA DAY,Chaptered,SIRC Committee Report; SFC Committee Report; HRDLC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=468&year=23
SB0470,2023,RS,Joshua A. Sanchez,ENDANGERED SPECIES WATER USE,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=470&year=23
SB0471,2023,RS,"Joseph Cervantes; Elizabeth ""Liz"" Stefanics",REFUSAL OF END-OF-LIFE OPTIONS ACT,Chaptered,SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=471&year=23
SB0472,2023,RS,Joseph Cervantes,BALANCE INFO TO CERTAIN BORROWERS,Died (API.),STBTC Committee Report; SJC Committee Report; HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=472&year=23
SB0473,2023,RS,Pete Campos,DIGITAL TRUNKED RADIO COMMS FEES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=473&year=23
SB0474,2023,RS,"Benny Shendo, Jr.",SCHOOL DISTRICT IN-LIEU-OF-TAXES PAYMENTS,Chaptered,STBTC Committee Report; SFC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=474&year=23
SB0475,2023,RS,Gerald Ortiz y Pino,COUNSELING & THERAPY GROSS RECEIPTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=475&year=23
SB0476,2023,RS,Antonio Maestas,SW ALBUQUERQUE ROAD REPAIRS,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=476&year=23
SB0477,2023,RS,Linda M. Lopez,PREVENTATIVE DETENTION EFFORTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=477&year=23
SB0478,2023,RS,Pete Campos,AMALIA FISH HATCHERY,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=478&year=23
SB0479,2023,RS,William E. Sharer; Crystal R. Brantley; William F. Burt,CAPITAL OUTLAY REFORM ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=479&year=23
SB0480,2023,RS,William E. Sharer; William F. Burt; Crystal R. Brantley,MEDICAID APPLICANT PROOF OF RESIDENCY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=480&year=23
SB0481,2023,RS,William E. Sharer; William F. Burt; Crystal R. Brantley,OPPORTUNITY SCHOLARSHIP AS FORGIVABLE LOAN,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=481&year=23
SB0482,2023,RS,"Benny Shendo, Jr.",STATE-TRIBAL EDUCATION COMPACT SCHOOLS ACT,Died (API.),SEC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=482&year=23
SB0483,2023,RS,Joshua A. Sanchez; Cliff R. Pirtle,FOOTBALL MONDAY AS LEGAL HOLIDAY,Died (API.),SIRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=483&year=23
