bill_number,session_year,session_type,action_date,legislative_day,action,order
HB0061,2023,RS,,,Action Postponed Indefinitely,3
HB0062,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0062,2023,RS,2023-01-18,LD: 2,Sent to HCEDC - Referrals: HCEDC/HJC,2
HB0062,2023,RS,2023-01-30,LD: 3,HCEDC: Reported by committee with Do Pass recommendation,3
HB0062,2023,RS,2023-02-07,LD: 4,HJC: Reported by committee with Do Pass recommendation,4
HB0062,2023,RS,2023-02-14,LD: 7,Floor substitute adopted,5
HB0062,2023,RS,2023-02-14,LD: 7,Passed in the House of Representatives - Y:62 N:4,6
HB0062,2023,RS,2023-02-15,LD: 8,Sent to STBTC - Referrals: STBTC/SJC,7
HB0062,2023,RS,2023-03-12,LD: 17,STBTC: Reported by committee with Do Pass recommendation,8
HB0062,2023,RS,2023-03-15,LD: 18,SJC: Reported by committee with Do Pass recommendation with amendment(s),9
HB0062,2023,RS,2023-03-17,LD: 21,Passed in the Senate - Y:33 N:2,10
HB0062,2023,RS,2023-03-17,LD: 19,House has concurred with Senate Amendments,11
HB0062,2023,RS,,,Signed by Governor - Chapter 137 - Apr. 5,12
HB0063,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0063,2023,RS,2023-01-18,LD: 2,Sent to HHHC - Referrals: HHHC/HJC,2
HB0063,2023,RS,,,Action Postponed Indefinitely,3
HB0064,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0064,2023,RS,2023-01-18,LD: 2,Sent to HLVMC - Referrals: HLVMC/HJC,2
HB0064,2023,RS,,,Action Postponed Indefinitely,3
HB0065,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0065,2023,RS,2023-01-18,LD: 2,Sent to HLVMC - Referrals: HLVMC/HJC,2
HB0065,2023,RS,,,Action Postponed Indefinitely,3
HB0066,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0066,2023,RS,2023-01-18,LD: 2,Sent to HLVMC - Referrals: HLVMC/HJC,2
HB0066,2023,RS,,,Action Postponed Indefinitely,3
HB0067,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0067,2023,RS,2023-01-18,LD: 2,Sent to HENRC - Referrals: HENRC/HTRC,2
HB0067,2023,RS,2023-01-27,LD: 3,HENRC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
HB0067,2023,RS,,,Action Postponed Indefinitely,4
HB0068,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0068,2023,RS,2023-01-18,LD: 2,Sent to HTPWC - Referrals: HTPWC/HJC,2
HB0068,2023,RS,,,Action Postponed Indefinitely,3
HB0069,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0069,2023,RS,2023-01-18,LD: 2,Sent to HCEDC - Referrals: HCEDC/HTRC,2
HB0069,2023,RS,2023-02-01,LD: 3,HCEDC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0069,2023,RS,,,Action Postponed Indefinitely,4
HB0070,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0070,2023,RS,2023-01-18,LD: 2,Sent to HTPWC - Referrals: HTPWC/HAFC,2
HB0070,2023,RS,2023-02-01,LD: 3,HTPWC: Reported by committee with Do Pass recommendation,3
HB0070,2023,RS,,,Action Postponed Indefinitely,4
HB0071,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0071,2023,RS,2023-01-18,LD: 2,Sent to HCPAC - Referrals: HCPAC/HJC,2
HB0071,2023,RS,,,Action Postponed Indefinitely,3
HB0072,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0072,2023,RS,2023-01-18,LD: 2,Sent to HJC - Referrals: HJC/HAFC,2
HB0072,2023,RS,,,Action Postponed Indefinitely,3
HB0073,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0073,2023,RS,2023-01-18,LD: 2,Sent to HHHC - Referrals: HHHC/HCPAC,2
HB0073,2023,RS,2023-01-30,LD: 3,HHHC: Reported by committee with Do Pass recommendation,3
HB0073,2023,RS,2023-02-17,LD: 10,HCPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
HB0073,2023,RS,2023-02-22,LD: 10,House of Representatives Floor Amendment,5
HB0073,2023,RS,2023-02-22,LD: 10,Passed in the House of Representatives - Y:51 N:14,6
HB0073,2023,RS,2023-02-23,LD: 9,Sent to STBTC - Referrals: STBTC/SFC,7
HB0073,2023,RS,2023-03-12,LD: 17,STBTC: Reported by committee with Do Pass recommendation,8
HB0073,2023,RS,2023-03-15,LD: 18,SFC: Reported by committee with Do Pass recommendation,9
HB0073,2023,RS,2023-03-17,LD: 22,Passed in the Senate - Y:28 N:12,10
HB0073,2023,RS,,,Signed by Governor - Chapter 138 - Apr. 5,11
HB0074,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0074,2023,RS,2023-01-18,LD: 2,Sent to HCPAC - Referrals: HCPAC/HJC,2
HB0074,2023,RS,,,Action Postponed Indefinitely,3
HB0075,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0075,2023,RS,2023-01-18,LD: 2,Sent to HHHC - Referrals: HHHC/HCPAC,2
HB0075,2023,RS,2023-01-24,LD: 2,HHHC: Reported by committee with Do Pass recommendation,3
HB0075,2023,RS,2023-02-03,LD: 4,HCPAC: Reported by committee with Do Pass recommendation with amendment(s),4
HB0075,2023,RS,2023-02-08,LD: 4,Passed in the House of Representatives - Y:64 N:0,5
HB0075,2023,RS,2023-02-08,LD: 8,Sent to SHPAC - Referrals: SHPAC/STBTC,6
HB0075,2023,RS,2023-03-06,LD: 12,SHPAC: Reported by committee with Do Pass recommendation,7
HB0075,2023,RS,2023-03-14,LD: 18,STBTC: Reported by committee with Do Pass recommendation,8
HB0075,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:38 N:2,9
HB0075,2023,RS,,,Signed by Governor - Chapter 51 - Mar. 30,10
HB0076,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0076,2023,RS,2023-01-18,LD: 2,Sent to HJC - Referrals: HJC/HAFC,2
HB0076,2023,RS,2023-01-24,LD: 2,HJC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0076,2023,RS,2023-02-21,LD: 10,HAFC: Reported by committee with Do Pass recommendation with amendment(s),4
HB0076,2023,RS,2023-02-28,LD: 12,Passed in the House of Representatives - Y:67 N:0,5
HB0076,2023,RS,2023-02-28,LD: 10,Sent to SFC - Referrals: SFC,6
HB0076,2023,RS,2023-03-08,LD: 12,SFC: Reported by committee with Do Pass recommendation,7
HB0076,2023,RS,2023-03-14,LD: 18,Passed in the Senate - Y:32 N:0,8
HB0076,2023,RS,,,Signed by Governor - Chapter 139 - Apr. 5,9
HB0077,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0077,2023,RS,2023-01-18,LD: 2,Sent to HCEDC - Referrals: HCEDC/HJC,2
HB0077,2023,RS,2023-02-02,LD: 3,HCEDC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0077,2023,RS,,,Action Postponed Indefinitely,4
HB0078,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0078,2023,RS,2023-01-18,LD: 2,Sent to HTPWC - Referrals: HTPWC/HTRC,2
HB0078,2023,RS,2023-02-01,LD: 3,HTPWC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0078,2023,RS,2023-02-07,LD: 4,HTRC: Reported by committee with Do Pass recommendation,4
HB0078,2023,RS,2023-02-13,LD: 6,Passed in the House of Representatives - Y:61 N:0,5
HB0078,2023,RS,2023-02-13,LD: 8,Sent to STBTC - Referrals: STBTC/SFC,6
HB0078,2023,RS,2023-03-08,LD: 12,STBTC: Reported by committee with Do Pass recommendation,7
HB0078,2023,RS,2023-03-15,LD: 20,Withdrawn from committee or daily calendar for subsequent action,8
HB0078,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:37 N:0,9
HB0078,2023,RS,,,Signed by Governor - Chapter 52 - Mar. 30,10
HB0079,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0079,2023,RS,2023-01-18,LD: 2,Sent to HHHC - Referrals: HHHC/HCEDC,2
HB0079,2023,RS,2023-01-30,LD: 3,HHHC: Reported by committee with Do Pass recommendation,3
HB0079,2023,RS,2023-02-09,LD: 4,HCEDC: Reported by committee with Do Pass recommendation,4
HB0079,2023,RS,2023-02-15,LD: 7,Passed in the House of Representatives - Y:68 N:0,5
HB0079,2023,RS,2023-02-16,LD: 8,Sent to STBTC - Referrals: STBTC/SJC,6
HB0079,2023,RS,2023-03-04,LD: 12,STBTC: Reported by committee with Do Pass recommendation,7
HB0079,2023,RS,2023-03-14,LD: 18,SJC: Reported by committee with Do Pass recommendation,8
HB0079,2023,RS,2023-03-17,LD: 21,Passed in the Senate - Y:36 N:0,9
HB0079,2023,RS,,,Signed by Governor - Chapter 140 - Apr. 5,10
HB0080,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0080,2023,RS,2023-01-18,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,2
HB0080,2023,RS,2023-01-26,LD: 3,HGEIC: Reported by committee with Do Pass recommendation,3
HB0080,2023,RS,,,Action Postponed Indefinitely,4
HB0081,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0081,2023,RS,2023-01-18,LD: 2,Sent to HCPAC - Referrals: HCPAC/HTRC,2
HB0081,2023,RS,2023-02-03,LD: 4,HCPAC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0081,2023,RS,,,Action Postponed Indefinitely,4
HB0082,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0082,2023,RS,2023-01-18,LD: 2,Sent to HEC - Referrals: HEC/HAFC,2
HB0082,2023,RS,2023-02-02,LD: 3,HEC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0082,2023,RS,,,Action Postponed Indefinitely,4
HB0083,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0083,2023,RS,2023-01-18,LD: 2,Sent to HHHC - Referrals: HHHC/HCEDC,2
HB0083,2023,RS,2023-02-03,LD: 4,HHHC: Reported by committee with Do Pass recommendation,3
HB0083,2023,RS,2023-02-25,LD: 11,HCEDC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
HB0083,2023,RS,2023-02-28,LD: 12,Passed in the House of Representatives - Y:66 N:0,5
HB0083,2023,RS,2023-03-01,LD: 10,Sent to SHPAC - Referrals: SHPAC,6
HB0083,2023,RS,2023-03-09,LD: 12,SHPAC: Reported by committee with Do Pass recommendation,7
HB0083,2023,RS,2023-03-18,LD: 23,Passed in the Senate - Y:37 N:0,8
HB0083,2023,RS,,,Signed by Governor - Chapter 141 - Apr. 5,9
HB0084,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0084,2023,RS,2023-01-18,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,2
HB0084,2023,RS,,,Action Postponed Indefinitely,3
HB0085,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0085,2023,RS,2023-01-18,LD: 2,Sent to HEC - Referrals: HEC/HGEIC,2
HB0085,2023,RS,,,Action Postponed Indefinitely,3
HB0086,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0086,2023,RS,2023-01-18,LD: 2,Sent to HCPAC - Referrals: HCPAC/HGEIC,2
HB0086,2023,RS,,,Action Postponed Indefinitely,3
HB0087,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0087,2023,RS,2023-01-18,LD: 2,Sent to HCPAC - Referrals: HCPAC/HJC,2
HB0087,2023,RS,,,Action Postponed Indefinitely,3
HB0088,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0088,2023,RS,2023-01-18,LD: 2,Sent to HHHC - Referrals: HHHC/HJC,2
HB0088,2023,RS,,,Action Postponed Indefinitely,3
HB0089,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0089,2023,RS,2023-01-18,LD: 2,Sent to HTRC - Referrals: HTRC/HAFC,2
HB0089,2023,RS,,,Action Postponed Indefinitely,3
HB0090,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0090,2023,RS,2023-01-18,LD: 2,Sent to HCEDC - Referrals: HCEDC/HJC,2
HB0090,2023,RS,2023-01-30,LD: 3,HCEDC: Reported by committee with Do Pass recommendation,3
HB0090,2023,RS,2023-02-07,LD: 4,HJC: Reported by committee with Do Pass recommendation,4
HB0090,2023,RS,2023-02-13,LD: 6,Passed in the House of Representatives - Y:58 N:0,5
HB0090,2023,RS,2023-02-14,LD: 8,Sent to STBTC - Referrals: STBTC/SJC,6
HB0090,2023,RS,2023-03-08,LD: 12,STBTC: Reported by committee with Do Pass recommendation,7
HB0090,2023,RS,2023-03-14,LD: 18,SJC: Reported by committee with Do Pass recommendation,8
HB0090,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:39 N:0,9
HB0090,2023,RS,,,Signed by Governor - Chapter 142 - Apr. 5,10
HB0091,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0091,2023,RS,2023-01-18,LD: 2,Sent to HENRC - Referrals: HENRC/HJC,2
HB0091,2023,RS,,,Action Postponed Indefinitely,3
HB0092,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0092,2023,RS,2023-01-18,LD: 2,Sent to HHHC - Referrals: HHHC/HAFC,2
HB0092,2023,RS,2023-01-24,LD: 2,HHHC: Reported by committee with Do Pass recommendation,3
HB0092,2023,RS,,,Action Postponed Indefinitely,4
HB0093,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0093,2023,RS,2023-01-18,LD: 2,Sent to HHHC - Referrals: HHHC/HCEDC,2
HB0093,2023,RS,2023-01-30,LD: 3,HHHC: Reported by committee with Do Pass recommendation,3
HB0093,2023,RS,2023-02-09,LD: 4,HCEDC: Reported by committee with Do Pass recommendation with amendment(s),4
HB0093,2023,RS,2023-02-15,LD: 7,House of Representatives Floor Amendment,5
HB0093,2023,RS,2023-02-15,LD: 7,Passed in the House of Representatives - Y:68 N:0,6
HB0093,2023,RS,2023-02-16,LD: 8,Sent to SHPAC - Referrals: SHPAC/SJC,7
HB0093,2023,RS,2023-03-02,LD: 10,SHPAC: Reported by committee with Do Pass recommendation,8
HB0093,2023,RS,2023-03-18,LD: 22,SJC: Reported by committee with Do Pass recommendation with amendment(s),9
HB0093,2023,RS,,,Action Postponed Indefinitely,10
HB0094,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0094,2023,RS,2023-01-18,LD: 2,Sent to HHHC - Referrals: HHHC/HCEDC,2
HB0094,2023,RS,2023-01-30,LD: 3,HHHC: Reported by committee with Do Pass recommendation,3
HB0094,2023,RS,,,Action Postponed Indefinitely,4
HB0095,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0095,2023,RS,2023-01-18,LD: 2,Sent to HGEIC - Referrals: HGEIC/HENRC,2
HB0095,2023,RS,2023-01-31,LD: 3,HGEIC: Reported by committee with Do Pass recommendation,3
HB0095,2023,RS,2023-02-07,LD: 4,HENRC: Reported by committee with Do Pass recommendation,4
HB0095,2023,RS,2023-02-15,LD: 8,re-referred to HENRC,5
HB0095,2023,RS,2023-02-15,LD: 8,Sent to committee - Referrals: HENRC,6
HB0095,2023,RS,2023-02-16,LD: 8,HENRC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,7
HB0095,2023,RS,2023-02-17,LD: 10,Passed in the House of Representatives - Y:48 N:19,8
HB0095,2023,RS,2023-02-20,LD: 8,Sent to SCONC - Referrals: SCONC/SHPAC,9
HB0095,2023,RS,2023-02-28,LD: 10,SCONC: Reported by committee with Do Pass recommendation,10
HB0095,2023,RS,2023-03-06,LD: 12,SHPAC: Reported by committee with Do Pass recommendation,11
HB0095,2023,RS,2023-03-09,LD: 12,Passed in the Senate - Y:27 N:8,12
HB0095,2023,RS,2023-03-18,LD: 18,LAW WITHOUT SIGNATURE.,13
HB0096,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0096,2023,RS,2023-01-18,LD: 2,Sent to HENRC - Referrals: HENRC/HJC,2
HB0096,2023,RS,,,Action Postponed Indefinitely,3
HB0097,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0097,2023,RS,2023-01-18,LD: 2,Sent to HJC - Referrals: HJC/HAFC,2
HB0097,2023,RS,,,Action Postponed Indefinitely,3
HB0098,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0098,2023,RS,2023-01-18,LD: 2,Sent to HCPAC - Referrals: HCPAC/HJC,2
HB0098,2023,RS,,,Action Postponed Indefinitely,3
HB0099,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0099,2023,RS,2023-01-19,LD: 2,Sent to HTRC - Referrals: HTRC/HAFC,2
HB0099,2023,RS,2023-02-23,LD: 11,HTRC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0099,2023,RS,,,Action Postponed Indefinitely,4
HB0100,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0100,2023,RS,2023-01-19,LD: 2,Sent to HCPAC - Referrals: HCPAC/HJC,2
HB0100,2023,RS,2023-02-08,LD: 4,HCPAC: Reported by committee with Do Pass recommendation,3
HB0100,2023,RS,2023-02-20,LD: 10,HJC: Reported by committee with Do Pass recommendation,4
HB0100,2023,RS,,,Action Postponed Indefinitely,5
HB0101,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0101,2023,RS,2023-01-19,LD: 2,Sent to HCPAC - Referrals: HCPAC/HJC,2
HB0101,2023,RS,2023-02-08,LD: 4,HCPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
HB0101,2023,RS,,,Action Postponed Indefinitely,4
HB0102,2023,RS,,,Sent to HPREF - Referrals: HPREF,1
HB0102,2023,RS,2023-01-19,LD: 2,Sent to HEC - Referrals: HEC/HLVMC,2
HB0102,2023,RS,2023-01-30,LD: 3,Referred to: HAFC,3
HB0102,2023,RS,2023-02-02,LD: 3,HEC: Reported by committee with Do Pass recommendation,4
HB0102,2023,RS,2023-02-08,LD: 4,HLVMC: Reported by committee with Do Pass recommendation,5
HB0102,2023,RS,,,Action Postponed Indefinitely,6
HB0103,2023,RS,2023-01-19,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,1
HB0103,2023,RS,2023-01-30,LD: 3,HGEIC: Reported by committee with Do Pass recommendation,2
HB0103,2023,RS,2023-02-07,LD: 4,HJC: Reported by committee with Do Pass recommendation,3
HB0103,2023,RS,2023-02-15,LD: 7,Passed in the House of Representatives - Y:48 N:21,4
HB0103,2023,RS,2023-02-15,LD: 8,Sent to SRC - Referrals: SRC/SJC,5
HB0103,2023,RS,,,Action Postponed Indefinitely,6
HB0104,2023,RS,2023-01-19,LD: 2,Sent to HHHC - Referrals: HHHC/HAFC,1
HB0104,2023,RS,2023-01-30,LD: 3,HHHC: Reported by committee with Do Pass recommendation,2
HB0104,2023,RS,,,Action Postponed Indefinitely,3
HB0105,2023,RS,2023-01-19,LD: 2,Sent to HLVMC - Referrals: HLVMC/HJC,1
HB0105,2023,RS,2023-01-30,LD: 3,HLVMC: Reported by committee with Do Pass recommendation,2
HB0105,2023,RS,2023-02-07,LD: 4,HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
HB0105,2023,RS,2023-02-20,LD: 10,House of Representatives Floor Amendment,4
HB0105,2023,RS,2023-02-20,LD: 10,Passed in the House of Representatives - Y:43 N:25,5
HB0105,2023,RS,2023-02-21,LD: 8,Sent to STBTC - Referrals: STBTC/SHPAC,6
HB0105,2023,RS,2023-03-12,LD: 17,STBTC: Reported by committee with Do Pass recommendation,7
HB0105,2023,RS,,,Action Postponed Indefinitely,8
HB0106,2023,RS,2023-01-19,LD: 2,Sent to HLVMC - Referrals: HLVMC/HJC,1
HB0106,2023,RS,2023-01-30,LD: 3,HLVMC: Reported by committee with Do Pass recommendation,2
HB0106,2023,RS,2023-02-13,LD: 6,HJC: Reported by committee with Do Pass recommendation,3
HB0106,2023,RS,2023-02-15,LD: 7,Passed in the House of Representatives - Y:59 N:6,4
HB0106,2023,RS,2023-02-15,LD: 8,Sent to SHPAC - Referrals: SHPAC/SFC,5
HB0106,2023,RS,2023-03-06,LD: 12,SHPAC: Reported by committee with Do Pass recommendation,6
HB0106,2023,RS,2023-03-11,LD: 16,SFC: Reported by committee with Do Pass recommendation with amendment(s),7
HB0106,2023,RS,2023-03-16,LD: 20,Senate Floor Amendment,8
HB0106,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:40 N:0,9
HB0106,2023,RS,,,Signed by Governor - Chapter 53 - Mar. 30,10
HB0107,2023,RS,2023-01-19,LD: 2,Sent to HEC - Referrals: HEC/HGEIC,1
HB0107,2023,RS,,,Action Postponed Indefinitely,2
HB0108,2023,RS,2023-01-19,LD: 2,Sent to HEC - Referrals: HEC/HJC,1
HB0108,2023,RS,,,Action Postponed Indefinitely,2
HB0109,2023,RS,2023-01-19,LD: 2,Sent to HCPAC - Referrals: HCPAC/HJC,1
HB0109,2023,RS,,,Action Postponed Indefinitely,2
HB0110,2023,RS,2023-01-19,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,1
HB0110,2023,RS,,,Action Postponed Indefinitely,2
HB0111,2023,RS,2023-01-19,LD: 2,Sent to HCPAC - Referrals: HCPAC/HEC,1
HB0111,2023,RS,,,Action Postponed Indefinitely,2
HB0112,2023,RS,2023-01-19,LD: 2,Sent to HEC - Referrals: HEC/HAFC,1
HB0112,2023,RS,2023-02-15,LD: 7,HEC: Reported by committee with Do Pass recommendation with amendment(s),2
HB0112,2023,RS,2023-02-28,LD: 12,HAFC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0112,2023,RS,,,Action Postponed Indefinitely,4
HB0113,2023,RS,2023-01-19,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,1
HB0113,2023,RS,2023-01-26,LD: 3,HGEIC: Reported by committee with Do Pass recommendation,2
HB0113,2023,RS,2023-02-13,LD: 6,HJC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0113,2023,RS,2023-02-17,LD: 10,Passed in the House of Representatives - Y:46 N:14,4
HB0113,2023,RS,2023-02-20,LD: 8,Sent to SJC - Referrals: SJC/SFC,5
HB0113,2023,RS,2023-03-09,LD: 12,SJC: Reported by committee with Do Pass recommendation,6
HB0113,2023,RS,,,Action Postponed Indefinitely,7
HB0114,2023,RS,2023-01-19,LD: 2,Sent to HCEDC - Referrals: HCEDC/HAFC,1
HB0114,2023,RS,2023-01-30,LD: 3,HCEDC: Reported by committee with Do Pass recommendation,2
HB0114,2023,RS,,,Action Postponed Indefinitely,3
HB0115,2023,RS,2023-01-19,LD: 2,Sent to HCEDC - Referrals: HCEDC/HJC,1
HB0115,2023,RS,2023-02-09,LD: 4,HCEDC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HB0115,2023,RS,2023-02-25,LD: 11,HJC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0115,2023,RS,2023-02-27,LD: 12,Passed in the House of Representatives - Y:57 N:8,4
HB0115,2023,RS,2023-02-28,LD: 10,Sent to STBTC - Referrals: STBTC,5
HB0115,2023,RS,2023-03-12,LD: 17,STBTC: Reported by committee with Do Pass recommendation,6
HB0115,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:36 N:0,7
HB0115,2023,RS,,,Signed by Governor - Chapter 54 - Mar. 30,8
HB0116,2023,RS,2023-01-19,LD: 2,Sent to HLVMC - Referrals: HLVMC/HAFC,1
HB0116,2023,RS,2023-02-01,LD: 3,HLVMC: Reported by committee with Do Pass recommendation,2
HB0116,2023,RS,2023-02-15,LD: 8,Withdrawn from committee or daily calendar for subsequent action,3
HB0116,2023,RS,2023-02-20,LD: 10,Passed in the House of Representatives - Y:65 N:0,4
HB0116,2023,RS,2023-02-21,LD: 8,Sent to SHPAC - Referrals: SHPAC/SFC,5
HB0116,2023,RS,2023-03-10,LD: 15,SHPAC: Reported by committee with Do Pass recommendation,6
HB0116,2023,RS,2023-03-17,LD: 21,Withdrawn from committee or daily calendar for subsequent action,7
HB0116,2023,RS,2023-03-17,LD: 22,Passed in the Senate - Y:37 N:0,8
HB0116,2023,RS,,,Signed by Governor - Chapter 55 - Mar. 30,9
HB0117,2023,RS,2023-01-19,LD: 2,Sent to HCPAC - Referrals: HCPAC/HJC,1
HB0117,2023,RS,,,Action Postponed Indefinitely,2
HB0118,2023,RS,2023-01-19,LD: 2,Sent to HCEDC - Referrals: HCEDC/HAFC,1
HB0118,2023,RS,2023-02-01,LD: 3,HCEDC: Reported by committee with Do Pass recommendation,2
