bill_number,session_year,session_type,sponsors,title,status,comm_reports,bill_url
HB0001,2024,RS,Gail Chasey,FEED BILL,Chaptered,HAFC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=1&year=24
HB0002,2024,RS,Nathan P. Small,GENERAL APPROPRIATION ACT OF 2024,Chaptered,HAFC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=2&year=24
HB0003,2024,RS,Dayan Hochman-Vigil,DEPT. OF TRANSPORTATION APPROPRIATION ACT,Substituted,HTPWC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=3&year=24
HB0004,2024,RS,Joy Garratt; Christine Chandler,APPRENTICE & TRAINING PROGRAM CONTRIBUTIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=4&year=24
HB0005,2024,RS,Joy Garratt; Siah Correa Hemphill; Michael Padilla; Christine Chandler; Kathleen Cates,WORKFORCE DEVELOPMENT & APPRENTICESHIP FUND,Chaptered,HLVMC Committee Report; HAFC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=5&year=24
HB0006,2024,RS,Christine Chandler; Linda Serrato; Mimi Stewart; Patricia Roybal Caballero,PAID FAMILY & MEDICAL LEAVE ACT,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=6&year=24
HB0007,2024,RS,Reena Szczepanski; Siah Correa Hemphill; Meredith A. Dixon,HEALTH CARE AFFORDABILITY FUND DISTRIBUTION,Chaptered,HHHC Committee Report; HAFC Committee Report; STBTC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=7&year=24
HB0008,2024,RS,Kathleen Cates; Tara Jaramillo; Yanira Gurrola; Bill Tallman,ELECTED OFFICIALS & GOV'T CONDUCT ACT CHANGES,Died (API.),HGEIC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=8&year=24
HB0009,2024,RS,Meredith A. Dixon; Nathan P. Small; Kristina Ortez,"CLIMATE, ENERGY & WATER DIVISION",Died (API.),HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=9&year=24
HB0010,2024,RS,Cynthia Borrego; Javier Martínez; Kristina Ortez,HOME FIRE RECOVERY TAX CREDIT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=10&year=24
HB0011,2024,RS,Marian Matthews,PAID FAMILY & MEDICAL LEAVE INSURANCE ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=11&year=24
HB0012,2024,RS,Kristina Ortez; Derrick J. Lente; Joseph L. Sanchez,HERMIT'S PEAK FIRE LEGAL FUNDS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=12&year=24
HB0013,2024,RS,Javier Martínez,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=13&year=24
HB0014,2024,RS,Javier Martínez,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=14&year=24
HB0015,2024,RS,Javier Martínez,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=15&year=24
HB0016,2024,RS,Doreen Y. Gallegos,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=16&year=24
HB0017,2024,RS,Gail Chasey,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=17&year=24
HB0018,2024,RS,Gail Chasey,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=18&year=24
HB0019,2024,RS,Gail Chasey; Janelle Anyanonu; Katy M. Duhigg,ELECTION OFFENSE- FALSE ELECTORS,Died (API.),HGEIC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=19&year=24
HB0020,2024,RS,Reena Szczepanski,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=20&year=24
HB0021,2024,RS,Joy Garratt; Joshua Hernandez; Harlan Vincent,CHARTER SCHOOL OVERSIGHT EXPENDITURE PLAN,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=21&year=24
HB0022,2024,RS,Joy Garratt; Raymundo Lara; Brian G. Baca,SCHOOL ADMIN PREP. PROGRAMS REQUIREMENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=22&year=24
HB0023,2024,RS,Matthew McQueen,STATE GAME COMMISSION CHANGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=23&year=24
HB0024,2024,RS,Kathleen Cates,OWNER-OCCUPIED CONDOS & ASSOCIATIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=24&year=24
HB0025,2024,RS,Kathleen Cates; Andrea Romero; Patricia Roybal Caballero; Cristina Parajon,HOUSING DISCRIMINATION BASED ON INCOME,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=25&year=24
HB0026,2024,RS,Kathleen Cates,MEDICAID ENVIRONMENTAL MODIFICATION SVCS.,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=26&year=24
HB0027,2024,RS,Joy Garratt; Christine Chandler; Cristina Parajon; Katy M. Duhigg,EXTREME RISK PROTECTION ORDER CHANGES,Died (API.),HCPAC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=27&year=24
HB0028,2024,RS,Joy Garratt; Nancy Rodriguez,PUBLIC PROJECT REVOLVING FUND PROJECTS,Chaptered,HTPWC Committee Report; HAFC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=28&year=24
HB0029,2024,RS,Joy Garratt; Nancy Rodriguez,PUBLIC PROJECT FUND APPROPRIATIONS,Chaptered,HGEIC Committee Report; HAFC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=29&year=24
HB0030,2024,RS,Debra M. Sariñana; Tara L. Lujan,USE OF WATER IN OIL & GAS OPERATIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=30&year=24
HB0031,2024,RS,Debra M. Sariñana; Tara L. Lujan,OIL & GAS LIQUID SPILLS & PROTECTIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=31&year=24
HB0032,2024,RS,Debra M. Sariñana; Harold Pope; Kathleen Cates; Antoinette Sedillo Lopez,OIL & GAS CHILDREN'S HEALTH PROTECTION ZONES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=32&year=24
HB0033,2024,RS,"Pamelya Herndon; Cristina Parajon; Elizabeth ""Liz"" Stefanics; Bill Tallman",PRESCRIPTION DRUG PRICE TRANSPARENCY ACT,Chaptered,HHHC Committee Report; HAFC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=33&year=24
HB0034,2024,RS,"Pamelya Herndon; William ""Bill"" R. Rehm; Joshua Hernandez",STATE-RUN SUBSTANCE USE REHAB FACILITY STUDY,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=34&year=24
HB0035,2024,RS,Pamelya Herndon; Cristina Parajon,"UNM OFFICE OF DIVERSITY, EQUITY & INCLUSION",Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=35&year=24
HB0036,2024,RS,Pamelya Herndon,LONG-TERM RESIDENTIAL REHAB CENTER,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=36&year=24
HB0037,2024,RS,Christine Chandler; Peter Wirth,LIMIT INCOME TAX CAPITAL GAINS DEDUCTION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=37&year=24
HB0038,2024,RS,Pamelya Herndon,STUDY OFFICE OF AFRICAN AMERICAN AFFAIRS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=38&year=24
HB0039,2024,RS,Yanira Gurrola; Patricia Roybal Caballero; Charlotte Little; Kristina Ortez; Derrick J. Lente,YAZZIE LAWSUIT EDUCATIONAL FUNDING,Died (API.),HEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=39&year=24
HB0040,2024,RS,Pamelya Herndon; Dayan Hochman-Vigil,INTRASTATE AIRLINE TASK FORCE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=40&year=24
HB0041,2024,RS,Kristina Ortez; Christine Chandler; Mimi Stewart; Raymundo Lara,CLEAN TRANSPORTATION FUEL STANDARDS,Chaptered,HENRC Committee Report; HJC Committee Report; SCONC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=41&year=24
HB0042,2024,RS,Dayan Hochman-Vigil; Michael Padilla; Joy Garratt,TRANSPORTATION TRUST FUND,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=42&year=24
HB0043,2024,RS,"William ""Bill"" R. Rehm; Harlan Vincent; Andrea Romero",CATALYTIC CONVERTER ENGRAVING TOOLS,Died (API.),HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=43&year=24
HB0044,2024,RS,"William ""Bill"" R. Rehm; Harlan Vincent; Stefani Lord; John Block",PRETRIAL DETENTION PRESUMPTION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=44&year=24
HB0045,2024,RS,"William ""Bill"" R. Rehm; Harlan Vincent",EMBEZZLEMENT FOR ANOTHER'S USE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=45&year=24
HB0046,2024,RS,"William ""Bill"" R. Rehm; Harlan Vincent; Andrea Reeb",FELON IN POSSESSION OF FIREARM PENALTY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=46&year=24
HB0047,2024,RS,"William ""Bill"" R. Rehm; Randall T. Pettigrew; Harlan Vincent",UNLAWFUL FIREARMS WHILE TRAFFICKING,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=47&year=24
HB0048,2024,RS,Matthew McQueen; Bill Tallman,OIL AND GAS FUTURE ROYALTY RATE,Died (API.),HENRC Committee Report; HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=48&year=24
HB0049,2024,RS,Ambrose Castellano; Luis M. Terrazas,PUBLIC SCHOOL SAFETY COMMUNICATIONS SYSTEM,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=49&year=24
HB0050,2024,RS,Ambrose Castellano; Joseph L. Sanchez; Brian G. Baca; Pamelya Herndon,INTEGRATED SUBSTANCE USE DISORDER PROGRAMS,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=50&year=24
HB0051,2024,RS,John Block; Tanya Mirabal Moya,GROSS RECEIPTS TAX CREDIT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=51&year=24
HB0052,2024,RS,Alan T. Martinez; Luis M. Terrazas; Joshua Hernandez,SANDOVAL COUNTY DOMESTIC VIOLENCE TRAINING,Died (API.),HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=52&year=24
HB0053,2024,RS,Mark Duncan; Harlan Vincent,SMOKEY BEAR USE LICENSE & PLATE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=53&year=24
HB0054,2024,RS,Larry R. Scott; Randall T. Pettigrew; Harlan Vincent,CREATE ALL CITIES & COUNTIES FUND,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=54&year=24
HB0055,2024,RS,Jimmy Mason; Randall T. Pettigrew; Harlan Vincent,ORAL FLUID DRUG DETECTION PILOT PROJECT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=55&year=24
HB0056,2024,RS,Cathrynn N. Brown; Randall T. Pettigrew; Harlan Vincent,CLARIFY CRIME OF TRESPASS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=56&year=24
HB0057,2024,RS,Stefani Lord; John Block,CHEMICAL CASTRATION FOR SEX OFFENDERS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=57&year=24
HB0058,2024,RS,Stefani Lord; John Block,NO BACKGROUND CHECK FOR FIREARM SALES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=58&year=24
HB0059,2024,RS,Stefani Lord,RAISING QUAIL WITHOUT A PERMIT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=59&year=24
HB0060,2024,RS,Stefani Lord; John Block,CRIME OF DESECRATION OF A DEAD HUMAN BODY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=60&year=24
HB0061,2024,RS,Andrea Reeb,AGGRAVATED BATTERY ON PEACE OFFICER PENALTY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=61&year=24
HB0062,2024,RS,Andrea Reeb,ANALYST TESTIMONY VIA VIDEO IN HEARINGS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=62&year=24
HB0063,2024,RS,Andrea Reeb,CANNABIS SCHOOL USE PREVENTION RESOURCE ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=63&year=24
HB0064,2024,RS,Andrea Reeb,CANNABIS PACKAGING REQUIREMENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=64&year=24
HB0065,2024,RS,Andrea Reeb,CANNABIS CRIME REASONABLE SUSPICION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=65&year=24
HB0066,2024,RS,Andrea Reeb,CANNABIS IN DELINQUENCY ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=66&year=24
HB0067,2024,RS,"Anthony Allison; Gail Armstrong; Derrick J. Lente; Elizabeth ""Liz"" Thomson; D. Wonda Johnson",COUNTY AND TRIBAL HEALTH COUNCILS,Died (API.),HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=67&year=24
HB0068,2024,RS,Anthony Allison; Derrick J. Lente; D. Wonda Johnson; Harry Garcia; Eliseo Lee Alcon,DOT CATTLE GUARD CLEARING ON TRIBAL LANDS,Died (API.),HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=68&year=24
HB0069,2024,RS,Mark Duncan; Harlan Vincent,CRIME OF ORGANIZED RESIDENTIAL THEFT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=69&year=24
HB0070,2024,RS,Mark Duncan; Harlan Vincent; Joshua Hernandez,SCHOOL-BASED MENTAL HEALTH COUNSELORS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=70&year=24
HB0071,2024,RS,Christine Chandler; Dayan Hochman-Vigil; Patricia Roybal Caballero,STUDENT LOAN BILL OF RIGHTS ACT,Died (API.),HEC Committee Report; HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=71&year=24
HB0072,2024,RS,Debra M. Sariñana,CREATE CYBERSECURITY FUND,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=72&year=24
HB0073,2024,RS,Debra M. Sariñana; Tara L. Lujan,ENERGY STORAGE SYSTEM INCOME TAX CREDIT,Died (API.),HENRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=73&year=24
HB0074,2024,RS,Gail Armstrong; Brian G. Baca; Harlan Vincent,SCHOOL BOARDS DETERMINE INSTRUCTIONAL DAYS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=74&year=24
HB0075,2024,RS,Debra M. Sariñana; Yanira Gurrola,ELECTRIC SCHOOL BUSES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=75&year=24
HB0076,2024,RS,James G. Townsend; Larry R. Scott; Rod Montoya; Randall T. Pettigrew; Jared Hembree,RESTRICT ZERO-EMISSION VEHICLE RULES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=76&year=24
HB0077,2024,RS,John Block; Harlan Vincent; Stefani Lord,REINSTATE DEATH PENALTY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=77&year=24
HB0078,2024,RS,John Block; Stefani Lord,PERMITLESS FIREARM CARRYING,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=78&year=24
HB0079,2024,RS,John Block; Stefani Lord; Tanya Mirabal Moya,FIREARM & AMMO GROSS RECEIPTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=79&year=24
HB0080,2024,RS,John Block,CRIMES AGAINST PUBLIC SERVICE WORKERS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=80&year=24
HB0081,2024,RS,Andrea Reeb; Joshua Hernandez; Harlan Vincent; Pamelya Herndon; Charlotte Little,GUN STORAGE TAX CREDIT,Died (API.),HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=81&year=24
HB0082,2024,RS,"Gail Armstrong; Pamelya Herndon; Cathrynn N. Brown; Elizabeth ""Liz"" Thomson; Patricia Roybal Caballero",NM HISTORIC WOMEN MARKER PROGRAM,Died (API.),HRDLC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=82&year=24
HB0083,2024,RS,Linda Serrato; Doreen Y. Gallegos; Dayan Hochman-Vigil; Meredith A. Dixon; Joshua Hernandez,ANGEL INVESTMENT CREDIT ELIGIBILITY,Died (API.),HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=83&year=24
HB0084,2024,RS,Joy Garratt,PUBLIC COLLEGE FACULTY COMPENSATION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=84&year=24
HB0085,2024,RS,Joy Garratt,LOBBYING ACTIVITY REPORT REQUIREMENTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=85&year=24
HB0086,2024,RS,Cynthia Borrego; Gregory A. Baca,STATE POLICE PROTECTION & TESTING EQUIPMENT,Died (API.),HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=86&year=24
HB0087,2024,RS,Cynthia Borrego; Joseph L. Sanchez; Art De La Cruz; Linda M. Lopez,COMBINE MOTOR VEHICLE CRIMES FOR SENTENCING,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=87&year=24
HB0088,2024,RS,Cynthia Borrego; Tara L. Lujan; Leo Jaramillo,FIREFIGHTER RECRUITMENT FUND IN DFA,Died (API.),HGEIC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=88&year=24
HB0089,2024,RS,Cynthia Borrego; Michael Padilla,CLOSED CAPTIONING ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=89&year=24
HB0090,2024,RS,Ambrose Castellano; Joseph L. Sanchez,EPI DURAN CRISIS TREATMENT CENTER,Died (API.),HTPWC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=90&year=24
HB0091,2024,RS,Patricia Roybal Caballero; Tara L. Lujan; Gerald Ortiz y Pino,GEOTHERMAL RESOURCES PROJECT FUNDS,Chaptered,HENRC Committee Report; HAFC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=91&year=24
HB0092,2024,RS,Patricia Roybal Caballero; Tara L. Lujan; Gerald Ortiz y Pino,GEOTHERMAL ELECTRICITY GENERATION TAX CREDITS,Died (API.),HENRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=92&year=24
HB0093,2024,RS,Kathleen Cates,MEDICAID HOME MODIFICATION GROSS RECEIPTS,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=93&year=24
HB0094,2024,RS,Kathleen Cates; Tara L. Lujan; Eleanor Chávez,HEALTH DATA COLLECTION & COST STUDY,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=94&year=24
HB0095,2024,RS,Stefani Lord; Harlan Vincent,FAMILY IN NEED OF COURT-ORDERED SERVICES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=95&year=24
HB0096,2024,RS,Stefani Lord; Harlan Vincent,INTERFERENCE WITH LAW ENFORCEMENT PENALTIES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=96&year=24
HB0097,2024,RS,Stefani Lord; Harlan Vincent; Jenifer Jones,PRENATAL SUBSTANCE EXPOSURE TASK FORCE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=97&year=24
HB0098,2024,RS,"Elizabeth ""Liz"" Thomson",ACCOUNTS FOR DISABLED ELIGIBILITY,Chaptered,HHHC Committee Report; HAFC Committee Report; SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=98&year=24
HB0099,2024,RS,"Elizabeth ""Liz"" Thomson",NO SMOKING IN RACINOS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=99&year=24
HB0100,2024,RS,Ambrose Castellano; Joseph L. Sanchez; Joshua Hernandez,ADULT ONLINE LEARNER SCHOLARSHIP ACT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=100&year=24
HB0101,2024,RS,"Elizabeth ""Liz"" Thomson; Kathleen Cates; Yanira Gurrola; Pamelya Herndon",FIREFIGHTER & EMERGENCY PEER SUPPORT ACT,Died (API.),HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=101&year=24
HB0102,2024,RS,Christine Chandler,MAGISTRATE AS COURT OF RECORD,Died (API.),HJC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=102&year=24
HB0103,2024,RS,Stefani Lord; Harlan Vincent,CHILD EXPOSURE TO CONTROLLED SUBSTANCE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=103&year=24
HB0104,2024,RS,"Reena Szczepanski; Elizabeth ""Liz"" Stefanics",STATEWIDE PUBLIC HEALTH & CLIMATE PGM,Died (API.),HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=104&year=24
HB0105,2024,RS,T. Ryan Lane; James G. Townsend; Harlan Vincent; Jared Hembree; Candy Spence Ezzell,EDUCATION SCHOLARSHIP TAX CREDIT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=105&year=24
HB0106,2024,RS,Andrea Reeb; Stefani Lord; Crystal R. Brantley; Luis M. Terrazas,FENTANYL EXPOSURE AS CHILD ABUSE,Died (API.),HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=106&year=24
HB0107,2024,RS,Jack Chatfield; Harlan Vincent,MEDICAL MALPRACTICE LIMIT OF RECOVERY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=107&year=24
HB0108,2024,RS,Reena Szczepanski; Patricia Roybal Caballero; Nancy Rodriguez; Ambrose Castellano; Harold Pope,LOCAL SOLAR ACCESS FUND,Died (API.),HENRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=108&year=24
HB0109,2024,RS,Stefani Lord; Harlan Vincent; John Block,CRIMES PUNISHABLE BY DEATH,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=109&year=24
HB0110,2024,RS,John Block; Harlan Vincent,LIMIT CERTAIN ABORTIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=110&year=24
HB0111,2024,RS,John Block; Harlan Vincent; Stefani Lord; Jenifer Jones,NEW MEXICO-MEXICO BORDER BARRIER,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=111&year=24
HB0112,2024,RS,Dayan Hochman-Vigil; Antoinette Sedillo Lopez; Cristina Parajon,LIQUOR TAX DISTRIBUTION FOR TREATMENT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=112&year=24
HB0113,2024,RS,Dayan Hochman-Vigil; Christine Chandler,SUPREME COURT JUSTICE SALARIES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=113&year=24
HB0114,2024,RS,Christine Chandler; Reena Szczepanski,FIREARM INDUSTRY ACCOUNTABILITY ACT,Died (API.),HCPAC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=114&year=24
HB0115,2024,RS,Christine Chandler,REMOVE MAGISTRATE JUDGE SALARY FORMULAS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=115&year=24
HB0116,2024,RS,"Elizabeth ""Liz"" Thomson; Marian Matthews; Tara Jaramillo",HUMAN TRAFFICKING & SEXUAL EXPLOITATION CRIME,Died (API.),HCPAC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=116&year=24
HB0117,2024,RS,Kristina Ortez,NATIONAL LAB CONTRACTOR GROSS RECEIPTS,Died (API.),HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=117&year=24
HB0118,2024,RS,Kristina Ortez; Jason C. Harper,ELECTRIC GENERATION TAX SUNSET,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=H&legType=B&legNo=118&year=24
