bill_number,session_year,session_type,action_date,legislative_day,action,order
HB0301,2024,RS,2024-02-12,LD: 14,HAFC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0301,2024,RS,,,Action Postponed Indefinitely,4
HB0302,2024,RS,2024-01-31,LD: 6,Sent to HLVMC - Referrals: HLVMC/HGEIC,1
HB0302,2024,RS,2024-02-05,LD: 9,HLVMC: Reported by committee with Do Pass recommendation,2
HB0302,2024,RS,2024-02-07,LD: 10,HGEIC: Reported by committee with Do Pass recommendation,3
HB0302,2024,RS,2024-02-10,LD: 13,Passed in the House of Representatives - Y:65 N:0,4
HB0302,2024,RS,2024-02-10,LD: 9,Sent to SHPAC - Referrals: SHPAC,5
HB0302,2024,RS,2024-02-13,LD: 9,SHPAC: Reported by committee with Do Pass recommendation,6
HB0302,2024,RS,2024-02-14,LD: 14,Passed in the Senate - Y:37 N:0,7
HB0302,2024,RS,,,Signed by Governor - Chapter 21 - Feb. 29,8
HB0303,2024,RS,2024-01-31,LD: 6,Sent to HLVMC - Referrals: HLVMC/HAFC,1
HB0303,2024,RS,2024-02-05,LD: 9,HLVMC: Reported by committee with Do Pass recommendation,2
HB0303,2024,RS,2024-02-10,LD: 12,HAFC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0303,2024,RS,2024-02-13,LD: 14,multiple floor amendments,4
HB0303,2024,RS,2024-02-13,LD: 14,Passed in the House of Representatives - Y:41 N:13,5
HB0303,2024,RS,2024-02-13,LD: 9,Sent to SHPAC - Referrals: SHPAC,6
HB0303,2024,RS,2024-02-14,LD: 13,SHPAC: Reported by committee with Do Pass recommendation,7
HB0303,2024,RS,2024-02-15,LD: 15,Passed in the Senate - Y:27 N:14,8
HB0303,2024,RS,,,Signed by Governor - Chapter 68 - Mar. 6,9
HB0304,2024,RS,2024-01-31,LD: 6,Sent to HHHC - Referrals: HHHC/HAFC,1
HB0304,2024,RS,2024-02-07,LD: 10,HHHC: Reported by committee with Do Pass recommendation with amendment(s),2
HB0304,2024,RS,,,Action Postponed Indefinitely,3
HB0305,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0305,2024,RS,,,Action Postponed Indefinitely,2
HB0306,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0306,2024,RS,,,Action Postponed Indefinitely,2
HB0307,2024,RS,2024-01-31,LD: 6,Sent to HCEDC - Referrals: HCEDC/HAFC,1
HB0307,2024,RS,,,Action Postponed Indefinitely,2
HB0308,2024,RS,2024-01-31,LD: 6,Sent to HTRC - Referrals: HTRC,1
HB0308,2024,RS,2024-02-05,LD: 9,HTRC: Reported by committee with Do Pass recommendation,2
HB0308,2024,RS,2024-02-07,LD: 10,Passed in the House of Representatives - Y:67 N:0,3
HB0308,2024,RS,2024-02-08,LD: 7,Sent to SFC - Referrals: SFC,4
HB0308,2024,RS,2024-02-13,LD: 9,SFC: Reported by committee with Do Pass recommendation,5
HB0308,2024,RS,2024-02-14,LD: 13,Passed in the Senate - Y:39 N:0,6
HB0308,2024,RS,,,Signed by Governor - Chapter 64 - Mar. 6,7
HB0309,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0309,2024,RS,,,Action Postponed Indefinitely,2
HB0310,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0310,2024,RS,,,Action Postponed Indefinitely,2
HB0311,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0311,2024,RS,,,Action Postponed Indefinitely,2
HB0312,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0312,2024,RS,,,Action Postponed Indefinitely,2
HB0313,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0313,2024,RS,,,Action Postponed Indefinitely,2
HB0314,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0314,2024,RS,,,Action Postponed Indefinitely,2
HB0315,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0315,2024,RS,,,Action Postponed Indefinitely,2
HB0316,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0316,2024,RS,2024-02-06,LD: 9,Withdrawn from committee or daily calendar for subsequent action,2
HB0316,2024,RS,2024-02-06,LD: 9,Referred to: HJC,3
HB0316,2024,RS,2024-02-09,LD: 12,HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,4
HB0316,2024,RS,2024-02-10,LD: 13,Passed in the House of Representatives - Y:54 N:11,5
HB0316,2024,RS,2024-02-10,LD: 9,Sent to SJC - Referrals: SJC,6
HB0316,2024,RS,,,Action Postponed Indefinitely,7
HB0317,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0317,2024,RS,,,Action Postponed Indefinitely,2
HB0318,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0318,2024,RS,,,Action Postponed Indefinitely,2
HB0319,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0319,2024,RS,,,Action Postponed Indefinitely,2
HB0320,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0320,2024,RS,,,Action Postponed Indefinitely,2
HB0321,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0321,2024,RS,,,Action Postponed Indefinitely,2
HB0322,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0322,2024,RS,,,Action Postponed Indefinitely,2
HB0323,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0323,2024,RS,,,Action Postponed Indefinitely,2
HB0324,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0324,2024,RS,,,Action Postponed Indefinitely,2
HB0325,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0325,2024,RS,,,Action Postponed Indefinitely,2
HB0326,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0326,2024,RS,,,Action Postponed Indefinitely,2
HB0327,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0327,2024,RS,,,Action Postponed Indefinitely,2
HB0328,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0328,2024,RS,,,Action Postponed Indefinitely,2
HB0329,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0329,2024,RS,,,Action Postponed Indefinitely,2
HB0330,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0330,2024,RS,,,Action Postponed Indefinitely,2
HB0331,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0331,2024,RS,,,Action Postponed Indefinitely,2
HB0332,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0332,2024,RS,,,Action Postponed Indefinitely,2
HB0333,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0333,2024,RS,,,Action Postponed Indefinitely,2
HB0334,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0334,2024,RS,,,Action Postponed Indefinitely,2
HB0335,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0335,2024,RS,,,Action Postponed Indefinitely,2
HB0336,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0336,2024,RS,,,Action Postponed Indefinitely,2
HB0337,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0337,2024,RS,,,Action Postponed Indefinitely,2
HB0338,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0338,2024,RS,,,Action Postponed Indefinitely,2
HB0339,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0339,2024,RS,,,Action Postponed Indefinitely,2
HB0340,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0340,2024,RS,,,Action Postponed Indefinitely,2
HB0341,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0341,2024,RS,,,Action Postponed Indefinitely,2
HB0342,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0342,2024,RS,,,Action Postponed Indefinitely,2
HB0343,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0343,2024,RS,,,Action Postponed Indefinitely,2
HB0344,2024,RS,2024-01-31,LD: 6,Not Printed,1
HB0344,2024,RS,,,Action Postponed Indefinitely,2
HJM0001,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HJM0001,2024,RS,2024-01-18,LD: 2,Sent to HRDLC - Referrals: HRDLC,2
HJM0001,2024,RS,2024-02-04,LD: 3,HRDLC: Reported by committee with Do Pass recommendation,3
HJM0001,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,4
HJM0001,2024,RS,,,Action Postponed Indefinitely,5
HJM0002,2024,RS,2024-01-24,LD: 3,Sent to HHHC - Referrals: HHHC,1
HJM0002,2024,RS,2024-02-07,LD: 10,HHHC: Reported by committee with Do Pass recommendation,2
HJM0002,2024,RS,,,Action Postponed Indefinitely,3
HJM0003,2024,RS,2024-02-08,LD: 11,Sent to HHHC - Referrals: HHHC,1
HJM0003,2024,RS,2024-02-12,LD: 14,HHHC: Reported by committee with Do Pass recommendation,2
HJM0003,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,3
HJM0003,2024,RS,,,Action Postponed Indefinitely,4
HJR0001,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HJR0001,2024,RS,2024-01-18,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,2
HJR0001,2024,RS,2024-01-29,LD: 4,HGEIC: Reported by committee with Do Pass recommendation,3
HJR0001,2024,RS,2024-02-04,LD: 8,HJC: Reported by committee with Do Pass recommendation with amendment(s),4
HJR0001,2024,RS,,,Action Postponed Indefinitely,5
HJR0002,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HJR0002,2024,RS,2024-01-18,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,2
HJR0002,2024,RS,2024-01-29,LD: 4,HGEIC: Reported by committee with Do Pass recommendation,3
HJR0002,2024,RS,2024-02-04,LD: 8,HJC: Reported by committee with Do Pass recommendation,4
HJR0002,2024,RS,,,Action Postponed Indefinitely,5
HJR0003,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HJR0003,2024,RS,2024-01-18,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,2
HJR0003,2024,RS,,,Action Postponed Indefinitely,3
HJR0004,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HJR0004,2024,RS,2024-01-18,LD: 2,Sent to HENRC - Referrals: HENRC/HJC,2
HJR0004,2024,RS,,,Action Postponed Indefinitely,3
HJR0005,2024,RS,2024-01-18,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,1
HJR0005,2024,RS,2024-01-29,LD: 4,HGEIC: Reported by committee with Do Pass recommendation,2
HJR0005,2024,RS,2024-02-04,LD: 8,HJC: Reported by committee with Do Pass recommendation with amendment(s),3
HJR0005,2024,RS,,,Action Postponed Indefinitely,4
HJR0006,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HJR0006,2024,RS,2024-01-18,LD: 2,Sent to HEC - Referrals: HEC/HGEIC,2
HJR0006,2024,RS,,,Action Postponed Indefinitely,3
HJR0007,2024,RS,2024-01-22,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,1
HJR0007,2024,RS,2024-01-29,LD: 4,HGEIC: Reported by committee with Do Pass recommendation,2
HJR0007,2024,RS,2024-02-04,LD: 8,HJC: Reported by committee with Do Pass recommendation,3
HJR0007,2024,RS,,,Action Postponed Indefinitely,4
HJR0008,2024,RS,2024-01-22,LD: 2,Sent to HGEIC - Referrals: HGEIC/HJC,1
HJR0008,2024,RS,,,Action Postponed Indefinitely,2
HJR0009,2024,RS,2024-01-24,LD: 3,Sent to HGEIC - Referrals: HGEIC/HJC,1
HJR0009,2024,RS,,,Action Postponed Indefinitely,2
HJR0010,2024,RS,2024-01-24,LD: 3,Sent to HGEIC - Referrals: HGEIC/HJC,1
HJR0010,2024,RS,2024-01-31,LD: 6,HGEIC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HJR0010,2024,RS,,,Action Postponed Indefinitely,3
HJR0011,2024,RS,2024-01-25,LD: 4,Sent to HGEIC - Referrals: HGEIC/HJC,1
HJR0011,2024,RS,2024-01-29,LD: 4,HGEIC: Reported by committee with Do Pass recommendation,2
HJR0011,2024,RS,2024-02-03,LD: 8,HJC: Reported by committee with Do Pass recommendation,3
HJR0011,2024,RS,2024-02-06,LD: 9,Passed in the House of Representatives - Y:65 N:0,4
HJR0011,2024,RS,2024-02-07,LD: 7,Sent to SRC - Referrals: SRC,5
HJR0011,2024,RS,2024-02-12,LD: 9,SRC: Reported by committee with Do Pass recommendation,6
HJR0011,2024,RS,2024-02-14,LD: 13,Passed in the Senate - Y:32 N:0,7
HJR0011,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),8
HJR0012,2024,RS,2024-01-26,LD: 4,Sent to HGEIC - Referrals: HGEIC/HJC,1
HJR0012,2024,RS,,,Action Postponed Indefinitely,2
HJR0013,2024,RS,2024-01-29,LD: 5,Sent to HGEIC - Referrals: HGEIC/HJC,1
HJR0013,2024,RS,2024-02-06,LD: 9,HGEIC: Reported by committee with Do Pass recommendation,2
HJR0013,2024,RS,,,Action Postponed Indefinitely,3
HJR0014,2024,RS,2024-01-30,LD: 5,Sent to HGEIC - Referrals: HGEIC/HJC,1
HJR0014,2024,RS,,,Action Postponed Indefinitely,2
HJR0015,2024,RS,2024-02-01,LD: 7,Sent to HGEIC - Referrals: HGEIC/HJC,1
HJR0015,2024,RS,,,Action Postponed Indefinitely,2
HM0001,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HM0001,2024,RS,2024-01-18,LD: 2,Sent to HLVMC - Referrals: HLVMC,2
HM0001,2024,RS,2024-01-24,LD: 3,HLVMC: Reported by committee with Do Pass recommendation,3
HM0001,2024,RS,,,Action Postponed Indefinitely,4
HM0002,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HM0002,2024,RS,2024-01-18,LD: 2,"Not Printed, Not referred to committee, tabled",2
HM0002,2024,RS,2024-01-25,LD: 4,Withdrawn from committee or daily calendar for subsequent action,3
HM0002,2024,RS,2024-01-25,LD: 4,Passed in the House of Representatives - Y:70 N:0,4
HM0002,2024,RS,2024-02-01,LD: 6,Signed by one or both houses (for legislation not requiring Governor's signature),5
HM0003,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HM0003,2024,RS,2024-01-18,LD: 2,Sent to HHHC - Referrals: HHHC,2
HM0003,2024,RS,2024-02-07,LD: 10,HHHC: Reported by committee with Do Pass recommendation,3
HM0003,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,4
HM0003,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),5
HM0004,2024,RS,,,Sent to HPREF - Referrals: HPREF,1
HM0004,2024,RS,2024-01-18,LD: 2,Sent to HEC - Referrals: HEC,2
HM0004,2024,RS,2024-01-30,LD: 5,HEC: Reported by committee with Do Pass recommendation,3
HM0004,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,4
HM0004,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),5
HM0005,2024,RS,2024-01-22,LD: 2,Sent to HGEIC - Referrals: HGEIC,1
HM0005,2024,RS,2024-02-02,LD: 7,HGEIC: Reported by committee with Do Pass recommendation,2
HM0005,2024,RS,,,Action Postponed Indefinitely,3
HM0006,2024,RS,2024-01-16,LD: 1,"Not Printed, Not referred to committee, tabled",1
HM0006,2024,RS,2024-01-17,LD: 1,Withdrawn from committee or daily calendar for subsequent action,2
HM0006,2024,RS,2024-01-17,LD: 1,Passed in the House of Representatives - Y:70 N:0,3
HM0006,2024,RS,2024-01-23,LD: 3,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0007,2024,RS,2024-01-16,LD: 1,"Not Printed, Not referred to committee, tabled",1
HM0007,2024,RS,2024-01-17,LD: 1,Withdrawn from committee or daily calendar for subsequent action,2
HM0007,2024,RS,2024-01-17,LD: 1,Passed in the House of Representatives - Y:70 N:0,3
HM0007,2024,RS,2024-01-23,LD: 3,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0008,2024,RS,2024-01-22,LD: 2,Sent to HJC - Referrals: HJC,1
HM0008,2024,RS,,,Action Postponed Indefinitely,2
HM0009,2024,RS,2024-01-22,LD: 2,"Not Printed, Not referred to committee, tabled",1
HM0009,2024,RS,2024-01-22,LD: 2,Withdrawn from committee or daily calendar for subsequent action,2
HM0009,2024,RS,2024-01-22,LD: 2,Passed in the House of Representatives - Y:70 N:0,3
HM0009,2024,RS,2024-01-25,LD: 4,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0010,2024,RS,2024-01-22,LD: 2,Sent to HGEIC - Referrals: HGEIC,1
HM0010,2024,RS,2024-01-29,LD: 4,HGEIC: Reported by committee with Do Pass recommendation,2
HM0010,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,3
HM0010,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0011,2024,RS,2024-01-22,LD: 2,Sent to HEC - Referrals: HEC,1
HM0011,2024,RS,,,Action Postponed Indefinitely,2
HM0012,2024,RS,2024-01-22,LD: 2,Sent to HHHC - Referrals: HHHC,1
HM0012,2024,RS,2024-02-07,LD: 10,HHHC: Reported by committee with Do Pass recommendation,2
HM0012,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,3
HM0012,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0013,2024,RS,2024-01-22,LD: 2,"Not Printed, Not referred to committee, tabled",1
HM0013,2024,RS,,,Action Postponed Indefinitely,2
HM0014,2024,RS,2024-01-22,LD: 2,"Not Printed, Not referred to committee, tabled",1
HM0014,2024,RS,2024-01-23,LD: 3,Withdrawn from committee or daily calendar for subsequent action,2
HM0014,2024,RS,2024-01-23,LD: 3,Passed in the House of Representatives - Y:70 N:0,3
HM0014,2024,RS,2024-01-25,LD: 4,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0015,2024,RS,2024-01-22,LD: 2,Sent to HRDLC - Referrals: HRDLC,1
HM0015,2024,RS,2024-01-26,LD: 4,HRDLC: Reported by committee with Do Pass recommendation,2
HM0015,2024,RS,,,Action Postponed Indefinitely,3
HM0016,2024,RS,2024-01-22,LD: 2,"Not Printed, Not referred to committee, tabled",1
HM0016,2024,RS,2024-01-24,LD: 3,Withdrawn from committee or daily calendar for subsequent action,2
HM0016,2024,RS,2024-01-24,LD: 3,Passed in the House of Representatives - Y:70 N:0,3
HM0016,2024,RS,2024-01-25,LD: 4,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0017,2024,RS,2024-01-22,LD: 2,Sent to HGEIC - Referrals: HGEIC,1
HM0017,2024,RS,2024-02-02,LD: 7,HGEIC: Reported by committee with Do Pass recommendation,2
HM0017,2024,RS,,,Action Postponed Indefinitely,3
HM0018,2024,RS,2024-01-24,LD: 3,Sent to HJC - Referrals: HJC,1
HM0018,2024,RS,,,Action Postponed Indefinitely,2
HM0019,2024,RS,2024-01-24,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0019,2024,RS,2024-01-24,LD: 3,Withdrawn from committee or daily calendar for subsequent action,2
HM0019,2024,RS,2024-01-24,LD: 3,Passed in the House of Representatives - Y:70 N:0,3
HM0019,2024,RS,2024-01-25,LD: 4,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0020,2024,RS,2024-01-24,LD: 3,Sent to HEC - Referrals: HEC,1
HM0020,2024,RS,2024-02-09,LD: 11,HEC: Reported by committee with Do Pass recommendation,2
HM0020,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,3
HM0020,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0021,2024,RS,2024-01-24,LD: 3,"Not Printed, Not referred to committee, tabled",1
HM0021,2024,RS,,,Action Postponed Indefinitely,2
HM0022,2024,RS,2024-01-24,LD: 3,Sent to HEC - Referrals: HEC,1
HM0022,2024,RS,,,Action Postponed Indefinitely,2
HM0023,2024,RS,2024-01-25,LD: 4,"Not Printed, Not referred to committee, tabled",1
HM0023,2024,RS,2024-01-25,LD: 4,Withdrawn from committee or daily calendar for subsequent action,2
HM0023,2024,RS,2024-01-25,LD: 4,Passed in the House of Representatives - Y:70 N:0,3
HM0023,2024,RS,2024-02-16,LD: 6,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0024,2024,RS,2024-01-25,LD: 4,Sent to HJC - Referrals: HJC,1
HM0024,2024,RS,,,Action Postponed Indefinitely,2
HM0025,2024,RS,2024-01-26,LD: 4,Sent to HGEIC - Referrals: HGEIC,1
HM0025,2024,RS,2024-02-06,LD: 9,HGEIC: Reported by committee with Do Pass recommendation,2
HM0025,2024,RS,,,Action Postponed Indefinitely,3
HM0026,2024,RS,2024-01-26,LD: 4,Sent to HGEIC - Referrals: HGEIC,1
HM0026,2024,RS,,,Action Postponed Indefinitely,2
HM0027,2024,RS,2024-01-26,LD: 4,Sent to HGEIC - Referrals: HGEIC,1
HM0027,2024,RS,,,Action Postponed Indefinitely,2
HM0028,2024,RS,2024-01-26,LD: 4,"Not Printed, Not referred to committee, tabled",1
HM0028,2024,RS,,,Action Postponed Indefinitely,2
HM0029,2024,RS,2024-01-29,LD: 5,Sent to HEC - Referrals: HEC,1
HM0029,2024,RS,2024-02-02,LD: 7,HEC: Reported by committee with Do Pass recommendation,2
HM0029,2024,RS,,,Action Postponed Indefinitely,3
HM0030,2024,RS,2024-01-29,LD: 5,Sent to HJC - Referrals: HJC,1
HM0030,2024,RS,2024-02-08,LD: 10,HJC: Reported by committee with Do Pass recommendation with amendment(s),2
HM0030,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,3
HM0030,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0031,2024,RS,2024-01-29,LD: 4,"Not Printed, Not referred to committee, tabled",1
HM0031,2024,RS,2024-01-29,LD: 4,Withdrawn from committee or daily calendar for subsequent action,2
HM0031,2024,RS,2024-01-29,LD: 4,Passed in the House of Representatives - Y:70 N:0,3
HM0031,2024,RS,2024-02-01,LD: 6,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0032,2024,RS,2024-01-30,LD: 5,Sent to HEC - Referrals: HEC,1
HM0032,2024,RS,2024-02-05,LD: 9,HEC: Reported by committee with Do Pass recommendation,2
HM0032,2024,RS,2024-02-10,LD: 13,w/drn h/calendar,3
HM0032,2024,RS,2024-02-10,LD: 13,re-referred to HEC,4
HM0032,2024,RS,2024-02-10,LD: 13,Sent to committee - Referrals: HEC,5
HM0032,2024,RS,2024-02-12,LD: 14,HEC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,6
HM0032,2024,RS,,,Action Postponed Indefinitely,7
HM0033,2024,RS,2024-01-30,LD: 5,Sent to HAAWC - Referrals: HAAWC,1
HM0033,2024,RS,2024-02-06,LD: 9,HAAWC: Reported by committee with Do Pass recommendation with amendment(s),2
HM0033,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,3
HM0033,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0034,2024,RS,2024-01-30,LD: 5,Sent to HENRC - Referrals: HENRC,1
HM0034,2024,RS,2024-02-06,LD: 9,HENRC: Reported by committee with Do Pass recommendation,2
HM0034,2024,RS,2024-02-15,LD: 16,Passed in the House of Representatives - Y:70 N:0,3
HM0034,2024,RS,,,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0035,2024,RS,2024-01-30,LD: 5,"Not Printed, Not referred to committee, tabled",1
HM0035,2024,RS,2024-01-30,LD: 5,Withdrawn from committee or daily calendar for subsequent action,2
HM0035,2024,RS,2024-01-30,LD: 5,Passed in the House of Representatives - Y:70 N:0,3
HM0035,2024,RS,2024-02-01,LD: 6,Signed by one or both houses (for legislation not requiring Governor's signature),4
HM0036,2024,RS,2024-01-30,LD: 5,"Not Printed, Not referred to committee, tabled",1
HM0036,2024,RS,2024-02-01,LD: 6,Withdrawn from committee or daily calendar for subsequent action,2
HM0036,2024,RS,2024-02-01,LD: 6,Passed in the House of Representatives - Y:70 N:0,3
HM0036,2024,RS,2024-02-03,LD: 8,Signed by one or both houses (for legislation not requiring Governor's signature),4
