bill_id,term,session,title,description,commem
HB0222,2023_2024,2024-RS,Wildlife Hunting Amendments,This bill modifies provisions related to wearing hunter orange.,0
HB0223,2023_2024,2024-RS,Airport Weapon Possession Amendments,This bill concerns weapon possession at an airport.,0
HB0224,2023_2024,2024-RS,Medical Surgery Amendments,This bill modifies provisions related to medical surgeries.,0
HB0225,2023_2024,2024-RS,Unlawful Kissing of a Child or Minor,This bill concerns unlawful kissing of a child or minor.,0
HB0226,2023_2024,2024-RS,Burglary Modifications,This bill modifies the offense of burglary to add intent to commit stalking as a qualifying offense.,0
HB0227,2023_2024,2024-RS,Municipal Office Modifications,This bill modifies provisions relating to the filling of a mid-term vacancy in a municipal office.,0
HB0228,2023_2024,2024-RS,Public Employee Leave Amendments,"This bill requires certain government employers to, at a minimum, provide unpaid leave to an employee who is a state legislator on an authorized legislative day.",0
HB0229,2023_2024,2024-RS,Public Safety Answering Point Amendments,This bill requires the Department of Public Safety to fund public safety answering points operated by the department in certain smaller population counties.,0
HB0230,2023_2024,2024-RS,State Agency Application Review Requirements,This bill addresses procedures for a state agency to act on a request for agency action.,0
HB0231,2023_2024,2024-RS,Motor Vehicle Insurance Modifications,This bill modifies provisions related to uninsured and underinsured motorist coverage.,0
HB0232,2023_2024,2024-RS,Outdoor Recreation Impacts Fund,This bill creates and funds the Outdoor Recreation Impacts Restricted Account.,0
HB0233,2023_2024,2024-RS,Election Code Modifications,This bill amends provisions of the Election Code relating to voting and counting votes.,0
HB0234,2023_2024,2024-RS,Vital Record Information Modifications,This bill modifies provisions related to name and sex designation changes on birth certificates.,0,"changing name/sex designation on birth certificates
HB0235,2023_2024,2024-RS,Eminent Domain Amendments,This bill modifies eminent domain provisions.,0
HB0236,2023_2024,2024-RS,Sales and Use Tax Modifications,This bill authorizes a tax on prepared foods sold by a convenience store.,0
HB0237,2023_2024,2024-RS,Land Use Authority Amendments,This bill modifies provisions relating to local land use regulations.,0
HB0238,2023_2024,2024-RS,Sexual Exploitation of a Minor Amendments,This bill criminalizes certain conduct relating to child sexual abuse material.,0
HB0239,2023_2024,2024-RS,State Employee Cybersecurity Training Requirements,This bill provides for a state cybersecurity awareness training program for all state executive branch employees.,0
HB0240,2023_2024,2024-RS,Certified Nursing Assistant Amendments,This bill modifies provisions related to certified nursing assistants.,0
HB0241,2023_2024,2024-RS,Clean Energy Amendments,This bill modifies provisions relating to clean energy.,0
HB0242,2023_2024,2024-RS,Water Usage Data Amendments,This bill addresses water usage data.,0
HB0243,2023_2024,2024-RS,Riparian Amendments,This bill modifies provisions related to general plans and riparian areas.,0
HB0244,2023_2024,2024-RS,Office of Legislative Auditor General Requirements,This bill establishes requirements related to the Office of the Legislative Auditor General.,0
HB0245,2023_2024,2024-RS,Utah National Guard Amendments,This bill modifies provisions related to the Utah National Guard.,0
HB0246,2023_2024,2024-RS,Office of Families,This bill creates the Office of Families within the Department of Health and Human Services.,0
HB0247,2023_2024,2024-RS,Statewide Online Education Program Amendments,This bill amends the Statewide Online Education Program (the program).,0
HB0248,2023_2024,2024-RS,Inmate Amendments,This bill concerns inmates.,0
HB0249,2023_2024,2024-RS,Utah Legal Personhood Amendments,This bill addresses legal personhood.,0
HB0250,2023_2024,2024-RS,Driver Education Modifications,This bill makes changes to the way an local education agency may fund driver education classes.,0
HB0251,2023_2024,2024-RS,Postretirement Reemployment Restrictions Amendments,This bill modifies provisions governing postretirement reemployment.,0
HB0252,2023_2024,2024-RS,State Employee Leave Amendments,This bill establishes the Unused Sick Leave Retirement Option Program III.,0
HB0253,2023_2024,2024-RS,Use of Sex-designated Facilities in Public and Higher Education,This bill addresses individuals who may access sex-designated restrooms and changing facilities in the state systems of public and higher education.,0
HB0254,2023_2024,2024-RS,State Olympic Coordination Amendments,This bill modifies provisions related to the Olympic and Paralympic Winter Games Coordination Committee and the Olympic and Paralympic Venues Grant Fund.,0
HB0255,2023_2024,2024-RS,Property Tax Assessment Modifications,This bill modifies provisions related to property tax assessments.,0
HB0256,2023_2024,2024-RS,Military Compatible Land Use Amendments,This bill addresses land use compatibility with military use.,0
HB0257,2023_2024,2024-RS,"Sex-based Designations for Privacy, Anti-bullying, and Women's Opportunities","This bill establishes a standard regarding distinctions on the basis of sex and applies the standard in certain facilities and opportunities where designations on the basis of sex address individual privacy, bullying, and women's opportunities.",0
HB0258,2023_2024,2024-RS,Airport Land Use Amendments,This bill enacts provisions related to compatible land use plans near certain private airports.,0
HB0259,2023_2024,2024-RS,Juvenile Interrogation Modifications,This bill addresses the interrogation of a child.,0
HB0260,2023_2024,2024-RS,Controlled Substances Amendments,This bill adds gabapentin to the list of controlled substances.,0
HB0261,2023_2024,2024-RS,Equal Opportunity Initiatives,"This bill prohibits an institution of higher education, the public education system, and a governmental employer from taking certain actions and engaging in discriminatory practices.",0
HB0262,2023_2024,2024-RS,School and Institutional Trust Lands Amendments,This bill makes changes relating to the State Institutional Trust Lands Management Act.,0
HB0263,2023_2024,2024-RS,Statewide Online Education Program Funding Amendments,This bill provides rulemaking authority to the Utah State Board of Education (USBE) for Statewide Online Education Program (the program) funding.,0
HB0264,2023_2024,2024-RS,Health Education Amendments,This bill amends provisions related to health education.,0
HB0265,2023_2024,2024-RS,Interscholastic Athletic Activities Associations Reporting Requirements,This bill amends required budgetary reporting and the member of an appeal panel for an athletic association.,0
HB0266,2023_2024,2024-RS,Government Records Ombudsman Amendments,This bill modifies provisions relating to government records.,0
HB0267,2023_2024,2024-RS,Telemedicine Amendments,This bill amends provisions relating to reimbursement for telemedicine services.,0
HB0268,2023_2024,2024-RS,Punitive Damages Amendments,This bill modifies provisions related to punitive damages.,0
HB0269,2023_2024,2024-RS,Public School History Curricula Amendments,"This bill requires public schools to display a poster or framed copy of ""The Ten Commandments.""",0
HB0270,2023_2024,2024-RS,Multicounty Appraisal Trust Modifications,This bill modifies provisions related to the Multicounty Appraisal Trust (trust).,0
HB0271,2023_2024,2024-RS,Law Enforcement Employee Overtime Amendments,This bill addresses overtime pay for certain state employees.,0
HB0272,2023_2024,2024-RS,Child Custody Proceedings Amendments,This bill concerns the protection of children in certain judicial proceedings.,0
HB0273,2023_2024,2024-RS,Sentencing Modifications for Certain DUI Offenses,This bill modifies provisions related to negligently operating a vehicle resulting in death.,0
HB0274,2023_2024,2024-RS,Underinsured Motorist Coverage Amendments,This bill modifies provisions related to underinsured and uninsured motorist coverage.,0
HB0275,2023_2024,2024-RS,Water Amendments,This bill addresses issues related to water.,0
HB0276,2023_2024,2024-RS,Crime Victims Restitution Amendments,This bill modifies provisions related to victim reparations and the Utah Office for Victims of Crimes.,0
HB0277,2023_2024,2024-RS,Aviation Fuel Incentive Amendments,This bill modifies provisions relating to an aviation fuel incentive.,0
HB0278,2023_2024,2024-RS,Inmate Education Amendments,This bill enacts provisions relating to postsecondary education for inmates enrolled in institutions of higher education.,0
HB0279,2023_2024,2024-RS,Air Quality Amendments,This bill addresses emission issues related to air quality.,0
HB0280,2023_2024,2024-RS,Water Related Changes,This bill addresses issues related to water.,0
HB0281,2023_2024,2024-RS,Raw Milk Testing Amendments,This bill makes changes relating to the sale and regulation of raw milk products.,0
HB0282,2023_2024,2024-RS,Utah Office of Regulatory Relief Amendments,This bill amends provisions related to the Utah Office of Regulatory Relief.,0
HB0283,2023_2024,2024-RS,Vehicle Registration Amendments,This bill removes the requirement to display a registration decal on certain vehicles and creates a month-to-month vehicle registration option.,0
HB0284,2023_2024,2024-RS,Initiative Amendments,This bill modifies provisions relating to a statewide initiative.,0
HB0285,2023_2024,2024-RS,Public Sector Labor Organizations Amendments,This bill amends provisions governing public employers and labor organizations.,0
HB0286,2023_2024,2024-RS,State Aid for Scholarships,This bill prohibits the issuance of new tuition waivers.,0
HB0287,2023_2024,2024-RS,Advanced Degree Scholarship Program,This bill enacts an advanced degree scholarship program.,0
HB0288,2023_2024,2024-RS,Rollback Tax Amendments,This bill modifies provisions related to the rollback tax imposed on land withdrawn from agricultural property tax assessment.,0
HB0289,2023_2024,2024-RS,Property Rights Ombudsman Amendments,This bill modifies the Property Rights Ombudsman Act.,0
