bill_id,term,session,title,summary,approp_bill,commem
SB5525,2023_2024,2023_2024,"AN ACT Relating to maintaining the safety of children who have been removed from a parent based on abuse, neglect, or abandonment;","Maintaining the safety of children who have been removed from a parent based on abuse, neglect, or abandonment.",0,0
SB5526,2023_2024,2023_2024,AN ACT Relating to nursing facility rates;,Concerning nursing facility rates.,0,0
SB5527,2023_2024,2023_2024,AN ACT Relating to adding additional courses to the list of courses approved as a graduation pathway option;,Adding additional courses to the list of courses approved as a graduation pathway option.,0,0
SB5528,2023_2024,2023_2024,AN ACT Relating to the retainage percentage withheld by prime contractors from subcontractors;,Concerning the retainage percentage withheld by prime contractors.,0,0
SB5529,2023_2024,2023_2024,AN ACT Relating to removing the exclusion of certain domestic workers from certain worker protections;,Removing the exclusion of certain domestic workers from certain worker protections.,0,0
SB5530,2023_2024,2023_2024,"AN ACT Relating to creating a work group to develop a ""Whole WA"" digital experience that will connect Washington residents to services;","Creating a work group to develop a ""Whole WA"" digital experience that will connect Washington residents to services.",0,0
SB5531,2023_2024,2023_2024,AN ACT Relating to special use permits for milk product haulers;,Concerning special use permits for milk product haulers.,0,0
SB5532,2023_2024,2023_2024,"AN ACT Relating to providing enhanced payment to low volume, small rural hospitals;","Providing enhanced payment to low volume, small rural hospitals.",0,0
SB5533,2023_2024,2023_2024,AN ACT Relating to the creation of a model vehicle pursuit policy for law enforcement agencies and the creation of a vehicle pursuit technology grant program;,Concerning the creation of a model vehicle pursuit policy.,0,0
ESB5534,2023_2024,2023_2024,AN ACT Relating to workforce education investment accountability and oversight board staffing changes;,Concerning workforce education investment accountability and oversight board staffing changes.,0,0
SB5535,2023_2024,2023_2024,AN ACT Relating to protecting human health from excessive air pollution;,Protecting human health from excessive air pollution.,0,0
SB5536,2023_2024,2023_2024,"AN ACT Relating to justice system and behavioral health responses for persons experiencing circumstances that involve controlled substances, counterfeit substances, legend drugs, and drug paraphernalia;","Concerning controlled substances, counterfeit substances, and legend drug possession and treatment.",0,0
SB5537,2023_2024,2023_2024,AN ACT Relating to establishing the Washington state hospital patient care unit staffing innovation collaborative;,Establishing the Washington state hospital patient care unit staffing innovation collaborative.,0,0
SB5538,2023_2024,2023_2024,AN ACT Relating to postretirement employment in nursing positions for a state agency;,Concerning postretirement employment in nursing positions for a state agency.,0,0
SB5539,2023_2024,2023_2024,"AN ACT Relating to making technical corrections to the local tax increment financing program under chapter 39.114 RCW by applying the definition of real property to ensure private investments made on state and local government-owned land are included in the increment value, ensuring that the relocation and construction of a government-owned facility is included as an eligible project, ensuring that acquisition costs include appurtenant rights, providing clarification to definitions of increment value and tax allocation base value for consistency with current law, clarifying notice requirements for the creation of a tax increment area, and creating consistency with current law for add-on levies codified in RCW 84.55.010;",Making technical corrections to the local tax increment financing program.,0,0
SB5540,2023_2024,2023_2024,AN ACT Relating to legislative authorization of medicaid managed health care system reprocurement;,Concerning medicaid managed health care system reprocurement.,0,0
SB5541,2023_2024,2023_2024,AN ACT Relating to transparency in supply chains;,Providing transparency in supply chains.,0,0
SB5542,2023_2024,2023_2024,AN ACT Relating to preventing the destruction of electric vehicle charging equipment;,Preventing the destruction of electric vehicle charging equipment.,0,0
SB5543,2023_2024,2023_2024,AN ACT Relating to creating a developmentally appropriate response to youth who commit sexual offenses;,Creating a developmentally appropriate response to youth who commit sexual offenses.,0,0
SB5544,2023_2024,2023_2024,AN ACT Relating to ensuring adequate notice is provided to local communities when the department of social and health services contracts with a housing provider for individuals qualifying for a less restrictive alternative placement;,Providing notice regarding less restrictive alternative placement contracting.,0,0
SB5545,2023_2024,2023_2024,AN ACT Relating to the requirements to obtain a journey level electrician certificate of competency;,Concerning the requirements to obtain a journey level electrician certificate of competency.,0,0
SB5546,2023_2024,2023_2024,AN ACT Relating to establishing a Washington state cannabis commission;,Establishing a Washington state cannabis commission.,0,0
SB5547,2023_2024,2023_2024,AN ACT Relating to transparency for nursing pools that provide health care personnel to hospitals and long-term care facilities;,Concerning nursing pool transparency.,0,0
SB5548,2023_2024,2023_2024,AN ACT Relating to vehicle service fees;,Addressing vehicle service fees.,0,0
SB5549,2023_2024,2023_2024,AN ACT Relating to electric security alarm systems;,Concerning electric security alarm systems.,0,0
SB5550,2023_2024,2023_2024,"AN ACT Relating to addressing workforce development issues, including cultural issues, at the Washington state ferries;","Addressing workforce development issues, including cultural issues, at the Washington state ferries.",0,0
SB5551,2023_2024,2023_2024,"AN ACT Relating to supporting Washington's crop and livestock farms, reducing greenhouse gas emissions, and generating renewable energy by capturing methane;","Supporting Washington's crop and livestock farms, reducing greenhouse gas emissions, and generating renewable energy by capturing methane.",0,0
SB5552,2023_2024,2023_2024,AN ACT Relating to permitting military exercises on state park property;,Permitting military exercises on state park property.,0,0
SB5553,2023_2024,2023_2024,AN ACT Relating to authorizing standards for temporary emergency shelters for local adoption;,Authorizing standards for temporary emergency shelters for local adoption.,0,0
