bill_number,session,chamber,action_date,action,order
S-4751,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SCU",1
S-4752,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SED",1
S-4753,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SSG",1
S-4754,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to STR",1
S-4754,2024_2025,S,2025-11-10,"Reported out of Senate Committee, 2nd Reading",2
S-4755,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SCU",1
S-4756,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHH",1
S-4757,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SCU",1
S-4758,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SLP",1
S-4758,2024_2025,S,2025-12-04,"Reported out of Senate Committee, 2nd Reading",2
S-4758,2024_2025,S,2025-12-04,Referred to Senate Budget and Appropriations Committee,3
S-4758,2024_2025,S,2025-12-08,"Reported out of Senate Committee, 2nd Reading",4
S-4758,2024_2025,S,2025-12-22,Passed Senate,5
S-4758,2024_2025,A,2026-01-02,"Received in the Assembly, Referred to AJU",6
S-4759,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SLP",1
S-4760,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SED",1
S-4762,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SED",1
S-4763,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SLP",1
S-4764,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SLP",1
S-4765,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SEN",1
S-4766,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SLP",1
S-4767,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to STR",1
S-4768,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to STR",1
S-4769,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHH",1
S-4770,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHH",1
S-4771,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SCM",1
S-4772,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHH",1
S-4773,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SEG",1
S-4774,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SED",1
S-4775,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SEN",1
S-4775,2024_2025,S,2025-12-11,"Reported out of Senate Committee, 2nd Reading",2
S-4775,2024_2025,S,2025-12-18,Passed Senate,3
S-4775,2024_2025,A,2025-12-18,"Received in the Assembly, Referred to ACF",4
S-4776,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHH",1
S-4777,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SED",1
S-4778,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHH",1
S-4779,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SLP",1
S-4780,2024_2025,S,2025-10-20,"Introduced in the Senate, Referred to SEG",1
S-4781,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SCU",1
S-4782,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SSG",1
S-4783,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SEN",1
S-4784,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SLP",1
S-4785,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHH",1
S-4786,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SCU",1
S-4787,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SCU",1
S-4787,2024_2025,S,2025-12-04,"Reported out of Senate Committee, 2nd Reading",2
S-4788,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHI",1
S-4789,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SLP",1
S-4790,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SLP",1
S-4791,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHI",1
S-4792,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHH",1
S-4792,2024_2025,S,2025-11-13,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-4793,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SSG",1
S-4794,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SSG",1
S-4795,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SSG",1
S-4796,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SEN",1
S-4796,2024_2025,S,2025-12-11,"Reported out of Senate Committee, 2nd Reading",2
S-4796,2024_2025,S,2025-12-22,Passed Senate,3
S-4796,2024_2025,A,2025-12-22,"Received in the Assembly without Reference, 2nd Reading",4
S-4796,2024_2025,A,2025-12-22,Substituted for,5
S-4796,2024_2025,A,2025-12-22,Passed Assembly (Passed Both Houses),6
S-4796,2024_2025,G,2025-12-23,Approved,7
S-4797,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SEN",1
S-4797,2024_2025,S,2025-12-11,"Reported out of Senate Committee, 2nd Reading",2
S-4797,2024_2025,S,2025-12-18,Passed Senate,3
S-4797,2024_2025,A,2025-12-18,"Received in the Assembly without Reference, 2nd Reading",4
S-4797,2024_2025,A,2025-12-22,Substituted for,5
S-4797,2024_2025,A,2025-12-22,Passed Assembly (Passed Both Houses),6
S-4797,2024_2025,G,2025-12-23,Approved,7
S-4798,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SEN",1
S-4798,2024_2025,S,2025-12-01,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-4799,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SBA",1
S-4800,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to STR",1
S-4800,2024_2025,S,2025-11-10,"Reported out of Senate Committee, 2nd Reading",2
S-4800,2024_2025,S,2025-11-24,Referred to Senate Budget and Appropriations Committee,3
S-4800,2024_2025,S,2025-12-08,"Reported out of Senate Committee, 2nd Reading",4
S-4800,2024_2025,S,2025-12-22,Passed Senate,5
S-4800,2024_2025,A,2026-01-02,"Received in the Assembly, Referred to ACO",6
S-4801,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SLP",1
S-4802,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SLA",1
S-4802,2024_2025,S,2025-12-01,"Reported out of Senate Committee, 2nd Reading",2
S-4803,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SLP",1
S-4803,2024_2025,S,2025-12-04,"Reported out of Senate Committee, 2nd Reading",2
S-4803,2024_2025,S,2026-01-12,Passed Senate,3
S-4803,2024_2025,S,2026-01-12,Reconsidered Vote,4
S-4803,2024_2025,S,2026-01-12,Substituted by,5
S-4804,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SEG",1
S-4805,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SSG",1
S-4806,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SCM",1
S-4807,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SHH",1
S-4808,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SCM",1
S-4809,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SED",1
S-4809,2024_2025,S,2025-11-10,"Reported out of Senate Committee, 2nd Reading",2
S-4809,2024_2025,S,2025-12-18,Passed Senate,3
S-4809,2024_2025,A,2025-12-18,"Received in the Assembly, Referred to AED",4
S-4809,2024_2025,A,2026-01-08,Transferred to AAP,5
S-4809,2024_2025,A,2026-01-08,"Reported out of Assembly Committee, 2nd Reading",6
S-4809,2024_2025,A,2026-01-12,Substituted for,7
S-4809,2024_2025,A,2026-01-12,Passed Assembly (Passed Both Houses),8
S-4809,2024_2025,G,2026-01-14,Approved,9
S-4810,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to STR",1
S-4811,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SEN",1
S-4812,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SCU",1
S-4812,2024_2025,S,2025-12-04,"Reported out of Senate Committee, 2nd Reading",2
S-4812,2024_2025,S,2025-12-04,Referred to Senate Budget and Appropriations Committee,3
S-4812,2024_2025,S,2026-01-08,"Reported out of Senate Committee, 2nd Reading",4
S-4812,2024_2025,S,2026-01-12,Passed Senate,5
S-4812,2024_2025,A,2026-01-12,"Received in the Assembly without Reference, 2nd Reading",6
S-4812,2024_2025,A,2026-01-12,Substituted for,7
S-4812,2024_2025,A,2026-01-12,Passed Assembly (Passed Both Houses),8
S-4812,2024_2025,G,2026-01-20,Approved,9
S-4813,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SEG",1
S-4814,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SSG",1
S-4815,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SCM",1
S-4816,2024_2025,S,2025-10-27,"Introduced in the Senate, Referred to SHH",1
S-4816,2024_2025,S,2026-01-08,Transferred to SBA,2
S-4816,2024_2025,S,2026-01-08,"Reported out of Senate Committee with Amendments, 2nd Reading",3
S-4816,2024_2025,S,2026-01-12,Passed Senate,4
S-4816,2024_2025,A,2026-01-12,"Received in the Assembly without Reference, 2nd Reading",5
S-4816,2024_2025,A,2026-01-12,Substituted for,6
S-4816,2024_2025,A,2026-01-12,Passed Assembly (Passed Both Houses),7
S-4816,2024_2025,S,2026-01-12,CV R/S 2RSG PS,8
S-4816,2024_2025,A,2026-01-12,"Received in the Assembly, 2nd Reading - Concur. w/Gov's Recommendations",9
S-4816,2024_2025,A,2026-01-12,Passed Assembly (Passed Both Houses),10
S-4816,2024_2025,G,2026-01-20,Approved,11
S-4817,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SCU",1
S-4818,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SHI",1
S-4819,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SHH",1
S-4820,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SBA",1
S-4821,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SJU",1
S-4822,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SEG",1
S-4823,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SLP",1
S-4823,2024_2025,S,2025-12-04,"Reported out of Senate Committee, 2nd Reading",2
S-4823,2024_2025,S,2025-12-18,Substituted by,3
S-4824,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SBA",1
S-4824,2024_2025,S,2025-11-13,"Reported out of Senate Committee, 2nd Reading",2
S-4824,2024_2025,S,2025-12-22,Passed Senate,3
S-4824,2024_2025,A,2025-12-22,"Received in the Assembly without Reference, 2nd Reading",4
S-4824,2024_2025,A,2025-12-22,Substituted for,5
S-4824,2024_2025,A,2025-12-22,Passed Assembly (Passed Both Houses),6
S-4824,2024_2025,G,2025-12-23,Approved,7
S-4825,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SCM",1
S-4826,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SHH",1
S-4827,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SEN",1
S-4828,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SHH",1
S-4829,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SEG",1
S-4830,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SCU",1
S-4831,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SSG",1
S-4831,2024_2025,S,2025-12-01,"Reported out of Senate Committee, 2nd Reading",2
S-4831,2024_2025,S,2025-12-01,Referred to Senate Budget and Appropriations Committee,3
S-4831,2024_2025,S,2025-12-15,"Reported out of Senate Committee with Amendments, 2nd Reading",4
S-4831,2024_2025,S,2025-12-22,Passed Senate,5
S-4831,2024_2025,A,2026-01-02,"Received in the Assembly, Referred to ASL",6
S-4831,2024_2025,A,2026-01-05,Reported out of Assembly Committee with Amendments and Referred to AAP,7
S-4831,2024_2025,A,2026-01-08,"Reported out of Assembly Committee, 2nd Reading",8
S-4831,2024_2025,A,2026-01-12,Substituted for,9
S-4831,2024_2025,A,2026-01-12,Passed Assembly,10
S-4831,2024_2025,S,2026-01-12,"Received in the Senate, 2nd Reading on Concurrence",11
S-4831,2024_2025,S,2026-01-12,Passed Senate (Passed Both Houses),12
S-4831,2024_2025,G,2026-01-20,Approved,13
S-4832,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SCU",1
S-4832,2024_2025,S,2025-11-10,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-4832,2024_2025,S,2026-01-12,Senate Amendment,3
S-4832,2024_2025,S,2026-01-12,Substituted by,4
S-4833,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to STR",1
S-4833,2024_2025,S,2025-11-10,"Reported out of Senate Committee, 2nd Reading",2
S-4833,2024_2025,S,2025-11-10,Referred to Senate Budget and Appropriations Committee,3
S-4833,2024_2025,S,2025-11-13,"Reported out of Senate Committee, 2nd Reading",4
S-4833,2024_2025,S,2025-12-22,Passed Senate,5
S-4833,2024_2025,A,2026-01-02,"Received in the Assembly, Referred to ASL",6
S-4834,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to STR",1
S-4834,2024_2025,S,2025-12-04,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-4834,2024_2025,S,2025-12-04,Referred to Senate Budget and Appropriations Committee,3
S-4834,2024_2025,S,2025-12-08,"Reported out of Senate Committee, 2nd Reading",4
S-4834,2024_2025,S,2025-12-22,Senate Substitution,5
S-4834,2024_2025,S,2026-01-12,Passed Senate,6
S-4834,2024_2025,A,2026-01-12,"Received in the Assembly without Reference, 2nd Reading",7
S-4834,2024_2025,A,2026-01-12,Assembly Floor Amendment Passed,8
S-4834,2024_2025,A,2026-01-12,Substituted for,9
S-4834,2024_2025,A,2026-01-12,Passed Assembly,10
S-4834,2024_2025,S,2026-01-12,"Received in the Senate, 2nd Reading on Concurrence",11
S-4834,2024_2025,S,2026-01-12,Passed Senate (Passed Both Houses),12
S-4834,2024_2025,G,2026-01-19,Approved,13
S-4835,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SBA",1
S-4835,2024_2025,S,2025-11-13,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-4835,2024_2025,S,2025-12-18,Passed Senate,3
S-4835,2024_2025,A,2025-12-18,"Received in the Assembly, Referred to ASL",4
S-4835,2024_2025,A,2026-01-05,Reported out of Assembly Committee with Amendments and Referred to AAP,5
S-4835,2024_2025,A,2026-01-08,"Reported out of Assembly Committee with Amendments, 2nd Reading",6
S-4835,2024_2025,A,2026-01-12,Substituted for,7
S-4835,2024_2025,A,2026-01-12,Passed Assembly,8
S-4835,2024_2025,S,2026-01-12,"Received in the Senate, 2nd Reading on Concurrence",9
S-4835,2024_2025,S,2026-01-12,Passed Senate (Passed Both Houses),10
S-4835,2024_2025,G,2026-01-20,Approved,11
S-4836,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SLP",1
S-4837,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SLP",1
S-4838,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SJU",1
S-4839,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SLA",1
S-4840,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SEN",1
S-4841,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SCM",1
S-4841,2024_2025,S,2025-12-22,Transferred to SBA,2
S-4841,2024_2025,S,2026-01-08,"Reported out of Senate Committee, 2nd Reading",3
S-4841,2024_2025,S,2026-01-12,Passed Senate,4
S-4841,2024_2025,A,2026-01-12,"Received in the Assembly without Reference, 2nd Reading",5
S-4841,2024_2025,A,2026-01-12,Substituted for,6
S-4841,2024_2025,A,2026-01-12,Passed Assembly (Passed Both Houses),7
S-4841,2024_2025,G,2026-01-20,Approved,8
S-4842,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SLP",1
S-4843,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SCU",1
S-4843,2024_2025,S,2025-12-04,"Reported out of Senate Committee, 2nd Reading",2
S-4843,2024_2025,S,2025-12-04,Referred to Senate Budget and Appropriations Committee,3
S-4844,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SMV",1
S-4845,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SCU",1
S-4845,2024_2025,S,2025-11-17,Transferred to SBA,2
S-4845,2024_2025,S,2025-12-08,"Reported out of Senate Committee with Amendments, 2nd Reading",3
S-4845,2024_2025,S,2025-12-22,Motion,4
S-4845,2024_2025,S,2025-12-22,Motion,5
S-4845,2024_2025,S,2025-12-22,Passed Senate,6
S-4845,2024_2025,A,2026-01-02,"Received in the Assembly, Referred to ASL",7
S-4845,2024_2025,A,2026-01-08,Transferred to AAP,8
S-4845,2024_2025,A,2026-01-08,"Reported out of Assembly Committee, 2nd Reading",9
S-4845,2024_2025,A,2026-01-12,Substituted for,10
S-4845,2024_2025,A,2026-01-12,Passed Assembly (Passed Both Houses),11
S-4845,2024_2025,G,2026-01-20,Approved,12
S-4846,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SHH",1
S-4847,2024_2025,S,2025-11-06,"Introduced in the Senate, Referred to SBA",1
S-4847,2024_2025,S,2025-12-01,Transferred to SJU,2
S-4847,2024_2025,S,2025-12-01,"Reported out of Senate Committee with Amendments, 2nd Reading",3
S-4847,2024_2025,S,2025-12-01,Referred to Senate Budget and Appropriations Committee,4
S-4847,2024_2025,S,2025-12-08,"Reported out of Senate Committee with Amendments, 2nd Reading",5
S-4847,2024_2025,S,2025-12-22,Senate Amendment,6
S-4847,2024_2025,S,2026-01-12,Passed Senate,7
S-4847,2024_2025,A,2026-01-12,"Received in the Assembly without Reference, 2nd Reading",8
S-4847,2024_2025,A,2026-01-12,Assembly Floor Amendment Passed,9
S-4847,2024_2025,A,2026-01-12,Substituted for,10
S-4847,2024_2025,A,2026-01-12,Passed Assembly,11
S-4847,2024_2025,S,2026-01-12,"Received in the Senate, 2nd Reading on Concurrence",12
S-4847,2024_2025,S,2026-01-12,Passed Senate (Passed Both Houses),13
S-4847,2024_2025,G,2026-01-20,Approved,14
S-4848,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SJU",1
S-4849,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SHH",1
S-4850,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SHH",1
S-4851,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SCU",1
S-4852,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SLA",1
S-4853,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SCM",1
S-4854,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SCM",1
S-4855,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SEN",1
S-4856,2024_2025,S,2025-11-10,"Introduced in the Senate, Referred to SHH",1
S-4857,2024_2025,S,2025-11-13,"Introduced in the Senate, Referred to SEG",1
S-4858,2024_2025,S,2025-11-13,"Introduced in the Senate, Referred to SMV",1
S-4858,2024_2025,S,2025-12-01,"Reported out of Senate Committee with Amendments, 2nd Reading",2
S-4858,2024_2025,S,2025-12-22,Passed Senate,3
S-4858,2024_2025,A,2026-01-02,"Received in the Assembly, Referred to AJU",4
S-4858,2024_2025,A,2026-01-05,"Reported out of Assembly Committee, 2nd Reading",5
S-4858,2024_2025,A,2026-01-12,Substituted for,6
S-4858,2024_2025,A,2026-01-12,Passed Assembly (Passed Both Houses),7
S-4858,2024_2025,G,2026-01-20,Approved,8
S-4859,2024_2025,S,2025-11-13,"Introduced in the Senate, Referred to SHH",1
S-4860,2024_2025,S,2025-11-13,"Introduced in the Senate, Referred to SMV",1
S-4860,2024_2025,S,2026-01-08,Transferred to SBA,2
S-4860,2024_2025,S,2026-01-08,"Reported out of Senate Committee with Amendments, 2nd Reading",3
S-4860,2024_2025,S,2026-01-12,Substituted by,4
S-4861,2024_2025,S,2025-11-13,"Introduced in the Senate, Referred to SED",1
S-4862,2024_2025,S,2025-11-13,"Introduced in the Senate, Referred to SHI",1
S-4863,2024_2025,S,2025-11-13,"Introduced in the Senate, Referred to SEN",1
S-4864,2024_2025,S,2025-11-13,"Introduced in the Senate, Referred to SLA",1
S-4864,2024_2025,S,2026-01-08,Transferred to SBA,2
S-4864,2024_2025,S,2026-01-08,"Reported out of Senate Committee, 2nd Reading",3
S-4864,2024_2025,S,2026-01-12,Passed Senate,4
S-4864,2024_2025,A,2026-01-12,"Received in the Assembly without Reference, 2nd Reading",5
