bill_number,session,chamber,action_date,action,order
SCR-0123,2022_2023,S,2022-11-03,"Reported out of Senate Committee, 2nd Reading",2
SCR-0124,2022_2023,S,2022-10-17,"Introduced in the Senate, Referred to SEN",1
SCR-0125,2022_2023,S,2022-10-17,"Introduced in the Senate, Referred to SEN",1
SCR-0126,2022_2023,S,2022-10-27,"Introduced in the Senate, Referred to SSG",1
SCR-0126,2022_2023,S,2023-02-27,"Reported out of Senate Committee with Amendments, 2nd Reading",2
SCR-0126,2022_2023,S,2023-02-27,Passed Senate,3
SCR-0126,2022_2023,A,2023-02-27,"Received in the Assembly, Referred to AMV",4
SCR-0127,2022_2023,S,2022-10-27,"Introduced in the Senate, Referred to SEN",1
SCR-0127,2022_2023,S,2022-11-03,"Reported out of Senate Committee, 2nd Reading",2
SCR-0127,2022_2023,S,2022-11-21,Passed Senate,3
SCR-0127,2022_2023,A,2022-11-21,"Received in the Assembly, Referred to AAP",4
SCR-0127,2022_2023,A,2022-12-12,"Reported out of Assembly Committee, 2nd Reading",5
SCR-0127,2022_2023,A,2022-12-15,Substituted for,6
SCR-0127,2022_2023,A,2022-12-15,Passed Assembly and Filed,7
SCR-0127,2022_2023,A,2022-12-15,Filed with Secretary of State,8
SCR-0128,2022_2023,S,2022-11-03,"Introduced in the Senate, Referred to SMV",1
SCR-0129,2022_2023,S,2022-11-03,"Introduced in the Senate, Referred to SMV",1
SCR-0131,2022_2023,S,2022-12-01,"Introduced in the Senate, Referred to SLA",1
SCR-0132,2022_2023,S,2022-12-01,"Introduced in the Senate, Referred to SSG",1
SCR-0132,2022_2023,S,2023-02-09,Transferred to SBA,2
SCR-0132,2022_2023,S,2023-02-16,Transferred to SJU,3
SCR-0132,2022_2023,S,2023-02-23,"Reported out of Senate Committee with Amendments, 2nd Reading",4
SCR-0132,2022_2023,S,2023-02-27,Substituted by,5
SCR-0133,2022_2023,S,2022-12-05,"Introduced in the Senate, Referred to SCU",1
SCR-0134,2022_2023,S,2023-01-12,"Introduced in the Senate, Referred to SCU",1
SCR-0135,2022_2023,S,2023-01-19,"Introduced in the Senate, Referred to SSG",1
SCR-0136,2022_2023,S,2023-01-19,"Introduced in the Senate, Referred to SMV",1
SCR-0137,2022_2023,S,2023-01-19,"Introduced in the Senate, Referred to SHH",1
SCR-0138,2022_2023,S,2023-01-30,"Introduced in the Senate, Referred to SLP",1
SCR-0138,2022_2023,S,2023-02-23,"Reported out of Senate Committee, 2nd Reading",2
SCR-0139,2022_2023,S,2023-01-30,"Introduced in the Senate, Referred to SED",1
SCR-0140,2022_2023,S,2023-02-09,"Introduced in the Senate, Referred to SCU",1
SCR-0141,2022_2023,S,2023-02-09,"Introduced in the Senate, Referred to SEN",1
SCR-0142,2022_2023,S,2023-03-30,"Introduced in the Senate, Referred to SCM",1
SCR-0143,2022_2023,S,2023-05-08,"Introduced in the Senate, Referred to SEG",1
SCR-0144,2022_2023,S,2023-05-08,"Introduced in the Senate, Referred to SEN",1
SCR-0144,2022_2023,S,2023-05-15,"Reported out of Senate Committee, 2nd Reading",2
SCR-0144,2022_2023,S,2023-05-22,Passed Senate,3
SCR-0144,2022_2023,A,2023-05-18,"Received in the Assembly, Referred to AEN",4
SCR-0144,2022_2023,A,2023-06-15,"Reported out of Assembly Committee, 2nd Reading",5
SCR-0144,2022_2023,A,2023-06-30,Substituted for,6
SCR-0144,2022_2023,A,2023-06-30,Passed Assembly and Filed,7
SCR-0144,2022_2023,A,2023-06-30,Filed with Secretary of State,8
SCR-0145,2022_2023,S,2023-06-20,"Introduced in the Senate, Referred to SSG",1
SCR-0146,2022_2023,S,2023-06-26,"Introduced in the Senate, Referred to SHH",1
SCR-0147,2022_2023,S,2023-06-27,"Introduced in the Senate, Referred to SHI",1
SCR-0147,2022_2023,S,2023-11-27,Transferred to SSG,2
SCR-0147,2022_2023,S,2023-12-07,"Reported out of Senate Committee with Amendments, 2nd Reading",3
SCR-0147,2022_2023,S,2023-12-11,Substituted by,4
SCR-0148,2022_2023,S,2023-11-30,"Introduced in the Senate, Referred to SCU",1
SCR-0149,2022_2023,S,2023-12-04,"Introduced in the Senate, Referred to SSG",1
SCR-0150,2022_2023,S,2023-12-04,"Introduced in the Senate, Referred to SSG",1
SCR-0151,2022_2023,S,2024-01-04,"Introduced, 1st Reading without Reference, 2nd Reading",1
SCR-0151,2022_2023,S,2024-01-08,Substituted by,2
SCR-0152,2022_2023,S,2024-01-08,"Introduced, 1st Reading without Reference, 2nd Reading",1
SCR-0152,2022_2023,S,2024-01-08,Substituted by,2
SJR-0011,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
SJR-0012,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
SJR-0013,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
SJR-0014,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
SJR-0015,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLA",1
SJR-0016,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCU",1
SJR-0017,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SSG",1
SJR-0018,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SMV",1
SJR-0018,2022_2023,S,2023-06-12,"Reported out of Senate Committee, 2nd Reading",2
SJR-0019,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SLP",1
SJR-0020,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to STR",1
SJR-0021,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SHH",1
SJR-0021,2022_2023,S,2022-05-12,"Reported out of Senate Committee, 2nd Reading",2
SJR-0021,2022_2023,S,2022-06-16,Passed Senate,3
SJR-0021,2022_2023,A,2022-06-16,"Received in the Assembly, Referred to AHS",4
SJR-0021,2022_2023,A,2023-03-16,Transferred to AWC,5
SJR-0021,2022_2023,A,2023-03-16,"Reported out of Assembly Committee, 2nd Reading",6
SJR-0021,2022_2023,A,2023-03-30,Substituted for,7
SJR-0021,2022_2023,A,2023-03-30,Passed Assembly (Passed Both Houses),8
SJR-0021,2022_2023,G,2023-05-15,Approved,9
SJR-0022,2022_2023,S,2022-01-11,"Introduced in the Senate, Referred to SCM",1
SJR-0022,2022_2023,S,2022-03-14,"Reported out of Senate Committee, 2nd Reading",2
SJR-0022,2022_2023,S,2022-05-26,Passed Senate,3
SJR-0022,2022_2023,A,2022-05-26,"Received in the Assembly, Referred to ACE",4
SJR-0022,2022_2023,A,2023-05-18,"Reported out of Assembly Committee, 2nd Reading",5
SJR-0022,2022_2023,A,2023-05-25,Substituted for,6
SJR-0022,2022_2023,A,2023-05-25,Passed Assembly (Passed Both Houses),7
SJR-0022,2022_2023,G,2023-06-09,Approved,8
SJR-0023,2022_2023,S,2022-01-18,"Introduced in the Senate, Referred to SLP",1
SJR-0023,2022_2023,S,2022-10-13,"Reported out of Senate Committee, 2nd Reading",2
SJR-0023,2022_2023,S,2022-10-17,Passed Senate,3
SJR-0023,2022_2023,A,2022-10-20,"Received in the Assembly without Reference, 2nd Reading",4
SJR-0023,2022_2023,A,2022-10-27,Substituted for,5
SJR-0023,2022_2023,A,2022-10-27,Passed Assembly (Passed Both Houses),6
SJR-0023,2022_2023,G,2022-10-31,Approved,7
SJR-0024,2022_2023,S,2022-01-18,"Introduced in the Senate, Referred to SLA",1
SJR-0024,2022_2023,S,2022-09-29,"Reported out of Senate Committee, 2nd Reading",2
SJR-0024,2022_2023,S,2022-10-17,Passed Senate,3
SJR-0024,2022_2023,A,2022-10-20,"Received in the Assembly without Reference, 2nd Reading",4
SJR-0024,2022_2023,A,2022-10-27,Substituted for,5
SJR-0024,2022_2023,A,2022-10-27,Passed Assembly (Passed Both Houses),6
SJR-0024,2022_2023,G,2022-11-07,Approved,7
SJR-0027,2022_2023,S,2022-01-18,"Introduced in the Senate, Referred to SHH",1
SJR-0028,2022_2023,S,2022-01-18,"Introduced in the Senate, Referred to SHH",1
SJR-0029,2022_2023,S,2022-01-18,"Introduced in the Senate, Referred to SHH",1
SJR-0030,2022_2023,S,2022-01-18,"Introduced in the Senate, Referred to SHH",1
SJR-0031,2022_2023,S,2022-01-18,"Introduced in the Senate, Referred to SHH",1
SJR-0032,2022_2023,S,2022-01-18,"Introduced in the Senate, Referred to SSG",1
SJR-0033,2022_2023,S,2022-01-18,"Introduced in the Senate, Referred to SEN",1
SJR-0034,2022_2023,S,2022-01-27,"Introduced in the Senate, Referred to SHH",1
SJR-0034,2022_2023,S,2022-02-03,"Reported out of Senate Committee with Amendments, 2nd Reading",2
SJR-0034,2022_2023,S,2022-02-14,Passed Senate,3
SJR-0034,2022_2023,A,2022-02-14,"Received in the Assembly, Referred to AHE",4
SJR-0034,2022_2023,A,2022-03-07,"Reported out of Assembly Committee, 2nd Reading",5
SJR-0034,2022_2023,A,2022-03-24,Substituted for,6
SJR-0034,2022_2023,A,2022-03-24,Passed Assembly (Passed Both Houses),7
SJR-0034,2022_2023,G,2022-03-30,Approved,8
SJR-0035,2022_2023,S,2022-01-31,"Introduced in the Senate, Referred to SHH",1
SJR-0036,2022_2023,S,2022-01-31,"Introduced in the Senate, Referred to SHH",1
SJR-0037,2022_2023,S,2022-01-31,"Introduced in the Senate, Referred to SHH",1
SJR-0037,2022_2023,S,2022-10-31,"Reported out of Senate Committee, 2nd Reading",2
SJR-0037,2022_2023,S,2022-11-21,Passed Senate,3
SJR-0037,2022_2023,A,2022-11-21,"Received in the Assembly, Referred to AHE",4
SJR-0038,2022_2023,S,2022-01-31,"Introduced in the Senate, Referred to SHH",1
SJR-0039,2022_2023,S,2022-01-31,"Introduced in the Senate, Referred to SHH",1
SJR-0040,2022_2023,S,2022-01-31,"Introduced in the Senate, Referred to SHH",1
SJR-0041,2022_2023,S,2022-01-31,"Introduced in the Senate, Referred to SHH",1
SJR-0042,2022_2023,S,2022-01-31,"Introduced in the Senate, Referred to SHH",1
SJR-0043,2022_2023,S,2022-01-31,"Introduced in the Senate, Referred to SHH",1
SJR-0044,2022_2023,S,2022-02-03,"Introduced in the Senate, Referred to SEG",1
SJR-0045,2022_2023,S,2022-02-03,"Introduced in the Senate, Referred to SLP",1
SJR-0046,2022_2023,S,2022-02-10,"Introduced in the Senate, Referred to SHH",1
SJR-0047,2022_2023,S,2022-02-10,"Introduced in the Senate, Referred to SSG",1
SJR-0047,2022_2023,S,2022-05-19,"Reported out of Senate Committee, 2nd Reading",2
SJR-0047,2022_2023,S,2022-06-16,Substituted by,3
SJR-0048,2022_2023,S,2022-02-10,"Introduced in the Senate, Referred to SHH",1
SJR-0049,2022_2023,S,2022-02-10,"Introduced in the Senate, Referred to SLA",1
SJR-0050,2022_2023,S,2022-02-10,"Introduced in the Senate, Referred to SLA",1
SJR-0051,2022_2023,S,2022-02-10,"Introduced in the Senate, Referred to SSG",1
SJR-0052,2022_2023,S,2022-02-10,"Introduced in the Senate, Referred to SSG",1
SJR-0053,2022_2023,S,2022-02-10,"Introduced in the Senate, Referred to SMV",1
SJR-0054,2022_2023,S,2022-02-14,"Introduced in the Senate, Referred to SSG",1
SJR-0054,2022_2023,S,2022-02-28,Withdrawn from Consideration,2
SJR-0055,2022_2023,S,2022-02-14,"Introduced in the Senate, Referred to SLP",1
SJR-0056,2022_2023,S,2022-02-14,"Introduced in the Senate, Referred to SCM",1
SJR-0057,2022_2023,S,2022-02-14,"Introduced in the Senate, Referred to SHH",1
SJR-0058,2022_2023,S,2022-02-14,"Introduced in the Senate, Referred to SLP",1
SJR-0058,2022_2023,S,2023-02-23,"Reported out of Senate Committee with Amendments, 2nd Reading",2
SJR-0059,2022_2023,S,2022-02-14,"Introduced in the Senate, Referred to SED",1
SJR-0059,2022_2023,S,2023-12-14,"Reported out of Senate Committee with Amendments, 2nd Reading",2
SJR-0061,2022_2023,S,2022-02-28,"Introduced in the Senate, Referred to SSG",1
SJR-0061,2022_2023,S,2022-03-24,"Reported out of Senate Committee with Amendments, 2nd Reading",2
SJR-0061,2022_2023,S,2022-05-26,Substituted by,3
SJR-0062,2022_2023,S,2022-02-28,"Introduced in the Senate, Referred to SMV",1
SJR-0062,2022_2023,S,2023-06-12,"Reported out of Senate Committee, 2nd Reading",2
SJR-0063,2022_2023,S,2022-02-28,"Introduced in the Senate, Referred to SSG",1
SJR-0063,2022_2023,S,2022-05-19,"Reported out of Senate Committee, 2nd Reading",2
SJR-0064,2022_2023,S,2022-02-28,"Introduced in the Senate, Referred to SHH",1
SJR-0065,2022_2023,S,2022-03-03,"Introduced in the Senate, Referred to SSG",1
SJR-0066,2022_2023,S,2022-03-03,"Introduced in the Senate, Referred to SCM",1
SJR-0067,2022_2023,S,2022-03-03,"Introduced in the Senate, Referred to SJU",1
SJR-0068,2022_2023,S,2022-03-03,"Introduced in the Senate, Referred to SHH",1
SJR-0068,2022_2023,S,2022-03-10,"Reported out of Senate Committee with Amendments, 2nd Reading",2
SJR-0068,2022_2023,S,2022-03-24,Substituted by,3
SJR-0069,2022_2023,S,2022-03-03,"Introduced in the Senate, Referred to SSG",1
SJR-0069,2022_2023,S,2022-11-07,"Reported out of Senate Committee, 2nd Reading",2
SJR-0069,2022_2023,S,2022-12-19,Substituted by,3
SJR-0070,2022_2023,S,2022-03-03,"Introduced in the Senate, Referred to SCU",1
SJR-0070,2022_2023,S,2022-05-09,"Reported out of Senate Committee, 2nd Reading",2
SJR-0070,2022_2023,S,2022-06-16,Passed Senate,3
SJR-0070,2022_2023,A,2022-06-16,"Received in the Assembly without Reference, 2nd Reading",4
SJR-0070,2022_2023,A,2022-10-27,Substituted for,5
SJR-0070,2022_2023,A,2022-10-27,Passed Assembly (Passed Both Houses),6
SJR-0070,2022_2023,G,2022-12-01,Approved,7
SJR-0071,2022_2023,S,2022-03-07,"Introduced in the Senate, Referred to SHH",1
SJR-0071,2022_2023,S,2022-05-12,"Reported out of Senate Committee, 2nd Reading",2
SJR-0071,2022_2023,S,2022-05-26,Passed Senate,3
SJR-0071,2022_2023,A,2022-05-26,"Received in the Assembly, Referred to AHE",4
SJR-0071,2022_2023,A,2023-05-18,"Reported out of Assembly Committee, 2nd Reading",5
SJR-0071,2022_2023,A,2023-05-25,Substituted for,6
SJR-0071,2022_2023,A,2023-05-25,Passed Assembly (Passed Both Houses),7
SJR-0071,2022_2023,G,2023-05-31,Approved,8
SJR-0072,2022_2023,S,2022-03-07,"Introduced in the Senate, Referred to SED",1
SJR-0073,2022_2023,S,2022-03-07,"Introduced in the Senate, Referred to SEN",1
SJR-0073,2022_2023,S,2022-05-16,"Reported out of Senate Committee, 2nd Reading",2
SJR-0073,2022_2023,S,2023-05-22,Passed Senate,3
SJR-0073,2022_2023,A,2023-05-18,"Received in the Assembly without Reference, 2nd Reading",4
SJR-0074,2022_2023,S,2022-03-14,"Introduced in the Senate, Referred to SMV",1
SJR-0074,2022_2023,S,2022-03-21,"Reported out of Senate Committee, 2nd Reading",2
SJR-0074,2022_2023,S,2022-03-24,Substituted by,3
SJR-0075,2022_2023,S,2022-03-21,"Introduced in the Senate, Referred to SHH",1
SJR-0076,2022_2023,S,2022-05-09,"Introduced in the Senate, Referred to SJU",1
SJR-0077,2022_2023,S,2022-05-09,"Introduced in the Senate, Referred to SEN",1
SJR-0077,2022_2023,S,2023-03-09,"Reported out of Senate Committee, 2nd Reading",2
SJR-0077,2022_2023,S,2023-03-20,Substituted by,3
SJR-0078,2022_2023,S,2022-05-09,"Introduced in the Senate, Referred to SMV",1
SJR-0078,2022_2023,S,2022-05-19,"Reported out of Senate Committee, 2nd Reading",2
SJR-0078,2022_2023,S,2022-06-16,Substituted by,3
SJR-0079,2022_2023,S,2022-05-09,"Introduced in the Senate, Referred to SHH",1
SJR-0079,2022_2023,S,2022-10-06,"Reported out of Senate Committee with Amendments, 2nd Reading",2
SJR-0079,2022_2023,S,2023-02-02,Substituted by,3
SJR-0080,2022_2023,S,2022-05-12,"Introduced in the Senate, Referred to SSG",1
SJR-0080,2022_2023,S,2023-12-07,"Reported out of Senate Committee with Amendments, 2nd Reading",2
SJR-0080,2022_2023,S,2023-12-21,Senate Amendment,3
SJR-0081,2022_2023,S,2022-05-12,"Introduced in the Senate, Referred to SED",1
SJR-0082,2022_2023,S,2022-05-12,"Introduced in the Senate, Referred to SJU",1
SJR-0083,2022_2023,S,2022-05-12,"Introduced in the Senate, Referred to SHH",1
SJR-0083,2022_2023,S,2022-10-31,"Reported out of Senate Committee, 2nd Reading",2
SJR-0083,2022_2023,S,2023-02-02,Passed Senate,3
SJR-0083,2022_2023,A,2023-02-06,"Received in the Assembly, Referred to AHE",4
SJR-0084,2022_2023,S,2022-05-16,"Introduced in the Senate, Referred to SMV",1
SJR-0084,2022_2023,S,2023-06-12,"Reported out of Senate Committee, 2nd Reading",2
SJR-0084,2022_2023,S,2023-06-26,Passed Senate,3
SJR-0084,2022_2023,A,2023-06-27,"Received in the Assembly, Referred to AMV",4
SJR-0085,2022_2023,S,2022-05-16,"Introduced in the Senate, Referred to SMV",1
SJR-0086,2022_2023,S,2022-05-16,"Introduced in the Senate, Referred to STR",1
SJR-0086,2022_2023,S,2022-06-09,"Reported out of Senate Committee, 2nd Reading",2
SJR-0086,2022_2023,S,2022-09-29,Passed Senate,3
SJR-0086,2022_2023,A,2022-09-29,"Received in the Assembly without Reference, 2nd Reading",4
SJR-0086,2022_2023,A,2022-10-03,Substituted for,5
SJR-0086,2022_2023,A,2022-10-03,Passed Assembly (Passed Both Houses),6
SJR-0086,2022_2023,G,2022-10-14,Approved,7
SJR-0087,2022_2023,S,2022-06-02,"Introduced in the Senate, Referred to SEN",1
SJR-0087,2022_2023,S,2022-06-09,"Reported out of Senate Committee, 2nd Reading",2
SJR-0087,2022_2023,S,2023-02-02,Passed Senate,3
SJR-0087,2022_2023,A,2023-02-06,"Received in the Assembly, Referred to AEN",4
SJR-0088,2022_2023,S,2022-06-02,"Introduced in the Senate, Referred to SLP",1
SJR-0088,2022_2023,S,2023-06-12,"Reported out of Senate Committee, 2nd Reading",2
SJR-0089,2022_2023,S,2022-06-02,"Introduced in the Senate, Referred to SHH",1
SJR-0090,2022_2023,S,2022-06-02,"Introduced in the Senate, Referred to SSG",1
SJR-0091,2022_2023,S,2022-06-06,"Introduced in the Senate, Referred to SHH",1
SJR-0092,2022_2023,S,2022-06-06,"Introduced in the Senate, Referred to SHH",1
SJR-0092,2022_2023,S,2022-06-23,"Reported out of Senate Committee, 2nd Reading",2
SJR-0092,2022_2023,S,2023-02-27,Passed Senate,3
SJR-0092,2022_2023,A,2023-02-27,"Received in the Assembly, Referred to AWC",4
SJR-0093,2022_2023,S,2022-06-13,"Introduced in the Senate, Referred to SHI",1
SJR-0094,2022_2023,S,2022-08-08,"Introduced in the Senate, Referred to SHH",1
SJR-0095,2022_2023,S,2022-09-22,"Introduced in the Senate, Referred to SHH",1
SJR-0096,2022_2023,S,2022-09-22,"Introduced in the Senate, Referred to SHH",1
SJR-0097,2022_2023,S,2022-09-22,"Introduced in the Senate, Referred to STR",1
SJR-0097,2022_2023,S,2022-09-29,"Reported out of Senate Committee, 2nd Reading",2
SJR-0097,2022_2023,S,2023-05-22,Passed Senate,3
SJR-0097,2022_2023,S,2023-06-20,Reconsidered Vote,4
SJR-0097,2022_2023,S,2023-06-20,Substituted by,5
SJR-0098,2022_2023,S,2022-09-29,"Introduced in the Senate, Referred to SMV",1
SJR-0098,2022_2023,S,2022-11-07,"Reported out of Senate Committee, 2nd Reading",2
SJR-0099,2022_2023,S,2022-09-29,"Introduced in the Senate, Referred to SSG",1
SJR-0100,2022_2023,S,2022-10-03,"Introduced in the Senate, Referred to SSG",1
SJR-0100,2022_2023,S,2023-02-02,"Reported out of Senate Committee, 2nd Reading",2
SJR-0100,2022_2023,S,2023-03-20,Passed Senate,3
SJR-0100,2022_2023,A,2023-03-20,"Received in the Assembly, Referred to ASL",4
SJR-0100,2022_2023,A,2023-05-11,"Reported out of Assembly Committee, 2nd Reading",5
SJR-0100,2022_2023,A,2023-05-25,Substituted for,6
SJR-0100,2022_2023,A,2023-05-25,Passed Assembly (Passed Both Houses),7
SJR-0100,2022_2023,G,2023-07-28,Approved,8
SJR-0101,2022_2023,S,2022-10-03,"Introduced in the Senate, Referred to SEN",1
SJR-0102,2022_2023,S,2022-10-03,"Introduced in the Senate, Referred to SJU",1
SJR-0103,2022_2023,S,2022-10-03,"Introduced in the Senate, Referred to SHH",1
SJR-0104,2022_2023,S,2022-10-13,"Introduced in the Senate, Referred to SHH",1
SJR-0105,2022_2023,S,2022-12-01,"Introduced in the Senate, Referred to SSG",1
SJR-0105,2022_2023,S,2022-12-19,"Reported out of Senate Committee, 2nd Reading",2
SJR-0105,2022_2023,S,2023-02-02,Passed Senate,3
SJR-0105,2022_2023,A,2023-02-06,"Received in the Assembly, Referred to ASL",4
SJR-0105,2022_2023,A,2023-03-20,"Reported out of Assembly Committee, 2nd Reading",5
SJR-0105,2022_2023,A,2023-03-30,Substituted for,6
SJR-0105,2022_2023,A,2023-03-30,Passed Assembly (Passed Both Houses),7
SJR-0105,2022_2023,G,2023-04-29,Approved,8
SJR-0106,2022_2023,S,2022-12-05,"Introduced in the Senate, Referred to SMV",1
SJR-0106,2022_2023,S,2023-01-30,"Reported out of Senate Committee, 2nd Reading",2
SJR-0106,2022_2023,S,2023-02-27,Passed Senate,3
SJR-0106,2022_2023,A,2023-02-27,"Received in the Assembly, Referred to AMV",4
SJR-0106,2022_2023,A,2023-03-23,"Reported out of Assembly Committee, 2nd Reading",5
SJR-0106,2022_2023,A,2023-03-30,Substituted for,6
