bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HB0137,2021,134,"Terrence Upchurch; Willis E. Blackshear, Jr.","Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; George F. Lang; Tina Maharath; Sandra O'Brien; Bill Reineke; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Vernon Sykes; Cecil Thomas; Steve Wilson; Kenny Yuko",As Enrolled,Special Designations,Designate Ohio Tuskegee Airmen Day,House State and Local Government Committee; Senate Veterans and Public Safety Committee,"To enact section 5.246 of the Revised Code to designate March 29 as ""Ohio Tuskegee Airmen Day.""",https://www.legislature.ohio.gov/legislation/134/hb137
HR0138,2021,134,"Robert R. Cupp; Emilia Strong Sykes; Cindy Abrams; Brian Baldridge; Adam C. Bird; Willis E. Blackshear, Jr.; Kristin Boggs; Janine R. Boyd; Juanita O. Brent; Thomas E. Brinkman Jr.; Richard D. Brown; Jamie Callender; Rick Carfagna; Sara P. Carruthers; Gary Click; Rodney Creech; Jon Cross; Jeffrey A. Crossman; Al Cutrona; Bill Dean; Sedrick Denson; Jay Edwards; Ron Ferguson; Sarah Fowler Arthur; Mark Fraizer; Tavia Galonski; Haraz N. Ghanbari; Timothy E. Ginter; Diane V. Grendell; Jennifer Gross; Thomas Hall; Paula Hicks-Hudson; Brett Hudson Hillyer; Adam Holmes; James M. Hoops; Stephanie D. Howse; Catherine D. Ingram; Dontavius L. Jarrells; Marilyn S. John; Mark Johnson; Don Jones; Kris Jordan; Brigid Kelly; Darrell Kick; J. Kyle Koehler; Brian E. Lampton; Laura Lanese; Jeff LaRe; David Leland; Michele Lepore-Hagan; Mary Lightbody; P. Scott Lipps; Beth Liston; Mike Loychik; Susan Manchester; Gayle Manning; Riordan T. McClain; Derek Merrin; Adam C. Miller; Joseph A. Miller, III; Kevin D. Miller; Jessica E. Miranda; Michael J. O'Brien; Scott Oelslager; Thomas F. Patton; Gail K. Pavliga; Phil Plummer; Jena Powell; Sharon A. Ray; Tracy M. Richardson; Craig S. Riedel; Phillip M. Robinson, Jr.; Bill Roemer; C. Allison Russo; Jean Schmidt; Bill Seitz; Michael Sheehy; Michael J. Skindell; Kent Smith; Monique Smith; Lisa A. Sobecki; Dick Stein; Jason Stephens; Brian Stewart; Reggie Stoltzfus; D. J. Swearingen; Bride Rose Sweeney; Daniel P. Troy; Terrence Upchurch; A. Nino Vitale; Casey Weinstein; Thomas West; Andrea White; Scott Wiggam; Shane Wilkin; Bob Young; Tom Young; Paul Zeltwanger",,As Adopted by the House,,In memory of Doug Green.,,,https://www.legislature.ohio.gov/legislation/134/hr138
HB0138,2021,134,Brian Baldridge,"Louis W. Blessing, III; Jerry C. Cirino; Hearcel F. Craig; Matt Dolan; Bob D. Hackett; Frank Hoagland; Stephen A. Huffman; Bill Reineke; Kristina D. Roegner; Michael A. Rulli; Cecil Thomas; Kenny Yuko",As Enrolled,Health and Human Services : Health Care; Occupational Licensing and Regulation; Public Safety,Regards the scope of emergency medical services,House Transportation and Public Safety Committee; Senate Health Committee,"To amend sections 4765.01, 4765.11, 4765.30, 4765.35, 4765.37, 4765.38, 4765.39, 4765.41, 4765.42, and 4766.01 and to enact sections 4765.431 and 4765.53 of the Revised Code to modify the laws governing services provided by emergency medical service (EMS) personnel and qualifications for serving as a medical director of an EMS organization.",https://www.legislature.ohio.gov/legislation/134/hb138
HR0139,2021,134,Robert R. Cupp,,As Adopted by the House,,Relative to the election of Latyna M. Humphrey to fill the vacancy in the membership of the House of Representatives created by the resignation of Erica C. Crawley of the 26th House District. ,,,https://www.legislature.ohio.gov/legislation/134/hr139
HB0139,2021,134,Lisa A. Sobecki; Jeffrey A. Crossman,"Kristin Boggs; Janine R. Boyd; Richard D. Brown; Tavia Galonski; Dontavius L. Jarrells; Brigid Kelly; Michele Lepore-Hagan; Mary Lightbody; Beth Liston; Adam C. Miller; Joseph A. Miller, III; Michael J. O'Brien; C. Allison Russo; Monique Smith; Emilia Strong Sykes; Casey Weinstein",As Introduced,Employment : Unemployment,Waive collection of certain unemployment overpayments,House Insurance Committee,To allow the Director of Job and Family Services to waive the collection of certain unemployment benefit overpayments and to declare an emergency.,https://www.legislature.ohio.gov/legislation/134/hb139
HR0140,2021,134,Emilia Strong Sykes,,As Adopted by the House,,Honoring the Akron Rubberducks as the 2021 Double-A Northeast Champion.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr140
HB0140,2021,134,Derek Merrin,Jerry C. Cirino; Theresa Gavarone; Stephen A. Huffman; George F. Lang; Rob McColley; Bob Peterson; Tim Schaffer,As Enrolled,Elections; Housing and Real Property; Taxation,Enact Ballot Uniformity and Transparency Act,House Ways and Means Committee; Senate Ways and Means Committee,"To amend sections 133.18, 306.32, 306.322, 345.01, 345.03, 345.04, 505.37, 505.48, 505.481, 511.27, 511.28, 511.34, 513.18, 755.181, 1545.041, 1545.21, 1711.30, 3311.50, 3318.01, 3318.06, 3318.061, 3318.062, 3318.063, 3318.361, 3318.45, 3381.03, 3505.06, 4582.024, 4582.26, 5705.01, 5705.03, 5705.192, 5705.195, 5705.196, 5705.197, 5705.199, 5705.21, 5705.212, 5705.213, 5705.215, 5705.218, 5705.219, 5705.233, 5705.25, 5705.251, 5705.261, 5705.55, 5748.01, 5748.02, 5748.03, 5748.04, 5748.08, and 5748.09 of the Revised Code to enact the ""Ballot Uniformity and Transparency Act"" to modify the form of election notices and ballot language for property tax levies.",https://www.legislature.ohio.gov/legislation/134/hb140
HR0141,2021,134,Thomas F. Patton,,As Adopted by the House,,Honoring Cleveland Metroparks on receiving a 2021 Best in Nation Gold Medal.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr141
HB0141,2021,134,Michael J. Skindell; Terrence Upchurch,,As Introduced,Finance and Appropriations; Transportation,Make appropriations related to public transportation,House Finance Committee,To make appropriations related to public transportation.,https://www.legislature.ohio.gov/legislation/134/hb141
HR0142,2021,134,Kent Smith; Jamie Callender,,As Adopted by the House,,"Designating March 25, 2022 as Michael Stanley Day in Ohio.",House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr142
HB0142,2021,134,Erica C. Crawley; Thomas E. Brinkman Jr.,"Bishara W. Addison; Willis E. Blackshear, Jr.; Kristin Boggs; Janine R. Boyd; Juanita O. Brent; Shayla L. Davis; Sedrick Denson; Sarah Fowler Arthur; Jennifer Gross; Paula Hicks-Hudson; Stephanie D. Howse; Latyna M. Humphrey; Catherine D. Ingram; Dontavius L. Jarrells; Brigid Kelly; David Leland; Michele Lepore-Hagan; Mary Lightbody; Adam C. Miller; Jessica E. Miranda; Phillip M. Robinson, Jr.; C. Allison Russo; Michael Sheehy; Michael J. Skindell; Kent Smith; Monique Smith; Lisa A. Sobecki; Bride Rose Sweeney; Terrence Upchurch; Casey Weinstein; Thomas West; Andrea White; Bob Young; Tom Young",As Passed by the House,Health and Human Services : Health Care; Health and Human Services : Medicaid; Occupational Licensing and Regulation,Regards doula services,"House Families, Aging, and Human Services Committee; House Health Committee; House Rules and Reference Committee; Senate Health Committee","To enact sections 4723.89, 4723.90, 5120.658, and 5164.071 of the Revised Code regarding doula services and to repeal sections 4723.89, 4723.90, 5120.658, and 5164.071 of the Revised Code five years after those sections take effect, to abolish those provisions on that date.",https://www.legislature.ohio.gov/legislation/134/hb142
HR0143,2021,134,Catherine D. Ingram; Sedrick Denson,,As Adopted by the House,,Honoring Renfro Funeral Services on its One Hundredth Anniversary.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr143
HB0143,2021,134,Brett Hudson Hillyer,Mike Loychik; Bill Seitz; D. J. Swearingen; Daniel P. Troy,As Introduced,Employment : Workforce Development; Housing and Real Property; Liquor Control; State and Local Government : Local Government,Regards the Clean Ohio Program,House Finance Committee,"To amend sections 122.65, 122.658, and 151.40 of the Revised Code relating to the Clean Ohio Program and to make an appropriation.",https://www.legislature.ohio.gov/legislation/134/hb143
HR0144,2021,134,Paula Hicks-Hudson,,As Adopted by the House,,Honoring Zonta Club of Toledo 1 on its One Hundredth Anniversary.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr144
HB0144,2021,134,Brigid Kelly; Thomas Hall,"Willis E. Blackshear, Jr.; Al Cutrona; Catherine D. Ingram; Don Jones; Darrell Kick; Mary Lightbody; Beth Liston; Joseph A. Miller, III; Jessica E. Miranda; Tom Young",As Introduced,Agriculture; Environment and Natural Resources; Environment and Natural Resources : Oil and Gas; Transportation; Transportation : Motor Vehicles,Authorize a county to implement motor fuel quality testing,House Transportation and Public Safety Committee,To amend section 1327.70 of the Revised Code to authorize a county to implement a motor fuel quality testing program.,https://www.legislature.ohio.gov/legislation/134/hb144
HR0145,2021,134,Daniel P. Troy,,As Adopted by the House,,Honoring Jennifer Stonebrook as the 2021 Heart of Hospice Rose and Sam Stein Award recipient.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr145
HB0145,2021,134,Mary Lightbody; Andrea White,"Kristin Boggs; Juanita O. Brent; Richard D. Brown; Erica C. Crawley; Sedrick Denson; Catherine D. Ingram; Dontavius L. Jarrells; Brigid Kelly; P. Scott Lipps; Beth Liston; Adam C. Miller; Jessica E. Miranda; Michael J. O'Brien; Phillip M. Robinson, Jr.; C. Allison Russo; Michael Sheehy; Monique Smith; Lisa A. Sobecki; Bride Rose Sweeney; Terrence Upchurch; Casey Weinstein; Thomas West; Tom Young",As Introduced,Health and Human Services : Child Care,Regards eligibility for publicly funded child care,"House Families, Aging, and Human Services Committee",To amend sections 5104.34 and 5104.38 of the Revised Code regarding eligibility for publicly funded child care.,https://www.legislature.ohio.gov/legislation/134/hb145
HR0146,2021,134,Mary Lightbody,,As Adopted by the House,,Honoring the New Albany High School girls golf team on winning the 2021 Division I State Championship.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr146
HB0146,2021,134,Craig S. Riedel; Susan Manchester,Thomas E. Brinkman Jr.; Sarah Fowler Arthur; Jennifer Gross; Darrell Kick; J. Kyle Koehler; P. Scott Lipps; Riordan T. McClain; Jena Powell; Bob Young; Paul Zeltwanger,As Introduced,Commerce; Employment; State and Local Government; State and Local Government : Local Government; State and Local Government : Public Officials and Employees; State and Local Government : State Government; Education : Higher Education,Regards applying Prevailing Wage Law to certain public projects,House Commerce and Labor Committee,"To amend sections 164.07, 307.022, 307.671, 307.673, 307.674, 307.696, 308.21, 351.06, 353.03, 1506.44, 1710.02, 4115.03, 4115.04, 4115.06, 5540.03, 6117.012, and 6121.061 of the Revised Code to allow political subdivisions, special districts, and state institutions of higher education to elect to apply the Prevailing Wage Law to public improvement projects.",https://www.legislature.ohio.gov/legislation/134/hb146
HR0147,2021,134,Reggie Stoltzfus,Brian Baldridge; Adam C. Bird; Jamie Callender; Rick Carfagna; Gary Click; Rodney Creech; Robert R. Cupp; Al Cutrona; Bill Dean; Jay Edwards; Sarah Fowler Arthur; Mark Fraizer; Haraz N. Ghanbari; Timothy E. Ginter; Diane V. Grendell; Thomas Hall; Brett Hudson Hillyer; Adam Holmes; James M. Hoops; Marilyn S. John; Mark Johnson; Don Jones; Kris Jordan; Darrell Kick; J. Kyle Koehler; Jeff LaRe; Riordan T. McClain; Derek Merrin; Gail K. Pavliga; Phil Plummer; Sharon A. Ray; Tracy M. Richardson; Bill Roemer; Jean Schmidt; Dick Stein; Jason Stephens; D. J. Swearingen; Scott Wiggam; Shane Wilkin; Bob Young; Paul Zeltwanger,As Enrolled,,"Urge Congress, President - act to bring home hostage missionaries.",House State and Local Government Committee,"To urge the United States Congress and President of the United States, with haste, to take action to bring home the missionaries who have been taken hostage in Haiti.",https://www.legislature.ohio.gov/legislation/134/hr147
HB0147,2021,134,Kristin Boggs; Mary Lightbody,"Willis E. Blackshear, Jr.; Richard D. Brown; Erica C. Crawley; David Leland; Michele Lepore-Hagan; Adam C. Miller; Michael Sheehy; Michael J. Skindell; Daniel P. Troy; Casey Weinstein",As Introduced,Education; Education : Primary and Secondary Education,Regards investigating school's compliance with bullying policy,House Primary and Secondary Education Committee,"To amend section 3313.666 of the Revised Code to require the Department of Education to develop a process for requesting an investigation of a school's compliance with its policy prohibiting harassment, intimidation, or bullying.",https://www.legislature.ohio.gov/legislation/134/hb147
HR0148,2021,134,Adam Holmes,,As Adopted by the House,,Designating December 2021 as General Aviation Appreciation Month in Ohio.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr148
HB0148,2021,134,Jeffrey A. Crossman; Juanita O. Brent,Kristin Boggs; Janine R. Boyd; Richard D. Brown; Erica C. Crawley; Stephanie D. Howse; Brigid Kelly; Michael J. O'Brien; C. Allison Russo; Michael Sheehy; Kent Smith; Lisa A. Sobecki; Casey Weinstein,As Introduced,Special Designations : Observances,Designate Congressman John Lewis Voter Registration Day,House State and Local Government Committee,"To amend section 3501.11 and to enact section 5.31 of the Revised Code to designate February 21 as ""Congressman John Lewis Voter Registration Day"" and to require the boards of elections to promote that day to encourage voter registration.",https://www.legislature.ohio.gov/legislation/134/hb148
HR0149,2021,134,Sara P. Carruthers,,As Adopted by the House,,Honoring Kendyl Roberts as a World Karate Champion in the Sai.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/134/hr149
HB0149,2021,134,D. J. Swearingen; Brian Stewart,Brian Baldridge; Adam C. Bird; Sara P. Carruthers; Gary Click; Jon Cross; Al Cutrona; Jay Edwards; Ron Ferguson; Haraz N. Ghanbari; Thomas Hall; Brett Hudson Hillyer; Marilyn S. John; Mark Johnson; Kris Jordan; Darrell Kick; Jeff LaRe; P. Scott Lipps; Mike Loychik; Riordan T. McClain; Derek Merrin; Phil Plummer; Craig S. Riedel; Jean Schmidt; Dick Stein; Jason Stephens; Scott Wiggam; Shane Wilkin; Tom Young,As Passed by the House,Courts and Civil Law : Courts; Elections,Require certain judicial candidates have party ballot designation,House Government Oversight Committee; Senate Local Government and Elections Committee,"To amend sections 3501.01, 3505.03, 3505.04, and 3513.257 of the Revised Code to require certain judicial candidates to appear on the ballot with a party designation.",https://www.legislature.ohio.gov/legislation/134/hb149
