bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
SB0030,2023_2024,135,Tim Schaffer,Andrew O. Brenner; Jerry C. Cirino; Theresa Gavarone; Frank Hoagland; Terry Johnson; George F. Lang; Sandra O'Brien; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Kirk Schuring; Shane Wilkin; Steve Wilson; Thaddeus J. Claggett; Don Jones,As Reported by the House Commerce and Labor Committee,Education; Education : Primary and Secondary Education; Employment,Allow person under 16 to work after 7 p.m. during the school year,House Commerce and Labor Committee; Senate Workforce and Higher Education Committee,To amend sections 3331.02 and 4109.07 of the Revised Code to allow a person under sixteen years of age to be employed after 7 p.m. during the school year and to require a parent or guardian to sign a work hour notification form for a minor to receive an age and schooling certificate.,https://www.legislature.ohio.gov/legislation/135/sb30
SR0030,2023_2024,135,Michele Reynolds,,As Adopted by the Senate,,Honoring Jasmine Davis as the intermediate division winner of the 21st Annual Ohio MLK Oratorical Contest.,,,https://www.legislature.ohio.gov/legislation/135/sr30
SR0031,2023_2024,135,Nickie J. Antonio; Kent Smith,Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Bob D. Hackett; Paula Hicks-Hudson; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; George F. Lang; Rob McColley; Kirk Schuring; Vernon Sykes,As Adopted by the Senate,,"Authorizing Cleveland State University to use the Ohio Senate Chamber on March 16, 2023.",,,https://www.legislature.ohio.gov/legislation/135/sr31
SB0031,2023_2024,135,Tim Schaffer,Jerry C. Cirino; Bill Reineke,As Introduced,Employment : Unemployment; State and Local Government : Public Officials and Employees; State and Local Government : State Government,Establish legislative oversight re: executive unemployment action,Senate Insurance Committee,To enact section 4141.433 of the Revised Code to establish legislative oversight of executive action regarding voluntary federal unemployment compensation programs.,https://www.legislature.ohio.gov/legislation/135/sb31
SR0032,2023_2024,135,Vernon Sykes,,As Adopted by the Senate,,Honoring the Akron Woman's City Club on its One Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/135/sr32
SB0032,2023_2024,135,Tim Schaffer,Jerry C. Cirino; Terry Johnson,As Introduced,"Commerce : Financial Institutions; Courts and Civil Law : Civil Law; Crimes, Corrections, and Law Enforcement : Firearms",Grant immunity for self or other-defense in certain circumstances,Senate Judiciary Committee,"To amend section 2923.126 of the Revised Code to generally grant civil immunity for certain injuries to a person who acts in self-defense or defense of another during the commission, or imminent commission, of an offense of violence to protect the members or guests of a nonprofit corporation under certain circumstances.",https://www.legislature.ohio.gov/legislation/135/sb32
SR0033,2023_2024,135,Theresa Gavarone,,As Adopted by the Senate,,Honoring Stacie Anderson on winning the 2023 American Farm Bureau Excellence in Agriculture Award.,,,https://www.legislature.ohio.gov/legislation/135/sr33
SB0033,2023_2024,135,Tim Schaffer,Jerry C. Cirino,As Introduced,Health and Human Services : Medicaid,Require Medicaid applicant certify knowledge of estate recovery,Senate Medicaid Committee,To enact section 5162.213 of the Revised Code to require Medicaid applicants to certify that they have been notified about the Medicaid estate recovery program.,https://www.legislature.ohio.gov/legislation/135/sb33
SB0034,2023_2024,135,Tim Schaffer,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Frank Hoagland; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Kent Smith; Munira Abdullahi; Cindy Abrams; Willis E. Blackshear, Jr.; Sean P. Brennan; Juanita O. Brent; Darnell T. Brewer; Richard D. Brown; Jamie Callender; Sara P. Carruthers; Richard Dell'Aquila; Sedrick Denson; Dave Dobos; Elliot Forhan; Michele Grim; James M. Hoops; Dontavius L. Jarrells; Marilyn S. John; P. Scott Lipps; Beth Liston; Brian Lorenz; Mike Loychik; Gayle Manning; Adam Mathews; Lauren McNally; Adam C. Miller; Joseph A. Miller, III; Ismail Mohamed; Thomas F. Patton; Phillip M. Robinson, Jr.; Elgin Rogers, Jr.; C. Allison Russo; Jean Schmidt; Anita Somani; Daniel P. Troy; Terrence Upchurch; Casey Weinstein; Andrea White; Bernard Willis; Tom Young",As Enrolled,Special Designations,"Designate July as ""Sarcoma Awareness Month""; name act Hank's Law",House Public Health Policy Committee; Senate Health Committee,"To amend section 5.27 and to enact section 5.271 of the Revised Code to designate April as ""Parkinson's Disease Awareness Month"" and July as ""Sarcoma Awareness Month"" and to name certain provisions of the act as Hank's Law.",https://www.legislature.ohio.gov/legislation/135/sb34
SR0034,2023_2024,135,Nickie J. Antonio; Matt Huffman,"Niraj Antani; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Frank Hoagland; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Nathan H. Manning; Rob McColley; Sandra O'Brien; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Kent Smith; Vernon Sykes; Shane Wilkin; Steve Wilson",As Adopted by the Senate,,In memory of Kent K. Smith.,,,https://www.legislature.ohio.gov/legislation/135/sr34
SR0035,2023_2024,135,Andrew O. Brenner; Matt Huffman,"Niraj Antani; Nickie J. Antonio; Louis W. Blessing, III; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Paula Hicks-Hudson; Frank Hoagland; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Nathan H. Manning; Rob McColley; Sandra O'Brien; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kirk Schuring; Kent Smith; Vernon Sykes; Shane Wilkin; Steve Wilson",As Adopted by the Senate,,In memory of Representative Kristopher W. Jordan.,,,https://www.legislature.ohio.gov/legislation/135/sr35
SB0035,2023_2024,135,Frank Hoagland; Sandra O'Brien,,As Introduced,"Crimes, Corrections, and Law Enforcement : Law Enforcement; State and Local Government","Create funds-law enforcement training, equipment purchase grants",Senate Finance Committee,"To amend section 109.803 and to enact section 109.802 of the Revised Code and to amend Section 701.70 of H.B. 110 of the 134th General Assembly, as subsequently amended, to create the Law Enforcement Assistance Fund to reimburse for specified costs of peace officer and trooper continuing professional training, to create the Law Enforcement Equipment Fund to provide grants to small local law enforcement agencies to be used for purchasing law enforcement equipment, and to make an appropriation.",https://www.legislature.ohio.gov/legislation/135/sb35
SB0036,2023_2024,135,"Louis W. Blessing, III",Catherine D. Ingram,As Introduced,Courts and Civil Law; Housing and Real Property,"Grant tenants, certain bidders rights for foreclosure sale",Senate Community Revitalization Committee,To amend section 2329.27 and to enact sections 2329.261 and 2329.313 of the Revised Code to grant tenants and certain other eligible bidders rights relating to the purchase of residential property sold at foreclosure.,https://www.legislature.ohio.gov/legislation/135/sb36
SR0036,2023_2024,135,Michael A. Rulli,,As Introduced,,Urge Congress enact law re: trains carrying hazardous materials,Senate Transportation Committee,To urge the United States Congress to pass legislation requiring railroad companies to inform local and state government officials when trains carrying potentially hazardous materials travel through their respective jurisdictions.,https://www.legislature.ohio.gov/legislation/135/sr36
SR0037,2023_2024,135,Kristina D. Roegner,,As Adopted by the Senate,,Honoring the Akron Optimist Club on its One Hundredth Anniversary.,,,https://www.legislature.ohio.gov/legislation/135/sr37
SB0037,2023_2024,135,"Louis W. Blessing, III; Catherine D. Ingram",Nickie J. Antonio; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Paula Hicks-Hudson; Nathan H. Manning; Bill Reineke; Michele Reynolds; Kent Smith; Vernon Sykes; Shane Wilkin,As Passed by the Senate,"Commerce : Insurance; Crimes, Corrections, and Law Enforcement; Public Safety; Transportation; Transportation : Drivers' Licenses; Transportation : Motor Vehicles; Transportation : Traffic Offenses; Transportation : Vehicle Registration and Titling",Regards driver's license suspension law; financial responsibility,House Homeland Security Committee; Senate Judiciary Committee,"To amend sections 1901.44, 1905.202, 1907.25, 2925.02, 2925.03, 2925.04, 2925.041, 2925.05, 2925.06, 2925.11, 2925.12, 2925.13, 2925.14, 2925.22, 2925.23, 2925.31, 2925.32, 2925.36, 2925.37, 2935.26, 2935.27, 2937.40, 2947.09, 3123.54, 3123.56, 3123.58, 3321.13, 3321.191, 4501.06, 4503.10, 4503.102, 4503.12, 4503.20, 4503.39, 4507.212, 4509.101, 4509.45, 4509.66, 4509.67, 4509.69, 4509.77, 4510.101, 4510.111, 4510.16, 4510.17, and 4510.22; to enact section 2929.33; and to repeal sections 2937.221 and 4510.32 of the Revised Code to make changes to the laws governing driver's license suspensions and to the laws governing penalties for failure to provide proof of financial responsibility.",https://www.legislature.ohio.gov/legislation/135/sb37
SR0038,2023_2024,135,Bill Reineke; Nathan H. Manning,,As Adopted by the Senate,,Honoring Julia Schaefer as an Ohio Forensics Association State Champion.,,,https://www.legislature.ohio.gov/legislation/135/sr38
SB0038,2023_2024,135,"Louis W. Blessing, III; Catherine D. Ingram",Jerry C. Cirino; Hearcel F. Craig; Sandra O'Brien,As Introduced,Commerce,Require retail merchants to give customers option to pay by cash,Senate Small Business and Economic Opportunity Committee,To enact section 1333.97 of the Revised Code to require retail merchants to give customers the option to pay by cash.,https://www.legislature.ohio.gov/legislation/135/sb38
SB0039,2023_2024,135,Tim Schaffer,Nickie J. Antonio; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Paula Hicks-Hudson; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; Nathan H. Manning; Bill Reineke; Michele Reynolds; Mark Romanchuk; Michael A. Rulli; Vernon Sykes; Shane Wilkin,As Passed by the Senate,Health and Human Services : Child Care; Taxation,Exempt certain baby products from sales and use tax,House Ways and Means Committee; Senate Ways and Means Committee,To amend sections 5739.01 and 5739.02 of the Revised Code to exempt certain baby products from sales and use tax.,https://www.legislature.ohio.gov/legislation/135/sb39
SR0039,2023_2024,135,Bill Reineke,,As Adopted by the Senate,,Honoring the Seneca Regional Chamber of Commerce as a 2023 Outstanding Chamber of the Year.,,,https://www.legislature.ohio.gov/legislation/135/sr39
SB0040,2023_2024,135,Kristina D. Roegner,Jerry C. Cirino; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Stephen A. Huffman; Terry Johnson; Al Landis; George F. Lang; Rob McColley; Bill Reineke; Michele Reynolds; Mark Romanchuk; Steve Wilson; Tim Barhorst; Juanita O. Brent; Sara P. Carruthers; Gary Click; Al Cutrona; Dave Dobos; Brett Hudson Hillyer; Brian Lorenz; Adam C. Miller; Bill Roemer; Nick Santucci; Daniel P. Troy; Tom Young,As Enrolled,Health and Human Services : Health Care; Occupational Licensing and Regulation,Enter the Dentist and Dental Hygienist Compact,House Health Provider Services Committee; Senate Health Committee,"To amend sections 1751.85, 1753.09, 3901.21, 3923.86, 3963.01, 3963.02, 3963.03, and 4715.30 and to enact sections 4715.271 and 4715.272 of the Revised Code to enter into the Dentist and Dental Hygienist Compact and to address limitations imposed by health insurers on dental care services.",https://www.legislature.ohio.gov/legislation/135/sb40
SR0040,2023_2024,135,Theresa Gavarone,,As Adopted by the Senate,,Honoring Kami Periat as a 2023 Division II State Swimming Champion.,,,https://www.legislature.ohio.gov/legislation/135/sr40
SR0041,2023_2024,135,Stephanie Kunze,,As Adopted by the Senate,,Honoring Eli Stoll as a 2023 Division II State Champion in swimming.,,,https://www.legislature.ohio.gov/legislation/135/sr41
SB0041,2023_2024,135,Kristina D. Roegner,Andrew O. Brenner; Jerry C. Cirino; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Al Landis; George F. Lang; Bill Reineke; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Shane Wilkin; Steve Wilson,As Passed by the Senate,Housing and Real Property; Housing and Real Property : Building and Fire Codes,Revise the building inspection law,House Economic and Workforce Development Committee; Senate Small Business and Economic Opportunity Committee,To amend sections 3781.19 and 3781.20 and to enact section 3781.21 of the Revised Code to make changes to the law relating to building inspections.,https://www.legislature.ohio.gov/legislation/135/sb41
SB0042,2023_2024,135,Terry Johnson; Stephen A. Huffman,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Catherine D. Ingram; Stephanie Kunze; Al Landis; George F. Lang; Nathan H. Manning; Sandra O'Brien; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Mark Romanchuk; Michael A. Rulli; Tim Schaffer; Kent Smith; Shane Wilkin; Steve Wilson; Sean P. Brennan",As Re-Referred by the House Rules and Reference Committee,Special Designations : State Symbols,Adopt the 1905 Wright Flyer III as the state airplane,House Finance Committee; House Rules and Reference Committee; House State and Local Government Committee; Senate Government Oversight Committee,To enact section 5.022 of the Revised Code to adopt the 1905 Wright Flyer III as the state airplane.,https://www.legislature.ohio.gov/legislation/135/sb42
SR0042,2023_2024,135,Stephanie Kunze,William P. DeMora; Frank Hoagland; Terry Johnson,As Adopted by the Senate,,Observing April 2023 as the Month of the Military Child in Ohio.,,,https://www.legislature.ohio.gov/legislation/135/sr42
SB0043,2023_2024,135,Andrew O. Brenner,"Nickie J. Antonio; Louis W. Blessing, III; Jerry C. Cirino; Hearcel F. Craig; Matt Dolan; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Stephen A. Huffman; Catherine D. Ingram; Terry Johnson; Stephanie Kunze; Al Landis; George F. Lang; Nathan H. Manning; Sandra O'Brien; Bill Reineke; Michele Reynolds; Mark Romanchuk; Tim Schaffer; Kent Smith; Vernon Sykes; Shane Wilkin; Steve Wilson; Cindy Abrams; Rachel B. Baker; Adam C. Bird; Willis E. Blackshear, Jr.; Sean P. Brennan; Juanita O. Brent; Richard D. Brown; Jamie Callender; Sara P. Carruthers; Thaddeus J. Claggett; Gary Click; Rodney Creech; Jon Cross; Al Cutrona; Richard Dell'Aquila; Steve Demetriou; Dave Dobos; Jay Edwards; Elliot Forhan; Sarah Fowler Arthur; Tavia Galonski; Haraz N. Ghanbari; Michele Grim; Thomas Hall; Brett Hudson Hillyer; Adam Holmes; James M. Hoops; Dani Isaacsohn; Dontavius L. Jarrells; Marilyn S. John; Mark Johnson; Don Jones; Darrell Kick; Angela N. King; Roy Klopfenstein; Jeff LaRe; Brian E. Lampton; Beth Lear; Mary Lightbody; P. Scott Lipps; Beth Liston; Brian Lorenz; Mike Loychik; Adam Mathews; Lauren McNally; Adam C. Miller; Melanie Miller; Jessica E. Miranda; Ismail Mohamed; Scott Oelslager; Thomas F. Patton; Gail K. Pavliga; Bob Peterson; Justin Pizzulli; Sharon A. Ray; Tracy M. Richardson; Monica Robb Blasdel; Phillip M. Robinson, Jr.; Bill Roemer; Elgin Rogers, Jr.; C. Allison Russo; Nick Santucci; Jean Schmidt; Bill Seitz; Michael J. Skindell; Anita Somani; Dick Stein; Jason Stephens; Brian Stewart; D. J. Swearingen; Bride Rose Sweeney; Cecil Thomas; Daniel P. Troy; Terrence Upchurch; Casey Weinstein; Andrea White; Scott Wiggam; Josh Williams; Bernard Willis; Bob Young; Tom Young",As Enrolled,Military and Veterans; Taxation,Modify homestead exemption-surviving spouse of a disabled veteran,House Rules and Reference Committee; House Ways and Means Committee; Senate Ways and Means Committee,"To amend sections 323.151, 323.152, 323.153, 4503.064, 4503.065, and 4503.066 of the Revised Code to modify the homestead exemption for the surviving spouse of a disabled veteran.",https://www.legislature.ohio.gov/legislation/135/sb43
