bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HB0032,2019,133,Dick Stein,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Dave Burke; William P. Coley, II; Hearcel F. Craig; Matt Dolan; John Eklund; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Jay Hottinger; Matt Huffman; Terry Johnson; Stephanie Kunze; Peggy Lehner; Tina Maharath; Nathan H. Manning; Sean J. O'Brien; Larry Obhof; Bob Peterson; Kristina D. Roegner; Tim Schaffer; Vernon Sykes; Cecil Thomas; Sandra R. Williams; Steve Wilson",As Enrolled,Special Designations : Observances; State and Local Government : State Government,Suggest ceremonial  procedure for retiring state flag,House State and Local Government Committee; Senate Government Oversight and Reform Committee,"To enact sections 5.015, 5.2522, 5.2524, 5.2525, and 5.2526 of the Revised Code to create a suggested ceremonial procedure for retiring an Ohio state flag and to designate March as ""Cardiac Amyloidosis Recognition Month,"" April 26 as ""Diabetic Ketoacidosis (DKA) Day,"" September as ""Hirschsprung's Disease Awareness Month,"" and November 16 as ""Sanfilippo Syndrome Awareness Day.""",https://www.legislature.ohio.gov/legislation/133/hb32
HR0032,2019,133,Tavia Galonski,Kristin Boggs; Jim Butler; Anthony DeVitis; Jay Edwards; Paula Hicks-Hudson; Kent Smith; Emilia Strong Sykes,As Adopted by the House,,Recognizing January 2019 as National Slavery and Human Trafficking Prevention Month.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr32
HCR0033,2019,133,Juanita O. Brent,"Gil Blair; Kristin Boggs; Janine R. Boyd; Richard D. Brown; Jack Cera; Randi Clites; Erica C. Crawley; Jeffrey A. Crossman; Sedrick Denson; Tavia Galonski; Paula Hicks-Hudson; Adam Holmes; Stephanie D. Howse; Catherine D. Ingram; Brigid Kelly; Bernadine Kennedy Kent; David Leland; Michele Lepore-Hagan; Mary Lightbody; Beth Liston; Adam C. Miller; Joseph A. Miller, III; Jessica E. Miranda; Michael J. O'Brien; John Patterson; Craig S. Riedel; Phillip M. Robinson, Jr.; John M. Rogers; C. Allison Russo; Michael Sheehy; Michael J. Skindell; Kent Smith; Lisa A. Sobecki; Fred Strahorn; Bride Rose Sweeney; Emilia Strong Sykes; Terrence Upchurch; Casey Weinstein; Thomas West",As Introduced,National or International Resolution; Special Designations,Urge Congress-designate Juneteenth Independence Day,House State and Local Government Committee,"To urge the United States Congress to pass and the President of the United States to sign legislation to designate June 19th as a national holiday, to be known as Juneteenth Independence Day, in recognition of June 19, 1865, the date on which news of the end of slavery reached enslaved people in the southwestern states.",https://www.legislature.ohio.gov/legislation/133/hcr33
HB0033,2019,133,Laura Lanese; Sara P. Carruthers,"Nickie J. Antonio; Louis W. Blessing, III; Dave Burke; William P. Coley, II; Hearcel F. Craig; John Eklund; Teresa Fedor; Theresa Gavarone; Bob D. Hackett; Frank Hoagland; Matt Huffman; Stephen A. Huffman; Terry Johnson; Stephanie Kunze; Peggy Lehner; Rob McColley; Sean J. O'Brien; Larry Obhof; Bob Peterson; Kristina D. Roegner; Michael A. Rulli; Vernon Sykes; Cecil Thomas; Kenny Yuko",As Enrolled,"Agriculture : Animals; Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Law Enforcement; Occupational Licensing and Regulation; State and Local Government; State and Local Government : Local Government",Establish animal abuse reporting requirements,House Criminal Justice Committee; Senate Agriculture and Natural Resources Committee,"To amend sections 959.99, 2151.421, 4741.22, and 4757.36 and to enact sections 959.07, 959.08, 959.09, 959.10, and 5101.93 of the Revised Code to establish animal abuse reporting requirements.",https://www.legislature.ohio.gov/legislation/133/hb33
HR0033,2019,133,Jon Cross,,As Adopted by the House,,Honoring the McComb High School football team on winning the 2018 Division VII State Championship.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr33
HB0034,2019,133,Brigid Kelly,"Kristin Boggs; Janine R. Boyd; Catherine D. Ingram; Bernadine Kennedy Kent; Michele Lepore-Hagan; Adam C. Miller; Joseph A. Miller, III; C. Allison Russo; Michael Sheehy; Kent Smith; Casey Weinstein",As Introduced,Commerce; Employment; State and Local Government : Local Government,Increase state minimum wage/allow local higher minimums,House Commerce and Labor Committee,"To amend sections 4111.02, 4111.09, and 4111.14 and to repeal section 4111.07 of the Revised Code to increase the state minimum wage and to allow municipalities, townships, and counties to establish higher minimum wage requirements.",https://www.legislature.ohio.gov/legislation/133/hb34
HCR0034,2019,133,Catherine D. Ingram,Erica C. Crawley; Jeffrey A. Crossman; Tavia Galonski; Stephanie D. Howse; Brigid Kelly; Bernadine Kennedy Kent; Jessica E. Miranda; Michael J. Skindell; Kent Smith; Lisa A. Sobecki,As Introduced,Commerce : Consumer Finance,Urge Congress-review and evaluate credit reporting.,House Financial Institutions Committee,To urge the United States Congress to review and evaluate credit reporting agencies and how credit scores and credit ratings create economic inequities.,https://www.legislature.ohio.gov/legislation/133/hcr34
HR0034,2019,133,Larry Householder,,As Adopted by the House,,Honoring The Ohio State University Coshocton County Extension on its Centennial.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr34
HB0035,2019,133,Darrell Kick,Juanita O. Brent; Doug Green; James M. Hoops; Gayle Manning; Michael J. O'Brien; Michael Sheehy,As Reported by the House Transportation and Public Safety Committee,Public Safety; Transportation; Transportation : Motor Vehicles; Transportation : Vehicle Registration and Titling,Entitle Ohio's Heartland Girl Scouts to license plate proceeds,House Transportation and Public Safety Committee,"To amend sections 4501.21 and 4503.68 of the Revised Code to authorize the Girl Scouts of Ohio's Heartland, instead of the Great River Council, to receive the proceeds of the contribution for the Girl Scouts license plate.",https://www.legislature.ohio.gov/legislation/133/hb35
HCR0035,2019,133,Catherine D. Ingram,Erica C. Crawley; Jeffrey A. Crossman; Bernadine Kennedy Kent; Jessica E. Miranda; C. Allison Russo; Kent Smith; Thomas West,As Introduced,,Include African-Americans on corporate boards/in management      ,House Economic and Workforce Development Committee,To encourage representation of African Americans on the boards and in senior management of Ohio companies and institutions.,https://www.legislature.ohio.gov/legislation/133/hcr35
HR0035,2019,133,Derek Merrin,,As Adopted by the House,,Honoring the Archbold High School boys soccer team on winning the 2018 Division III State Championship.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr35
HCR0036,2019,133,Diane V. Grendell,Stephen D. Hambley; Adam Holmes; George F. Lang; Tracy M. Richardson; Mark J. Romanchuk; Kent Smith,As Introduced,Elections; Elections : Campaign Finance; National or International Resolution,Urge Congress-require corporations and unions to disclose donors,House State and Local Government Committee,To urge Congress to pass legislation requiring corporations and labor organizations that make political expenditures to disclose the identities of their donors.,https://www.legislature.ohio.gov/legislation/133/hcr36
HB0036,2019,133,Darrell Kick,"Juanita O. Brent; Sara P. Carruthers; Erica C. Crawley; Jeffrey A. Crossman; Mark Fraizer; Timothy E. Ginter; Stephen D. Hambley; Don Jones; Brigid Kelly; Laura Lanese; Joseph A. Miller, III; Rick Perales; Michael Sheehy; Michael J. Skindell; Lisa A. Sobecki; Terrence Upchurch; Thomas West",As Passed by the House,Agriculture : Animals; Special Designations,Designate Monarch butterfly as official state butterfly.,House State and Local Government Committee; Senate General Government and Agency Review Committee,To enact section 5.035 of the Revised Code to designate the Monarch Butterfly as the official state butterfly.,https://www.legislature.ohio.gov/legislation/133/hb36
HR0036,2019,133,Jay Edwards; Don Jones,,As Adopted by the House,,Honoring Matt Bertram as a 2019 Blue-Grey All-American Bowl selection.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr36
HB0037,2019,133,Niraj J. Antani; Glenn W. Holmes,Doug Green,As Introduced,"Agriculture; Agriculture : Animals; Courts and Civil Law; Crimes, Corrections, and Law Enforcement; Crimes, Corrections, and Law Enforcement : Crime and Punishment; Crimes, Corrections, and Law Enforcement : Law Enforcement","Revise law about nuisance, dangerous, vicious dogs",House Criminal Justice Committee,"To amend sections 109.73, 715.23, 901.80, 955.01, 955.02, 955.04, 955.10, 955.11, 955.12, 955.16, 955.21, 955.22, 955.221, 955.222, 955.23, 955.24, 955.25, 955.261, 955.39, 955.43, 955.44, 955.50, and 955.54; to enact sections 955.13, 955.223, 955.224, 955.225, and 955.60; and to repeal section 955.99 of the Revised Code to revise the laws governing nuisance, dangerous, and vicious dogs.",https://www.legislature.ohio.gov/legislation/133/hb37
HR0037,2019,133,Larry Householder,,As Adopted by the House,,Honoring Everal Chapel on its Sesquicentennial.,,,https://www.legislature.ohio.gov/legislation/133/hr37
HB0038,2019,133,Brett Hudson Hillyer,"Nickie J. Antonio; Louis W. Blessing, III; Andrew O. Brenner; Hearcel F. Craig; Bob D. Hackett; Stephanie Kunze; Peggy Lehner; Sean J. O'Brien; Cecil Thomas; Sandra R. Williams; Steve Wilson",As Passed by the Senate,Commerce; Commerce : Consumer Finance; Commerce : Financial Institutions,Provide credit report to businesses/allow businesses to dispute,House Financial Institutions Committee; Senate Insurance and Financial Institutions Committee,"To amend sections 135.77, 135.774, 307.04, 1115.05, 1321.52, 1321.68, 1322.01, 1322.02, 1322.04, 1322.07, 1322.09, 1322.10, 1322.12, 1322.15, 1322.29, 1322.30, 1322.32, 1322.34, 1322.43, 1322.50, 1322.52, 1345.01, 1349.72, 2913.11, and 4712.05; to enact section 1319.17; and to repeal sections 1322.24, 1322.25, and 1349.16 of the Revised Code relating to commercial credit reports, the Business Linked Deposit Program, the General Loan Law, the Ohio Banking Law, the Consumer Installment Loan Act, the Residential Mortgage Loan Law, utility supply contract duration, and COVID-19-related property tax valuation complaints.",https://www.legislature.ohio.gov/legislation/133/hb38
HR0038,2019,133,Casey Weinstein,,As Adopted by the House,,Honoring Paige McCormick on winning the 2019 Division I State Championship in the 500-yard freestyle event.,,,https://www.legislature.ohio.gov/legislation/133/hr38
HB0039,2019,133,John Becker; John Patterson,"Kristin Boggs; Joseph A. Miller, III; Michael J. O'Brien; John M. Rogers; Bill Seitz",As Introduced,Transportation; Transportation : Motor Vehicles; Transportation : Vehicle Registration and Titling,Establish requirements for titling/use of replica motor vehicles,House Transportation and Public Safety Committee,"To amend sections 4501.01, 4503.181, 4513.071, 4513.38, and 4513.41 and to enact section 4505.072 of the Revised Code to establish requirements relative to the titling and use of replica motor vehicles.",https://www.legislature.ohio.gov/legislation/133/hb39
HR0039,2019,133,Tavia Galonski,,As Adopted by the House,,"Recognizing January 11, 2019 as National Human Trafficking Awareness Day.",,,https://www.legislature.ohio.gov/legislation/133/hr39
HB0040,2019,133,Thomas West; Tavia Galonski,Janine R. Boyd; Erica C. Crawley; Bernadine Kennedy Kent; David Leland; Michele Lepore-Hagan; Adam C. Miller; John Patterson; Bill Seitz; Michael J. Skindell; Casey Weinstein,As Introduced,Health and Human Services : Health Care; Health and Human Services : Public Health,Regards testing pregnant women for sex  transmitted diseases,House Health Committee,"To amend sections 3701.24 and 3701.50 and to enact section 3701.2410 of the Revised Code regarding testing pregnant women for HIV, syphilis, and gonorrhea.",https://www.legislature.ohio.gov/legislation/133/hb40
HR0040,2019,133,"Gayle Manning; Joseph A. Miller, III",,As Adopted by the House,,Honoring the Lorain Kiwanis Club on its One Hundredth Anniversary.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr40
HB0041,2019,133,Stephen D. Hambley; Paula Hicks-Hudson,Kristin Boggs; Erica C. Crawley; Timothy E. Ginter; Darrell Kick; P. Scott Lipps; John Patterson; Craig S. Riedel; John M. Rogers; Bill Seitz; Ryan Smith,As Introduced,Commerce : Insurance; Health and Human Services : Health Care,Prohibit insurers discriminating against living organ donors,House Insurance Committee,To enact section 3901.80 of the Revised Code to prohibit insurers from discriminating against living organ donors. ,https://www.legislature.ohio.gov/legislation/133/hb41
HR0041,2019,133,Gayle Manning,,As Adopted by the House,,Honoring the Elyria Kiwanis Club on its One Hundredth Anniversary.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr41
HB0042,2019,133,Rick Perales,Niraj J. Antani; Steven M. Arndt; John Becker; Bill Dean; Timothy E. Ginter; Dave Greenspan; Stephen D. Hambley; Ron Hood; Candice Keller; Brigid Kelly; Darrell Kick; Laura Lanese; George F. Lang; Mary Lightbody; P. Scott Lipps; Adam C. Miller; John Patterson; Thomas F. Patton; Phil Plummer; Bill Reineke; Craig S. Riedel; John M. Rogers; Mark J. Romanchuk; C. Allison Russo; Tim Schaffer; Bill Seitz; Kent Smith; J. Todd Smith; Lisa A. Sobecki; Dick Stein; Reggie Stoltzfus; Casey Weinstein; Scott Wiggam,As Reported by House State and Local Government Committee,Special Designations : State Symbols,Add representation of Wright flyer to state seal,House State and Local Government Committee,To amend sections 5.04 and 5.10 of the Revised Code to add a representation of the Wright Brothers' first piloted airplane to the Coat of Arms and Great Seal of the State of Ohio.,https://www.legislature.ohio.gov/legislation/133/hb42
HR0042,2019,133,Stephen D. Hambley,,As Adopted by the House,,Congratulating the Medina High School boys soccer team on winning the 2018 Division I State Championship.,House Rules and Reference Committee,,https://www.legislature.ohio.gov/legislation/133/hr42
HB0043,2019,133,Catherine D. Ingram,"Don Jones; Brigid Kelly; George F. Lang; Joseph A. Miller, III; Jessica E. Miranda; John Patterson; Craig S. Riedel; John M. Rogers; Michael J. Skindell; Lisa A. Sobecki",As Introduced,Education; Education : Primary and Secondary Education,Eliminate first refusal of school property by certain schools,House Primary and Secondary Education Committee,"To amend sections 3313.41, 3318.08, and 5705.10, to enact new section 3313.411, and to repeal sections 3313.411, 3313.412, and 3313.413 of the Revised Code to eliminate the right of first refusal for certain schools in the acquisition of school district real property.",https://www.legislature.ohio.gov/legislation/133/hb43
