bill_number,session_year,session_num,sponsors,cosponsors,status,subjects,title,committees,long_title,bill_url
HB0106,2015,131,Tim Schaffer,REPRESENTATIVES John Becker; Louis W. Blessing III; Cheryl L. Grossman; Steven W. Kraus,As Reported by the House Judiciary Committee,"Crimes, Corrections, and Law Enforcement : Crime and Punishment",Register as sex offender if public indecency viewable by minor,House Judiciary Committee,To amend sections 2907.09 and 2950.01 of the Revised Code to require an offender who knowingly commits the offense of public indecency under certain circumstances involving exposure of private parts likely to be viewed by minors and for the purpose of sexual arousal or gratification to register as a Tier I sex offender/child-victim offender.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-106
HR0107,2015,131,Christie Bryant Kuhns; Jonathan Dever,REPRESENTATIVES Nickie J. Antonio; Michael Ashford; John Barnes; Heather Bishoff; Kevin Boyce; Janine R. Boyd; Tim W. Brown; Nicholas J. Celebrezze; Jack Cera; Kathleen Clyde; Hearcel F. Craig; Denise Driehaus; Teresa Fedor; Stephen D. Hambley; Stephanie Howse; Michele Lepore-Hagan; Nathan H. Manning; Michael J. O'Brien; Sean O'Brien; John Patterson; Debbie Phillips; Dan Ramos; Jeff Rezabek; John M. Rogers; Margaret Ann Ruhl; Stephen Slesnick; Kent Smith; Michael Stinziano; Fred Strahorn; Emilia Strong Sykes; Ron Young,As Enrolled,,To request the Congress of the United States renew funding for Save the Dream Ohio to help homeowners in the state of Ohio avoid foreclosure.,"House Financial Institutions, Housing, and Urban Development Committee",To request the Congress of the United States renew funding for Save the Dream Ohio to help homeowners in the state of Ohio avoid foreclosure.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-107
HB0107,2015,131,Michael Stinziano; Wes Retherford,REPRESENTATIVES Michele Lepore-Hagan; Alicia Reece,As Introduced,"Transportation; Transportation : Highways, Roads, and Bridges; Transportation : Traffic Offenses",Permits request for reduced speed or stop sign,House Transportation and Infrastructure Committee,"To amend sections 4511.11 and 4511.21 of the Revised Code to permit a person or neighborhood association or organization to request the Director of Transportation to reduce the speed limit on the street or highway of the person's residence or a street or highway located within the area of representation of the association or organization if the street or highway has a speed limit of not more than 35 miles per hour, and to permit a person or neighborhood association or organization to request the Director or a local authority to erect a stop sign at an intersection where currently no stop sign is present.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-107
HR0108,2015,131,Michael Ashford,,As Adopted by the House,,Honoring the St. Francis de Sales High School ice hockey team as the 2015 OHSAA State Champion.,,Honoring the St. Francis de Sales High School ice hockey team as the 2015 OHSAA State Champion.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-108
HB0108,2015,131,Wes Retherford; Dan Ramos,REPRESENTATIVES Nickie J. Antonio; Janine R. Boyd; Andrew Brenner; Teresa Fedor; Michele Lepore-Hagan; Alicia Reece,As Introduced,Education; State and Local Government,Requires live broadcast of House committee meetings,House Government Accountability and Oversight Committee,To amend section 3353.07 of the Revised Code to require the Ohio Government Telecommunications service to broadcast all standing committee meetings of the Ohio House of Representatives as they occur.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-108
HR0109,2015,131,Kent Smith,,As Adopted by the House,,Honoring the Beachwood High School girls 4x200-meter relay team on winning the 2015 Indoor State Championship.,,Honoring the Beachwood High School girls 4x200-meter relay team on winning the 2015 Indoor State Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-109
HB0109,2015,131,Michael Stinziano; Nickie J. Antonio,REPRESENTATIVES Nicholas J. Celebrezze; Michele Lepore-Hagan; John Patterson; Dan Ramos,As Introduced,Commerce; Commerce : Insurance; Health and Human Services : Medicaid,Creates the Ohio Health Benefit Exchange,House Insurance Committee,"To amend sections 124.14, 3905.01, 3905.473, and 3924.01 and to enact sections 3965.01 to 3965.14 of the Revised Code to create the Ohio Health Benefit Exchange.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-109
HB0110,2015,131,Brian Hill,REPRESENTATIVES Nickie J. Antonio; Nan A. Baker; Louis W. Blessing III; Terry Boose; Tim W. Brown; Jim Buchy; Jonathan Dever; Mike Duffey; Doug Green; Cheryl L. Grossman; Stephen D. Hambley; Terry Johnson; Steven W. Kraus; Al Landis; Nathan H. Manning; Michael J. O'Brien; Sean O'Brien; John Patterson; Rick Perales; Debbie Phillips; Jeff Rezabek; John M. Rogers; Cliff Rosenberger; Margaret Ann Ruhl; Tim Schaffer; Marilyn Slaby; Kent Smith; Michael Stinziano; Ron Young; SENATORS Troy Balderson; Dave Burke; Bill Coley; John Eklund; Bob D. Hackett; Cliff Hite; Shannon Jones; Frank LaRose; Gayle Manning; Bill Seitz; Joe Uecker,As Enrolled,Transportation; Transportation : Traffic Offenses,Increases penalty if fail to stop after accident,Senate Criminal Justice Committee; House Judiciary Committee,"To amend sections 2925.11, 2929.13, 2929.141, 2929.15, 2929.25, 2967.28, 4549.02, 4549.021, and 4742.03 and to enact sections 128.04 and 4765.44 of the Revised Code to increase the penalty for failure to stop after a traffic accident that results in the death of a person or serious physical harm to a person; to name those penalty changes Brandon's Law; to require emergency medical service personnel to report the administration of naloxone on request of a law enforcement agency in specified circumstances; to provide immunity from arrest, prosecution, or conviction, or to permit a court to consider drug treatment or as a mitigating factor in supervised release sanctioning, for a minor drug possession offense for a person who seeks or obtains medical assistance for self or another person who is experiencing a drug overdose or for a person who is experiencing such an overdose and for whom medical assistance is sought; to require training of certain 9-1-1 operators regarding the immunity; and to require those 9-1-1 operators who receive a call about an apparent drug overdose to make reasonable efforts, upon the caller's inquiry, to inform the caller about the immunity.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-110
HR0110,2015,131,Jim Buchy,,As Adopted by the House,,Honoring the Greenville High School automotive technology presenting team on winning the 2015 State Competition.,,Honoring the Greenville High School automotive technology presenting team on winning the 2015 State Competition.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-110
HR0111,2015,131,Michael Stinziano; David Leland,REPRESENTATIVES Andrew Brenner,As Adopted by the House,,Honoring The Ohio State University pistol team on winning the 2015 Pistol Intercollegiate National Championship.,,Honoring The Ohio State University pistol team on winning the 2015 Pistol Intercollegiate National Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-111
HB0111,2015,131,Cheryl L. Grossman; Marlene Anielski,REPRESENTATIVES Louis W. Blessing III; Andrew Brenner; Jim Buchy; Timothy Derickson; Mike Duffey; Steven W. Kraus; David Leland,As Introduced,Agriculture : Food Regulation; Agriculture : Food Regulation; Health and Human Services : Public Health; Health and Human Services : Public Health,Entitles restaurant that donates food to needy to rebate,House Ways and Means Committee,To enact section 3717.60 of the Revised Code to allow a food service operation to receive a rebate from the Director of Health for food donated to nonprofit organizations that distribute food to those in need and to make an appropriation.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-111
HR0112,2015,131,Bill Reineke; Dan Ramos,,As Adopted by the House,,Honoring Dr. R. Peter Richards as the recipient of a 2014 Ohio Lake Erie Award.,,Honoring Dr. R. Peter Richards as the recipient of a 2014 Ohio Lake Erie Award.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-112
HB0112,2015,131,John Barnes,REPRESENTATIVES John Becker,As Introduced,Transportation,Prevents prior convictions from disqualifying for motor vehicle dealer license,House Judiciary Committee,"To amend section 4517.12 of the Revised Code to prohibit the Registrar of Motor Vehicles from refusing to issue a motor vehicle dealer, motor vehicle leasing dealer, or motor vehicle auction owner license based upon a finding that the applicant was convicted of, or pleaded guilty to, a felony or misdemeanor 10 years or more prior to the application for the license if the offense was not a consumer fraud or motor vehicle sales related offense, and to designate the act the ""Rehabilitated Ohioan Opportunity Act.""",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-112
HB0113,2015,131,Cheryl L. Grossman; Nathan H. Manning,REPRESENTATIVES Marlene Anielski; Nickie J. Antonio; Nan A. Baker; John Barnes; Louis W. Blessing III; John Boccieri; Kristin Boggs; Kevin Boyce; Tim W. Brown; Nicholas J. Celebrezze; Hearcel F. Craig; Anthony DeVitis; Jonathan Dever; Denise Driehaus; Teresa Fedor; Doug Green; Stephen D. Hambley; Stephen A. Huffman; Greta Johnson; Terry Johnson; J. Kyle Koehler; David Leland; Michele Lepore-Hagan; Jeff McClain; Michael J. O'Brien; John Patterson; Dorothy Pelanda; Rick Perales; Debbie Phillips; Dan Ramos; Alicia Reece; John M. Rogers; Kirk Schuring; Michael Sheehy; Marilyn Slaby; Kent Smith; Michael Stinziano; Fred Strahorn; Emilia Strong Sykes; Louis Terhar; Ron Young; SENATORS Bill Beagle; Dave Burke; Bill Coley; John Eklund; Keith Faber; Randy Gardner; Bob D. Hackett; Cliff Hite; Jay Hottinger; Jim Hughes; Shannon Jones; Frank LaRose; Peggy Lehner; Gayle Manning; Larry Obhof; Tom Patton; Bob Peterson; Tom Sawyer; Bill Seitz; Charleta B. Tavares; Cecil Thomas; Kenny Yuko,As Enrolled,Education; Education : Primary and Secondary Education; Health and Human Services : Public Health,Requires cardiopulmonary resuscitation training to graduate from high school,Senate Education Committee; House Education Committee,"To amend sections 103.45, 103.48, 103.50, 311.01, 3301.54, 3311.191, 3313.60, 3313.617, 3313.662, 3313.717, 3314.03, 3314.08, 3317.03, 3317.064, 3317.25, 3326.11, 3328.24, 4109.06, 4510.32, 4709.04, 4723.651, 4723.74, 4735.09, 4747.10, 4758.46, 4758.47, 4779.13, 4779.25, 5104.035, 5104.036, 5107.281, 5107.40, 5107.60, 5107.62, 5120.031, and 5126.201; to amend, for the purpose of adopting a new section number as indicated in parentheses, section 3313.617 (3301.81); to enact new section 103.49 and sections 3301.80, 3313.6021, 3313.6023, and 3314.103; and to repeal section 103.49 of the Revised Code to require public schools to provide students with instruction in cardiopulmonary resuscitation and the use of an automated external defibrillator, to require training for certain school employees in the use of an automated external defibrillator, to revise the law regarding the Joint Education Oversight Committee, high school equivalency tests, and the awarding of certificates of high school equivalence, and to make other revisions regarding the operation of primary and secondary schools.",https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-113
HR0113,2015,131,Jim Butler,,As Adopted by the House,,Honoring the Oakwood High School Academic Decathlon team on winning the 2015 Division III National Championship.,,Honoring the Oakwood High School Academic Decathlon team on winning the 2015 Division III National Championship.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-113
HB0114,2015,131,Kristina Roegner; Heather Bishoff,REPRESENTATIVES John Becker; Jim Buchy; Jim Butler; Teresa Fedor; David Hall; Ron Hood; Stephen A. Huffman; Stephanie Kunze; Sarah LaTourette; Michele Lepore-Hagan; Sean O'Brien; John Patterson; Rick Perales; Wes Retherford; John M. Rogers; Louis Terhar; Ron Young,As Passed by the House,Education : Higher Education; Education : Primary and Secondary Education; Housing and Real Property : Building and Fire Codes,Permits use of school door barricade device,Senate State and Local Government Committee; House State Government Committee,To amend section 3737.84 and to enact section 3781.106 of the Revised Code to require the Board of Building Standards to adopt rules for the use of a barricade device on a school door in an emergency situation and to prohibit the State Fire Code from prohibiting the use of the device in such a situation.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HB-114
HR0114,2015,131,Steven W. Kraus,,As Adopted by the House,,Honoring Aireeya Turnbow on being named the 2015 Youth of the Year by the Ohio Alliance of Boys and Girls Clubs.,,Honoring Aireeya Turnbow on being named the 2015 Youth of the Year by the Ohio Alliance of Boys and Girls Clubs.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-114
HR0115,2015,131,Scott K. Ryan; Heather Bishoff; Cliff Rosenberger; Fred Strahorn; Ron Amstutz; Marlene Anielski; Niraj J. Antani; Nickie J. Antonio; Michael Ashford; Nan A. Baker; John Barnes; John Becker; Louis W. Blessing III; Terry Boose; Kevin Boyce; Janine R. Boyd; Andrew Brenner; Tom Brinkman; Tim W. Brown; Jim Buchy; Tony Burkley; Jim Butler; Nicholas J. Celebrezze; Jack Cera; Kathleen Clyde; Margaret Conditt; Hearcel F. Craig; Robert R. Cupp; Michael F. Curtin; Timothy Derickson; Jonathan Dever; Anthony DeVitis; Mike Dovilla; Denise Driehaus; Mike Duffey; Teresa Fedor; Ronald V. Gerberry; Timothy Ginter; Anne Gonzales; Doug Green; Cheryl L. Grossman; Bob D. Hackett; Christina Hagan; David Hall; Stephen D. Hambley; Bill Hayes; Michael Henne; Brian Hill; Ron Hood; Stephanie Howse; Stephen A. Huffman; Greta Johnson; Terry Johnson; J. Kyle Koehler; Steven W. Kraus; Christie Bryant Kuhns; Stephanie Kunze; Al Landis; Sarah LaTourette; David Leland; Michele Lepore-Hagan; Ron Maag; Nathan H. Manning; Jeff McClain; Robert McColley; Michael J. O'Brien; Sean O'Brien; Bill Patmon; John Patterson; Dorothy Pelanda; Rick Perales; Debbie Phillips; Dan Ramos; Alicia Reece; Bill Reineke; Wes Retherford; Jeff Rezabek; Kristina Roegner; John M. Rogers; Mark J. Romanchuk; Margaret Ann Ruhl; Tim Schaffer; Gary Scherer; Kirk Schuring; Barbara R. Sears; Michael Sheehy; Marilyn Slaby; Stephen Slesnick; Kent Smith; Ryan Smith; Robert Sprague; Michael Stinziano; Martin J. Sweeney; Emilia Strong Sykes; Louis Terhar; Andy Thompson; A. Nino Vitale; Ron Young; Paul Zeltwanger,,As Adopted by the House,,Honoring the late Lieutenant Stephen F. Byus as the recipient of a 2015 Ohio Military Medal of Distinction.,,Honoring the late Lieutenant Stephen F. Byus as the recipient of a 2015 Ohio Military Medal of Distinction.,https://www.legislature.ohio.gov/legislation/legislation-summary?id=GA131-HR-115
