bill_number,session,chamber,action_date,action,journal_page,order
LB0262,2023_2024,Unicameral,2023-01-23,"Notice of hearing for January 31, 2023",366,3
LB0262,2023_2024,Unicameral,2023-01-12,Referred to Agriculture Committee,216,2
LB0262,2023_2024,Unicameral,2023-01-10,Date of introduction,193,1
LB0263,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,6
LB0263,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,37,5
LB0263,2023_2024,Unicameral,2023-03-02,Placed on General File,663,4
LB0263,2023_2024,Unicameral,2023-02-03,"Notice of hearing for February 21, 2023",454,3
LB0263,2023_2024,Unicameral,2023-01-12,Referred to Agriculture Committee,216,2
LB0263,2023_2024,Unicameral,2023-01-10,Date of introduction,193,1
LB0264,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB264 amended into LB262 by AM719,0,7
LB0264,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,6
LB0264,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,37,5
LB0264,2023_2024,Unicameral,2023-03-02,Placed on General File,663,4
LB0264,2023_2024,Unicameral,2023-01-23,"Notice of hearing for January 31, 2023",367,3
LB0264,2023_2024,Unicameral,2023-01-12,Referred to Agriculture Committee,217,2
LB0264,2023_2024,Unicameral,2023-01-10,Date of introduction,193,1
LB0265,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB265 amended into LB50 by AM1980,0,7
LB0265,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,6
LB0265,2023_2024,Unicameral,2023-02-28,Judiciary AM499 filed,639,5
LB0265,2023_2024,Unicameral,2023-02-28,Placed on General File with AM499,639,4
LB0265,2023_2024,Unicameral,2023-01-20,"Notice of hearing for January 27, 2023",361,3
LB0265,2023_2024,Unicameral,2023-01-12,Referred to Judiciary Committee,217,2
LB0265,2023_2024,Unicameral,2023-01-10,Date of introduction,194,1
LB0266,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,5
LB0266,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,37,4
LB0266,2023_2024,Unicameral,2023-01-13,"Notice of hearing for January 23, 2023",254,3
LB0266,2023_2024,Unicameral,2023-01-12,Referred to Transportation and Telecommunications Committee,217,2
LB0266,2023_2024,Unicameral,2023-01-10,Date of introduction,194,1
LB0267,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB267 amended into LB191 by AM1330,0,14
LB0267,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,13
LB0267,2023_2024,Unicameral,2023-03-30,"Hunt MO432 Bracket until June 2, 2023 filed",943,12
LB0267,2023_2024,Unicameral,2023-03-30,"Hunt MO429 Bracket until June 1, 2023 filed",943,11
LB0267,2023_2024,Unicameral,2023-03-30,Hunt MO433 Recommit to Business and Labor Committee filed,943,10
LB0267,2023_2024,Unicameral,2023-03-30,Hunt MO431 Recommit to Business and Labor Committee filed,943,9
LB0267,2023_2024,Unicameral,2023-03-30,Hunt MO428 Recommit to Business and Labor Committee filed,943,8
LB0267,2023_2024,Unicameral,2023-03-30,Hunt MO430 Indefinitely postpone filed,943,7
LB0267,2023_2024,Unicameral,2023-03-30,Hunt MO427 Indefinitely postpone pursuant to Rule 6 Section 3(f) filed,943,6
LB0267,2023_2024,Unicameral,2023-03-14,Business and Labor priority bill,757,5
LB0267,2023_2024,Unicameral,2023-02-16,Placed on General File,538,4
LB0267,2023_2024,Unicameral,2023-01-20,"Notice of hearing for January 30, 2023",361,3
LB0267,2023_2024,Unicameral,2023-01-12,Referred to Business and Labor Committee,217,2
LB0267,2023_2024,Unicameral,2023-01-10,Date of introduction,194,1
LB0268,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,5
LB0268,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,38,4
LB0268,2023_2024,Unicameral,2023-01-31,"Notice of hearing for February 09, 2023",433,3
LB0268,2023_2024,Unicameral,2023-01-12,"Referred to Government, Military and Veterans Affairs Committee",217,2
LB0268,2023_2024,Unicameral,2023-01-10,Date of introduction,194,1
LB0269,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB269 amended into LB287 by AM2060,0,6
LB0269,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,5
LB0269,2023_2024,Unicameral,2023-04-17,Placed on General File,1143,4
LB0269,2023_2024,Unicameral,2023-01-24,"Notice of hearing for February 01, 2023",374,3
LB0269,2023_2024,Unicameral,2023-01-12,"Referred to Government, Military and Veterans Affairs Committee",217,2
LB0269,2023_2024,Unicameral,2023-01-10,Date of introduction,194,1
LB0270,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,6
LB0270,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,38,5
LB0270,2023_2024,Unicameral,2023-03-01,"Notice of hearing for March 08, 2023",653,4
LB0270,2023_2024,Unicameral,2023-01-31,Hunt name added,435,3
LB0270,2023_2024,Unicameral,2023-01-12,Referred to Judiciary Committee,217,2
LB0270,2023_2024,Unicameral,2023-01-10,Date of introduction,194,1
LB0271,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,5
LB0271,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,38,4
LB0271,2023_2024,Unicameral,2023-02-15,"Notice of hearing for February 22, 2023",526,3
LB0271,2023_2024,Unicameral,2023-01-12,Referred to Judiciary Committee,217,2
LB0271,2023_2024,Unicameral,2023-01-10,Date of introduction,194,1
LB0272,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,8
LB0272,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,38,7
LB0272,2023_2024,Unicameral,2023-05-23,Hunt AM1939 filed,1671,6
LB0272,2023_2024,Unicameral,2023-05-23,Hunt AM1938 filed,1670,5
LB0272,2023_2024,Unicameral,2023-02-07,Hunt name added,475,4
LB0272,2023_2024,Unicameral,2023-02-02,"Notice of hearing for March 06, 2023",445,3
LB0272,2023_2024,Unicameral,2023-01-12,Referred to Business and Labor Committee,217,2
LB0272,2023_2024,Unicameral,2023-01-10,Date of introduction,195,1
LB0273,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,5
LB0273,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,38,4
LB0273,2023_2024,Unicameral,2023-02-07,"Notice of hearing for March 03, 2023",463,3
LB0273,2023_2024,Unicameral,2023-01-12,Referred to Appropriations Committee,217,2
LB0273,2023_2024,Unicameral,2023-01-10,Date of introduction,195,1
LB0274,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,18
LB0274,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,38,17
LB0274,2023_2024,Unicameral,2023-05-10,Vargas name added,1462,16
LB0274,2023_2024,Unicameral,2023-02-22,Sanders name added,584,15
LB0274,2023_2024,Unicameral,2023-02-15,Murman name added,533,14
LB0274,2023_2024,Unicameral,2023-02-13,Dorn name added,504,13
LB0274,2023_2024,Unicameral,2023-02-13,Linehan name added,504,12
LB0274,2023_2024,Unicameral,2023-02-10,Albrecht name added,494,11
LB0274,2023_2024,Unicameral,2023-02-10,Jacobson name added,494,10
LB0274,2023_2024,Unicameral,2023-02-10,Halloran name added,494,9
LB0274,2023_2024,Unicameral,2023-02-10,McDonnell name added,494,8
LB0274,2023_2024,Unicameral,2023-02-03,Aguilar name added,460,7
LB0274,2023_2024,Unicameral,2023-02-03,Slama name added,460,6
LB0274,2023_2024,Unicameral,2023-02-03,Hunt name added,460,5
LB0274,2023_2024,Unicameral,2023-02-03,"Notice of hearing for February 14, 2023",453,4
LB0274,2023_2024,Unicameral,2023-01-25,Conrad name added,398,3
LB0274,2023_2024,Unicameral,2023-01-12,Referred to Urban Affairs Committee,217,2
LB0274,2023_2024,Unicameral,2023-01-10,Date of introduction,195,1
LB0275,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,6
LB0275,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,39,5
LB0275,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB275 amended into LB814 by AM915,0,4
LB0275,2023_2024,Unicameral,2023-02-07,"Notice of hearing for March 02, 2023",463,3
LB0275,2023_2024,Unicameral,2023-01-12,Referred to Appropriations Committee,217,2
LB0275,2023_2024,Unicameral,2023-01-10,Date of introduction,195,1
LB0276,2023_2024,Unicameral,2023-05-25,"Approved by Governor on May 25, 2023",1736,50
LB0276,2023_2024,Unicameral,2023-05-19,"Presented to Governor on  May 19, 2023",1638,49
LB0276,2023_2024,Unicameral,2023-05-19,President/Speaker signed,1635,48
LB0276,2023_2024,Unicameral,2023-05-19,Passed on Final Reading with Emergency Clause 46-0-3,1634,47
LB0276,2023_2024,Unicameral,2023-05-19,Wishart MO1119 prevailed,1633,46
LB0276,2023_2024,Unicameral,2023-05-19,"Wishart MO1119 Invoke cloture pursuant to Rule 7, Sec. 10 filed",1633,45
LB0276,2023_2024,Unicameral,2023-05-19,"Cavanaugh, M. FA151 filed",1632,44
LB0276,2023_2024,Unicameral,2023-05-19,Hunt MO437 failed,1632,43
LB0276,2023_2024,Unicameral,2023-04-20,Conrad name added,1222,42
LB0276,2023_2024,Unicameral,2023-04-12,Placed on Final Reading,1096,41
LB0276,2023_2024,Unicameral,2023-04-05,Advanced to Enrollment and Review for Engrossment,1027,40
LB0276,2023_2024,Unicameral,2023-04-05,Hunt MO434 withdrawn,1027,39
LB0276,2023_2024,Unicameral,2023-04-05,Hunt MO435 withdrawn,1027,38
LB0276,2023_2024,Unicameral,2023-04-05,"Cavanaugh, M. MO911 failed",1027,37
LB0276,2023_2024,Unicameral,2023-04-05,"Cavanaugh, M. MO911 Reconsider the vote taken on MO436 filed",1027,36
LB0276,2023_2024,Unicameral,2023-04-05,Hunt MO436 failed,1026,35
LB0276,2023_2024,Unicameral,2023-04-05,Enrollment and Review ER17 adopted,1025,34
LB0276,2023_2024,Unicameral,2023-03-30,Fredrickson name added,963,33
LB0276,2023_2024,Unicameral,2023-03-30,"Hunt MO436 Bracket until June 2, 2023 filed",943,32
LB0276,2023_2024,Unicameral,2023-03-30,Hunt MO437 Recommit to Health and Human Services Committee filed,943,31
LB0276,2023_2024,Unicameral,2023-03-30,Hunt MO435 Recommit to Health and Human Services Committee filed,943,30
LB0276,2023_2024,Unicameral,2023-03-30,Hunt MO434 Indefinitely postpone pursuant to Rule 6 Section 3(f) filed,943,29
LB0276,2023_2024,Unicameral,2023-03-30,Enrollment and Review ER17 filed,937,28
LB0276,2023_2024,Unicameral,2023-03-30,Placed on Select File with ER17,937,27
LB0276,2023_2024,Unicameral,2023-03-28,Blood name added,891,26
LB0276,2023_2024,Unicameral,2023-03-28,Vargas name added,891,25
LB0276,2023_2024,Unicameral,2023-03-28,Advanced to Enrollment and Review Initial,878,24
LB0276,2023_2024,Unicameral,2023-03-28,Hunt MO110 withdrawn,878,23
LB0276,2023_2024,Unicameral,2023-03-28,Hunt MO110 Indefinitely postpone filed,878,22
LB0276,2023_2024,Unicameral,2023-03-28,"Cavanaugh, M. AM961 withdrawn",878,21
LB0276,2023_2024,Unicameral,2023-03-28,"Cavanaugh, M. AM963 withdrawn",878,20
LB0276,2023_2024,Unicameral,2023-03-28,"Cavanaugh, M. AM964 withdrawn",878,19
LB0276,2023_2024,Unicameral,2023-03-28,Hunt MO111 withdrawn,877,18
LB0276,2023_2024,Unicameral,2023-03-28,Hunt MO111 Recommit to Health and Human Services Committee filed,877,17
LB0276,2023_2024,Unicameral,2023-03-28,Hunt MO112 withdrawn,877,16
LB0276,2023_2024,Unicameral,2023-03-28,"Hunt MO112 Bracket until June 1, 2023 filed",877,15
LB0276,2023_2024,Unicameral,2023-03-24,"Cavanaugh, M. MO104 withdrawn",853,14
LB0276,2023_2024,Unicameral,2023-03-24,"Cavanaugh, M. MO104 Reconsider the vote taken on AM674 filed",853,13
LB0276,2023_2024,Unicameral,2023-03-24,Health and Human Services AM674 adopted,853,12
LB0276,2023_2024,Unicameral,2023-03-23,"Cavanaugh, M. AM961 filed",846,11
LB0276,2023_2024,Unicameral,2023-03-23,"Cavanaugh, M. AM963 filed",846,10
LB0276,2023_2024,Unicameral,2023-03-23,"Cavanaugh, M. AM964 filed",846,9
LB0276,2023_2024,Unicameral,2023-03-15,Speaker priority bill,765,8
LB0276,2023_2024,Unicameral,2023-03-07,Health and Human Services AM674 filed,697,7
LB0276,2023_2024,Unicameral,2023-03-07,Placed on General File with AM674,697,6
LB0276,2023_2024,Unicameral,2023-02-24,Day name added,618,5
LB0276,2023_2024,Unicameral,2023-02-14,"Notice of hearing for February 23, 2023",516,4
LB0276,2023_2024,Unicameral,2023-01-31,Hunt name added,435,3
LB0276,2023_2024,Unicameral,2023-01-12,Referred to Health and Human Services Committee,217,2
LB0276,2023_2024,Unicameral,2023-01-10,Date of introduction,195,1
LBA0276,2023_2024,Unicameral,2023-05-25,"Approved by Governor on May 25, 2023",1736,14
LBA0276,2023_2024,Unicameral,2023-05-19,"Presented to Governor on  May 19, 2023",1638,13
LBA0276,2023_2024,Unicameral,2023-05-19,President/Speaker signed,1637,12
LBA0276,2023_2024,Unicameral,2023-05-19,Passed on Final Reading with Emergency Clause 47-0-2,1637,11
LBA0276,2023_2024,Unicameral,2023-05-19,Wishart MO1120 prevailed,1635,10
LBA0276,2023_2024,Unicameral,2023-05-19,"Wishart MO1120 Invoke cloture pursuant to Rule 7, Sec. 10 filed",1635,9
LBA0276,2023_2024,Unicameral,2023-05-19,FA152 pending,1635,8
LBA0276,2023_2024,Unicameral,2023-05-19,"Cavanaugh, M. FA152 filed",1635,7
LBA0276,2023_2024,Unicameral,2023-04-12,Placed on Final Reading,1096,6
LBA0276,2023_2024,Unicameral,2023-04-05,Advanced to Enrollment and Review for Engrossment,1027,5
LBA0276,2023_2024,Unicameral,2023-03-30,Placed on Select File,938,4
LBA0276,2023_2024,Unicameral,2023-03-28,Advanced to Enrollment and Review Initial,878,3
LBA0276,2023_2024,Unicameral,2023-03-14,Placed on General File,755,2
LBA0276,2023_2024,Unicameral,2023-03-14,Date of introduction,755,1
LB0277,2023_2024,Unicameral,2024-04-25,Provisions/portions of LB277 amended into LB43 by AM2076,0,18
LB0277,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,17
LB0277,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,39,16
LB0277,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO443 Bracket until June 2, 2023 filed",944,15
LB0277,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO440 Bracket until June 1, 2023 filed",944,14
LB0277,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO444 Recommit to Government, Military and Veterans Affairs Committee filed",943,13
LB0277,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO442 Recommit to Government, Military and Veterans Affairs Committee filed",943,12
LB0277,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO439 Recommit to Government, Military and Veterans Affairs Committee filed",943,11
LB0277,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO441 Indefinitely postpone filed",943,10
LB0277,2023_2024,Unicameral,2023-03-30,"Cavanaugh, M. MO438 Indefinitely postpone pursuant to Rule 6 Section 3(f) filed",943,9
LB0277,2023_2024,Unicameral,2023-03-24,Conrad AM935 filed,854,8
LB0277,2023_2024,Unicameral,2023-03-07,"Cavanaugh, J. AM637 filed",691,7
LB0277,2023_2024,Unicameral,2023-03-07,"Cavanaugh, J. AM638 filed",691,6
LB0277,2023_2024,Unicameral,2023-02-16,Hardin priority bill,539,5
LB0277,2023_2024,Unicameral,2023-02-16,Placed on General File,538,4
LB0277,2023_2024,Unicameral,2023-01-31,"Notice of hearing for February 08, 2023",433,3
LB0277,2023_2024,Unicameral,2023-01-12,"Referred to Government, Military and Veterans Affairs Committee",217,2
LB0277,2023_2024,Unicameral,2023-01-10,Date of introduction,195,1
LB0278,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB278 amended into LB92 by AM1383,0,13
LB0278,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,12
LB0278,2023_2024,Unicameral,2023-02-23,Placed on Select File,592,11
LB0278,2023_2024,Unicameral,2023-02-16,Advanced to Enrollment and Review Initial,541,10
LB0278,2023_2024,Unicameral,2023-02-16,Walz AM125 adopted,541,9
LB0278,2023_2024,Unicameral,2023-02-14,Vargas name added,517,8
LB0278,2023_2024,Unicameral,2023-02-13,Walz AM125 filed,503,7
LB0278,2023_2024,Unicameral,2023-02-02,Placed on General File,443,6
LB0278,2023_2024,Unicameral,2023-01-31,Hunt name added,435,5
LB0278,2023_2024,Unicameral,2023-01-20,"Notice of hearing for January 30, 2023",360,4
LB0278,2023_2024,Unicameral,2023-01-17,Conrad name added,291,3
LB0278,2023_2024,Unicameral,2023-01-12,"Referred to Banking, Commerce and Insurance Committee",217,2
LB0278,2023_2024,Unicameral,2023-01-10,Date of introduction,196,1
LBA0278,2023_2024,Unicameral,2023-06-01,Indefinitely Postponed,1878,7
LBA0278,2023_2024,Unicameral,2023-03-07,Placed on Select File,698,6
LBA0278,2023_2024,Unicameral,2023-03-03,Advanced to Enrollment and Review Initial,676,5
LBA0278,2023_2024,Unicameral,2023-03-03,"Cavanaugh, M. MO56 withdrawn",676,4
LBA0278,2023_2024,Unicameral,2023-03-03,"Cavanaugh, M. MO56 Bracket until June 9, 2023 filed",676,3
LBA0278,2023_2024,Unicameral,2023-02-16,Placed on General File,539,2
LBA0278,2023_2024,Unicameral,2023-02-16,Date of introduction,539,1
LB0279,2023_2024,Unicameral,2024-02-14,"Approved by Governor on February 13, 2024",695,19
LB0279,2023_2024,Unicameral,2024-02-08,"Presented to Governor on  February 8, 2024",646,18
LB0279,2023_2024,Unicameral,2024-02-08,President/Speaker signed,644,17
LB0279,2023_2024,Unicameral,2024-02-08,Passed on Final Reading 42-0-7,634,16
LB0279,2023_2024,Unicameral,2024-02-01,Enrollment and Review ST30 recorded,575,15
LB0279,2023_2024,Unicameral,2024-02-01,Enrollment and Review ST30 filed,575,14
LB0279,2023_2024,Unicameral,2024-02-01,Placed on Final Reading with ST30,575,13
LB0279,2023_2024,Unicameral,2024-01-26,Advanced to Enrollment and Review for Engrossment,549,12
LB0279,2023_2024,Unicameral,2024-01-26,Enrollment and Review ER3 adopted,549,11
LB0279,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,39,10
LB0279,2023_2024,Unicameral,2023-02-23,Enrollment and Review ER3 filed,588,9
LB0279,2023_2024,Unicameral,2023-02-23,Placed on Select File with ER3,588,8
LB0279,2023_2024,Unicameral,2023-02-16,Advanced to Enrollment and Review Initial,537,7
LB0279,2023_2024,Unicameral,2023-02-16,"Banking, Commerce and Insurance AM86 adopted",537,6
LB0279,2023_2024,Unicameral,2023-01-26,"Banking, Commerce and Insurance AM86 filed",402,5
LB0279,2023_2024,Unicameral,2023-01-26,Placed on General File with AM86,402,4
LB0279,2023_2024,Unicameral,2023-01-13,"Notice of hearing for January 23, 2023",248,3
LB0279,2023_2024,Unicameral,2023-01-13,"Referred to Banking, Commerce and Insurance Committee",238,2
LB0279,2023_2024,Unicameral,2023-01-11,Date of introduction,202,1
LB0280,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,6
LB0280,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,39,5
LB0280,2023_2024,Unicameral,2023-01-31,Hunt name added,435,4
LB0280,2023_2024,Unicameral,2023-01-24,"Notice of hearing for February 02, 2023",373,3
LB0280,2023_2024,Unicameral,2023-01-13,Referred to Health and Human Services Committee,238,2
LB0280,2023_2024,Unicameral,2023-01-11,Date of introduction,202,1
LB0281,2023_2024,Unicameral,2024-04-18,Indefinitely postponed,1813,6
LB0281,2023_2024,Unicameral,2024-01-03,Title printed. Carryover bill,39,5
LB0281,2023_2024,Unicameral,2023-06-01,Provisions/portions of LB281 amended into LB818 by AM1172,0,4
LB0281,2023_2024,Unicameral,2023-02-03,"Notice of hearing for February 15, 2023",454,3
LB0281,2023_2024,Unicameral,2023-01-13,Referred to Natural Resources Committee,238,2
LB0281,2023_2024,Unicameral,2023-01-11,Date of introduction,202,1
LB0282,2023_2024,Unicameral,2023-05-22,"Approved by Governor on May 22, 2023",1646,56
LB0282,2023_2024,Unicameral,2023-05-18,"Presented to Governor on  May 18, 2023",1617,55
LB0282,2023_2024,Unicameral,2023-05-18,President/Speaker signed,1614,54
LB0282,2023_2024,Unicameral,2023-05-18,Passed on Final Reading with Emergency Clause 42-0-7,1611,53
LB0282,2023_2024,Unicameral,2023-05-18,Dispensing of reading at large approved,1611,52
