bill_number,session_year,sponsors,sponsors_on_bill,title,lsr,local_gov,chapter_num,S_status,S_floor_date,S_comm,H_status,H_floor_date,H_comm,bill_url,hist_url,vote_url
SB187-FN,2023,David Watters (D); Denise Ricciardi (R); Suzanne Prentiss (D); Donovan Fenton (D); Daniel Innis (R); George Sykes (D); Howard  Pearl (R),"SPONSORS:	Sen. Watters, Dist 4; Sen. Fenton, Dist 10; Sen. Pearl, Dist 17; Sen. Ricciardi, Dist 9; Sen. Innis, Dist 7; Sen. Prentiss, Dist 5; Rep. Sykes, Graf. 14",relative to driver's licenses for certain visa holders.,0821,N,0220,CONCURRED,2023-06-15,Transportation,PASSED/ADOPTED WITH AMENDMENT,2023-06-08,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0821&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0821&sy=2023&sortoption=&txtsessionyear=2023,
SB188-FN,2023,Donovan Fenton (D); David Watters (D); George Sykes (D); Denise Ricciardi (R); Suzanne Prentiss (D),"SPONSORS:	Sen. Fenton, Dist 10; Sen. Ricciardi, Dist 9; Sen. Watters, Dist 4; Sen. Prentiss, Dist 5; Rep. Sykes, Graf. 14",relative to catalytic converters.,1049,N,0221,CONCURRED,2023-06-15,Transportation,PASSED/ADOPTED WITH AMENDMENT,2023-06-08,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1049&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1049&sy=2023&sortoption=&txtsessionyear=2023,
SB189-FN,2023,Timothy Lang (R); Bill Gannon (R); Howard  Pearl (R); Carrie Gendreau (R); Daniel Innis (R); Michael Moffett (R),"SPONSORS:	Sen. Lang, Dist 2; Sen. Gendreau, Dist 1; Sen. Gannon, Dist 23; Sen. Innis, Dist 7; Sen. Pearl, Dist 17; Rep. Moffett, Merr. 4",relative to the definition of gross business profits in determining taxable business profits.,0764,N,0169,CONCURRED,2023-06-01,Ways and Means,PASSED/ADOPTED WITH AMENDMENT,2023-05-18,Ways and Means,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0764&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0764&sy=2023&sortoption=&txtsessionyear=2023,
SB192-FN,2023,Donna Soucy (D); Kevin Avard (R); Bill Bolton (d); Timothy Lang (R); Lou D'Allesandro (D); Timothy Soucy (D),"SPONSORS:	Sen. Soucy, Dist 18; Sen. Lang, Dist 2; Sen. Avard, Dist 12; Sen. D'Allesandro, Dist 20; Rep. Bolton, Graf. 8; Rep. Soucy, Merr. 21",relative to the hours that Lucky 7 tickets may be sold.,0845,N,0077,PASSED/ADOPTED WITH AMENDMENT,2023-02-09,Ways and Means,PASSED/ADOPTED,2023-05-04,Ways and Means,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0845&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0845&sy=2023&sortoption=&txtsessionyear=2023,
SB193,2023,Suzanne Prentiss (D); Bill Gannon (R); Shannon Chandley (D); David Watters (D); Rebecca Whitley (D); Brian Sullivan (D); Lou D'Allesandro (D); Rebecca Perkins Kwoka (D); Timothy Soucy (D); Donovan Fenton (D); Cindy Rosenwald (D); Russell Muirhead (D),"SPONSORS:	Sen. Prentiss, Dist 5; Sen. Watters, Dist 4; Sen. D'Allesandro, Dist 20; Sen. Fenton, Dist 10; Sen. Gannon, Dist 23; Sen. Whitley, Dist 15; Sen. Perkins Kwoka, Dist 21; Sen. Rosenwald, Dist 13; Sen. Chandley, Dist 11; Rep. B. Sullivan, Sull. 1; Rep. Soucy, Merr. 21; Rep. Muirhead, Graf. 12",relative to the obligation of collective bargaining units to negotiate in good faith.,0910,N,None,VETO SUSTAINED,2023-10-26,Commerce,PASSED/ADOPTED WITH AMENDMENT,2023-06-08,"Labor, Industrial and Rehabilitative Services",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0910&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0910&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0910&sy=2023&sortoption=&txtsessionyear=2023
SB195-FN,2023,Sharon Carson (R); Donovan Fenton (D); Daryl Abbas (R); Denise Ricciardi (R); Timothy Lang (R),"SPONSORS:	Sen. Carson, Dist 14; Sen. Ricciardi, Dist 9; Sen. Fenton, Dist 10; Sen. Lang, Dist 2; Sen. Abbas, Dist 22",relative to the purchase of steel products with the Buy America certification.,0933,N,0222,CONCURRED,2023-06-01,Commerce,PASSED/ADOPTED WITH AMENDMENT,2023-05-18,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0933&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0933&sy=2023&sortoption=&txtsessionyear=2023,
SB197-FN,2023,Bill Gannon (R); Denise Ricciardi (R); John Hunt (R); Donna Soucy (D),"SPONSORS:	Sen. Gannon, Dist 23; Sen. Soucy, Dist 18; Sen. Ricciardi, Dist 9; Rep. Hunt, Ches. 14",relative to the operation and regulation of certain business entities within the state.,0952,N,0170,PASSED/ADOPTED,2023-03-16,Commerce,PASSED/ADOPTED,2023-06-08,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0952&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0952&sy=2023&sortoption=&txtsessionyear=2023,
SB200,2023,Cindy Rosenwald (D); Donna Soucy (D); Charles McMahon (R); Suzanne Prentiss (D); Ruth Ward (R); Gary Merchant (D); Shannon Chandley (D); David Watters (D); Wayne MacDonald (R); Rebecca Whitley (D); Regina Birdsell (R); David Rochefort (R); Kevin Avard (R); Debra Altschiller (D),"SPONSORS:	Sen. Rosenwald, Dist 13; Sen. Prentiss, Dist 5; Sen. Chandley, Dist 11; Sen. Whitley, Dist 15; Sen. Avard, Dist 12; Sen. Soucy, Dist 18; Sen. Ward, Dist 8; Sen. Watters, Dist 4; Sen. Birdsell, Dist 19; Sen. Altschiller, Dist 24; Rep. McMahon, Rock. 17; Rep. Merchant, Sull. 6; Rep. W. MacDonald, Rock. 16; Rep. Rochefort, Graf. 1",relative to optometrists.,1001,N,0223,CONCURRED,2023-06-01,Commerce,PASSED/ADOPTED WITH AMENDMENT,2023-05-18,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1001&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1001&sy=2023&sortoption=&txtsessionyear=2023,
SB202-FN-A,2023,Denise Ricciardi (R); Bill Gannon (R); Cindy Rosenwald (D); Shannon Chandley (D); Rebecca Perkins Kwoka (D); David Watters (D); Donovan Fenton (D); Suzanne Prentiss (D); Rebecca Whitley (D),"SPONSORS:	Sen. Ricciardi, Dist 9; Sen. Chandley, Dist 11; Sen. Fenton, Dist 10; Sen. Gannon, Dist 23; Sen. Perkins Kwoka, Dist 21; Sen. Prentiss, Dist 5; Sen. Rosenwald, Dist 13; Sen. Watters, Dist 4; Sen. Whitley, Dist 15",relative to establishing a homeownership innovations fund in the New Hampshire housing finance authority.,1002,N,None,DIED ON THE TABLE,2023-03-16,Commerce,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1002&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1002&sy=2023&sortoption=&txtsessionyear=2023,
SB203-FN,2023,Kevin Avard (R),"SPONSORS:	Sen. Avard, Dist 12",(New Title) relative to the board of manufactured housing.,0867,N,None,NONCONCURRED REQUEST CONFERENCE,2023-06-01,Executive Departments and Administration,REFUSED TO ACCEDE TO REQUEST,2023-05-04,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0867&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0867&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0867&sy=2023&sortoption=&txtsessionyear=2023
SB204-FN,2023,Suzanne Prentiss (D); Cindy Rosenwald (D); Shannon Chandley (D); Rebecca Perkins Kwoka (D); Debra Altschiller (D); Mark Proulx (R); Rebecca Whitley (D); Donna Soucy (D); Timothy Soucy (D); Regina Birdsell (R); Sharon Carson (R); Stephen Pearson (R); Donovan Fenton (D); Denise Ricciardi (R),"SPONSORS:	Sen. Prentiss, Dist 5; Sen. Perkins Kwoka, Dist 21; Sen. Whitley, Dist 15; Sen. Birdsell, Dist 19; Sen. Fenton, Dist 10; Sen. Rosenwald, Dist 13; Sen. Altschiller, Dist 24; Sen. Soucy, Dist 18; Sen. Carson, Dist 14; Sen. Ricciardi, Dist 9; Sen. Chandley, Dist 11; Rep. Proulx, Hills. 15; Rep. Soucy, Merr. 21; Rep. S. Pearson, Rock. 13",requiring trauma kits to be available in state-owned buildings.,0889,N,0171,CONCURRED,2023-06-15,Executive Departments and Administration,PASSED/ADOPTED WITH AMENDMENT,2023-06-08,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0889&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0889&sy=2023&sortoption=&txtsessionyear=2023,
SB205-FN,2023,Lou D'Allesandro (D); Donna Soucy (D); Denise Ricciardi (R); Rebecca Perkins Kwoka (D); Rebecca Whitley (D); Suzanne Prentiss (D); David Watters (D); Donovan Fenton (D); Peter Leishman (D); Cindy Rosenwald (D); Shannon Chandley (D); Arthur Ellison (D); Debra Altschiller (D),"SPONSORS:	Sen. D'Allesandro, Dist 20; Sen. Perkins Kwoka, Dist 21; Sen. Watters, Dist 4; Sen. Rosenwald, Dist 13; Sen. Altschiller, Dist 24; Sen. Soucy, Dist 18; Sen. Whitley, Dist 15; Sen. Fenton, Dist 10; Sen. Chandley, Dist 11; Sen. Ricciardi, Dist 9; Sen. Prentiss, Dist 5; Rep. Leishman, Hills. 33; Rep. Ellison, Merr. 28",relative to a cost of living adjustment in the state retirement system.,0902,N,None,DIED ON THE TABLE,2023-03-23,Executive Departments and Administration,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0902&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0902&sy=2023&sortoption=&txtsessionyear=2023,
SB206,2023,Sharon Carson (R); Rebecca Whitley (D); Mark McLean (R); Regina Birdsell (R); Shannon Chandley (D),"SPONSORS:	Sen. Carson, Dist 14; Sen. Birdsell, Dist 19; Sen. Whitley, Dist 15; Sen. Chandley, Dist 11; Rep. McLean, Hills. 15",prohibiting corporal punishment in child day care agencies.,0932,N,0146,PASSED/ADOPTED,2023-02-09,Executive Departments and Administration,PASSED/ADOPTED,2023-05-04,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0932&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0932&sy=2023&sortoption=&txtsessionyear=2023,
SB207,2023,Rebecca Perkins Kwoka (D); Jeb Bradley (R); Suzanne Prentiss (D); David Watters (D); Rebecca Whitley (D); Joe Schapiro (D); Bill Gannon (R); Donna Soucy (D); Jaci Grote (D); Cindy Rosenwald (D); Sharon Carson (R),"SPONSORS:	Sen. Perkins Kwoka, Dist 21; Sen. Watters, Dist 4; Sen. Gannon, Dist 23; Sen. Rosenwald, Dist 13; Sen. Bradley, Dist 3; Sen. Whitley, Dist 15; Sen. Soucy, Dist 18; Sen. Carson, Dist 14; Sen. Prentiss, Dist 5; Rep. Schapiro, Ches. 16; Rep. Grote, Rock. 24","(Third New Title) relative to mental health critical incident intervention and management, and relative to mental health practice.",0972,N,0224,CONFERENCE REPORT ADOPTED,2023-06-29,Executive Departments and Administration,CONFERENCE REPORT ADOPTED,2023-06-08,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0972&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0972&sy=2023&sortoption=&txtsessionyear=2023,
SB208,2023,Shannon Chandley (D); David Watters (D); Susan Almy (D); Donna Soucy (D); Regina Birdsell (R); Peter Leishman (D); Rebecca Whitley (D); Debra Altschiller (D); Rosemarie Rung (D); Cindy Rosenwald (D); Suzanne Prentiss (D); Jess Edwards (R),"SPONSORS:	Sen. Chandley, Dist 11; Sen. Soucy, Dist 18; Sen. Whitley, Dist 15; Sen. Rosenwald, Dist 13; Sen. Watters, Dist 4; Sen. Birdsell, Dist 19; Sen. Altschiller, Dist 24; Sen. Prentiss, Dist 5; Rep. Almy, Graf. 17; Rep. Leishman, Hills. 33; Rep. Rung, Hills. 12; Rep. Edwards, Rock. 31",relative to online access to state information on economic relief disbursements.,1005,N,0102,PASSED/ADOPTED,2023-03-09,Executive Departments and Administration,PASSED/ADOPTED,2023-05-04,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1005&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1005&sy=2023&sortoption=&txtsessionyear=2023,
SB209,2023,Rebecca Whitley (D); Cindy Rosenwald (D); Donna Soucy (D); Suzanne Prentiss (D); Debra Altschiller (D); Alexis Simpson (D); Shannon Chandley (D); Donovan Fenton (D); Ellen Read (D); Rebecca Perkins Kwoka (D); David Watters (D); Linda Harriott-Gathright (D); Lou D'Allesandro (D),"SPONSORS:	Sen. Whitley, Dist 15; Sen. Prentiss, Dist 5; Sen. Chandley, Dist 11; Sen. Perkins Kwoka, Dist 21; Sen. D'Allesandro, Dist 20; Sen. Rosenwald, Dist 13; Sen. Altschiller, Dist 24; Sen. Fenton, Dist 10; Sen. Watters, Dist 4; Sen. Soucy, Dist 18; Rep. Simpson, Rock. 33; Rep. Read, Rock. 10; Rep. Harriott-Gathright, Hills. 10",relative to providing menstrual hygiene products at no cost to individuals who biologically menstruate in state and county correctional facilities.,1016,N,None,PASSED/ADOPTED WITH AMENDMENT,2023-03-09,Executive Departments and Administration,DIED ON THE TABLE,2023-05-04,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1016&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1016&sy=2023&sortoption=&txtsessionyear=2023,
SB211-FN,2023,Howard  Pearl (R); Timothy Lang (R),"SPONSORS:	Sen. Pearl, Dist 17; Sen. Lang, Dist 2",relative to background investigations of solid waste and hazardous waste facility permit applicants.,0880,N,0103,PASSED/ADOPTED WITH AMENDMENT,2023-02-22,Executive Departments and Administration,PASSED/ADOPTED,2023-05-18,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0880&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0880&sy=2023&sortoption=&txtsessionyear=2023,
SB212-FN,2023,Debra Altschiller (D),"SPONSORS:	Sen. Altschiller, Dist 24","relative to the regulation of massage, reflexology, structural integrator, and Asian bodywork therapy establishments.",1033,N,None,INEXPEDIENT TO LEGISLATE,2023-03-09,Executive Departments and Administration,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=1033&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=1033&sy=2023&sortoption=&txtsessionyear=2023,
SB213,2023,David Watters (D); Rick Ladd (R); Patricia Cornell (D); Donovan Fenton (D),"SPONSORS:	Sen. Watters, Dist 4; Sen. Fenton, Dist 10; Rep. Ladd, Graf. 5; Rep. Cornell, Hills. 22",relative to educational institution policies on social media.,0938,N,0225,CONCURRED,2023-06-15,Education,PASSED/ADOPTED WITH AMENDMENT,2023-06-08,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0938&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0938&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0938&sy=2023&sortoption=&txtsessionyear=2023
SB215-FN,2023,Lou D'Allesandro (D); Timothy Lang (R); Nancy Murphy (D),"SPONSORS:	Sen. D'Allesandro, Dist 20; Sen. Lang, Dist 2; Rep. N. Murphy, Hills. 12",relative to nursing certification requirements.,0954,N,0172,CONCURRED,2023-06-01,Education,PASSED/ADOPTED WITH AMENDMENT,2023-05-04,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0954&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0954&sy=2023&sortoption=&txtsessionyear=2023,
SB216,2023,Sharon Carson (R); Debra Altschiller (D); Rebecca Whitley (D); Timothy Lang (R); David Watters (D); Kevin Avard (R); Carrie Gendreau (R); Daniel Innis (R); Regina Birdsell (R); James Gray (R); Ruth Ward (R); Keith Murphy (R); Lou D'Allesandro (D); Bill Gannon (R); Daryl Abbas (R); Donovan Fenton (D),"SPONSORS:	Sen. Carson, Dist 14; Sen. Lang, Dist 2; Sen. Gendreau, Dist 1; Sen. Gray, Dist 6; Sen. D'Allesandro, Dist 20; Sen. Fenton, Dist 10; Sen. Altschiller, Dist 24; Sen. Watters, Dist 4; Sen. Innis, Dist 7; Sen. Ward, Dist 8; Sen. Gannon, Dist 23; Sen. Whitley, Dist 15; Sen. Avard, Dist 12; Sen. Birdsell, Dist 19; Sen. Murphy, Dist 16; Sen. Abbas, Dist 22",(New Title) making changes to the requirements for civics education in schools.,0969,N,0226,CONCURRED,2023-06-01,Education,PASSED/ADOPTED WITH AMENDMENT,2023-05-04,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0969&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0969&sy=2023&sortoption=&txtsessionyear=2023,
SB220-FN,2023,Donna Soucy (D); Rebecca Whitley (D); Debra Altschiller (D); Lou D'Allesandro (D); Cindy Rosenwald (D); Alexis Simpson (D); Rebecca Perkins Kwoka (D); Shannon Chandley (D); Russell Muirhead (D); David Watters (D); Donovan Fenton (D); Matthew Wilhelm (D); Suzanne Prentiss (D),"SPONSORS:	Sen. Soucy, Dist 18; Sen. D'Allesandro, Dist 20; Sen. Perkins Kwoka, Dist 21; Sen. Watters, Dist 4; Sen. Prentiss, Dist 5; Sen. Whitley, Dist 15; Sen. Rosenwald, Dist 13; Sen. Chandley, Dist 11; Sen. Fenton, Dist 10; Sen. Altschiller, Dist 24; Rep. Simpson, Rock. 33; Rep. Muirhead, Graf. 12; Rep. Wilhelm, Hills. 40","modifying the absentee voter registration process, absentee ballot application, and absentee ballot voting process.",0876,N,None,INEXPEDIENT TO LEGISLATE,2023-03-16,Election Law and Municipal Affairs,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0876&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0876&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0876&sy=2023&sortoption=&txtsessionyear=2023
SB222,2023,Jeb Bradley (R); Carrie Gendreau (R); John MacDonald (R); James Gray (R); Timothy Lang (R); Peter Leishman (D); Rebecca Perkins Kwoka (D),"SPONSORS:	Sen. Bradley, Dist 3; Sen. Gray, Dist 6; Sen. Perkins Kwoka, Dist 21; Sen. Gendreau, Dist 1; Sen. Lang, Dist 2; Rep. J. MacDonald, Carr. 6; Rep. Leishman, Hills. 33",relative to the definition of broadband infrastructure as a revenue-producing facility eligible for municipal revenue bonds.,0904,N,0173,PASSED/ADOPTED WITH AMENDMENT,2023-03-30,Election Law and Municipal Affairs,PASSED/ADOPTED,2023-06-08,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0904&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0904&sy=2023&sortoption=&txtsessionyear=2023,
SB225,2023,Timothy Lang (R); Howard  Pearl (R); Mike Bordes (R); Kevin Avard (R),"SPONSORS:	Sen. Lang, Dist 2; Sen. Avard, Dist 12; Sen. Pearl, Dist 17; Rep. Bordes, Belk. 5",(New Title) establishing the commission to study the assessing of power generation.,0878,N,0228,CONCURRED,2023-06-01,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2023-05-04,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0878&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0878&sy=2023&sortoption=&txtsessionyear=2023,
SB226,2023,David Watters (D); Cathryn Harvey (D); Ellen Read (D); Debra Altschiller (D),"SPONSORS:	Sen. Watters, Dist 4; Sen. Altschiller, Dist 24; Rep. C. Harvey, Ches. 6; Rep. Read, Rock. 10",relative to the use of bait for hunting bear.,0909,N,None,INEXPEDIENT TO LEGISLATE,2023-02-22,Energy and Natural Resources,,,,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0909&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0909&sy=2023&sortoption=&txtsessionyear=2023,
SB228-FN,2023,David Watters (D); Debra Altschiller (D); Robin Vogt (D); Howard  Pearl (R); Rebecca Perkins Kwoka (D); James Spillane (R),"SPONSORS:	Sen. Watters, Dist 4; Sen. Pearl, Dist 17; Sen. Altschiller, Dist 24; Sen. Perkins Kwoka, Dist 21; Rep. Vogt, Rock. 21; Rep. Spillane, Rock. 2",relative to the Hilton Park boat ramp.,0979,N,0229,CONCURRED,2023-06-15,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2023-06-08,Public Works and Highways,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0979&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0979&sy=2023&sortoption=&txtsessionyear=2023,
