bill_number,session_year,sponsors,sponsors_on_bill,title,lsr,local_gov,chapter_num,S_status,S_floor_date,S_comm,H_status,H_floor_date,H_comm,bill_url,hist_url,vote_url
HB1122-FN,2024,Thomas Walsh (R),"SPONSORS:	Rep. T. Walsh, Merr. 10",relative to lights on motor vehicles.,2560,N,0220,PASSED/ADOPTED WITH AMENDMENT,2024-05-02,Transportation,CONCURRED,2024-02-08,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2560&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2560&sy=2024&txtsessionyear=2024&sortoption=,
HB1123,2024,Lisa Post (R),"SPONSORS:	Rep. Post, Hills. 42",relative to the registration of title exempt vehicles without disclosure of personal information beyond name and address.,2576,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-03-07,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2576&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2576&sy=2024&txtsessionyear=2024&sortoption=,
HB1124,2024,Walter Spilsbury (R),"SPONSORS:	Rep. Spilsbury, Sull. 3",(New Title) relative to limiting conflicts of interest for municipal board and committee members.,2582,N,None,INTERIM STUDY,2024-05-22,Election Law and Municipal Affairs,PASSED/ADOPTED WITH AMENDMENT,2024-03-21,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2582&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2582&sy=2024&txtsessionyear=2024&sortoption=,
HB1125,2024,Anita Burroughs (D); Laurel Stavis (D); John Hunt (R); Jim Maggiore (D); Dick Thackston (r),"SPONSORS:	Rep. Burroughs, Carr. 2; Rep. Maggiore, Rock. 23; Rep. Stavis, Graf. 13; Rep. Thackston, Ches. 12; Rep. Hunt, Ches. 14",relative to requiring public notice and comment at all county commissioner and delegation meetings.,2594,N,0109,PASSED/ADOPTED,2024-05-15,Election Law and Municipal Affairs,PASSED/ADOPTED WITH AMENDMENT,2024-03-07,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2594&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2594&sy=2024&txtsessionyear=2024&sortoption=,
HB1126,2024,Ross Berry (R),"SPONSORS:	Rep. Berry, Hills. 39",relative to candidate requests for absentee ballot information.,2614,N,0221,PASSED/ADOPTED WITH AMENDMENT,2024-05-15,Election Law and Municipal Affairs,CONCURRED,2024-03-14,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2614&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2614&sy=2024&txtsessionyear=2024&sortoption=,
HB1127,2024,Erica Layon (R),"SPONSORS:	Rep. Layon, Rock. 13",(New Title) relative to the revocation and suspension of drivers' licenses and to invalidating out-of-state driver's licenses issued to undocumented immigrants.,2615,N,0328,CONFERENCE REPORT ADOPTED,2024-06-13,Judiciary,CONFERENCE REPORT ADOPTED,2024-02-08,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2615&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2615&sy=2024&txtsessionyear=2024&sortoption=,
HB1128-FN,2024,David Luneau (D),"SPONSORS:	Rep. Luneau, Merr. 9",relative to the definition of a scholarship organization for purposes of the education tax credit.,2622,N,None,,,,INDEFINITELY POSTPONED,2024-02-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2622&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2622&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2622&sy=2024&txtsessionyear=2024&sortoption=
HB1129,2024,Susan Almy (D); William Infantine (R),"SPONSORS:	Rep. Almy, Graf. 17; Rep. Infantine, Hills. 16",relative to the authority to vote by proxy in a condominium association.,2649,N,0222,PASSED/ADOPTED WITH AMENDMENT,2024-05-02,Commerce,CONCURRED,2024-03-28,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2649&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2649&sy=2024&txtsessionyear=2024&sortoption=,
HB1130,2024,Matthew Santonastaso (R),"SPONSORS:	Rep. Santonastaso, Ches. 18","establishing a commission to study the economic, legal, and sociological aspects of New Hampshire exerting its sovereign state rights.",2659,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-02-01,State-Federal Relations and Veterans Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2659&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2659&sy=2024&txtsessionyear=2024&sortoption=,
HB1131,2024,Alicia Gregg (D); Gaby Grossman (D); Shelley Devine (D); Zoe Manos (D); Katelyn Kuttab (R); Frances Nutter-Upham (D),"SPONSORS:	Rep. Gregg, Hills. 7; Rep. Manos, Rock. 12; Rep. Grossman, Rock. 11; Rep. Kuttab, Rock. 17; Rep. Devine, Hills. 5; Rep. Nutter-Upham, Hills. 8",relative to mental health practice.,2695,N,0110,PASSED/ADOPTED,2024-05-15,Health and Human Services,PASSED/ADOPTED WITH AMENDMENT,2024-03-28,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2695&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2695&sy=2024&txtsessionyear=2024&sortoption=,
HB1132,2024,Linda Massimilla (D),"SPONSORS:	Rep. Massimilla, Graf. 1",relative to permits for the siting of new landfills.,2698,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-03-07,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2698&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2698&sy=2024&txtsessionyear=2024&sortoption=,
HB1133,2024,Ross Berry (R); Angela Brennan (D); Ralph Boehm (R),"SPONSORS:	Rep. Berry, Hills. 39; Rep. Brennan, Merr. 9; Rep. Boehm, Hills. 14",relative to enabling UOCAVA voters to email back completed ballots.,2699,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-03-14,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2699&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2699&sy=2024&txtsessionyear=2024&sortoption=,
HB1134,2024,Claudine Burnham (R); Clayton Wood (R); Kristine Perez (R); Robert Wherry (R); Cyril Aures (R),"SPONSORS:	Rep. Burnham, Straf. 2; Rep. Wherry, Hills. 13; Rep. Wood, Merr. 13; Rep. Aures, Merr. 13; Rep. K. Perez, Rock. 16",relative to inventory controls for paper ballots.,2715,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-03-14,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2715&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2715&sy=2024&txtsessionyear=2024&sortoption=,
HB1135,2024,Jessica Grill (D); Jared Sullivan (D); Corinne Morse (d); Amanda Bouldin (D),"SPONSORS:	Rep. Grill, Hills. 18; Rep. Bouldin, Hills. 25; Rep. J. Sullivan, Graf. 2; Rep. Morse, Graf. 9",relative to the definition of specialty beer.,2722,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-03-28,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2722&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2722&sy=2024&txtsessionyear=2024&sortoption=,
HB1136,2024,Louise Andrus (R); Alvin See (R),"SPONSORS:	Rep. Andrus, Merr. 5; Rep. See, Merr. 26",relative to requiring a reconciliation of votes cast and undervotes with the total of ballots cast.,2727,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-03-14,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2727&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2727&sy=2024&txtsessionyear=2024&sortoption=,
HB1137-FN,2024,Linda Massimilla (D); Benjamin Baroody (D); David Rochefort (R); Linda DiSilvestro (D); Gary Merchant (D),"SPONSORS:	Rep. Massimilla, Graf. 1; Rep. DiSilvestro, Hills. 17; Rep. Baroody, Hills. 39; Rep. Merchant, Sull. 6; Rep. Rochefort, Graf. 1",relative to trafficking offences and special restitution for human trafficking victims,2787,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-02-08,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2787&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2787&sy=2024&txtsessionyear=2024&sortoption=,
HB1138-FN,2024,Eamon Kelley (D),"SPONSORS:	Rep. E. Kelley, Coos 7",equalizing the fines for operating an OHRV with a driver's license suspended and operating a snowmobile with a driver's license suspended.,2791,N,0062,PASSED/ADOPTED,2024-05-02,Transportation,PASSED/ADOPTED,2024-02-08,Transportation,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2791&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2791&sy=2024&txtsessionyear=2024&sortoption=,
HB1139,2024,Mark McConkey (R); Lino Avellani (R); Scott Wallace (R); Jonathan Smith (R); David Milz (R),"SPONSORS:	Rep. McConkey, Carr. 8; Rep. Jonathan Smith, Carr. 5; Rep. Avellani, Carr. 4; Rep. Milz, Rock. 13; Rep. Wallace, Rock. 8",relative to location of conventional septic systems relative to the seasonal high water table.,2806,N,0111,PASSED/ADOPTED,2024-05-15,Energy and Natural Resources,PASSED/ADOPTED,2024-02-08,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2806&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2806&sy=2024&txtsessionyear=2024&sortoption=,
HB1140,2024,Mark McConkey (R),"SPONSORS:	Rep. McConkey, Carr. 8",relative to requirements for homeowner installations of septic systems.,2808,N,0112,PASSED/ADOPTED,2024-05-22,Executive Departments and Administration,PASSED/ADOPTED WITH AMENDMENT,2024-02-22,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2808&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2808&sy=2024&txtsessionyear=2024&sortoption=,
HB1141,2024,Mark McConkey (R),"SPONSORS:	Rep. McConkey, Carr. 8",relative to requirements for approval to increase load on a sewage disposal system.,2809,N,0113,PASSED/ADOPTED,2024-05-15,Energy and Natural Resources,PASSED/ADOPTED,2024-02-08,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2809&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2809&sy=2024&txtsessionyear=2024&sortoption=,
HB1142,2024,Mark McConkey (R),"SPONSORS:	Rep. McConkey, Carr. 8",(New Title) relative to eligibility for permits for the septic system designer program.,2811,N,None,INTERIM STUDY,2024-05-15,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2024-03-07,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2811&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2811&sy=2024&txtsessionyear=2024&sortoption=,
HB1143,2024,Rosemarie Rung (D); Matthew Coker (R); Linda Tanner (D); John MacDonald (R); Karen Ebel (D); Lorie Ball (R); Karel Crawford (R); Dan Wolf (R),"SPONSORS:	Rep. Rung, Hills. 12; Rep. J. MacDonald, Carr. 6; Rep. Crawford, Carr. 3; Rep. Coker, Belk. 2; Rep. Ebel, Merr. 7; Rep. Wolf, Merr. 7; Rep. Tanner, Sull. 5; Rep. Ball, Rock. 25",including control of cyanobacteria blooms under the New Hampshire clean lakes program.,2105,N,0114,PASSED/ADOPTED,2024-05-15,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2024-02-22,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2105&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2105&sy=2024&txtsessionyear=2024&sortoption=,
HB1144,2024,Mark McConkey (R),"SPONSORS:	Rep. McConkey, Carr. 8",relative to requirements for sewage disposal system information to be disclosed during real estate transactions.,2807,N,0223,PASSED/ADOPTED WITH AMENDMENT,2024-05-22,Commerce,CONCURRED,2024-03-28,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2807&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2807&sy=2024&txtsessionyear=2024&sortoption=,
HB1145-FN,2024,Peter Bixby (D); Kelley Potenza (R); Debra Altschiller (D); Nicholas Germana (D); Walter Stapleton (R); Donovan Fenton (D); David Rochefort (R),"SPONSORS:	Rep. Bixby, Straf. 13; Rep. Germana, Ches. 1; Rep. Rochefort, Graf. 1; Rep. Potenza, Straf. 19; Rep. Stapleton, Sull. 6; Sen. Altschiller, Dist 24; Sen. Fenton, Dist 10",prohibiting the private ownership of landfills.,2131,N,None,INTERIM STUDY,2024-05-15,Energy and Natural Resources,PASSED/ADOPTED WITH AMENDMENT,2024-03-28,Environment and Agriculture,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2131&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2131&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2131&sy=2024&txtsessionyear=2024&sortoption=
HB1146,2024,Keith Ammon (R); Lisa Post (R); Denise Ricciardi (R); Gerald Griffin (R),"SPONSORS:	Rep. Ammon, Hills. 42; Rep. G. Griffin, Hills. 42; Rep. Post, Hills. 42; Sen. Ricciardi, Dist 9",relative to the removal of a voter from the checklist.,2133,N,None,INTERIM STUDY,2024-04-18,Election Law and Municipal Affairs,PASSED/ADOPTED,2024-03-14,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2133&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2133&sy=2024&txtsessionyear=2024&sortoption=,
HB1147,2024,Ellen Read (D); Brandon Phinney (R); Jason Gerhard (R); Charlotte DiLorenzo (D),"SPONSORS:	Rep. Read, Rock. 10; Rep. DiLorenzo, Rock. 10; Rep. Phinney, Straf. 9; Rep. Gerhard, Merr. 25",relative to permissible campaign contributions by business organizations and labor unions.,2135,N,None,,,,INDEFINITELY POSTPONED,2024-03-21,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2135&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2135&sy=2024&txtsessionyear=2024&sortoption=,
HB1148,2024,Cathryn Harvey (D); Susan Almy (D); Donovan Fenton (D); Rosemarie Rung (D),"SPONSORS:	Rep. C. Harvey, Ches. 6; Rep. Rung, Hills. 12; Rep. Almy, Graf. 17; Sen. Fenton, Dist 10",relative to the fish and game commission.,2137,N,None,,,Education,INTERIM STUDY,2024-02-22,Fish and Game and Marine Resources,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2137&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2137&sy=2024&txtsessionyear=2024&sortoption=,
HB1149,2024,Timothy Horrigan (D); Cam Kenney (D); David Preece (D),"SPONSORS:	Rep. Horrigan, Straf. 10; Rep. Kenney, Straf. 10; Rep. Preece, Hills. 17","relative to domicile residency, voter registration, investigation of voter verification letters, and relative to the terms ""resident,"" ""inhabitant,"" ""residence,"" and ""residency.""",2138,N,None,,,,INDEFINITELY POSTPONED,2024-03-21,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2138&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2138&sy=2024&txtsessionyear=2024&sortoption=,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=2138&sy=2024&txtsessionyear=2024&sortoption=
HB1150,2024,Kristine Perez (R); JD Bernardy (R); James Tierney (R); Katelyn Kuttab (R); Sandra Panek (R); Jose Cambrils (R); Clayton Wood (R); Phyllis Katsakiores (R); Ron Dunn (R),"SPONSORS:	Rep. K. Perez, Rock. 16; Rep. Kuttab, Rock. 17; Rep. Wood, Merr. 13; Rep. Bernardy, Rock. 36; Rep. Panek, Hills. 1; Rep. Katsakiores, Rock. 13; Rep. Tierney, Coos 1; Rep. Cambrils, Merr. 4; Rep. Dunn, Rock. 16",(New Title) relative to advertising rates for political advertising.,2139,N,0224,PASSED/ADOPTED WITH AMENDMENT,2024-05-16,Election Law and Municipal Affairs,CONCURRED,2024-03-14,Election Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2139&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2139&sy=2024&txtsessionyear=2024&sortoption=,
HB1151,2024,James Spillane (R); Tony Lekas (R); Jose Cambrils (R); Jordan Ulery (R); Michael Moffett (R); Keith Murphy (R); Jeanine Notter (R); Jim Kofalt (R); Howard  Pearl (R),"SPONSORS:	Rep. Spillane, Rock. 2; Rep. Ulery, Hills. 13; Rep. Notter, Hills. 12; Rep. T. Lekas, Hills. 38; Rep. Moffett, Merr. 4; Rep. Kofalt, Hills. 32; Rep. Cambrils, Merr. 4; Sen. Murphy, Dist 16; Sen. Pearl, Dist 17",(New Title) relative to the carrying of alcoholic beverages on hotel premises and monthly deposits from the liquor commission to the general fund.,2141,N,0063,PASSED/ADOPTED,2024-05-02,Ways and Means,PASSED/ADOPTED WITH AMENDMENT,2024-03-28,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2141&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2141&sy=2024&txtsessionyear=2024&sortoption=,
HB1152,2024,Mark McLean (R); Joe Schapiro (D); Mark Proulx (R),"SPONSORS:	Rep. McLean, Hills. 15; Rep. Schapiro, Ches. 16; Rep. Proulx, Hills. 15",enabling the mental health flag to be flown at the state house.,2143,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-02-15,Legislative Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2143&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2143&sy=2024&txtsessionyear=2024&sortoption=,
HB1153-FN,2024,Mike Belcher (R); Sandra Panek (R),"SPONSORS:	Rep. Belcher, Carr. 4; Rep. Panek, Hills. 1",relative to mandatory and elective public school curricula.,2154,N,None,,,,INEXPEDIENT TO LEGISLATE,2024-02-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2154&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2154&sy=2024&txtsessionyear=2024&sortoption=,
HB1154,2024,Diane Pauer (R); Jim Maggiore (D); Sheila Seidel (R); Tony Piemonte (R); Skip Rollins (R); Kevin Avard (R); Steve Shurtleff (D); Jim Creighton (R); Lou D'Allesandro (D); Terry Roy (R),"SPONSORS:	Rep. Pauer, Hills. 36; Rep. Piemonte, Rock. 9; Rep. Shurtleff, Merr. 15; Rep. Roy, Rock. 31; Rep. Maggiore, Rock. 23; Rep. Rollins, Sull. 3; Rep. Creighton, Hills. 30; Rep. Seidel, Hills. 29; Sen. Avard, Dist 12; Sen. D'Allesandro, Dist 20",relative to property tax exemptions for certain disabled veterans.,2155,N,0013,PASSED/ADOPTED,2024-04-18,Election Law and Municipal Affairs,PASSED/ADOPTED WITH AMENDMENT,2024-02-22,Municipal and County Government,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=2155&sy=2024&txtsessionyear=2024&sortoption=,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=2155&sy=2024&txtsessionyear=2024&sortoption=,
