bill_number,session_year,chamber,action_date,action,order
HB598-FN,2023,H,2023-02-23,Lay HB598 on Table (Rep. Edwards): MA VV 02/23/2023 HJ 7 P. 43,6
HB598-FN,2023,H,2023-10-27,"Died on Table, Session ended 10/26/2023 HJ 18",7
HB599-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Election Law HJ 3 P. 22,1
HB599-FN,2023,H,2023-01-25,Public Hearing: 01/31/2023 01:00 pm LOB 306-308,2
HB599-FN,2023,H,2023-02-01,Executive Session: 02/07/2023 11:00 am LOB 306-308,3
HB599-FN,2023,H,2023-02-08,Committee Report: Inexpedient to Legislate HB599-FN 02/07/2023 (Vote 19-1; CC) HC 11 P. 5,4
HB599-FN,2023,H,2023-02-13,"Removed from Consent (Reps. T. Mannion, Yokela, Read, Santonastaso, T. Lekas, Kenny, Tenczar, Popovici-Muller, Burnham, Granger) 02/13/2023",5
HB599-FN,2023,H,2023-02-14,Inexpedient to Legislate: MA VV 02/14/2023 HJ 5,6
HB600-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Children and Family Law HJ 3 P. 22,1
HB600-FN,2023,H,2023-01-25,Public Hearing: 01/31/2023 10:15 am LOB 206-208,2
HB600-FN,2023,H,2023-02-09,Committee Report: Inexpedient to Legislate HB600-FN 01/31/2023 (Vote 14-0; CC) HC 11 P. 3,3
HB600-FN,2023,H,2023-02-14,Inexpedient to Legislate: MA VV 02/14/2023,4
HB603-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Education HJ 3 P. 22,1
HB603-FN,2023,H,2023-02-16,Public Hearing: 02/21/2023 11:30 am LOB 205-207,2
HB603-FN,2023,H,2023-03-01,Executive Session: 03/15/2023 09:30 am LOB 205-207,3
HB603-FN,2023,H,2023-03-16,Committee Report: Without Recommendation 03/15/2023 (Vote ; RC) HC 16 P. 23,4
HB603-FN,2023,H,2023-03-22,Lay HB603 on Table (Rep. Luneau): MA VV 03/22/2023 HJ 10 P. 75,5
HB603-FN,2023,H,2023-10-27,"Died on Table, Session ended 10/26/2023 HJ 18",6
HB604,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Education HJ 3 P. 22,1
HB604,2023,H,2023-01-31,Public Hearing: 02/08/2023 10:15 am LOB 205-207,2
HB604,2023,H,2023-02-08,Executive Session: 02/15/2023 09:00 am LOB 205-207,3
HB604,2023,H,2023-02-28,Committee Report: Ought to Pass 02/16/2023 (Vote 20-0; CC) HC 14 P. 5,4
HB604,2023,H,2023-03-09,Ought to Pass: MA VV 03/09/2023 HJ 8 P. 5,5
HB604,2023,S,2023-03-14,Introduced 03/09/2023 and Referred to Education; SJ 10,6
HB604,2023,S,2023-04-04,"Hearing: 04/11/2023, Room 101, LOB, 09:45 am; SC 17",7
HB604,2023,S,2023-04-12,"Committee Report: Ought to Pass, 04/13/2023; Vote 5-0; CC; SC 17A",8
HB604,2023,S,2023-04-13,"Ought to Pass: MA, VV; OT3rdg; 04/13/2023; SJ 13",9
HB604,2023,S,2023-05-17,"Enrolled Adopted, VV, (In recess 05/11/2023); SJ 15",10
HB604,2023,H,2023-05-17,Enrolled (in recess of) 05/04/2023,11
HB604,2023,H,2023-05-24,Signed by Governor Sununu 05/19/2023; Chapter 47; Eff: 05/19/2023,12
HB605-FN,2023,H,2023-01-12,"Introduced (in recess of) 01/05/2023 and referred to Science, Technology and Energy HJ 3 P. 22",1
HB605-FN,2023,H,2023-02-01,Public Hearing: 02/07/2023 10:30 am LOB 302-304,2
HB605-FN,2023,H,2023-02-09,Executive Session: 02/16/2023 01:00 pm LOB 302-304,3
HB605-FN,2023,H,2023-02-27,Committee Report: Without Recommendation 02/16/2023 (Vote ; RC) HC 15 P. 17,4
HB605-FN,2023,H,2023-03-16,Ought to Pass: MF DV 181-188 03/16/2023 HJ 9 P. 67,5
HB605-FN,2023,H,2023-03-16,Inexpedient to Legislate: MA VV 03/16/2023 HJ 9 P. 67,6
HB605-FN,2023,H,2023-03-16,Reconsider HB605 (Rep. Sweeney): MF VV 03/16/2023 HJ 9 P. 67,7
HB607-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Ways and Means HJ 3 P. 22,1
HB607-FN,2023,H,2023-02-08,Public Hearing: 02/15/2023 01:00 pm LOB 202-204,2
HB607-FN,2023,H,2023-02-09,Public Hearing: 02/15/2023 10:45 am LOB 202-204,3
HB607-FN,2023,H,2023-02-24,Full Committee Work Session: 03/07/2023 01:00 pm LOB 202-204,4
HB607-FN,2023,H,2023-03-01,Executive Session: 03/08/2023 01:15 pm LOB 202-204,5
HB607-FN,2023,H,2023-03-08,==CONTINUED== Executive Session: 03/15/2023 11:00 am LOB 202-204,6
HB607-FN,2023,H,2023-03-16,Majority Committee Report: Ought to Pass with Amendment #2023-1024h 03/16/2023 (Vote 12-7; RC) HC 16 P. 43,7
HB607-FN,2023,H,2023-03-16,Minority Committee Report: Inexpedient to Legislate,8
HB607-FN,2023,H,2023-03-23,Amendment #2023-1024h: AA VV 03/23/2023 HJ 11 P. 47,9
HB607-FN,2023,H,2023-03-23,"FLAM #2023-1103h (Reps. Ames, Doucette): AA VV 03/23/2023 HJ 11 P. 50",10
HB607-FN,2023,H,2023-03-24,Ought to Pass with Amendment 2023-1024h 2023-1103h: MA VV 03/23/2023,11
HB607-FN,2023,S,2023-03-24,Introduced 03/23/2023 and Referred to Ways and Means; SJ 12,12
HB607-FN,2023,S,2023-04-04,"Hearing: 04/12/2023, Room 100, SH, 09:00 am; SC 17",13
HB607-FN,2023,S,2023-05-10,"Hearing: 05/17/2023, Room 100, SH, 09:30 am, on proposed amendment #2023-1726s; SC 22",14
HB607-FN,2023,S,2023-05-17,"Committee Report: Ought to Pass with Amendment #2023-1911s, 05/18/2023; SC 22A",15
HB607-FN,2023,S,2023-05-18,"Committee Amendment #2023-1911s, AA, VV; 05/18/2023; SJ 15",16
HB607-FN,2023,S,2023-05-18,"Ought to Pass with Amendment 2023-1911s, MA, VV; OT3rdg; 05/18/2023; SJ 15",17
HB607-FN,2023,H,2023-06-12,"House Non-Concurs with Senate Amendment 2023-1911s and Requests CofC (Reps. L. Sanborn, Janigian, Doucette, Almy): MA VV 06/08/2023 HJ 15 P. 74",18
HB607-FN,2023,S,2023-06-15,"Sen. Lang Accedes to House Request for Committee of Conference, MA, VV; 06/15/2023; SJ 19",19
HB607-FN,2023,S,2023-06-15,"President Appoints: Senators Lang, Innis, D'Allesandro; 06/15/2023; SJ 19",20
HB607-FN,2023,H,2023-06-20,Conference Committee Meeting: 06/20/2023 02:00 pm LOB 202-204,21
HB607-FN,2023,S,2023-06-22,Conference Committee Report; Not Signed Off; SJ 20,22
HB607-FN,2023,H,2023-06-27,Conference Committee Report; Not Signed Off; HJ 16,23
HB610-FN,2023,H,2023-01-12,"Introduced (in recess of) 01/05/2023 and referred to Health, Human Services and Elderly Affairs HJ 3 P. 22",1
HB610-FN,2023,H,2023-02-01,Public Hearing: 02/09/2023 01:30 pm LOB 201-203,2
HB610-FN,2023,H,2023-02-09,Executive Session: 02/15/2023 01:00 pm LOB 201-203,3
HB610-FN,2023,H,2023-02-16,Committee Report: Ought to Pass with Amendment #2023-0471h 02/15/2023 (Vote 02/15/2023; 20-0) HC 12 P. 6,4
HB610-FN,2023,H,2023-02-22,Amendment #2023-0471h: AA VV 02/22/2023 HJ 6 P. 9,5
HB610-FN,2023,H,2023-02-22,Ought to Pass with Amendment 2023-0471h: MA VV 02/22/2023 HJ 6 P. 9,6
HB610-FN,2023,S,2023-03-07,Introduced 02/22/2023 and Referred to Judiciary; SJ 9,7
HB610-FN,2023,S,2023-04-12,"Hearing: 04/20/2023, Room 100, SH, 01:30 pm; SC 18",8
HB610-FN,2023,S,2023-05-30,"Committee Report: Ought to Pass, 06/01/2023; SC 24A",9
HB610-FN,2023,S,2023-06-01,"Special Order to the end of the day, Without Objection, MA; 06/01/2023; SJ 16",10
HB610-FN,2023,S,2023-06-01,"Sen. Soucy Floor Amendment #2023-2062s, AA, VV; 06/01/2023; SJ 16",11
HB610-FN,2023,S,2023-06-01,"Sen. Carson Floor Amendment #2023-2083s, AA, VV; 06/01/2023; SJ 16",12
HB610-FN,2023,S,2023-06-01,"Ought to Pass with Amendments 2023-2062s and 2023-2083s, MA, VV; OT3rdg; 06/01/2023; SJ 16",13
HB610-FN,2023,S,2023-06-01,"Without Objection, the Clerk is authorized to make technical and administrative corrections which are necessary to reflect the intent of the Senate, MA; 06/01/2023; SJ 16",14
HB610-FN,2023,H,2023-06-15,House Non-Concurs with Senate Amendment 2023-2062s and 2023-2083s and Requests CofC (Rep. W. MacDonald): MA DV 194-175 06/15/2023 HJ 16 P. 4,15
HB610-FN,2023,H,2023-06-15,"Speaker Appoints: Reps. Layon, Roy, Weber, Palmer 06/15/2023 HJ 16 P. 4",16
HB610-FN,2023,S,2023-06-15,"Sen. Carson Accedes to House Request for Committee of Conference, MA, VV; 06/15/2023; SJ 19",17
HB610-FN,2023,S,2023-06-15,"President Appoints: Senators Carson, Bradley, Soucy; 06/15/2023; SJ 19",18
HB610-FN,2023,H,2023-06-19,==RECESSED== Conference Committee Meeting: 06/19/2023 03:00 pm LOB 205-207,19
HB610-FN,2023,H,2023-06-21,==CONTINUED== Conference Committee Meeting: 06/21/2023 09:00 am LOB 205-207,20
HB610-FN,2023,H,2023-06-20,Conferee Change: Rep. Meuse Replaces Rep. Palmer 06/20/2023 HJ 16 P. 15,21
HB610-FN,2023,S,2023-06-22,Conference Committee Report; Not Signed Off; SJ 20,22
HB610-FN,2023,H,2023-06-27,Conference Committee Report; Not Signed Off; HJ 16,23
HB611-FN,2023,H,2023-01-12,"Introduced (in recess of) 01/05/2023 and referred to Health, Human Services and Elderly Affairs HJ 3 P. 22",1
HB611-FN,2023,H,2023-02-01,Public Hearing: 02/09/2023 01:00 pm LOB 201-203,2
HB611-FN,2023,H,2023-02-09,Executive Session: 02/15/2023 01:00 pm LOB 201-203,3
HB611-FN,2023,H,2023-02-16,Committee Report: Ought to Pass 02/15/2023 (Vote 20-0; 20-0) HC 12 P. 6,4
HB611-FN,2023,H,2023-02-22,Ought to Pass: MA VV 02/22/2023 HJ 6 P. 9,5
HB611-FN,2023,S,2023-03-07,Introduced 02/22/2023 and Referred to Judiciary; SJ 9,6
HB611-FN,2023,S,2023-04-12,"Hearing: 04/20/2023, Room 100, SH, 02:00 pm; SC 18",7
HB611-FN,2023,S,2023-05-16,"Committee Report: Ought to Pass, 05/18/2023; SC 22A",8
HB611-FN,2023,S,2023-05-18,"Sen. Bradley Floor Amendment #2023-1930s, AA, VV; 05/18/2023; SJ 15",9
HB611-FN,2023,S,2023-05-18,"Sen. Carson Floor Amendment #2023-1893s, AA, VV; 05/18/2023; SJ 15",10
HB611-FN,2023,S,2023-05-18,"Ought to Pass with Amendments 2023-1930s and 2023-1893s, MA, VV; OT3rdg; 05/18/2023; SJ 15",11
HB611-FN,2023,S,2023-05-18,"Without Objection, the Clerk is authorized to make technical and administrative corrections which are necessary to reflect the intent of the Senate, MA; 05/18/2023; SJ 15",12
HB611-FN,2023,H,2023-06-12,"House Non-Concurs with Senate Amendment 2023-1930s and 2023-1893s and Requests CofC (Reps. Layon, Hunt, Weber, J. Murphy): MA VV 06/08/2023 HJ 15 P. 75",13
HB611-FN,2023,S,2023-06-15,"Sen. Carson Accedes to House Request for Committee of Conference, MA, VV; 06/15/2023; SJ 19",14
HB611-FN,2023,S,2023-06-15,"President Appoints: Senators Carson, Avard, Whitley; 06/15/2023; SJ 19",15
HB611-FN,2023,H,2023-06-21,Conference Committee Meeting: 06/21/2023 11:00 am LOB 205-207,16
HB611-FN,2023,S,2023-06-22,"Conference Committee Report Filed, #2023-2230c; 06/29/2023",17
HB611-FN,2023,S,2023-06-29,"Conference Committee Report #2023-2230c, Adopted, VV; 06/29/2023; SJ 20",18
HB611-FN,2023,H,2023-06-29,"Conference Committee Report 2023-2230c: Adopted, VV 06/29/2023 HJ 17 P. 10",19
HB611-FN,2023,S,2023-07-18,"Enrolled Bill Amendment #2023-2251e Adopted, VV, (In recess of 06/29/2023); SJ 20",20
HB611-FN,2023,H,2023-07-18,Enrolled Bill Amendment #2023-2251e: AA VV (in recess of) 06/29/2023 HJ 17 P. 18,21
HB611-FN,2023,S,2023-07-27,"Enrolled Adopted, VV, (In recess 06/29/2023); SJ 20",22
HB611-FN,2023,H,2023-07-28,Enrolled (in recess of) 06/29/2023 HJ 17 P. 18,23
HB611-FN,2023,H,2023-08-10,Signed by Governor Sununu 08/08/2023; Chapter 237; I. Sec 1-2+5-6 eff 10/7/23 II. Sec 4 eff 12/1/23 III. Sec 7 eff 10/7/24 IV. Rem eff 8/8/23 HJ 17,24
HB612-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Commerce and Consumer Affairs HJ 3 P. 22,1
HB612-FN,2023,H,2023-01-19,Public Hearing: 01/25/2023 10:00 am LOB 302-304,2
HB612-FN,2023,H,2023-01-25,Subcommittee Work Session: 02/01/2023 11:00 am LOB 302-304,3
HB612-FN,2023,H,2023-01-26,Executive Session: 02/02/2023 01:30 pm LOB 302-304,4
HB612-FN,2023,H,2023-03-06,Committee Report: Inexpedient to Legislate (Vote 20-0; CC) HC 12 P. 3,5
HB612-FN,2023,H,2023-02-22,Inexpedient to Legislate: MA VV 02/22/2023 HJ 6 P. 4,6
HB613-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Commerce and Consumer Affairs HJ 3 P. 22,1
HB613-FN,2023,H,2023-01-19,Public Hearing: 01/26/2023 01:45 pm LOB 302-304,2
HB613-FN,2023,H,2023-02-23,Subcommittee Work Session: 03/08/2023 10:00 am LOB 302-304,3
HB613-FN,2023,H,2023-02-23,Executive Session: 03/08/2023 01:15 pm LOB 302-304,4
HB613-FN,2023,H,2023-03-14,Committee Report: Ought to Pass 03/08/2023 (Vote 19-0; CC) HC 16 P. 5,5
HB613-FN,2023,H,2023-03-22,Ought to Pass: MA VV 03/22/2023 HJ 10 P. 6,6
HB613-FN,2023,S,2023-03-24,Introduced 03/23/2023 and Referred to Health and Human Services; SJ 12,7
HB613-FN,2023,S,2023-03-28,"Hearing: 04/05/2023, Room 101, LOB, 09:30 am; SC 16",8
HB613-FN,2023,S,2023-04-05,"Committee Report: Ought to Pass with Amendment #2023-1329s, 04/13/2023; Vote 5-0; CC; SC 17",9
HB613-FN,2023,S,2023-04-13,"Committee Amendment #2023-1329s, AA, VV; 04/13/2023; SJ 13",10
HB613-FN,2023,S,2023-04-13,"Ought to Pass with Amendment 2023-1329s, MA, VV; OT3rdg; 04/13/2023; SJ 13",11
HB613-FN,2023,H,2023-05-04,House Concurs with Senate Amendment 2023-1329s (Rep. Hunt): MA VV 05/04/2023 HJ 13 P. 2,12
HB613-FN,2023,S,2023-06-13,"Enrolled Adopted, VV, (In recess 06/08/2023); SJ 19",13
HB613-FN,2023,H,2023-06-13,Enrolled (in recess of) 06/08/2023 HJ 15,14
HB613-FN,2023,H,2023-06-21,Signed by Governor Sununu 06/20/2023; Chapter 92; Eff: 01/01/2024,15
HB615-FN,2023,H,2023-01-12,"Introduced (in recess of) 01/05/2023 and referred to Health, Human Services and Elderly Affairs HJ 3 P. 22",1
HB615-FN,2023,H,2023-01-18,Public Hearing: 01/25/2023 02:45 pm LOB 210-211,2
HB615-FN,2023,H,2023-02-02,Executive Session: 02/08/2023 01:30 pm LOB 210-211,3
HB615-FN,2023,H,2023-03-01,Executive Session: 03/08/2023 11:00 am LOB 201-203,4
HB615-FN,2023,H,2023-03-14,Majority Committee Report: Inexpedient to Legislate HB615-FN 03/08/2023 (Vote 13-7; RC) HC 16 P. 35,5
HB615-FN,2023,H,2023-03-14,Minority Committee Report: Ought to Pass,6
HB615-FN,2023,H,2023-03-23,Lay HB615 on Table (Rep. Layon): MA DV 354-29 03/23/2023 HJ 11 P. 18,7
HB615-FN,2023,H,2023-10-27,"Died on Table, Session ended 10/26/2023 HJ 18",8
HB617-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Executive Departments and Administration HJ 3 P. 23,1
HB617-FN,2023,H,2023-02-15,Public Hearing: 02/16/2023 01:00 pm LOB 306-308,2
HB617-FN,2023,H,2023-02-21,Executive Session: 03/08/2023 01:30 pm LOB 306-308,3
HB617-FN,2023,H,2023-03-13,Committee Report: Inexpedient to Legislate HB617-FN 03/08/2023 (Vote 18-1; CC) HC 15 P. 6,4
HB617-FN,2023,H,2023-03-16,Inexpedient to Legislate: MA VV 03/16/2023 HJ 9 P. 9,5
HB621-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Education HJ 3 P. 23,1
HB621-FN,2023,H,2023-02-16,Public Hearing: 02/21/2023 01:45 pm LOB 205-207,2
HB621-FN,2023,H,2023-03-01,Executive Session: 03/15/2023 09:30 am LOB 205-207,3
HB621-FN,2023,H,2023-03-16,Committee Report: Without Recommendation 03/15/2023 (Vote ; RC) HC 16 P. 23,4
HB621-FN,2023,H,2023-03-22,Lay HB621 on Table (Rep. Myler): MA VV 03/22/2023 HJ 10 P. 75,5
HB621-FN,2023,H,2023-10-27,"Died on Table, Session ended 10/26/2023 HJ 18",6
HB624-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Criminal Justice and Public Safety HJ 3 P. 23,1
HB624-FN,2023,H,2023-01-31,Public Hearing: 02/09/2023 03:30 pm LOB 202-204,2
HB624-FN,2023,H,2023-02-07,Executive Session: 02/17/2023 09:00 am LOB 202-204,3
HB624-FN,2023,H,2023-02-27,Majority Committee Report: Ought to Pass with Amendment #2023-0416h 02/17/2023 (Vote 14-6; RC) HC 14 P. 12,4
HB624-FN,2023,H,2023-02-27,Minority Committee Report: Inexpedient to Legislate,5
HB624-FN,2023,H,2023-03-09,Amendment #2023-0416h: AA VV 03/09/2023 HJ 8 P. 28,6
HB624-FN,2023,H,2023-03-09,Ought to Pass with Amendment 2023-0226h: MA RC 220-152 03/09/2023 HJ 8 P. 28,7
HB624-FN,2023,S,2023-03-14,Introduced 03/09/2023 and Referred to Judiciary; SJ 10,8
HB624-FN,2023,S,2023-04-04,"Hearing: 04/11/2023, Room 100, SH, 01:45 pm; SC 17",9
HB624-FN,2023,S,2023-05-01,"Committee Report: Inexpedient to Legislate, 05/11/2023; SC 21",10
HB624-FN,2023,S,2023-05-11,"Inexpedient to Legislate, RC 14Y-10N, MA === BILL KILLED ===; 05/11/2023; SJ 14",11
HB626-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Education HJ 3 P. 23,1
HB626-FN,2023,H,2023-01-18,Public Hearing: 01/25/2023 01:00 pm LOB 205-207,2
HB626-FN,2023,H,2023-01-25,Executive Session: 02/03/2023 10:15 am LOB 205-207,3
HB626-FN,2023,H,2023-02-08,Committee Report: Without Recommendation 02/03/2023 (Vote ; RC) HC 11 P. 20,4
HB626-FN,2023,H,2023-02-14,Ought to Pass: MA RC 183-180 02/14/2023 HJ 5 P. 50,5
HB626-FN,2023,H,2023-02-14,Referred to Finance 02/14/2023 HJ 5 P. 52,6
HB626-FN,2023,H,2023-02-24,Division Work Session: 03/07/2023 10:00 am LOB 209,7
HB626-FN,2023,H,2023-03-23,Division Work Session: 03/10/2023 10:00 am LOB 209,8
HB626-FN,2023,H,2023-03-23,Executive Session: 03/28/2023 09:00 am LOB 210-211,9
HB626-FN,2023,H,2023-03-29,Majority Committee Report: Inexpedient to Legislate 03/29/2023 (Vote 13-12; RC),10
HB626-FN,2023,H,2023-03-29,Minority Committee Report: Ought to Pass,11
HB626-FN,2023,H,2023-04-06,Inexpedient to Legislate: MA RC 195-194 04/06/2023 HJ 12 P. 210,12
HB629-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Education HJ 3 P. 23,1
HB629-FN,2023,H,2023-01-31,Public Hearing: 02/10/2023 02:45 pm LOB 205-207,2
HB629-FN,2023,H,2023-03-01,Executive Session: 03/07/2023 09:30 am LOB 205-207,3
HB629-FN,2023,H,2023-03-16,Committee Report: Without Recommendation 03/08/2023 (Vote ; RC) HC 16 P. 24,4
HB629-FN,2023,H,2023-03-22,Lay HB629 on Table (Rep. Luneau): MA VV 03/22/2023 HJ 10 P. 75,5
HB629-FN,2023,H,2023-10-27,"Died on Table, Session ended 10/26/2023 HJ 18",6
HB630-FN,2023,H,2023-01-12,"Introduced (in recess of) 01/05/2023 and referred to Science, Technology and Energy HJ 3 P. 23",1
HB630-FN,2023,H,2023-01-25,Public Hearing: 01/30/2023 03:00 pm LOB 302-304,2
HB630-FN,2023,H,2023-01-31,Executive Session: 02/03/2023 04:00 pm LOB 302-304,3
HB630-FN,2023,H,2023-02-08,Committee Report: Without Recommendation 02/03/2023 (Vote ; RC) HC 11 P. 15,4
HB630-FN,2023,H,2023-02-14,FLAM #2023-0448h (Rep. McWilliams): AA DV 186-184 02/14/2023 HJ 5 P. 27,5
HB630-FN,2023,H,2023-02-14,Ought to Pass with Amendment 2023-0448h: MF DV 185-185 02/14/2023 HJ 5 P. 30,6
HB630-FN,2023,H,2023-02-14,Lay HB630 on Table (Rep. Adjutant): MF RC 184-186 02/14/2023 HJ 5 P. 30,7
HB630-FN,2023,H,2023-02-14,Inexpedient to Legislate: MA RC 187-182 02/14/2023 HJ 5 P. 32,8
HB632,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Education HJ 3 P. 23,1
HB632,2023,H,2023-01-31,Public Hearing: 02/08/2023 03:00 pm LOB 205-207,2
HB632,2023,H,2023-02-08,Executive Session: 02/15/2023 09:00 am LOB 205-207,3
HB632,2023,H,2023-02-22,Executive Session: 02/24/2023 09:30 am LOB 205-207,4
HB632,2023,H,2023-03-02,Committee Report: Inexpedient to Legislate HB632 02/24/2023 (Vote 19-0; CC) HC 14 P. 5,5
HB632,2023,H,2023-03-09,Inexpedient to Legislate: MA VV 03/09/2023 HJ 8 P. 5,6
HB633-FN,2023,H,2023-01-12,"Introduced (in recess of) 01/05/2023 and referred to Science, Technology and Energy HJ 3 P. 23",1
HB633-FN,2023,H,2023-01-18,==CANCELLED== Public Hearing: 01/23/2023 01:00 pm LOB 302-304,2
HB633-FN,2023,H,2023-01-25,Public Hearing: 02/03/2023 01:00 pm LOB 302-304,3
HB633-FN,2023,H,2023-01-18,Executive Session: 01/24/2023 04:00 pm LOB 302-304,4
HB633-FN,2023,H,2023-02-01,Executive Session: 02/06/2023 01:30 pm LOB 302-304,5
HB633-FN,2023,H,2023-02-08,Committee Report: Inexpedient to Legislate HB633-FN 02/03/2023 (Vote 20-0; CC) HC 11 P. 10,6
HB633-FN,2023,H,2023-02-14,Inexpedient to Legislate: MA VV 02/14/2023 HJ 5,7
HB634-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Education HJ 3 P. 23,1
HB634-FN,2023,H,2023-01-31,==RECESSED== Public Hearing: 02/07/2023 03:15 pm LOB 205-207,2
HB634-FN,2023,H,2023-02-08,Public Hearing: 02/13/2023 10:40 am LOB 205-207,3
HB634-FN,2023,H,2023-02-08,Executive Session: 02/15/2023 09:00 am LOB 205-207,4
HB634-FN,2023,H,2023-02-28,Committee Report: Inexpedient to Legislate HB634-FN 02/16/2023 (Vote 20-0; CC) HC 14 P. 5,5
HB634-FN,2023,H,2023-03-09,Inexpedient to Legislate: MA VV 03/09/2023 HJ 8 P. 5,6
HB635-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Children and Family Law HJ 3 P. 23,1
HB635-FN,2023,H,2023-01-25,Public Hearing: 01/31/2023 02:00 pm LOB 206-208,2
HB635-FN,2023,H,2023-02-09,Committee Report: Inexpedient to Legislate HB635-FN 01/31/2023 (Vote 13-0; CC) HC 11 P. 3,3
HB635-FN,2023,H,2023-02-14,Inexpedient to Legislate: MA VV 02/14/2023 HJ 5,4
HB636-FN,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Municipal and County Government HJ 3 P. 23,1
HB636-FN,2023,H,2023-01-31,Public Hearing: 02/08/2023 10:20 am LOB 301-303,2
HB636-FN,2023,H,2023-02-08,Executive Session: 02/15/2023 10:30 am LOB 301,3
HB636-FN,2023,H,2023-02-13,==CONTINUED== Executive Session: 02/16/2023 10:30 am LOB 301-303,4
HB636-FN,2023,H,2023-02-24,Committee Report: Inexpedient to Legislate HB636-FN 02/15/2023 (Vote 20-0; CC) HC 14 P. 7,5
HB636-FN,2023,H,2023-03-09,Inexpedient to Legislate: MA VV 03/09/2023 HJ 8 P. 8,6
HB639-FN-A,2023,H,2023-01-12,Introduced (in recess of) 01/05/2023 and referred to Commerce and Consumer Affairs HJ 3 P. 23,1
HB639-FN-A,2023,H,2023-01-25,Public Hearing: 01/25/2023 01:15 pm SH Reps Hall,2
HB639-FN-A,2023,H,2023-01-25,Subcommittee Work Session: 02/01/2023 11:00 am LOB 302-304,3
HB639-FN-A,2023,H,2023-02-02,Subcommittee Work Session: 02/07/2023 02:15 pm LOB 210-211,4
HB639-FN-A,2023,H,2023-02-08,Full Committee Work Session: 02/14/2023 00:00 pm LOB 302-304,5
HB639-FN-A,2023,H,2023-02-08,Full Committee Work Session: 02/15/2023 10:00 pm LOB 302-304,6
HB639-FN-A,2023,H,2023-02-09,Executive Session: 02/15/2023 01:15 pm LOB 302-304,7
HB639-FN-A,2023,H,2023-02-16,Majority Committee Report: Ought to Pass with Amendment #2023-0543h 02/15/2023 (Vote 17-3; RC) HC 12 P. 10,8
HB639-FN-A,2023,H,2023-02-16,Minority Committee Report: Inexpedient to Legislate,9
HB639-FN-A,2023,H,2023-02-22,Amendment #2023-0543h: AA VV 02/22/2023 HJ 6 P. 18,10
HB639-FN-A,2023,H,2023-02-22,Ought to Pass with Amendment 2023-0543h: MA DV 234-127 02/22/2023 HJ 6 P. 32,11
HB639-FN-A,2023,H,2023-02-22,Referred to Ways and Means 02/22/2023 HJ 6 P. 32,12
HB639-FN-A,2023,H,2023-03-07,Public Hearing: 03/13/2023 09:00 am LOB 202-204,13
