bill_number,session_year,chamber,action_date,action,order
HB91-FN-A,2024,H,2023-02-08,Majority Committee Report: Ought to Pass with Amendment #2023-0142h 02/02/2023 (Vote 18-2; RC) HC 11 P. 12,6
HB91-FN-A,2024,H,2023-02-09,Minority Committee Report: Inexpedient to Legislate,7
HB91-FN-A,2024,H,2023-02-14,Amendment #2023-0142h: AA VV 02/14/2023 HJ 5,8
HB91-FN-A,2024,H,2023-02-14,Ought to Pass with Amendment 2023-0142h: MA VV 02/14/2023 HJ 5,9
HB91-FN-A,2024,H,2023-02-14,Referred to Finance 02/14/2023 HJ 5,10
HB91-FN-A,2024,H,2023-02-28,Division Work Session: 03/06/2023 02:00 pm LOB 210-211,11
HB91-FN-A,2024,H,2023-03-08,Division III Work Session: 03/14/2023 01:00 pm LOB 210-211,12
HB91-FN-A,2024,H,2023-03-10,==CANCELLED== Executive Session: 03/15/2023 11:00 am LOB 210-211,13
HB91-FN-A,2024,H,2023-03-17,Division Work Session: 03/24/2023 10:00 am LOB 210-211,14
HB91-FN-A,2024,H,2023-03-23,Executive Session: 03/28/2023 09:00 am LOB 210-211,15
HB91-FN-A,2024,H,2023-03-28,Retained in Committee,16
HB91-FN-A,2024,H,2023-09-05,Division III Work Session: 10/03/2023 10:00 am LOB 210-211 HC 36,17
HB91-FN-A,2024,H,2023-10-17,Executive Session: 11/14/2023 10:00 am LOB 210-211 HC 42,18
HB91-FN-A,2024,H,2023-11-15,Committee Report: Inexpedient to Legislate HB91-FN-A 11/15/2023 (Vote 25-0; CC) HC 49 P. 12,19
HB91-FN-A,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 53,20
HB100-FN-A,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Ways and Means,1
HB100-FN-A,2024,H,2023-01-19,Public Hearing: 01/24/2023 02:00 pm LOB 202-204,2
HB100-FN-A,2024,H,2023-03-01,Executive Session: 03/08/2023 01:15 pm LOB 202-204,3
HB100-FN-A,2024,H,2023-03-08,Retained in Committee,4
HB100-FN-A,2024,H,2023-08-09,Full Committee Work Session: 09/19/2023 10:00 am LOB 202-204,5
HB100-FN-A,2024,H,2023-09-13,Executive Session: 09/19/2023 10:30 am LOB 202-204 HC 37,6
HB100-FN-A,2024,H,2023-10-11,Committee Report: Refer for Interim Study HB100-FN-A 09/19/2023 (Vote 20-0; CC) HC 49 P. 22,7
HB100-FN-A,2024,H,2024-01-03,Refer for Interim Study: MA VV 01/03/2024 HJ 1 P. 69,8
HB100-FN-A,2024,H,2024-08-14,Full Committee Work Session: 09/17/2024 10:00 am LOB 202-204,9
HB100-FN-A,2024,H,2024-08-14,Executive Session: 09/17/2024 10:30 am LOB 202-204,10
HB105-FN-A,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Executive Departments and Administration,1
HB105-FN-A,2024,H,2023-01-18,Public Hearing: 01/25/2023 11:30 am LOB 306-308,2
HB105-FN-A,2024,H,2023-10-10,Executive Session: 01/25/2023 11:30 am LOB 306-308 HC 39,3
HB105-FN-A,2024,H,2023-02-15,Retained in Committee,4
HB105-FN-A,2024,H,2023-09-18,Executive Session: 11/08/2023 10:00 am LOB 306-308,5
HB105-FN-A,2024,H,2023-11-14,Committee Report: Inexpedient to Legislate HB105-FN-A 11/08/2023 (Vote 18-0; CC) HC 49 P. 11,6
HB105-FN-A,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 52,7
HB107-FN,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Criminal Justice and Public Safety,1
HB107-FN,2024,H,2023-01-11,Public Hearing: 01/18/2023 11:45 am LOB 202-204,2
HB107-FN,2024,H,2023-02-02,Subcommittee Work Session: 02/10/2023 08:30 am LOB 202-204,3
HB107-FN,2024,H,2023-02-07,Executive Session: 02/17/2023 09:00 am LOB 202-204,4
HB107-FN,2024,H,2023-02-16,Subcommittee Work Session: 02/21/2023 01:00 pm LOB 202-204,5
HB107-FN,2024,H,2023-03-10,Executive Session: 03/10/2023 10:00 am LOB 202-204,6
HB107-FN,2024,H,2023-03-14,Committee Report: Ought to Pass with Amendment #2023-0586h (Vote 03/10/2023; 20-0) HC 16 P. 5,7
HB107-FN,2024,H,2023-03-22,Amendment #2023-0586h: AA VV 03/22/2023 HJ 10 P. 7,8
HB107-FN,2024,H,2023-03-22,Ought to Pass with Amendment 2023-0586h: MA VV 03/22/2023 HJ 10 P. 7,9
HB107-FN,2024,S,2023-03-24,Introduced 03/23/2023 and Referred to Judiciary; SJ 12,10
HB107-FN,2024,S,2023-04-04,"Hearing: 04/11/2023, Room 100, SH, 01:00 pm; SC 17",11
HB107-FN,2024,S,2023-05-03,"Committee Report: Rereferred to Committee, 05/11/2023; Vote 5-0; CC; SC 21",12
HB107-FN,2024,S,2023-05-11,"Rereferred to Committee, MA, VV; 05/11/2023; SJ 14",13
HB107-FN,2024,S,2023-12-18,"Committee Report: Referred to Interim Study, 01/03/2024; Vote 5-0; CC; SC 49",14
HB107-FN,2024,S,2024-01-03,"Refer to Interim Study, MA, VV; 01/03/2024; SJ 1",15
HB108,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Children and Family Law,1
HB108,2024,H,2023-01-11,Public Hearing: 01/17/2023 11:00 am LOB 206-208,2
HB108,2024,H,2023-02-01,Executive Session: 02/07/2023 09:30 am LOB 206-208,3
HB108,2024,H,2023-02-15,Majority Committee Report: Ought to Pass 02/07/2023 (Vote 9-7; RC) HC 12 P. 16,4
HB108,2024,H,2023-02-15,Minority Committee Report: Inexpedient to Legislate,5
HB108,2024,H,2023-02-22,Ought to Pass: MA DV 214-143 02/22/2023 HJ 6 P. 64,6
HB108,2024,S,2023-03-07,Introduced 02/22/2023 and Referred to Health and Human Services; SJ 9,7
HB108,2024,S,2023-03-28,"Hearing: 04/12/2023, Room 101, LOB, 09:00 am; SC 16",8
HB108,2024,S,2023-05-10,"Committee Report: Rereferred to Committee, 05/18/2023; Vote 5-0; CC; SC 22",9
HB108,2024,S,2023-05-18,"Rereferred to Committee, MA, VV; 05/18/2023; SJ 15",10
HB108,2024,S,2023-12-18,"Committee Report: Referred to Interim Study, 01/03/2024; Vote 5-0; CC; SC 49",11
HB108,2024,S,2024-01-03,"Refer to Interim Study, MA, VV; 01/03/2024; SJ 1",12
HB110,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Public Works and Highways,1
HB110,2024,H,2023-02-03,Public Hearing: 02/03/2023 11:45 am LOB 201-203,2
HB110,2024,H,2023-10-09,Executive Session: 02/03/2023 09:30 am LOB 201-203 HC 11,3
HB110,2024,H,2023-02-15,Retained in Committee,4
HB110,2024,H,2023-10-09,==CANCELLED== Full Committee Work Session: 11/03/2023 01:00 pm LOB 201-203 HC 41,5
HB110,2024,H,2023-10-23,Executive Session: 11/03/2023 01:00 pm LOB 201-203 HC 43,6
HB110,2024,H,2023-11-14,Committee Report: Refer for Interim Study HB110 11/03/2023 (Vote 18-0; CC) HC 49 P. 19,7
HB110,2024,H,2024-01-03,Refer for Interim Study: MA VV 01/03/2024 HJ 1 P. 64,8
HB113,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Criminal Justice and Public Safety,1
HB113,2024,H,2023-01-31,Public Hearing: 02/09/2023 09:00 am LOB 202-204,2
HB113,2024,H,2023-02-16,Subcommittee Work Session: 02/21/2023 10:00 am LOB 202-204,3
HB113,2024,H,2023-02-07,Executive Session: 02/24/2023 09:00 am LOB 202-204,4
HB113,2024,H,2023-02-24,Retained in Committee,5
HB113,2024,H,2023-08-31,==CANCELLED== Subcommittee Work Session: 09/08/2023 11:00 am LOB 202-204,6
HB113,2024,H,2023-09-06,==CANCELLED== Subcommittee Work Session: 09/21/2023 01:30 pm LOB 202-204 HC 36,7
HB113,2024,H,2023-09-07,==RESCHEDULED== Subcommittee Work Session: 09/22/2023 01:30 pm LOB 202-204 HC 36,8
HB113,2024,H,2023-10-16,==CANCELLED== Executive Session: 11/09/2023 10:00 am LOB 202-204 HC 42,9
HB113,2024,H,2023-11-09,Executive Session: 11/15/2023 10:00 am LOB 202-204 HC 45A,10
HB113,2024,H,2023-11-17,Committee Report: Without Recommendation 11/15/2023 (Vote 10-10; RC) HC 49 P. 25,11
HB113,2024,H,2024-01-03,Lay HB113 on Table (Rep. Rhodes): MF DV 159-212 01/03/2024 HJ 1 P. 87,12
HB113,2024,H,2024-01-03,Ought to Pass: MF DV 178-195 01/03/2024 HJ 1 P. 87,13
HB113,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 87,14
HB115,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Election Law,1
HB115,2024,H,2023-01-11,Public Hearing: 01/17/2023 10:00 am LOB 306-308,2
HB115,2024,H,2023-01-18,Executive Session: 01/24/2023 03:00 pm LOB 306-308,3
HB115,2024,H,2023-01-26,Retained in Committee,4
HB115,2024,H,2023-10-17,Executive Session: 10/31/2023 10:00 am LOB 306-308 HC 42,5
HB115,2024,H,2023-11-14,Majority Committee Report: Ought to Pass with Amendment #2023-2270h 10/31/2023 (Vote 13-7; RC) HC 49 P. 32,6
HB115,2024,H,2023-11-14,Minority Committee Report: Inexpedient to Legislate,7
HB115,2024,H,2024-01-04,Amendment #2023-2270h: AA VV 01/03/2024 HJ 1 P. 116,8
HB115,2024,H,2024-01-04,Ought to Pass with Amendment 2023-22780h: MA DV 281-82 01/03/2024 HJ 1 P. 117,9
HB115,2024,S,2024-02-16,Introduced 02/15/2024 and Referred to Election Law and Municipal Affairs; SJ 5,10
HB115,2024,S,2024-02-22,"Hearing: 03/05/2024, Room 103, LOB, 09:30 am; SC 9",11
HB115,2024,S,2024-05-14,"Committee Report: Ought to Pass with Amendment #2024-1944s, 05/22/2024; Vote 5-0; CC; SC 20",12
HB115,2024,S,2024-05-22,"Committee Amendment #2024-1944s, AA, VV; 05/22/2024; SJ 14",13
HB115,2024,S,2024-05-22,"Ought to Pass with Amendment 2024-1944s, MA, VV; OT3rdg; 05/22/2024; SJ 14",14
HB115,2024,H,2024-05-30,House Concurs with Senate Amendment 2024-1944s (Rep. S. Smith): MF DV 159-202 05/30/2024 HJ 15 P. 14,15
HB115,2024,H,2024-05-30,House Non-Concurs with Senate Amendment 2024-1944s (Rep. Weber): MA VV 05/30/2024 HJ 15 P. 14,16
HB116-FN,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Election Law,1
HB116-FN,2024,H,2023-01-05,Public Hearing: 01/10/2023 02:00 pm LOB 306-308,2
HB116-FN,2024,H,2023-01-11,Executive Session: 01/17/2023 03:30 pm LOB 306-308,3
HB116-FN,2024,H,2023-01-26,Retained in Committee,4
HB116-FN,2024,H,2023-10-17,Executive Session: 10/31/2023 10:00 am LOB 306-308 HC 42,5
HB116-FN,2024,H,2023-11-14,Committee Report: Ought to Pass with Amendment #2023-2382h (NT) 10/31/2023 (Vote 16-4; RC) HC 49 P. 32,6
HB116-FN,2024,H,2024-01-03,Amendment #2023-2382h: AA VV 01/03/2024 HJ 1 P. 117,7
HB116-FN,2024,H,2024-01-03,Ought to Pass with Amendment 2023-2382h: MA VV 01/03/2024 HJ 1 P. 117,8
HB116-FN,2024,H,2024-01-03,Referred to Ways and Means 01/03/2024 HJ 1 P. 117,9
HB116-FN,2024,H,2024-01-17,Public Hearing: 01/31/2024 10:00 am LOB 202-204,10
HB116-FN,2024,H,2024-02-07,Full Committee Work Session: 02/13/2024 10:00 am LOB 202-204,11
HB116-FN,2024,H,2024-02-07,Executive Session: 02/14/2024 10:00 am LOB 202-204,12
HB116-FN,2024,H,2024-02-20,Committee Report: Inexpedient to Legislate 02/14/2024 (Vote 18-0; CC) HC 9 P. 15,13
HB116-FN,2024,H,2024-03-07,Inexpedient to Legislate: MA VV 03/07/2024 HJ 7 P. 25,14
HB120-FN-A,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Children and Family Law,1
HB120-FN-A,2024,H,2023-01-19,Public Hearing: 01/24/2023 03:00 pm LOB 206-208,2
HB120-FN-A,2024,H,2023-01-25,Executive Session: 01/31/2023 03:00 pm LOB 206-208,3
HB120-FN-A,2024,H,2023-02-15,Retained in Committee,4
HB120-FN-A,2024,H,2023-10-12,Executive Session: 10/31/2023 10:00 am LOB 206-208 HC 41,5
HB120-FN-A,2024,H,2023-11-06,Committee Report: Inexpedient to Legislate HB120-FN-A 10/31/2023 (Vote 16-0; CC) HC 49 P. 2,6
HB120-FN-A,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 32,7
HB121-FN,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Ways and Means,1
HB121-FN,2024,H,2023-01-11,Public Hearing: 01/17/2023 10:30 am LOB 202-204,2
HB121-FN,2024,H,2023-01-25,Executive Session: 01/31/2023 11:30 am LOB 202,3
HB121-FN,2024,H,2023-02-15,Retained in Committee,4
HB121-FN,2024,H,2023-08-09,Full Committee Work Session: 09/19/2023 10:00 am LOB 202-204,5
HB121-FN,2024,H,2023-10-23,Full Work Session: 11/09/2023 10:00 am LOB 202-204 HC 43,6
HB121-FN,2024,H,2023-10-23,Executive Session: 11/09/2023 10:30 am LOB 202-204 HC 43,7
HB121-FN,2024,H,2023-11-17,Majority Committee Report: Inexpedient to Legislate HB121-FN 11/09/2023 (Vote 10-9; RC) HC 49 P. 46,8
HB121-FN,2024,H,2023-11-17,Minority Committee Report: Ought to Pass with Amendment #2023-2442h,9
HB121-FN,2024,H,2024-01-04,Inexpedient to Legislate: MA RC 192-176 01/04/2024 HJ 2 P. 52,10
HB122-FN,2024,H,2023-01-05,Introduced 01/05/2023 and referred to Environment and Agriculture,1
HB122-FN,2024,H,2023-01-25,Public Hearing: 01/31/2023 02:00 pm LOB 301-303,2
HB122-FN,2024,H,2023-02-23,Executive Session: 02/28/2023 01:30 pm LOB 201-203,3
HB122-FN,2024,H,2023-03-01,Retained in Committee,4
HB122-FN,2024,H,2023-08-22,Full Committee Work Session: 09/12/2023 10:00 am LOB 301-303,5
HB122-FN,2024,H,2023-10-03,Full Committee Work Session: 10/17/2023 10:00 am LOB 301-303 HC 40,6
HB122-FN,2024,H,2023-10-03,Executive Session: 10/24/2023 01:00 pm LOB 301-303,7
HB122-FN,2024,H,2023-11-01,Committee Report: Inexpedient to Legislate HB122-FN 10/24/2023 (Vote 19-0; CC) HC 49 P. 11,8
HB122-FN,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 52,9
HB130,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Executive Departments and Administration,1
HB130,2024,H,2023-01-24,Vacated and Referred to Commerce and Consumer Affairs (Rep. Osborne): MA VV 01/24/2023 HJ 3 P. 25,2
HB130,2024,H,2023-01-25,Public Hearing: 01/31/2023 02:30 pm LOB 305-307,3
HB130,2024,H,2023-01-25,Subcommittee Work Session: 02/01/2023 11:00 am LOB 302-304,4
HB130,2024,H,2023-01-26,Executive Session: 02/02/2023 01:30 pm LOB 302-304,5
HB130,2024,H,2023-02-23,Subcommittee Work Session: 03/08/2023 10:00 am LOB 302-304,6
HB130,2024,H,2023-02-23,Executive Session: 03/08/2023 01:15 pm LOB 302-304,7
HB130,2024,H,2023-03-08,Subcommittee Work Session: 03/15/2023 10:00 am LOB 302-304,8
HB130,2024,H,2023-03-08,Executive Session: 03/15/2023 11:00 am LOB 302-304,9
HB130,2024,H,2023-03-15,Retained in Committee,10
HB130,2024,H,2023-08-30,==CANCELLED== Subcommittee Work Session: 09/06/2023 01:15 pm LOB 302-304,11
HB130,2024,H,2023-09-06,==RESCHEDULED== Subcommittee Work Session: 09/20/2023 01:15 pm LOB 302-304 HC 36,12
HB130,2024,H,2023-10-17,==RECESSED== Executive Session: 11/08/2023 01:30 pm LOB 302-304 HC 42,13
HB130,2024,H,2023-11-08,==CANCELLED== Executive Session: 11/15/2023 11:00 am LOB 302-304 HC 45,14
HB130,2024,H,2023-11-16,Committee Report: Inexpedient to Legislate HB130 11/08/2023 (Vote 19-0; CC) HC 49 P. 3,15
HB130,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 34,16
HB133-FN,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Ways and Means,1
HB133-FN,2024,H,2023-01-19,Public Hearing: 01/24/2023 11:00 am LOB 202-204,2
HB133-FN,2024,H,2023-03-01,Executive Session: 03/08/2023 01:15 pm LOB 202-204,3
HB133-FN,2024,H,2023-03-08,Retained in Committee,4
HB133-FN,2024,H,2023-08-09,Full Committee Work Session: 09/19/2023 10:00 am LOB 202-204,5
HB133-FN,2024,H,2023-09-13,Executive Session: 09/19/2023 10:30 am LOB 202-204 HC 37,6
HB133-FN,2024,H,2023-10-17,Committee Report: Refer for Interim Study 09/19/2023 (Vote 20-0; CC) HC 49 P. 22,7
HB133-FN,2024,H,2024-01-03,Refer for Interim Study: MA VV 01/03/2024 HJ 1 P. 69,8
HB133-FN,2024,H,2024-08-14,Full Committee Work Session: 09/17/2024 10:00 am LOB 202-204,9
HB133-FN,2024,H,2024-08-14,Executive Session: 09/17/2024 10:30 am LOB 202-204,10
HB135-FN,2024,H,2022-12-23,Introduced 01/04/2023 and referred to Criminal Justice and Public Safety,1
HB135-FN,2024,H,2023-01-31,Public Hearing: 02/09/2023 09:30 am LOB 202-204,2
HB135-FN,2024,H,2023-02-07,Executive Session: 02/24/2023 09:00 am LOB 202-204,3
HB135-FN,2024,H,2023-03-15,Majority Committee Report: Ought to Pass with Amendment #2023-0684h 02/24/2023 (Vote 19-1; RC) HC 16 P. 15,4
HB135-FN,2024,H,2023-03-15,Minority Committee Report: Inexpedient to Legislate,5
HB135-FN,2024,H,2023-03-22,Amendment #2023-0684h: AA RC 299-84 03/22/2023 HJ 10 P. 42,6
HB135-FN,2024,H,2023-03-22,Ought to Pass with Amendment 2023-0684h: MA RC 374-9 03/22/2023 HJ 10 P. 45,7
HB135-FN,2024,S,2023-03-24,Introduced 03/23/2023 and Referred to Judiciary; SJ 12,8
HB135-FN,2024,S,2023-03-29,"Hearing: 04/04/2023, Room 100, SH, 02:30 pm; SC 16",9
HB135-FN,2024,S,2023-05-01,"Committee Report: Inexpedient to Legislate, 05/11/2023; SC 21",10
HB135-FN,2024,S,2023-05-11,"Sen. Murphy Moved to Rerefer to Committee, MA, VV; 05/11/2023; SJ 14",11
HB135-FN,2024,S,2023-12-18,"Committee Report: Ought to Pass with Amendment #2024-0014s, 01/03/2024, Vote 4-1; SC 49",12
HB135-FN,2024,S,2024-01-03,"Committee Amendment #2024-0014s, AA, VV; 01/03/2024; SJ 1",13
HB135-FN,2024,S,2024-01-03,"Special Order to Next Session, Without Objection; 01/03/2024; SJ 1",14
HB135-FN,2024,S,2024-01-09,"Pending Motion Ought to Pass with Amendment #2024-0014s, 01/18/2024; SC 3",15
HB135-FN,2024,S,2024-01-18,"Special Order to Next Session, Without Objection; 01/18/2024; SJ 2",16
HB135-FN,2024,S,2024-01-19,"Pending Motion Ought to Pass with Amendment #2024-0014s, 02/08/2024; SC 6",17
HB135-FN,2024,S,2024-02-08,"Sen. Carson Floor Amendment #2024-0575s, AA, VV; 02/08/2024; SJ 3",18
HB135-FN,2024,S,2024-02-08,"Ought to Pass with Amendments 2024-0014s and 2024-0575s, MA, VV; OT3rdg; 02/08/2024; SJ 3",19
HB135-FN,2024,H,2024-05-30,House Concurs with Senate Amendment 2024-0014s and 2024-0575s (Rep. Roy): MA VV 05/30/2024 HJ 15 P. 8,20
HB135-FN,2024,S,2024-06-27,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",21
HB135-FN,2024,H,2024-06-27,Enrolled (in recess of) 06/13/2024 HJ 16,22
HB135-FN,2024,H,2024-07-22,Signed by Governor Sununu 07/12/2024; Chapter 177; eff. 09/10/2024,23
HB144-FN,2024,H,2022-12-28,Introduced 01/04/2023 and referred to Criminal Justice and Public Safety,1
HB144-FN,2024,H,2023-01-11,Public Hearing: 01/20/2023 02:15 pm LOB 202-204,2
HB144-FN,2024,H,2023-01-24,Executive Session: 02/03/2023 09:00 am LOB 202-204,3
HB144-FN,2024,H,2023-02-15,Retained in Committee,4
HB144-FN,2024,H,2023-09-28,Subcommittee Work Session: 10/04/2023 10:00 am LOB 212,5
HB144-FN,2024,H,2023-10-16,==CANCELLED== Executive Session: 11/09/2023 10:00 am LOB 202-204 HC 42,6
HB144-FN,2024,H,2023-11-09,Executive Session: 11/15/2023 10:00 am LOB 202-204 HC 45A,7
HB144-FN,2024,H,2023-11-17,Committee Report: Inexpedient to Legislate HB144-FN 11/15/2023 (Vote 20-0; CC) HC 49 P. 6,8
HB144-FN,2024,H,2024-01-03,"Removed from Consent (Reps. Gerhard, Granger, McCarter, Coulon, Santonastaso, Wheeler) 01/03/2024 HJ 2 P. 61",9
HB144-FN,2024,H,2024-01-04,Lay HB144 on Table (Rep. Roy): MF DV 149-209 01/04/2024 HJ 2 P. 61,10
HB144-FN,2024,H,2024-01-04,Inexpedient to Legislate: MA RC 297-63 01/03/2024 HJ 2 P. 61,11
HB145,2024,H,2022-12-28,Introduced 01/04/2023 and referred to Ways and Means,1
HB145,2024,H,2023-01-11,Public Hearing: 01/17/2023 11:30 am LOB 202-204,2
HB145,2024,H,2023-01-25,Executive Session: 01/31/2023 11:30 am LOB 202,3
HB145,2024,H,2023-02-15,Retained in Committee,4
HB145,2024,H,2023-08-09,Full Committee Work Session: 09/19/2023 10:00 am LOB 202-204,5
HB145,2024,H,2023-09-13,Executive Session: 09/19/2023 10:30 am LOB 202-204 HC 37,6
HB145,2024,H,2023-10-17,Committee Report: Inexpedient to Legislate HB145 09/19/2023 (Vote 20-0; CC) HC 49 P. 22,7
HB145,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 69,8
HB147,2024,H,2022-12-28,Introduced 01/04/2023 and referred to Education,1
HB147,2024,H,2023-01-05,Public Hearing: 01/11/2023 10:20 am LOB 205-207,2
HB147,2024,H,2023-01-25,Executive Session: 01/31/2023 09:45 am LOB 205-207,3
HB147,2024,H,2023-02-15,Retained in Committee,4
HB147,2024,H,2023-05-10,Full Committee Work Session: 05/30/2023 01:00 pm LOB 205-207,5
HB147,2024,H,2023-09-20,Full Committee Work Session: 10/05/2023 10:00 am LOB 205-207 HC 38,6
HB147,2024,H,2023-10-10,Full Committee Work Session: 10/18/2023 11:00 am LOB 205-207 HC 41,7
HB147,2024,H,2023-10-25,Full Work Session: 10/31/2023 11:00 am LOB 205-207 HC 43,8
HB147,2024,H,2023-10-10,Executive Session: 11/13/2023 09:30 am LOB 205-207 HC 41,9
HB147,2024,H,2023-11-17,Committee Report: Without Recommendation 11/13/2023 (Vote 10-10; RC) HC 49 P. 27,10
HB147,2024,H,2024-01-04,Lay HB147 on Table (Rep. Myler): MA VV 01/03/2024 HJ 1 P. 97,11
HB147,2024,H,2024-03-21,Remove from Table (Rep. Noble): MA RC 190-185 03/21/2024 HJ 9 P. 44,12
HB147,2024,H,2024-03-21,FLAM #2024-1272h (Rep. Noble): AA DV 191-183 03/21/2024 HJ 9 P. 47,13
HB147,2024,H,2024-03-21,Ought to Pass with Amendment 2024-1272h: MA RC 192-183 03/21/2024 HJ 9 P. 47,14
HB147,2024,H,2024-03-21,Reconsider HB147 (Rep. Sweeney): MF DV 182-194 03/21/2024 HJ 9 P. 53,15
HB147,2024,S,2024-03-26,Introduced 03/21/2024 and Referred to Education; SJ 8,16
HB147,2024,S,2024-04-10,"Hearing: 04/16/2024, Room 101, LOB, 09:40 am; SC 15",17
HB147,2024,S,2024-04-24,"Committee Report: Referred to Interim Study, 05/02/2024; Vote 5-0; CC; SC 17",18
HB147,2024,S,2024-05-02,Sen. Ward Moved to Remove HB 147 from the Consent Calendar; 05/02/2024; SJ 11,19
HB147,2024,S,2024-05-02,"Special Order to 05/16/2024, Without Objection, MA; 05/02/2024 SJ 11",20
HB147,2024,S,2024-05-02,"Committee Report: Referred to Interim Study, 05/16/2024, Vote 5-0; SC 19",21
HB147,2024,S,2024-05-16,"Special Order to 05/16/2024, Without Objection, MA; 05/15/2024 SJ 12",22
HB147,2024,S,2024-05-16,"Refer to Interim Study, MA, VV; 05/16/2024; SJ 13",23
HB147,2024,S,2024-05-16,"Sen. Bradley Moved to Reconsider the vote on Refer to Interim Study, MA, VV; 05/16/2024; SJ 13",24
HB147,2024,S,2024-05-16,"Refer to Interim Study, MF, VV; 05/16/2024; SJ 13",25
HB147,2024,S,2024-05-16,Sen. Ward Moved Ought to Pass; 05/16/2024; SJ 13,26
HB147,2024,S,2024-05-16,"Sen. Fenton Floor Amendment #2024-1804s, AF, VV; 05/16/2024; SJ 13",27
HB147,2024,S,2024-05-16,"Ought to Pass: MA, VV; OT3rdg; 05/16/2024; SJ 13",28
HB147,2024,S,2024-06-19,"Enrolled Adopted, VV, (In recess 06/13/2024); SJ 18",29
HB147,2024,H,2024-06-19,Enrolled (in recess of) 06/13/2024,30
HB147,2024,H,2024-07-22,Signed by Governor Sununu 07/03/2024; Chapter 96; eff. 09/1/2024,31
HB149-FN,2024,H,2022-12-28,Introduced 01/04/2023 and referred to Judiciary,1
HB149-FN,2024,H,2023-01-11,Public Hearing: 01/19/2023 10:30 am LOB 206-208,2
HB149-FN,2024,H,2023-01-25,Executive Session: 02/01/2023 09:00 am LOB 206-208,3
HB149-FN,2024,H,2023-02-15,Retained in Committee,4
HB149-FN,2024,H,2023-05-17,Full Committee Work Session: 06/07/2023 10:00 am LOB 206-208,5
HB149-FN,2024,H,2023-09-22,Full Committee Work Session: 11/08/2023 10:00 am LOB 206-208 HC 39,6
HB149-FN,2024,H,2023-09-26,Executive Session: 11/08/2023 11:00 am LOB 206-208 HC 39,7
HB149-FN,2024,H,2023-09-22,==CANCELLED== Executive Session: 11/15/2023 10:00 am LOB 206-208 HC 40,8
HB149-FN,2024,H,2023-11-15,Committee Report: Inexpedient to Legislate HB149-FN 11/08/2023 (Vote 19-0; CC) HC 49 P. 16,9
HB149-FN,2024,H,2024-01-03,Inexpedient to Legislate: MA VV 01/03/2024 HJ 1 P. 60,10
HB154,2024,H,2022-12-28,Introduced 01/04/2023 and referred to Municipal and County Government,1
