"bill_id","ga_num","session","primary_sponsors","act_num","intro_date","cosponsors","title","bill_url","term","session_year","LES_sponsor","bill_type","SS","commem","state","introduced","action_in_comm","action_beyond_comm","passed_chamber","law"
"HB1773","94th","2023-RS","l. johnson",NA,"3/29/2023",NA,"TO AMEND THE PUBLIC SCHOOL FUNDING ACT OF 2003; AND TO AMEND THE LAW TO INCLUDE ADDITIONAL QUALIFICATIONS FOR PURPOSES OF RECEIVING TEACHER SALARY EQUALIZATION FUNDING.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1773&ddBienniumSession=2023%2F2023R","2023_2024","2023","l. johnson","HB",0,0,"AR",1,0,0,0,0
"HB1774","94th","2023-RS","j. moore",NA,"3/29/2023",NA,"TO EXEMPT FROM GROSS INCOME A GAIN BY A TAXPAYER RESULTING FROM THE ACQUISITION OF PROPERTY UNDER THE RIGHT OF EMINENT DOMAIN OR THE THREAT OF CONDEMNATION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1774&ddBienniumSession=2023%2F2023R","2023_2024","2023","j. moore","HB",0,0,"AR",1,0,0,0,0
"HB1775","94th","2023-RS","vaught",756,"3/29/2023",NA,"TO AMEND THE LAW CONCERNING THE UNIFORM ATTENDANCE AND LEAVE POLICY ACT; TO AMEND THE LAW CONCERNING SICK LEAVE; AND TO CREATE FOSTER CARE LEAVE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1775&ddBienniumSession=2023%2F2023R","2023_2024","2023","vaught","HB",0,0,"AR",1,1,1,1,1
"HB1776","94th","2023-RS","schulz",597,"3/29/2023",NA,"TO AMEND THE LAW CONCERNING GROUND AMBULANCE SERVICES; AND TO ESTABLISH A MINIMUM ALLOWABLE REIMBURSEMENT FOR GROUND AMBULANCE SERVICES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1776&ddBienniumSession=2023%2F2023R","2023_2024","2023","schulz","HB",0,0,"AR",1,1,1,1,1
"HB1777","94th","2023-RS","nicks",843,"3/29/2023",NA,"TO AMEND THE LAW CONCERNING THE POWER OF A MUNICIPALITY TO VACATE A PUBLIC STREET OR ALLEY; AND TO ALLOW A MUNICIPALITY TO VACATE AND ABANDON A STREET OR ALLEY WHEN ALL PROPERTY ABUTTING THE STREET OR ALLEY IS OWNED BY A MUSEUM.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1777&ddBienniumSession=2023%2F2023R","2023_2024","2023","nicks","HB",0,0,"AR",1,1,1,1,1
"HB1778","94th","2023-RS","l. johnson",844,"3/29/2023",NA,"TO AMEND THE COMPOSITION OF THE GRADUATE MEDICAL EDUCATION RESIDENCY EXPANSION BOARD.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1778&ddBienniumSession=2023%2F2023R","2023_2024","2023","l. johnson","HB",0,0,"AR",1,1,1,1,1
"HB1779","94th","2023-RS","wardlaw",845,"3/29/2023",NA,"TO AMEND THE WOOD ENERGY PRODUCTS AND FOREST MAINTENANCE INCOME TAX CREDIT; AND TO ALLOW AN INCOME TAX CREDIT FOR WOOD ENERGY PRODUCTS AND FOREST MAINTENANCE EXPANSION PROJECTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1779&ddBienniumSession=2023%2F2023R","2023_2024","2023","wardlaw","HB",0,0,"AR",1,1,1,1,1
"HB1780","94th","2023-RS","s. meeks",846,"3/29/2023",NA,"CONCERNING CYBERSECURITY INSURANCE; TO ESTABLISH THE ARKANSAS SELF-FUNDED CYBER RESPONSE PROGRAM AND THE ARKANSAS CYBER RESPONSE BOARD; AND TO CREATE THE ARKANSAS SELF-FUNDED CYBER RESPONSE PROGRAM TRUST FUND.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1780&ddBienniumSession=2023%2F2023R","2023_2024","2023","s. meeks","HB",0,0,"AR",1,1,1,1,1
"HB1781","94th","2023-RS","j. mayberry",NA,"3/29/2023",NA,"CONCERNING STUDENT ATTENDANCE DAYS APPROVED BY THE COMMISSIONER OF ELEMENTARY AND SECONDARY EDUCATION FOR THE USE OF ALTERNATIVE METHODS OF INSTRUCTION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1781&ddBienniumSession=2023%2F2023R","2023_2024","2023","j. mayberry","HB",0,0,"AR",1,1,1,0,0
"HB1782","94th","2023-RS","gazaway",NA,"3/29/2023",NA,"TO AMEND THE LAW CONCERNING STUDENT RESTRAINTS IN PUBLIC SCHOOLS OR EDUCATIONAL SETTINGS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1782&ddBienniumSession=2023%2F2023R","2023_2024","2023","gazaway","HB",0,0,"AR",1,1,1,0,0
"HB1783","94th","2023-RS","wardlaw",847,"3/29/2023",NA,"TO AMEND THE ARKANSAS FRANCHISE PRACTICES ACT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1783&ddBienniumSession=2023%2F2023R","2023_2024","2023","wardlaw","HB",0,0,"AR",1,1,1,1,1
"HB1784","94th","2023-RS","pilkington",757,"3/29/2023",NA,"TO AMEND THE LAW CONCERNING CONCEALED HANDGUNS; AND TO PROTECT THE RIGHTS OF MEDICAL MARIJUANA PATIENTS AND CAREGIVERS TO OBTAIN A LICENSE TO CARRY A CONCEALED HANDGUN.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1784&ddBienniumSession=2023%2F2023R","2023_2024","2023","pilkington","HB",0,0,"AR",1,1,1,1,1
"HB1785","94th","2023-RS","pilkington",NA,"3/29/2023",NA,"TO REQUIRE INFORMED CONSENT BEFORE SURGICAL MESH IMPLANTATION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1785&ddBienniumSession=2023%2F2023R","2023_2024","2023","pilkington","HB",0,0,"AR",1,1,1,0,0
"HB1786","94th","2023-RS","pilkington",848,"3/29/2023",NA,"TO CLARIFY THE PERFORMANCE OF AN ABORTION TO SAVE THE LIFE OF A PREGNANT WOMAN IN A MEDICAL EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1786&ddBienniumSession=2023%2F2023R","2023_2024","2023","pilkington","HB",0,0,"AR",1,1,1,1,1
"HB1787","94th","2023-RS","pilkington",NA,"3/29/2023",NA,"TO AUTHORIZE THE ARKANSAS MEDICAID PROGRAM TO MAKE PRESUMPTIVE ELIGIBILITY DETERMINATIONS FOR PREGNANT WOMEN.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1787&ddBienniumSession=2023%2F2023R","2023_2024","2023","pilkington","HB",0,0,"AR",1,0,0,0,0
"HB1788","94th","2023-RS","lynch",598,"3/29/2023",NA,"TO AMEND THE LAW CONCERNING EGG MARKETING; AND TO AMEND THE ARKANSAS EGG MARKETING ACT OF 1969.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1788&ddBienniumSession=2023%2F2023R","2023_2024","2023","lynch","HB",0,0,"AR",1,1,1,1,1
"HB1789","94th","2023-RS","mcalindon",758,"3/29/2023",NA,"TO PROHIBIT CONTRACTS WITH THE GOVERNMENT OF THE PEOPLE'S REPUBLIC OF CHINA; TO AMEND THE LAW CONCERNING STATE CONTRACTS; AND TO AMEND THE DUTIES OF THE OFFICE OF STATE PROCUREMENT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1789&ddBienniumSession=2023%2F2023R","2023_2024","2023","mcalindon","HB",0,0,"AR",1,1,1,1,1
"HB1790","94th","2023-RS","gazaway",849,"3/29/2023",NA,"TO AMEND THE LAW CONCERNING AGGRAVATED ASSAULT AND DOMESTIC BATTERY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1790&ddBienniumSession=2023%2F2023R","2023_2024","2023","gazaway","HB",0,0,"AR",1,1,1,1,1
"HB1791","94th","2023-RS","gazaway",NA,"3/29/2023",NA,"TO REQUIRE SCHOOL DISTRICT BOARDS OF DIRECTORS TO INCLUDE IN STUDENT DISCIPLINE POLICIES THE REQUIREMENT THAT SCHOOLS CONDUCT AN ASSESSMENT OF A STUDENT'S ADVERSE CHILDHOOD EXPERIENCES BEFORE DISCIPLINING A STUDENT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1791&ddBienniumSession=2023%2F2023R","2023_2024","2023","gazaway","HB",0,0,"AR",1,0,0,0,0
"HB1792","94th","2023-RS","gazaway",NA,"3/29/2023",NA,"TO AMEND THE LAW CONCERNING WHAT MAY CONSTITUTE A SIGNIFICANT AND MATERIAL CHANGE IN CIRCUMSTANCES FOR REVIEW OR MODIFICATION OF AN ORDER FOR ALIMONY; AND TO LIMIT THE DURATION OF AN AWARD OF ALIMONY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1792&ddBienniumSession=2023%2F2023R","2023_2024","2023","gazaway","HB",0,0,"AR",1,1,1,0,0
"HB1793","94th","2023-RS","gazaway",NA,"3/29/2023",NA,"TO EXPAND UPON THE GUIDELINES THAT THE FAMILY SUPPORT CHART SHOULD PROVIDE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1793&ddBienniumSession=2023%2F2023R","2023_2024","2023","gazaway","HB",0,0,"AR",1,0,0,0,0
"HB1794","94th","2023-RS","gazaway",NA,"3/29/2023",NA,"TO AMEND THE RATE AT WHICH INTEREST FOR CHILD SUPPORT THAT IS DUE AND UNPAID ACCRUES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1794&ddBienniumSession=2023%2F2023R","2023_2024","2023","gazaway","HB",0,0,"AR",1,1,1,0,0
"HB1795","94th","2023-RS","g. hodges",850,"3/29/2023",NA,"TO AMEND THE MINIMUM TEACHER COMPENSATION SCHEDULE UNDER THE PUBLIC SCHOOL FUNDING ACT OF 2003 TO INCLUDE OPEN-ENROLLMENT PUBLIC CHARTER SCHOOLS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1795&ddBienniumSession=2023%2F2023R","2023_2024","2023","g. hodges","HB",0,0,"AR",1,1,1,1,1
"HB1796","94th","2023-RS","mccullough",NA,"3/30/2023",NA,"TO CREATE A SALES TAX HOLIDAY FOR GUN SAFES AND GUN SAFETY DEVISES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1796&ddBienniumSession=2023%2F2023R","2023_2024","2023","mccullough","HB",0,0,"AR",1,0,0,0,0
"HB1797","94th","2023-RS","mccullough",NA,"3/30/2023",NA,"TO CREATE THE ""ARKANSAS RED FLAG LAW""; AND TO CREATE AN EXTREME RISK PROTECTION ORDER AND WARRANT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1797&ddBienniumSession=2023%2F2023R","2023_2024","2023","mccullough","HB",0,0,"AR",1,0,0,0,0
"HB1798","94th","2023-RS","haak",NA,"3/30/2023",NA,"TO ALLOW A TOWN OR CITY TO USE FUNDS FROM THE FINE LEVIED ON CERTAIN DEFENDANTS FOR TRANSPORTATION COSTS AND CERTAIN CONSTRUCTION, MAINTENANCE, AND OPERATION COSTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1798&ddBienniumSession=2023%2F2023R","2023_2024","2023","haak","HB",0,0,"AR",1,0,0,0,0
"HB1799","94th","2023-RS","mcclure",851,"3/30/2023",NA,"TO CREATE THE ARKANSAS DATA CENTERS ACT OF 2023; AND TO CLARIFY THE REGULATION OF THE DIGITAL ASSET MINING BUSINESS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1799&ddBienniumSession=2023%2F2023R","2023_2024","2023","mcclure","HB",0,0,"AR",1,1,1,1,1
"HB1800","94th","2023-RS","watson",NA,"3/30/2023",NA,"TO AMEND THE ARKANSAS PLANT ACT OF 1917; TO REQUIRE THE STATE PLANT BOARD TO CONSIDER CERTAIN DATA RELATED TO DICAMBA AND TO SET A CUTOFF DATE FOR THE USE OF DICAMBA WITHIN A SPECIFIC DATE RANGE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1800&ddBienniumSession=2023%2F2023R","2023_2024","2023","watson","HB",0,0,"AR",1,1,1,0,0
"HB1801","94th","2023-RS","ladyman",NA,"3/30/2023",NA,"TO REORGANIZE THE STANDING COMMITTEES AND THE SUBJECT MATTER INTERIM COMMITTEES OF THE HOUSE OF REPRESENTATIVES; TO RENAME THE JOINT COMMITTEE ON ENERGY AND THE JOINT INTERIM COMMITTEE ON ENERGY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1801&ddBienniumSession=2023%2F2023R","2023_2024","2023","ladyman","HB",0,0,"AR",1,0,0,0,0
"HB1802","94th","2023-RS","warren",759,"3/30/2023",NA,"TO AMEND MEMBERSHIP OF THE ARKANSAS STATE BOARD OF PUBLIC ACCOUNTANCY; TO AMEND LAW CONCERNING THE ARKANSAS STATE BOARD OF PUBLIC ACCOUNTANCY; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1802&ddBienniumSession=2023%2F2023R","2023_2024","2023","warren","HB",0,0,"AR",1,1,1,1,1
"HB1803","94th","2023-RS","j. mayberry",NA,"3/30/2023",NA,"TO AMEND PROPOSED REFERRED ACT 1 OF 1994, ALSO KNOWN AS THE ARKANSAS SOFT DRINK TAX PROPOSED REFERRED ACT; AND TO AUTHORIZE SOFT DRINK TAX REVENUES TO BE USED FOR SALARIES OF PUBLIC SCHOOL NURSES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1803&ddBienniumSession=2023%2F2023R","2023_2024","2023","j. mayberry","HB",0,0,"AR",1,0,0,0,0
"HB1804","94th","2023-RS","bentley",NA,"3/30/2023",NA,"TO AMEND THE LAW CONCERNING THE SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM; AND TO REQUIRE RECERTIFICATION EVERY SIX MONTHS FOR ABLE-BODIED ADULTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1804&ddBienniumSession=2023%2F2023R","2023_2024","2023","bentley","HB",0,0,"AR",1,0,0,0,0
"HB1805","94th","2023-RS","nicks",NA,"3/30/2023",NA,"TO PROVIDE FOR CERTAIN REQUIREMENTS RELATED TO STORM SHELTERS FOR ESSENTIAL FACILITIES UNDER THE ARKANSAS FIRE PREVENTION CODE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1805&ddBienniumSession=2023%2F2023R","2023_2024","2023","nicks","HB",0,0,"AR",1,1,1,0,0
"HB1806","94th","2023-RS","schulz",NA,"3/30/2023",NA,"TO PROVIDE FOR THE USE OF ADDITIONAL REVENUES BY THE DIVISION OF ARKANSAS STATE POLICE; AND TO AMEND THE LAW CONCERNING THE USE OF REVENUES RECEIVED FROM AUTO AUCTION FEES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1806&ddBienniumSession=2023%2F2023R","2023_2024","2023","schulz","HB",0,0,"AR",1,0,0,0,0
"HB1807","94th","2023-RS","schulz",NA,"3/30/2023",NA,"TO AMEND THE LAW CONCERNING THE REVENUES DEPOSITED INTO THE CRIME INFORMATION SYSTEM FUND; AND TO INCREASE THE AMOUNT OF REVENUE FROM SOLID WASTE MANAGEMENT FEES THAT IS DEPOSITED INTO THE CRIME INFORMATION SYSTEM FUND.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1807&ddBienniumSession=2023%2F2023R","2023_2024","2023","schulz","HB",0,0,"AR",1,0,0,0,0
"HB1808","94th","2023-RS","unger",NA,"3/30/2023",NA,"TO AMEND THE LAW CONCERNING HUNTING AND FISHING REGULATIONS; AND TO MAKE VARIOUS VIOLATIONS OF WILDLIFE REGULATIONS CRIMINAL AND PUNISHABLE AS FELONIES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1808&ddBienniumSession=2023%2F2023R","2023_2024","2023","unger","HB",0,0,"AR",1,1,1,0,0
"HB1809","94th","2023-RS","gazaway",NA,"3/30/2023",NA,"TO REQUIRE CHILD SUPPORT PAYMENTS TO BE USED FOR THE BENEFIT OF A MINOR CHILD; AND TO ALLOW A COURT TO ORDER A PERSON RECEIVING CHILD SUPPORT TO FURNISH AN ACCOUNTING OF EXPENSES PAID WITH CHILD SUPPORT PAYMENTS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1809&ddBienniumSession=2023%2F2023R","2023_2024","2023","gazaway","HB",0,0,"AR",1,0,0,0,0
"HB1810","94th","2023-RS","gazaway",NA,"3/30/2023",NA,"TO AMEND THE LAW CONCERNING INCARCERATION OF A PARENT WHO WAS ORDERED TO PAY CHILD SUPPORT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1810&ddBienniumSession=2023%2F2023R","2023_2024","2023","gazaway","HB",0,0,"AR",1,0,0,0,0
"HB1811","94th","2023-RS","hudson",NA,"3/30/2023",NA,"TO REQUIRE THE DEPARTMENT OF HUMAN SERVICES TO FILE A MOTION WHEN IT RECOMMENDS A NONEMERGENCY CHANGE IN A CHILD'S PLACEMENT FROM ONE FOSTER HOME TO ANOTHER AND FOR A HEARING TO BE HELD BEFORE THE CHANGE IN PLACEMENT OCCURS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1811&ddBienniumSession=2023%2F2023R","2023_2024","2023","hudson","HB",0,0,"AR",1,0,0,0,0
"HB1812","94th","2023-RS","clowney",NA,"3/30/2023",NA,"TO REQUIRE LAW ENFORCEMENT AGENCIES TO ADOPT POLICES CONCERNING NONIMMIGRANT VISA APPLICATIONS OF CRIME VICTIMS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1812&ddBienniumSession=2023%2F2023R","2023_2024","2023","clowney","HB",0,0,"AR",1,0,0,0,0
"HB1813","94th","2023-RS","pearce",852,"3/30/2023",NA,"TO AMEND THE LAW TO SUBSTITUTE ""GAME WARDEN"" FOR ""WILDLIFE OFFICER"".","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1813&ddBienniumSession=2023%2F2023R","2023_2024","2023","pearce","HB",0,0,"AR",1,1,1,1,1
"HB1814","94th","2023-RS","k. brown",NA,"3/30/2023",NA,"TO CREATE AN INCOME TAX CHECK-OFF PROGRAM FOR THE ARKANSAS VETERANS CEMETERY FOUNDATION; AND TO CREATE A SALES AND USE TAX EXEMPTION FOR SALES TO THE ARKANSAS VETERANS CEMETERY FOUNDATION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1814&ddBienniumSession=2023%2F2023R","2023_2024","2023","k. brown","HB",0,0,"AR",1,0,0,0,0
"HB1815","94th","2023-RS","k. ferguson",NA,"3/30/2023",NA,"TO CREATE AN INCOME TAX CREDIT FOR FAMILY CAREGIVERS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1815&ddBienniumSession=2023%2F2023R","2023_2024","2023","k. ferguson","HB",0,0,"AR",1,0,0,0,0
"HB1816","94th","2023-RS","warren",599,"3/30/2023",NA,"TO AMEND THE LAWS CONCERNING THE REVISED UNIFORM UNINCORPORATED NONPROFIT ASSOCIATION ACT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1816&ddBienniumSession=2023%2F2023R","2023_2024","2023","warren","HB",0,0,"AR",1,1,1,1,1
"HB1817","94th","2023-RS","perry",NA,"3/30/2023",NA,"TO AMEND THE LAW CONCERNING THE ELIGIBILITY OF A PERSON TO FILE, RUN, OR HOLD OFFICE; AND TO AMEND THE LAW CONCERNING THE ELIGIBILITY OF PERSONS CONVICTED OF PUBLIC TRUST CRIMES TO HOLD OFFICE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1817&ddBienniumSession=2023%2F2023R","2023_2024","2023","perry","HB",0,0,"AR",1,0,0,0,0
"HB1818","94th","2023-RS","beaty jr.",NA,"3/30/2023",NA,"TO AMEND THE LAW CONCERNING THE PREPAYMENT OF SALES TAX; TO INCREASE THE THRESHOLD FOR THE REQUIREMENT THAT CERTAIN RETAILERS PREPAY SALES TAX; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1818&ddBienniumSession=2023%2F2023R","2023_2024","2023","beaty jr.","HB",0,0,"AR",1,1,1,1,0
"HB1819","94th","2023-RS","c. cooper",NA,"3/30/2023",NA,"TO AMEND THE LAW CONCERNING DISORDERLY CONDUCT.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1819&ddBienniumSession=2023%2F2023R","2023_2024","2023","c. cooper","HB",0,0,"AR",1,0,1,0,0
"HB1820","94th","2023-RS","beaty jr.",NA,"3/30/2023",NA,"TO AMEND THE LAW REGARDING ENERGY; TO AMEND THE LAW CONCERNING COAL-POWERED ELECTRICAL GENERATION FACILITIES; TO REQUIRE CERTAIN ACTIONS BEFORE DECOMMISSIONING OR DISPOSAL OF ASSETS; AND TO REQUIRE A STUDY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1820&ddBienniumSession=2023%2F2023R","2023_2024","2023","beaty jr.","HB",0,0,"AR",1,0,0,0,0
"HB1821","94th","2023-RS","rye",NA,"3/30/2023",NA,"TO AMEND THE LAW CONCERNING THE RENTAL VEHICLE TAX; AND TO AMEND THE DISTRIBUTION AND USE OF REVENUES DERIVED FROM THE RENTAL VEHICLE TAX.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1821&ddBienniumSession=2023%2F2023R","2023_2024","2023","rye","HB",0,0,"AR",1,0,1,0,0
"HB1822","94th","2023-RS","burkes",NA,"3/30/2023",NA,"TO REQUIRE A PLAINTIFF'S VERDICT IN A TORT ACTION TO BE REDUCED DUE TO PAYMENT BY A COLLATERAL SOURCE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1822&ddBienniumSession=2023%2F2023R","2023_2024","2023","burkes","HB",0,0,"AR",1,0,0,0,0
"HB1823","94th","2023-RS","v. flowers",NA,"3/30/2023",NA,"TO AMEND THE LAWS CONCERNING OPEN PUBLIC MEETINGS UNDER THE FREEDOM OF INFORMATION ACT OF 1967; AND TO REQUIRE NOTICE OF PUBLIC MEETINGS TO BE PUBLISHED ONLINE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1823&ddBienniumSession=2023%2F2023R","2023_2024","2023","v. flowers","HB",0,0,"AR",1,1,1,0,0
"HB1824","94th","2023-RS","v. flowers",NA,"3/30/2023",NA,"TO AMEND THE LAWS CONCERNING THE BUDGETS AND FINANCIAL STATEMENTS OF MUNICIPALITIES; AND TO REQUIRE A CITY OF THE FIRST CLASS AND A CITY OF THE SECOND CLASS TO PUBLISH A BUDGET AND A FINANCIAL STATEMENT ONLINE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1824&ddBienniumSession=2023%2F2023R","2023_2024","2023","v. flowers","HB",0,0,"AR",1,0,0,0,0
"HB1825","94th","2023-RS","haak",NA,"3/30/2023",NA,"TO AMEND THE LAW CONCERNING THE MEMBERS OF THE BOARD OF A REGIONAL AIRPORT AUTHORITY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1825&ddBienniumSession=2023%2F2023R","2023_2024","2023","haak","HB",0,0,"AR",1,0,0,0,0
"HB1826","94th","2023-RS","cavenaugh",557,"3/31/2023",NA,"TO ESTABLISH TRAINING GUIDELINES AND DEGREE REQUIREMENT FOR FIELD AUDITORS OF THE DEPARTMENT OF FINANCE AND ADMINISTRATION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1826&ddBienniumSession=2023%2F2023R","2023_2024","2023","cavenaugh","HB",0,0,"AR",1,1,1,1,1
"HB1827","94th","2023-RS","milligan",600,"3/31/2023",NA,"TO AMEND THE ARKANSAS POULTRY FEEDING OPERATIONS REGISTRATION ACT; AND TO TRANSFER DUTIES FROM THE ARKANSAS NATURAL RESOURCES COMMISSION TO THE DEPARTMENT OF AGRICULTURE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1827&ddBienniumSession=2023%2F2023R","2023_2024","2023","milligan","HB",0,0,"AR",1,1,1,1,1
"HB1828","94th","2023-RS","lundstrum",NA,"3/31/2023",NA,"TO AMEND THE STATUTE OF LIMITATIONS FOR RAPE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1828&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,0,0,0,0
"HB1829","94th","2023-RS","lundstrum",558,"3/31/2023",NA,"TO AMEND THE LAW CONCERNING SEXUAL ASSAULT COLLECTION KITS AND ANONYMOUS KITS; AND TO REQUIRE A STATEWIDE ACCOUNTING OF ALL UNTESTED SEXUAL ASSAULT COLLECTION KITS AND UNSUBMITTED ANONYMOUS KITS.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1829&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,1,1,1,1
"HB1830","94th","2023-RS","lundstrum",NA,"3/31/2023",NA,"TO AMEND THE ARKANSAS WATER AND AIR POLLUTION CONTROL ACT; AND TO PROVIDE FOR A CAUSE OF ACTION TO ABATE PRIVATE NUISANCES THAT IMPACT AIR POLLUTION.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1830&ddBienniumSession=2023%2F2023R","2023_2024","2023","lundstrum","HB",0,0,"AR",1,0,0,0,0
"HB1831","94th","2023-RS","brooks",NA,"3/31/2023",NA,"TO AUTHORIZE THE ISSUANCE AND RENEWAL OF A SPECIAL LICENSE PLATE TO PROMOTE AND SUPPORT THE ARKANSAS DYSLEXIA SUPPORT GROUP; AND TO REPEAL THE LITTLE ROCK AIR FORCE BASE SPECIAL LICENSE PLATE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1831&ddBienniumSession=2023%2F2023R","2023_2024","2023","brooks","HB",0,0,"AR",1,0,0,0,0
"HB1832","94th","2023-RS","gazaway",NA,"3/31/2023",NA,"TO AMEND THE PERMISSIBLE INVESTMENTS A GUARDIAN OF THE ESTATE MAY MAKE ON BEHALF OF A WARD.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1832&ddBienniumSession=2023%2F2023R","2023_2024","2023","gazaway","HB",0,0,"AR",1,0,0,0,0
"HB1833","94th","2023-RS","jean",853,"3/31/2023",NA,"TO AMEND THE REVENUE STABILIZATION LAW; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1833&ddBienniumSession=2023%2F2023R","2023_2024","2023","jean","HB",0,0,"AR",1,1,1,1,1
"HB1834","94th","2023-RS","long",NA,"4/3/2023",NA,"TO AMEND THE ABORTION INDUCING DRUGS SAFETY ACT TO INCREASE THE CRIMINAL PENALTIES AND CLARIFY THE CIVIL PENALTIES.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1834&ddBienniumSession=2023%2F2023R","2023_2024","2023","long","HB",0,0,"AR",1,0,0,0,0
"HB1835","94th","2023-RS","ennett",NA,"4/3/2023",NA,"TO AMEND THE LAW CONCERNING THE SUSPENSION OF A DRIVER'S LICENSE FOR THE INABILITY TO DRIVE AFTER A SEIZURE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1835&ddBienniumSession=2023%2F2023R","2023_2024","2023","ennett","HB",0,0,"AR",1,0,0,0,0
"HB1836","94th","2023-RS","warren",NA,"4/3/2023",NA,"TO ALLOW A TITLE INSURANCE AGENT, TITLE INSURER, OR TITLE COMPANY TO PAY REAL PROPERTY TAXES IN CONJUNCTION WITH THE ISSUANCE OF A TITLE.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1836&ddBienniumSession=2023%2F2023R","2023_2024","2023","warren","HB",0,0,"AR",1,0,0,0,0
"HB1837","94th","2023-RS","v. flowers",NA,"4/3/2023",NA,"TO AMEND THE LAW CONCERNING THE JURISDICTION OF THE STATE HIGHWAY COMMISSION OVER RAILROAD CROSSING SAFETY AND RAILROAD TRAINS; AND TO DECLARE AN EMERGENCY.","https://www.arkleg.state.ar.us/Bills/Detail?id=HB1837&ddBienniumSession=2023%2F2023R","2023_2024","2023","v. flowers","HB",0,0,"AR",1,0,0,0,0
