bill_id,date,chamber,sequence,action
1641110,2023-01-11,House,2,"Public Hearing: 01/18/2023 11:15 am Legislative Office Building 301-303"
1641110,2023-02-15,House,3,"Executive Session: 02/09/2023 10:30 am Legislative Office Building 301-303"
1641110,2023-02-15,House,4,"Committee Report: Inexpedient to Legislate HB99-FN-LOCAL 02/09/2023 (Vote 20-0; Consent Calendar) House Calendar 12 P. 7"
1641110,2023-02-22,House,5,"Inexpedient to Legislate: Motion Adopted Voice Vote 02/22/2023 House Journal  6 P. 11"
1641111,2022-12-28,House,1,"Introduced 01/04/2023 and referred to Labor, Industrial and Rehabilitative Services"
1641111,2023-01-11,House,2,"Public Hearing: 01/26/2023 02:00 pm Legislative Office Building 305-307"
1641111,2023-02-09,House,3,"Executive Session: 02/16/2023 11:15 am Legislative Office Building 307"
1641111,2023-03-13,House,4,"Committee Report: Without Recommendation 02/16/2023 (Vote ; Regular Calendar) House Calendar 16 P. 39"
1641111,2023-03-23,House,5,"Ought to Pass: Motion Adopted DV 204-179 03/23/2023 House Journal  11 P. 35"
1641111,2023-03-24,Senate,6,"Introduced 03/23/2023 and Referred to Commerce; Senate Journal 12"
1641111,2023-04-04,Senate,7,"Hearing: 04/11/2023, Room 100, State House, 09:40 am; Senate Calendar  17"
1641111,2023-05-16,Senate,8,"Committee Report: Inexpedient to Legislate, 05/18/2023; Senate Calendar  22A"
1641111,2023-05-18,Senate,9,"Sen. Soucy Moved to Rerefer to Committee, Regular Calendar 12Y-12N, Motion Failed; 05/18/2023; Senate Journal 15"
1641111,2023-05-18,Senate,10,"Sen. Gannon Moved Laid on Table, Motion Adopted, Voice Vote; 05/18/2023; Senate Journal 15"
1641111,2023-05-18,Senate,11,"Pending Motion Inexpedient to Legislate; 05/18/2023; Senate Journal 15"
1641112,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Municipal and County Government"
1641112,2023-01-05,House,2,"Public Hearing: 01/11/2023 02:15 pm Legislative Office Building 301-303"
1641112,2023-01-11,House,3,"Executive Session: 01/19/2023 10:30 am Legislative Office Building 301-303"
1641112,2023-01-25,House,4,"Committee Report: Ought to Pass 01/25/2023 (Vote 19-0; Consent Calendar) House Calendar 9 P. 4"
1641112,2023-02-02,House,5,"Ought to Pass: Motion Adopted Voice Vote 02/02/2023 House Journal  4"
1641112,2023-03-07,Senate,6,"Introduced 02/22/2023 and Referred to Election Law and Municipal Affairs; Senate Journal 9"
1641112,2023-03-09,Senate,7,"==CANCELLED== Hearing: 03/14/2023, Room 103, Legislative Office Building, 09:15 am; Senate Calendar  13"
1641112,2023-03-13,Senate,8,"==RESCHEDULED== Hearing: 03/21/2023, Room 103, Legislative Office Building, 09:30 am; Senate Calendar  14"
1641112,2023-04-27,Senate,9,"Hearing: 05/02/2023, Room 103, Legislative Office Building, 10:31 am, on proposed amendment # 2023-1552s; Senate Calendar  20"
1641112,2023-05-03,Senate,10,"Committee Report: Ought to Pass with Amendment # 2023-1630s, 05/11/2023; Senate Calendar  21"
1641112,2023-05-11,Senate,11,"Sen. Gray Floor Amendment # 2023-1741s, Regular Calendar 14Y-10N, Amendment Adopted; 05/11/2023; Senate Journal 14"
1641112,2023-05-11,Senate,12,"Ought to Pass with Amendment 2023-1741s, Regular Calendar 14Y-10N, Motion Adopted; OT3rdg; 05/11/2023; Senate Journal 14"
